Gene = Kptn
Position 240: 0.00012262620048558508
Position 550: 0.00012134767064614246
Position 435: 0.00011063744337077219
Position 7152: 9.610828457568991e-05
Position 470: 7.610763718358569e-05
Position 496: 7.194452232619686e-05
Position 421: 6.863687599580324e-05
Position 483: 6.0140095469517596e-05
Position 557: 5.630289463361105e-05
Position 552: 5.496536685503295e-05
Position 5050: 5.011279790476588e-05
Position 5029: 4.866480854247811e-05
Position 428: 4.809120945144699e-05
Position 4184: 4.1063628687083644e-05
Position 605: 3.787684437490733e-05
Position 826: 2.9797495722467086e-05
Position 503: 2.9634540380335827e-05
Position 877: 2.0406231720423164e-05
Position 3212: 1.935557968093846e-05
Position 397: 1.600244342451403e-05
Position 262: 1.1827937390987852e-05
Position 6370: 1.1196801426780041e-05
Position 6059: 8.560049896825318e-06
Position 941: 7.350932494608701e-06
Position 831: 7.13145324135316e-06
Position 6339: 7.027523437040847e-06
Position 85: 6.3644790275093786e-06
Position 6077: 6.348349355434016e-06
Position 1157: 4.7256809506743586e-06
Position 4555: 4.462470630406144e-06
Position 6112: 4.093139996007258e-06
Position 3638: 3.8595227696143055e-06
Position 6508: 2.4729972206107132e-06
Position 467: 2.3785481399140023e-06
Position 175: 1.941211570951647e-06
Position 7274: 1.589637190294466e-06
Position 7237: 1.4611651126446109e-06
Position 1030: 1.452559079396113e-06
Position 879: 1.3039830115679346e-06
Position 1136: 1.2421793152586633e-06
Position 1034: 1.2330789657356103e-06
Position 1260: 1.1797914206683547e-06
Position 6011: 1.1301623140311436e-06
Position 6082: 9.356715455169047e-07
Position 906: 9.237890253860454e-07
Position 87: 7.55448251919858e-07
Position 4107: 6.967856363218666e-07
Position 1080: 4.351641914063453e-07
Position 180: 2.944790554242188e-07
Position 916: 2.70686301860963e-07
Position 264: 2.0881798555361233e-07
Position 6085: 1.776177218616066e-07
Position 343: 9.177657348485753e-08
Position 72: 8.201229549605062e-12
Position 320: 4.130143112088916e-13
Position 334: 1.243119671403374e-13
Position 322: 9.824169010133057e-15
