Gene = Det1
Position 766: 3.773339250961547e-07
Position 648: 3.311186657065936e-07
Position 812: 2.9072819123267133e-07
Position 911: 2.7784421055594153e-07
Position 330: 1.1234342738168027e-08
Position 467: 6.191282229318102e-12
Position 458: 1.2705500163917342e-12
Position 433: 1.1868783431543913e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 7070: 0.9828991011396265
Position 11900: 0.8973409658705566
Position 12960: 0.821432357729355
Position 4311: 0.816369080641256
Position 3737: 0.7285734074540853
Position 2998: 0.6119860798372805
Position 19150: 0.6020589295100589
Position 2841: 0.3383819681609352
Position 3930: 0.30155388674870987
Position 3971: 0.1959341549476889
Position 7838: 0.19301661707118384
Position 3983: 0.1570312300012169
Position 13089: 0.15304241972298624
Position 3453: 0.1166665140298474
Position 5787: 0.11083448629896134
Position 8035: 0.11027380468527438
Position 4991: 0.09583434139671095
Position 3302: 0.0888428690640866
Position 3713: 0.08347236902818475
Position 6051: 0.0825774676602019
Position 6007: 0.08230914985136921
Position 3498: 0.07680087994890489
Position 6034: 0.06585624937582038
Position 18221: 0.05953541388556879
Position 5920: 0.056888193167335184
Position 16224: 0.0537373265423254
Position 12009: 0.05362504013162369
Position 7794: 0.0532601632805048
Position 16180: 0.05237043485929658
Position 3716: 0.03737715485556666
Position 3935: 0.034798784521361495
Position 3245: 0.02798839239348223
Position 2721: 0.027253269203025506
Position 3896: 0.02544531462841284
Position 16750: 0.025203943210525274
Position 5810: 0.023040036735890775
Position 3992: 0.016523520904382284
Position 3871: 0.016284245183635564
Position 17897: 0.015444811549255207
Position 19598: 0.014437442196979441
Position 9697: 0.01370988351268083
Position 18277: 0.013650002998642621
Position 7771: 0.013567061058662249
Position 4290: 0.013278543593295144
Position 1108: 0.013180472554071709
Position 4963: 0.012652156903729988
Position 8101: 0.010786238447764721
Position 13262: 0.010168681106250278
Position 14064: 0.0101115719143878
Position 3341: 0.009720258724000765
Position 7107: 0.00931018747700557
Position 9753: 0.009092668073034132
Position 4321: 0.008425147967187114
Position 3932: 0.00826893765065276
Position 9661: 0.00797357501610787
Position 5342: 0.007617619094639175
Position 656: 0.007531188585262086
Position 17850: 0.007444720635638304
Position 15304: 0.007399382727072248
Position 3719: 0.006819106306948676
Position 3524: 0.0061962877628195644
Position 4852: 0.006040627867732426
Position 439: 0.005986435289378618
Position 734: 0.005963345088755044
Position 14688: 0.005777865221377522
Position 15434: 0.005596317368462722
Position 16014: 0.005496517653209837
Position 13772: 0.0053110343978802115
Position 14812: 0.005185997130364508
Position 16961: 0.005144507644999791
Position 13524: 0.00490521924929651
Position 13348: 0.004812587114961827
Position 15678: 0.0047908190548634575
Position 3000: 0.004785116381687684
Position 616: 0.004748385251088633
Position 13394: 0.004687320905092283
Position 19743: 0.004610808833591279
Position 4200: 0.004329510108670329
Position 12767: 0.004197499619146643
Position 5607: 0.004138715036087194
Position 15924: 0.004014276463681136
Position 15348: 0.003980363294224364
Position 13440: 0.003811052274523679
Position 2298: 0.0036840302033053253
Position 14358: 0.0036734517201082112
Position 13688: 0.003460143530014956
Position 782: 0.0034532862571808104
Position 13898: 0.0034506687116278834
Position 3442: 0.0033967960983003953
Position 15258: 0.0033641595186662022
Position 14402: 0.0033403762734396255
Position 12396: 0.0032944995119780396
Position 13302: 0.003235397352902786
Position 16094: 0.0032298334809163936
Position 13644: 0.003226101279506198
Position 15174: 0.003194923377091809
Position 13980: 0.003092388896282426
Position 13480: 0.0030823536126650896
Position 13728: 0.0030789878054019153
Position 14020: 0.0029445245912758777
Position 14442: 0.002841040639322788
Position 14644: 0.002789742439565163
Position 15842: 0.0027859055358152043
Position 14274: 0.002754583646517394
Position 8109: 0.0027312532492239335
Position 5699: 0.0027232218517437806
Position 2294: 0.002698005015087958
Position 14314: 0.0026544841710075973
Position 15214: 0.0025971916490623594
Position 16054: 0.0025543016277268533
Position 15052: 0.0025097938527819637
Position 8012: 0.002490868210333843
Position 14194: 0.0024594153842900667
Position 14564: 0.002412439451028824
Position 15514: 0.002362390357052799
Position 15966: 0.0022826177239296344
Position 339: 0.0022219779896887207
Position 13852: 0.002198931747627403
Position 13936: 0.0021935196293184685
Position 13604: 0.0021757590994654
Position 13812: 0.002152863422906401
Position 15474: 0.0021082616060711943
Position 14524: 0.002100796982270613
Position 14768: 0.002048735039958763
Position 3272: 0.002009883128314029
Position 15134: 0.0019387114744154966
Position 15594: 0.001932742026846723
Position 4043: 0.0017918029827798194
Position 4933: 0.0017709913681739763
Position 15388: 0.0017593987602954146
Position 7015: 0.0016878405682530305
Position 13564: 0.0016823756014920552
Position 14148: 0.0016713787924511575
Position 14728: 0.0015708730002209168
Position 3830: 0.0015196093746688616
Position 16134: 0.0014660576790219565
Position 713: 0.0014507960201601952
Position 14604: 0.001391958930226554
Position 758: 0.0013759788068035646
Position 8061: 0.0013481004312123272
Position 711: 0.0013418414744191243
Position 14892: 0.0013026037851732845
Position 15758: 0.0013009552292552445
Position 14932: 0.0013001363912568476
Position 15798: 0.001298490958035737
Position 15634: 0.0012680522312650427
Position 669: 0.0012446623960065066
Position 14482: 0.0012275935800310934
Position 4225: 0.0011964236608355218
Position 342: 0.0011887626700080678
Position 14852: 0.0011821052417279126
Position 969: 0.001178445498374301
Position 15554: 0.0011711458334443087
Position 3281: 0.0011630701664870576
Position 3836: 0.0011370558258984162
Position 531: 0.001120328842193129
Position 14234: 0.0010630777413325868
Position 4828: 0.0010467874524298154
Position 15092: 0.0009669440179342841
Position 3043: 0.0009361943705104134
Position 4325: 0.0008616360440590731
Position 15012: 0.0008579555693275839
Position 14972: 0.0008530061585983488
Position 6018: 0.0008048417262409388
Position 422: 0.0006619370663205183
Position 409: 0.0006528988510309581
Position 15882: 0.0006324580567891581
Position 7493: 0.0006002868216524733
Position 673: 0.0005946259650426982
Position 2795: 0.0005922783854889185
Position 426: 0.0005564596164842323
Position 3669: 0.000554278005089157
Position 479: 0.000554200883178435
Position 2481: 0.0005197513062931902
Position 2611: 0.0004427521107677637
Position 2342: 0.0003930212187118794
Position 974: 0.0003894182124364065
Position 1859: 0.0003443190362691779
Position 473: 0.00033794389416970524
Position 6865: 0.0003246064530748422
Position 1690: 0.00030914046109320145
Position 4945: 0.0002991574542735739
Position 2394: 0.00028412194862494127
Position 863: 0.00027509472375161146
Position 1596: 0.000272351341473905
Position 2313: 0.00026120738994674065
Position 4359: 0.00020403804942867922
Position 7843: 0.000197349440862237
Position 736: 0.00017491428291842504
Position 1676: 0.00017418672000657398
Position 7440: 0.00016907169644903082
Position 2461: 0.00016023727514775466
Position 1891: 0.0001558692390320809
Position 3122: 0.0001551247767644467
Position 911: 0.00015039643710307096
Position 884: 0.00014453375683627837
Position 13220: 0.00013883467608165033
Position 921: 0.00010906147008264306
Position 943: 0.00010872234043409768
Position 382: 0.00010442824971971017
Position 4264: 9.885180162221397e-05
Position 1155: 9.109598698569548e-05
Position 4352: 8.268027826658852e-05
Position 456: 7.89833251042417e-05
Position 2888: 7.694379398840538e-05
Position 7611: 7.626696531787546e-05
Position 1729: 7.474241836224026e-05
Position 1379: 6.56923068817522e-05
Position 992: 6.238462389260935e-05
Position 1088: 5.5526319684230534e-05
Position 5396: 5.494179319730333e-05
Position 512: 5.45183910508658e-05
Position 1240: 4.7654738995678e-05
Position 643: 4.308383480399056e-05
Position 7888: 4.220317623219506e-05
Position 7370: 2.9334021036128908e-05
Position 4423: 2.185455940193995e-05
Position 4531: 1.4445063936379296e-05
Position 1561: 1.3500531972443509e-05
Position 1422: 1.3126285607667402e-05
Position 4411: 1.0201596088373788e-05
Position 624: 9.228532927722375e-06
Position 4747: 8.060267255919075e-06
Position 2967: 5.417669255595496e-06
Position 4379: 3.854028762892081e-06
Position 4175: 3.1345201046697023e-06
Position 821: 8.887229415189524e-07
Position 4942: 7.476666130455866e-07
Position 5053: 3.785373885059475e-07
Position 4774: 3.666874842996996e-07
Position 886: 3.1686285731893616e-07
Position 888: 2.9328901424316026e-07
Position 818: 2.688352232648243e-07
Position 1018: 1.39875901411261e-07
Position 258: 1.2306137347059337e-07
Position 630: 1.1546941142655486e-07
Position 228: 1.0759890245627874e-07
Position 978: 8.755710073076338e-08
Position 185: 8.51543262552179e-08
Position 825: 7.551493337709823e-08
Position 841: 6.081105688626949e-08
Position 988: 5.907617959128356e-08
Position 936: 4.734055064426781e-08
Position 509: 4.3288826326726544e-08
Position 637: 3.60108661361483e-08
Position 542: 2.8869049057295837e-08
Position 156: 1.953878725837806e-08
Position 787: 1.547359761352659e-08
Position 790: 1.3262346486422887e-08
Position 142: 3.3211775368260643e-09
Position 350: 2.9440457294923714e-09
Position 146: 1.3273963493040457e-09
Position 187: 6.566037009003851e-10
Position 533: 5.542786665019925e-11
Position 535: 4.817077384765981e-11
