Gene = Ppcdc
Position 1209: 0.0026768709013735878
Position 6855: 0.0025397139128154147
Position 1967: 0.0025071222923788456
Position 3858: 0.002330412911803359
Position 3668: 0.0023028958823679375
Position 2033: 0.0021804072886288106
Position 863: 0.0021460676067013144
Position 3314: 0.002061505308454844
Position 1971: 0.001934141123397465
Position 2822: 0.0018973741410417383
Position 139: 0.0018370752212380239
Position 377: 0.0018176138382963167
Position 3338: 0.0016658390750208265
Position 4484: 0.0015919026932945716
Position 6121: 0.0015060276770466345
Position 4771: 0.0013656000077139471
Position 1941: 0.0013543027493999448
Position 3622: 0.0013411194010342236
Position 3675: 0.001229833277325228
Position 901: 0.001121275195618499
Position 4254: 0.0010635783358008532
Position 314: 0.0010210128455951793
Position 291: 0.0009955896093564918
Position 173: 0.0009838738276649315
Position 3772: 0.0009795963782236023
Position 5644: 0.0008322024587715565
Position 5971: 0.0007497736121764348
Position 1277: 0.0007194239660272845
Position 835: 0.0007112155874695546
Position 8518: 0.0007103687939810856
Position 320: 0.0006601850067270573
Position 1733: 0.0006501416126686483
Position 6189: 0.0006165579551409656
Position 2511: 0.0006146369946337558
Position 5817: 0.0005889423807108732
Position 2235: 0.000568540823898395
Position 3380: 0.0005595715292346776
Position 2798: 0.0005479847490118399
Position 814: 0.0005474055324258085
Position 2664: 0.00047281177580761787
Position 208: 0.0003733711534389122
Position 1920: 0.00037259002308168273
Position 6617: 0.0003572417850238725
Position 6503: 0.0003560751559381923
Position 826: 0.0003481852203558988
Position 1215: 0.0003330210931641259
Position 6337: 0.0003203497337747711
Position 414: 0.0002894356828913036
Position 394: 0.00027087026879332575
Position 2421: 0.00024248813594158932
Position 5755: 0.00022884070412698638
Position 1221: 0.00022771277462084366
Position 2958: 0.00020575701559781697
Position 1848: 0.0001784919173409034
Position 1365: 0.00017539675449528228
Position 5313: 0.0001731367923634282
Position 3645: 0.0001329796535451827
Position 191: 0.00013014826558666693
Position 1750: 0.00012915894860846856
Position 1650: 0.0001173582115497782
Position 604: 0.00011224662959335793
Position 2774: 8.82973223958012e-05
Position 3425: 8.771012528615933e-05
Position 426: 8.769383791823914e-05
Position 2447: 8.51210456060248e-05
Position 917: 8.487260196932113e-05
Position 2920: 7.852161407434258e-05
Position 4211: 7.176017320644767e-05
Position 766: 6.677814401219514e-05
Position 1005: 6.458507904075778e-05
Position 407: 5.31940285167606e-05
Position 185: 5.174709694549272e-05
Position 254: 4.599754598888639e-05
Position 379: 1.3767499276602113e-05
Position 463: 7.977809401356289e-06
Position 3983: 6.238165584665993e-06
Position 297: 6.088569960668921e-06
Position 2280: 5.691111375741573e-06
Position 770: 5.685293665314866e-06
Position 3986: 2.7630273115056652e-06
Position 667: 2.532245602940081e-06
Position 1829: 6.107338052772561e-07
Position 1823: 5.758646645950185e-07
Position 433: 3.0664013994532845e-07
Position 5748: 2.6674475924923243e-07
Position 5587: 2.431537496605752e-07
Position 2769: 1.7317205223297357e-07
Position 2106: 8.473799045920849e-08
Position 2886: 7.002972397198451e-08
