Gene = Flad1
Position 884: 5.910551851913972e-07
Position 785: 4.825134537791518e-07
Position 526: 3.8452788138674667e-07
Position 913: 3.821272232330537e-07
Position 848: 2.9711405072442114e-07
Position 379: 4.3429692455007657e-08
Position 809: 2.2807684851069658e-08
Position 826: 2.0121044046436463e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 4306: 0.726866297133849
Position 8393: 0.6462340996668686
Position 9550: 0.6342769896476681
Position 8561: 0.37997324477270056
Position 5909: 0.23667586437060062
Position 482: 0.22764795880594793
Position 3090: 0.20389878185687746
Position 649: 0.16206916677483774
Position 6092: 0.15916578204649862
Position 3277: 0.1317177749076908
Position 5940: 0.10134922363950685
Position 9355: 0.08888011687646935
Position 3369: 0.0833639461125322
Position 9273: 0.0818151929685145
Position 433: 0.05741543963164273
Position 4326: 0.0501979832045207
Position 4383: 0.040858054062115984
Position 3049: 0.029251536002977335
Position 6218: 0.026782702991575646
Position 2696: 0.025030857763381292
Position 5957: 0.021465830352857266
Position 4276: 0.020354492905249405
Position 3244: 0.018811892933030035
Position 529: 0.017354163700978028
Position 5601: 0.017309164896120787
Position 4344: 0.017091458511399846
Position 4444: 0.011725075637859055
Position 5581: 0.01152066783583679
Position 3024: 0.011253549244279827
Position 5644: 0.010739529360273803
Position 2577: 0.010383503255119624
Position 5885: 0.008844444443560093
Position 2663: 0.008826833266706559
Position 809: 0.008374434916452768
Position 505: 0.006027161701426842
Position 879: 0.00593533930440356
Position 655: 0.005828951997473533
Position 7073: 0.005202640684056037
Position 4241: 0.003823038955437029
Position 913: 0.0029013830322388015
Position 6105: 0.0028798434675511124
Position 1195: 0.0027232953036054903
Position 6606: 0.0024728137343019443
Position 771: 0.0023487207270896024
Position 6710: 0.0021347102298294443
Position 5664: 0.0015808394477545887
Position 5458: 0.0013764697663081536
Position 8650: 0.0013047067420208372
Position 5985: 0.0012836919118626006
Position 437: 0.0011375992618182396
Position 5046: 0.0010901689639176847
Position 951: 0.0010511057465564906
Position 5994: 0.000982027226851112
Position 8874: 0.0009083937943566685
Position 2759: 0.0008641994251023408
Position 284: 0.0008551457515201885
Position 6817: 0.0008374074372005364
Position 4523: 0.0007993617269048929
Position 4634: 0.0007060673679792055
Position 4998: 0.0006318787740285935
Position 546: 0.00063043194019491
Position 5708: 0.0006170527659864027
Position 2194: 0.0005714013584822398
Position 440: 0.0005427468945777455
Position 5606: 0.00048292497451982576
Position 629: 0.00041956239446912566
Position 210: 0.00041348320560868435
Position 696: 0.00038596185874706406
Position 7515: 0.0002758981640215874
Position 2827: 0.00025900634371771596
Position 204: 0.00019935369790722223
Position 333: 0.00019261908405001095
Position 5243: 0.00019078530060092204
Position 6557: 0.00016623557741601212
Position 705: 0.00014481705675636888
Position 2164: 0.00014279618001768814
Position 607: 0.00013027957746281302
Position 2609: 0.0001289720816314287
Position 6294: 0.00010904073686288564
Position 1217: 8.817001205596867e-05
Position 1106: 7.144587756972852e-05
Position 5287: 6.595403730121318e-05
Position 4853: 5.941697093741764e-05
Position 168: 5.23203396852736e-05
Position 178: 4.803242978739353e-05
Position 3549: 3.5947545874150427e-05
Position 4640: 3.295516033837425e-05
Position 4547: 2.51582211077559e-05
Position 960: 1.4145353501710594e-05
Position 2201: 1.0051435695481625e-05
Position 149: 9.782603805675173e-06
Position 928: 9.520317390701371e-06
Position 339: 7.892538520601691e-06
Position 190: 6.67889743523248e-06
Position 357: 6.361311010518837e-06
Position 600: 6.082089946827369e-06
Position 1299: 5.067799010193657e-06
Position 691: 4.94685530760559e-06
Position 244: 4.390759713308175e-06
Position 238: 2.795057843542356e-06
Position 394: 2.7736560015637912e-06
Position 575: 2.6675088635408317e-06
Position 184: 2.526418596061078e-06
Position 228: 1.9241195069085154e-06
Position 226: 1.8633760414182713e-06
Position 290: 1.348349740190089e-06
Position 418: 1.2685890992479892e-06
Position 589: 1.0654820182302142e-06
Position 609: 1.0316176364595785e-06
Position 412: 1.020672122869198e-06
Position 154: 9.166309992031415e-07
Position 221: 9.088492672007734e-07
Position 145: 6.834825191389767e-07
Position 723: 6.777188432146048e-07
Position 614: 6.768792192488991e-07
Position 662: 5.850786457227707e-07
Position 259: 4.546028234141577e-07
Position 774: 3.5601310442390394e-07
Position 385: 3.396866264449583e-07
Position 398: 2.76673815610743e-07
Position 673: 2.5611714496356473e-07
Position 300: 1.868513734547332e-07
Position 373: 1.6337784527436608e-07
Position 842: 1.4899851035314256e-07
Position 255: 9.480399359111336e-08
Position 670: 8.6201670220946e-08
Position 409: 5.8553278621369074e-08
Position 306: 4.4169467424446704e-08
Position 194: 3.17208664831441e-08
Position 387: 3.0353678351507925e-08
Position 848: 2.988958826092459e-08
Position 788: 2.6048100477307117e-08
Position 826: 2.0047161397497566e-08
Position 223: 1.0419828653791347e-08
Position 108: 1.1177018264025914e-09
Position 375: 6.7478123646558e-10
Position 347: 5.811536741476248e-10
Position 121: 8.460070909265669e-11
Position 115: 7.229235209386656e-11
Position 127: 1.749192135159128e-11
