Gene = Snapin
Position 275: 0.00043016989806649584
Position 1598: 0.0003228988416314915
Position 2031: 0.00029679195469447134
Position 2077: 0.00029385639604303783
Position 732: 0.0002775793441882029
Position 993: 0.00022126499257186724
Position 348: 0.00019876637436304587
Position 1408: 0.00019289544459013264
Position 1328: 0.00019238595049418585
Position 1855: 0.00018843872496071128
Position 2881: 0.00016670080449285142
Position 440: 0.00016258554111972978
Position 322: 0.00014836598030501896
Position 378: 0.00013258965452494565
Position 2990: 0.00012853519202416836
Position 942: 0.00011585880033465239
Position 343: 7.762722696259544e-05
Position 780: 7.441598007343644e-05
Position 666: 6.763173043924457e-05
Position 444: 6.62171422207626e-05
Position 2930: 6.254427419944261e-05
Position 1450: 5.7693723838827233e-05
Position 1724: 5.3444642392015164e-05
Position 630: 4.5701201603218374e-05
Position 948: 4.273892247332097e-05
Position 599: 3.6638147623413145e-05
Position 1934: 3.658346292613465e-05
Position 1013: 3.5212975600802355e-05
Position 479: 2.8043280016086943e-05
Position 302: 2.642504180776464e-05
Position 870: 2.2448741806412123e-05
Position 1232: 2.2269674780336292e-05
Position 1482: 1.8594612482086348e-05
Position 288: 1.5094036716621893e-05
Position 485: 1.1905607996993951e-05
Position 266: 1.040504006371582e-05
Position 819: 9.618484221374994e-06
Position 836: 8.491722849673553e-06
Position 334: 6.9113839337271546e-06
Position 119: 6.802751802585821e-06
Position 822: 5.4047837414928365e-06
Position 250: 5.189471146854262e-06
Position 561: 5.029423833347581e-06
Position 2358: 4.051752650660915e-06
Position 790: 1.8022420143562195e-06
Position 646: 1.618789735528604e-06
Position 89: 1.2841452045998478e-06
Position 452: 7.752427680950779e-07
Position 449: 7.500040125918794e-07
Position 139: 5.049515472624707e-07
Position 1695: 3.3109032087212294e-07
Position 1678: 2.812290456954734e-07
Position 1710: 2.225284868679628e-07
Position 234: 1.035662583155535e-07
Position 172: 6.364810809162245e-08
Position 175: 6.066882478044488e-08
Position 104: 4.891112050627061e-08
Position 1489: 2.3452279889273005e-08
Position 201: 2.2180478142201202e-08
Position 725: 1.4014209221985325e-08
Position 454: 2.5383769701282846e-09
Position 207: 2.0667029262932547e-09
Position 151: 1.656153952193805e-09
Position 638: 7.285390994357436e-11
