Gene = Mlec
Position 2238: 0.001871941367297273
Position 407: 0.0018048984859964335
Position 8482: 0.0016520570025774773
Position 1039: 0.0015568884201178357
Position 7918: 0.0015421220021860549
Position 6598: 0.0015067661318220206
Position 4686: 0.0013960372093043023
Position 14617: 0.0012618917337237226
Position 1904: 0.0010129735577834116
Position 7327: 0.0006497181896547868
Position 233: 0.0006033535859008379
Position 250: 0.0006014684719411657
Position 7313: 0.000497617690765013
Position 7916: 0.00044985527533716565
Position 10150: 0.00041282611747753576
Position 9891: 0.00039171044367848043
Position 9679: 0.0003818172509167522
Position 325: 0.0003258022352289069
Position 7706: 0.00031155865395039896
Position 9982: 0.00027752598152982853
Position 10787: 0.0002517390292544507
Position 7962: 0.00024617867734440723
Position 9656: 0.00022846477218261706
Position 8867: 0.00022270783191784036
Position 10214: 0.0001957793983054793
Position 734: 0.00016821929965740067
Position 7319: 0.00015722338172199853
Position 11176: 0.00013107293645634366
Position 488: 0.00011413373013328578
Position 8761: 0.00010712114602713034
Position 10330: 0.00010575761769722603
Position 10302: 9.912086536333736e-05
Position 295: 7.967832798812894e-05
Position 10773: 7.587274317245487e-05
Position 7687: 7.359729732720494e-05
Position 10291: 6.937298251184396e-05
Position 8055: 6.895314655015502e-05
Position 319: 6.790291489802048e-05
Position 8193: 6.353993838406066e-05
Position 872: 6.144780706678075e-05
Position 8912: 6.014557106681571e-05
Position 10764: 5.6932079719197724e-05
Position 615: 5.1460608009847736e-05
Position 136: 5.051310981964785e-05
Position 9008: 4.6781681455474764e-05
Position 8138: 4.59235006696567e-05
Position 680: 4.077729144422631e-05
Position 7932: 3.400884000741831e-05
Position 133: 3.027522125972701e-05
Position 501: 2.9920199684069743e-05
Position 9741: 2.967487076130801e-05
Position 9449: 2.1926936584257977e-05
Position 604: 2.1390536704846822e-05
Position 9213: 2.071573827954876e-05
Position 7855: 1.979591419406422e-05
Position 8259: 1.6880024198356326e-05
Position 8718: 1.4708576168365983e-05
Position 247: 1.3743459001134005e-05
Position 45: 1.3422962932487902e-05
Position 8720: 1.121293506071227e-05
Position 7828: 1.1153117994785592e-05
Position 74: 8.087259674048764e-06
Position 84: 7.2139333179528554e-06
Position 201: 5.51209030992947e-06
Position 7966: 4.989844139904181e-06
Position 900: 2.881983049116811e-06
Position 283: 2.158806949600398e-06
Position 38: 1.5681522582781022e-06
Position 178: 1.08226483319178e-06
Position 770: 8.341135024472853e-07
Position 8334: 2.7666327301739827e-07
Position 8074: 2.5855368732319043e-07
Position 8291: 7.918793917713871e-08
Position 7795: 1.2724376808885737e-10
Position 7747: 1.1429880403714787e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 8052: 0.9828988272115432
Position 7184: 0.9175481241882482
Position 7794: 0.768746120597895
Position 13133: 0.726750924853054
Position 5793: 0.5334606591264206
Position 12003: 0.5031664495444981
Position 7610: 0.4550750672501331
Position 14260: 0.4354427503520924
Position 13463: 0.33442871281717884
Position 7519: 0.29444567709005154
Position 10034: 0.2255810146741589
Position 9636: 0.2150822272144898
Position 800: 0.20665154617943138
Position 14583: 0.1697379787524616
Position 7833: 0.1537497239461848
Position 7545: 0.11649136367730173
Position 11428: 0.10616297905808209
Position 5294: 0.06060742670840637
Position 7865: 0.054891293158751804
Position 7237: 0.05000260354593093
Position 7587: 0.046278861805984665
Position 13478: 0.04194636496044067
Position 12080: 0.03708051765603212
Position 5683: 0.03609253484449046
Position 13895: 0.033002843878111456
Position 12449: 0.032993148705073576
Position 13995: 0.032642327603981246
Position 2966: 0.029330579666926797
Position 5478: 0.027232780743916413
Position 777: 0.025148635289620018
Position 14088: 0.024021972645246432
Position 2947: 0.023981302429194808
Position 13005: 0.022554660193944722
Position 7231: 0.017118994510643713
Position 13729: 0.01676995772176268
Position 726: 0.015709545731437007
Position 14203: 0.014836148099565
Position 7418: 0.01195023214386725
Position 13872: 0.011920584490467442
Position 9890: 0.011859612654132799
Position 2910: 0.01122090200467459
Position 13910: 0.011193201912980384
Position 717: 0.009573469123970037
Position 13348: 0.009315934520228586
Position 14976: 0.009086684323594586
Position 5712: 0.00817429143592346
Position 13389: 0.0076551712359206985
Position 539: 0.007399088914670261
Position 10658: 0.007340694885229883
Position 9595: 0.006258325959228289
Position 6504: 0.005941406384735113
Position 7615: 0.005625397111684652
Position 5282: 0.005567095004937703
Position 5375: 0.0054524442246348635
Position 5359: 0.005306405205363251
Position 3247: 0.005076463731574203
Position 14535: 0.005044619403442137
Position 7901: 0.004843891227539073
Position 7556: 0.00469564208579326
Position 7945: 0.004647818899212087
Position 15193: 0.004386701449962062
Position 9745: 0.004230965387191979
Position 9396: 0.00388978174491188
Position 13898: 0.0034396529306795712
Position 9846: 0.003437127224128891
Position 7553: 0.0034366913677427533
Position 831: 0.0034129109950102343
Position 7631: 0.003375779551796317
Position 3572: 0.0031906832770734177
Position 12294: 0.003099665260336073
Position 9405: 0.003012067108307201
Position 7636: 0.0029167514259289293
Position 6190: 0.0028426790509253523
Position 14710: 0.002571824736919105
Position 12315: 0.0025531796467673892
Position 8441: 0.002431457121758844
Position 9575: 0.0024296528494771553
Position 860: 0.0023662350910902243
Position 8911: 0.002294731392004281
Position 11086: 0.00199263335116184
Position 8585: 0.0017348155549863763
Position 7770: 0.0016773005422623054
Position 3016: 0.0016018288793685873
Position 987: 0.0014531986310034304
Position 653: 0.0014349424032104481
Position 501: 0.0011538829552711423
Position 14517: 0.0011416351781310533
Position 7054: 0.001101816612224766
Position 14140: 0.0009315207340208593
Position 671: 0.0009234056511973224
Position 4462: 0.0008851441230854287
Position 7473: 0.0007267757543118963
Position 2050: 0.0006540789091221057
Position 11228: 0.0006037183426516031
Position 13407: 0.0005761164388918831
Position 8820: 0.0005501614179249576
Position 461: 0.0005209171613944625
Position 4554: 0.0005108930862188736
Position 1742: 0.00047835222608703134
Position 2037: 0.00047308569918810996
Position 7442: 0.0003795080143118423
Position 3149: 0.00036945936233886967
Position 3205: 0.00033712575516801256
Position 2868: 0.0003292688812059525
Position 7664: 0.0003228776883177662
Position 2175: 0.0003130778914063322
Position 8153: 0.0002802429127812744
Position 8217: 0.0002746585571542066
Position 8074: 0.0002745737939864301
Position 1646: 0.00026875221338576693
Position 1781: 0.0002658691183106132
Position 2013: 0.00022195934293404215
Position 2123: 0.00020973952464668267
Position 8331: 0.00019018864590042035
Position 8371: 0.0001768794248208933
Position 7950: 0.0001720129796921208
Position 953: 0.00016444747094925864
Position 8180: 0.0001612006464589006
Position 733: 0.00014000586067554457
Position 225: 0.00011462029360159685
Position 7397: 8.323983623844648e-05
Position 7017: 7.84271326988472e-05
Position 8228: 6.861569468141071e-05
Position 6940: 6.426555069760864e-05
Position 9159: 5.728025670945514e-05
Position 8656: 4.0193254444820044e-05
Position 8189: 3.1131641959862416e-05
Position 8609: 2.9953691680746352e-05
Position 8334: 1.4815728651967845e-05
Position 8415: 9.909818393731292e-06
Position 868: 9.661130146206865e-06
Position 168: 8.369166472332727e-06
Position 304: 7.699416166775758e-06
Position 2851: 5.468795312006803e-06
Position 12858: 5.0414934486744244e-06
Position 2798: 4.622067143734748e-06
Position 163: 4.484288939259793e-06
Position 516: 4.320948618728443e-06
Position 551: 1.5735900146388128e-06
Position 295: 1.5115049778291652e-06
Position 686: 1.348452064808931e-06
Position 468: 1.0596386059106728e-06
Position 558: 9.501730076406815e-07
Position 279: 8.330112068235874e-07
Position 691: 7.657037892218319e-07
Position 281: 5.379410989450257e-07
Position 9484: 5.247944379185851e-07
Position 475: 4.437765720988139e-07
Position 152: 4.258856133981897e-07
Position 312: 3.785426271270582e-07
Position 488: 3.587255273858642e-07
Position 348: 2.693240607095096e-07
Position 8107: 2.0395249657777684e-07
Position 626: 1.216305682592124e-07
Position 578: 1.0389677457554632e-07
Position 586: 8.761091142524054e-08
Position 361: 6.661230480218355e-08
Position 780: 5.636688620465603e-08
Position 8283: 4.781605850150665e-08
Position 8104: 3.7304750320663634e-08
Position 8239: 3.4007815486844885e-08
Position 8006: 3.068617427096946e-08
Position 8377: 2.3454761068243473e-08
Position 8012: 1.9118970551698272e-08
Position 8458: 1.3149104317091154e-08
Position 843: 4.484308117145262e-09
Position 8467: 4.1653552570974305e-10
Position 8631: 2.321576231135018e-10
Position 8589: 1.879628870998634e-10
