Gene = Icos
Position 395: 8.539744205701367e-07
Position 331: 8.07897605666664e-07
Position 1173: 7.438000845511815e-07
Position 2077: 6.869689509014421e-07
Position 1572: 6.039032446122454e-07
Position 296: 5.438045076988282e-07
Position 1519: 4.902345192100587e-07
Position 3102: 4.6630034013318556e-07
Position 1523: 4.6093899864998504e-07
Position 438: 3.6530410051413277e-07
Position 406: 3.492916870450322e-07
Position 433: 3.469238213497069e-07
Position 254: 3.1817028862781366e-07
Position 496: 2.9616033283551024e-07
Position 2004: 2.1520079510547108e-07
Position 520: 1.8185999146856413e-07
Position 156: 1.7565554490215897e-07
Position 845: 1.7265665918167694e-07
Position 824: 1.6264056043390628e-07
Position 572: 1.5477019063110985e-07
Position 558: 1.5374923107086339e-07
Position 401: 1.532205683313381e-07
Position 1140: 8.247563652027291e-08
Position 698: 7.863366753374562e-08
Position 724: 7.21376532311982e-08
Position 245: 4.917627183901875e-08
Position 503: 2.2529290342276858e-08
Position 166: 2.237602156427918e-08
Position 403: 5.663274888117384e-09
Position 153: 1.8841976003592406e-09
Position 1265: 3.774613754215064e-10
Position 831: 2.237805014743757e-11
Position 821: 1.6610643446028618e-11
Position 1283: 1.1762457805196407e-11
Position 1692: 1.124909897188112e-11
Position 1721: 8.362193703280321e-12
Position 1652: 3.5263356217332642e-12
Position 1664: 2.5897920889817515e-12
Position 1759: 1.640952492191259e-12
Position 1660: 1.5275106539199956e-12
Position 1643: 1.4444509828248462e-12
Position 1799: 1.2167960943838364e-12
Position 130: 7.559366039955977e-17
Position 107: 3.386781419439721e-17
Position 118: 3.516568560883034e-18
Position 132: 1.3904955687137549e-18
Position 141: 5.821721590165947e-19
