Gene = 1700012B09Rik
Position 12574: 0.6999836999482284
Position 4563: 0.5845691483760976
Position 8115: 0.21429191516397228
Position 432: 0.13487949766383198
Position 4642: 0.11638853201998284
Position 4299: 0.10629792469330986
Position 455: 0.09437755138648561
Position 4594: 0.08729893528784778
Position 4835: 0.08600567730514419
Position 10139: 0.08536932590892779
Position 4489: 0.07838307739682016
Position 4525: 0.055999654667878325
Position 9299: 0.04373311918521948
Position 9777: 0.036175991885028826
Position 6784: 0.03587907786754791
Position 4591: 0.032187805721332174
Position 5318: 0.03005779716412894
Position 2860: 0.02954310747117444
Position 11442: 0.028814957206495347
Position 4341: 0.028625490972921216
Position 10090: 0.025072204456613553
Position 3264: 0.024802252156609857
Position 1758: 0.0197073954465426
Position 5636: 0.018268426031612623
Position 4619: 0.01706060077468088
Position 8468: 0.016097689797119556
Position 1722: 0.014138946834619552
Position 2832: 0.01253485297481684
Position 698: 0.011908810256083239
Position 1692: 0.010845284312747372
Position 8550: 0.010561846384896274
Position 4283: 0.009762565424130834
Position 8745: 0.009623230570197235
Position 2896: 0.007865086876981182
Position 4650: 0.00774353719008988
Position 6523: 0.007724841185350609
Position 12600: 0.007546441385494212
Position 2258: 0.007309725084665648
Position 4541: 0.007139378190290517
Position 1659: 0.007067482580302197
Position 2445: 0.006744728400809814
Position 10924: 0.006260699789166331
Position 5231: 0.006170970692314249
Position 2176: 0.0059842517788256805
Position 5655: 0.00575765505561945
Position 6181: 0.005547642915395644
Position 529: 0.005365525513886168
Position 10969: 0.00496847177651671
Position 5971: 0.004857745220692202
Position 1725: 0.004781108148463099
Position 4276: 0.004748273408347976
Position 330: 0.004625002645603936
Position 8022: 0.004588059018410859
Position 4959: 0.004315316891278735
Position 9454: 0.0042101612275996245
Position 4279: 0.004149916722732897
Position 9782: 0.004052976767041866
Position 405: 0.004049145964734837
Position 2616: 0.0038902561292174552
Position 7015: 0.0035339284320092977
Position 926: 0.0034059905494645154
Position 6705: 0.0032471289819833798
Position 2337: 0.0030101235085994364
Position 6666: 0.00253726808727876
Position 7751: 0.0025234770857602874
Position 9359: 0.002523009917691895
Position 6143: 0.0024418618120802937
Position 7602: 0.0023421993050462184
Position 1514: 0.002286632644826974
Position 8385: 0.0022029768936965067
Position 6256: 0.0021503999729158025
Position 4630: 0.002068040314627184
Position 1638: 0.0020113793656253527
Position 392: 0.001974639346163322
Position 6211: 0.0019113152979532385
Position 5266: 0.0019109835491113141
Position 6481: 0.0018849754172597648
Position 335: 0.0018503379364335315
Position 8895: 0.0018500947522247105
Position 6681: 0.0017542015480067172
Position 435: 0.001726145918770023
Position 2431: 0.0016927698745686458
Position 5169: 0.0016811076257191937
Position 8758: 0.0016643063588325342
Position 607: 0.0015856696282684482
Position 7398: 0.001563784258000859
Position 1454: 0.0014446323851797461
Position 7822: 0.0014306232121407397
Position 1234: 0.0014011323043015868
Position 2318: 0.001356514047905748
Position 1671: 0.0013511709902362375
Position 4565: 0.0013274295325769153
Position 4447: 0.0012909364961525937
Position 4343: 0.0012792320807840179
Position 6403: 0.001190371811273062
Position 7534: 0.0011760748784359737
Position 471: 0.0007511630020266699
Position 2752: 0.0007484205064883568
Position 4911: 0.000747597990715623
Position 5562: 0.0007185889596873353
Position 654: 0.0006985605878205381
Position 3474: 0.0006940432034080401
Position 10372: 0.0006890041611923472
Position 4678: 0.0006630584944626011
Position 365: 0.0006609503763584781
Position 1470: 0.0006328565284696002
Position 8562: 0.0006082043214656928
Position 2322: 0.0006075464276205463
Position 1422: 0.0006042569781054831
Position 8807: 0.0005781240174177115
Position 8500: 0.0005722318222973186
Position 2961: 0.0005421677068067598
Position 788: 0.0005337957895623742
Position 8165: 0.0005270528185664966
Position 4235: 0.0005214356582991044
Position 5596: 0.0004967130883881583
Position 2669: 0.0004965993243068908
Position 7194: 0.0004912566598030082
Position 6570: 0.00043033374159854286
Position 9812: 0.0004265431333857061
Position 2013: 0.00040319268570150645
Position 7881: 0.0003791764718639632
Position 4419: 0.00034808239516647045
Position 680: 0.0003458022699831724
Position 4838: 0.00033197206313103175
Position 7063: 0.0003290726046426373
Position 371: 0.00031576232011158717
Position 7852: 0.00031418500761045364
Position 2158: 0.00030705357272335106
Position 6991: 0.00030159723113486593
Position 6441: 0.00027405208345707155
Position 5145: 0.00026804964570206427
Position 7235: 0.0002461849385503697
Position 7199: 0.00023976907421496108
Position 6686: 0.00023094621232716387
Position 7249: 0.00022818092481880197
Position 7146: 0.0002228961592894442
Position 8446: 0.00022218937368827542
Position 956: 0.00021180644634768558
Position 397: 0.00021025702719705078
Position 4873: 0.00018515642913444699
Position 7977: 0.00015602116156975007
Position 6214: 0.00014824611156853397
Position 5607: 0.00014334356956451639
Position 616: 0.00013749628472772377
Position 552: 0.0001329352485672181
Position 5194: 0.00011841100014012076
Position 4416: 0.00011817179428141443
Position 4892: 0.00010690135201073691
Position 3821: 0.0001041658954811599
Position 4807: 0.00010216683142600134
Position 4459: 9.695453312837265e-05
Position 5033: 9.687388541464951e-05
Position 6894: 8.006078926739008e-05
Position 4795: 7.444769480431822e-05
Position 4716: 6.318351454735974e-05
Position 4173: 5.295441979862407e-05
Position 6011: 5.15238725562272e-05
Position 5917: 5.048207711334954e-05
Position 5824: 4.391803620262006e-05
Position 4534: 3.7836402576427104e-05
Position 4845: 3.109981827349556e-05
Position 1287: 2.6730645041199436e-05
Position 1401: 2.037669470406959e-05
Position 5614: 1.8509717195862847e-05
Position 1534: 1.2928176390682899e-05
Position 5683: 1.2615347812312243e-05
Position 1358: 1.210211421915884e-05
Position 1435: 1.0915712373485255e-05
Position 1335: 1.040227348220993e-05
Position 5174: 8.324371181647759e-06
Position 3613: 8.209364864907798e-06
Position 294: 7.665677851650133e-06
Position 5121: 7.476494288640953e-06
Position 1473: 7.460391071812916e-06
Position 934: 6.9655489837082085e-06
Position 791: 6.8725265815811286e-06
Position 1524: 6.827912635251107e-06
Position 4682: 5.993197152024541e-06
Position 1786: 5.936033221077341e-06
Position 1516: 5.791180216444784e-06
Position 1276: 5.5635748466047e-06
Position 1394: 5.219474415705852e-06
Position 959: 5.019265947092831e-06
Position 5105: 4.8083891801204215e-06
Position 581: 3.846525846505135e-06
Position 514: 3.06813661657763e-06
Position 821: 2.6765040644195393e-06
Position 718: 2.663262704179754e-06
Position 362: 2.322476922748745e-06
Position 500: 2.191182232921607e-06
Position 712: 2.136795177581792e-06
Position 1829: 1.2789637669919927e-06
Position 905: 1.1231781541477205e-06
Position 495: 1.1114975347066563e-06
Position 5241: 9.574421053924686e-07
Position 280: 8.347802230058858e-07
Position 4918: 7.911412435447952e-07
Position 554: 7.84362818076529e-07
Position 465: 7.69242449804318e-07
Position 271: 5.92761359016621e-07
Position 315: 4.3137639258325204e-07
Position 307: 3.715694300948888e-07
Position 223: 2.533068262991831e-07
Position 648: 2.496271589931995e-07
Position 346: 1.7278093196214873e-07
Position 254: 1.660946665212889e-07
Position 343: 1.2223132262302747e-07
Position 583: 1.1405045807309066e-07
Position 286: 5.1853108024470056e-08
Position 379: 4.581713092281265e-08
Position 4763: 3.550011336310879e-08
Position 4888: 3.449765177726214e-08
Position 262: 3.053931057833676e-08
Position 340: 2.904865522922296e-08
Position 201: 1.8493116981872495e-08
Position 176: 1.1045364860019384e-08
Position 885: 9.12848247952912e-09
Position 317: 8.88478896262713e-09
Position 350: 7.200168423203685e-09
Position 276: 7.092669946194336e-09
Position 235: 2.412528695783839e-09
Position 245: 2.3701263769506255e-09
Position 3214: 1.9899912739267924e-09
Position 160: 1.321650891636076e-09
Position 178: 1.1332800653208038e-09
Position 121: 8.35964841758663e-10
