Gene = H2afz
Position 1411: 0.03754076445910425
Position 817: 0.007369002989696231
Position 1867: 0.005735197948012643
Position 1115: 0.004824387401980495
Position 1079: 0.0037567508057443503
Position 855: 0.0032734239081963715
Position 1562: 0.0029022609696277625
Position 1238: 0.0017615323002574221
Position 1870: 0.0011798348296013688
Position 2285: 0.001152676892939956
Position 1720: 0.0009059863856648786
Position 708: 0.0008902907232133893
Position 1539: 0.0008559332894678513
Position 1497: 0.0007005596429971809
Position 1987: 0.0006738775237096793
Position 2008: 0.0006249406112514498
Position 657: 0.0005165190557939175
Position 2252: 0.0004974796523743884
Position 1769: 0.0003484075955051992
Position 1258: 0.0003374465579555296
Position 373: 0.00030492705362675405
Position 436: 0.0002754561636045724
Position 2418: 0.0002607980507846561
Position 1120: 0.00021835332711950514
Position 1568: 0.00018674347593262207
Position 1554: 0.00013263297854052835
Position 1268: 0.0001325345033686749
Position 1415: 0.0001270269631776978
Position 1246: 0.00011429727399141375
Position 576: 0.00011157230778014281
Position 2153: 0.00010671873363075698
Position 456: 0.00010049675815981841
Position 2373: 9.822386890839382e-05
Position 678: 8.544842373046834e-05
Position 1800: 8.513719682506217e-05
Position 1144: 8.01684753227319e-05
Position 2311: 7.550075208753973e-05
Position 1274: 5.803669730897385e-05
Position 2031: 4.948065524030168e-05
Position 666: 4.916009125745075e-05
Position 2089: 4.542155668639602e-05
Position 2085: 4.101226508428395e-05
Position 1635: 3.933226988235272e-05
Position 723: 3.7792361089079684e-05
Position 1723: 3.6430997375121154e-05
Position 289: 3.3089845779185445e-05
Position 712: 2.948289055663837e-05
Position 2429: 2.6856563673386784e-05
Position 2136: 2.6014958447179965e-05
Position 535: 2.5463626203949758e-05
Position 2172: 2.5292529137466578e-05
Position 1874: 2.4981020504334216e-05
Position 684: 2.402600330284945e-05
Position 1264: 2.32090985450471e-05
Position 851: 2.3036163683945417e-05
Position 1474: 2.2144218130484087e-05
Position 823: 2.172575369194562e-05
Position 287: 2.1073094120779333e-05
Position 2255: 2.075265335382786e-05
Position 491: 2.0196381929514203e-05
Position 342: 1.7738490542143864e-05
Position 690: 1.7472842133819887e-05
Position 1936: 1.596366385380216e-05
Position 1418: 1.479947118862505e-05
Position 347: 1.4216681575118961e-05
Position 380: 1.392981431335237e-05
Position 417: 1.3362798969887122e-05
Position 1452: 1.2669734941221376e-05
Position 1614: 1.1119223067789124e-05
Position 1961: 1.0710998040417169e-05
Position 2105: 1.0429426207540938e-05
Position 1431: 1.0386576583464305e-05
Position 306: 9.922646576838605e-06
Position 1291: 9.43064082488895e-06
Position 1940: 9.381607700917418e-06
Position 876: 9.106885666929843e-06
Position 195: 9.085634225288534e-06
Position 2175: 9.072558967141921e-06
Position 2338: 9.00893771244187e-06
Position 1248: 8.699706920071467e-06
Position 1478: 8.256993688658367e-06
Position 2016: 7.879304569618314e-06
Position 367: 7.233084440478155e-06
Position 1608: 7.179769093667788e-06
Position 2193: 5.692676700308355e-06
Position 1835: 5.631030538204065e-06
Position 1532: 4.750838996619536e-06
Position 189: 4.3821309123696395e-06
Position 1725: 4.3486246545621944e-06
Position 1460: 4.1107684818458674e-06
Position 474: 4.101772413684177e-06
Position 1732: 3.712185533210262e-06
Position 1213: 3.657563244841407e-06
Position 1780: 3.4429309466692487e-06
Position 127: 2.7370942996896743e-06
Position 105: 2.055834588734671e-06
Position 2384: 1.9681764185644923e-06
Position 359: 1.8882373043868594e-06
Position 2261: 1.5983964092237717e-06
Position 130: 1.0172789614562052e-06
Position 248: 8.514828590635387e-07
Position 337: 8.261484018110457e-07
Position 312: 8.070430418020361e-07
Position 96: 3.9840405696456757e-07
Position 152: 1.9660739927338385e-07
Position 1218: 4.2140979084944186e-08
Position 89: 2.2431214732342164e-08
Position 206: 4.005777081112109e-09
Position 743: 2.1118378304979082e-09
Position 220: 2.0958065600969667e-09
Position 256: 1.5536654086375892e-09
Position 471: 1.527427160522374e-09
Position 222: 9.960996397544011e-11
