Gene = Rbis
Position 1932: 6.968604478122599e-05
Position 2712: 6.696866458338552e-05
Position 2541: 5.707482756076954e-05
Position 305: 5.4062667275155613e-05
Position 1091: 4.906730355794294e-05
Position 1345: 3.6068203970750806e-05
Position 1095: 3.077706529442005e-05
Position 913: 2.890741974112571e-05
Position 3831: 2.813256123040734e-05
Position 630: 2.7287358988121298e-05
Position 330: 2.342127882074569e-05
Position 969: 2.300606950409816e-05
Position 264: 2.0079233412804406e-05
Position 979: 1.793146135531671e-05
Position 1133: 1.5536447890923553e-05
Position 129: 1.3559937548225871e-05
Position 1235: 1.1901328844828838e-05
Position 237: 1.0630115841116921e-05
Position 378: 9.252176805380655e-06
Position 1433: 8.581550239904893e-06
Position 396: 7.737798554686758e-06
Position 2301: 7.018524682267789e-06
Position 555: 6.396755355584382e-06
Position 1975: 5.5968869824064514e-06
Position 1639: 5.31899474997418e-06
Position 2962: 5.186331625879422e-06
Position 334: 5.075098612958594e-06
Position 1445: 4.811489650823253e-06
Position 1702: 4.7469262055961345e-06
Position 1686: 4.390046780583706e-06
Position 1652: 4.197743751085613e-06
Position 1971: 3.27832418779475e-06
Position 1453: 1.5111016892942774e-06
Position 2499: 1.238913222033021e-06
Position 1846: 1.1043735846918206e-06
Position 1554: 4.881966808607705e-07
Position 1401: 4.871820359562843e-07
Position 1744: 4.125767893489413e-07
Position 873: 3.5428967768671303e-07
Position 925: 2.654202227908093e-07
Position 2368: 2.410035423141975e-07
Position 453: 2.124572577999174e-07
Position 267: 1.904034419269406e-07
Position 927: 1.6200976456330253e-07
Position 904: 1.5497052484469867e-07
Position 341: 5.117876988738587e-08
Position 1714: 3.893615159719166e-08
Position 133: 7.557514721172207e-09
Position 280: 1.7278291723718844e-09
Position 524: 1.5510406984710061e-09
Position 562: 7.606321551323603e-10
Position 102: 1.4673843597418069e-12
Position 83: 3.4853321169222786e-13
