Gene = Swt1
Position 6844: 0.006579360523218473
Position 11411: 0.006404246355619505
Position 5874: 0.00620538393341293
Position 4888: 0.00600551229443213
Position 17884: 0.005516291702779242
Position 9974: 0.004987856216443667
Position 8299: 0.004658061980310298
Position 5535: 0.004051044136043255
Position 6841: 0.003639314745171959
Position 2534: 0.0036282601755718885
Position 17918: 0.003623408028287371
Position 4670: 0.00303504524705855
Position 1931: 0.0029982809412743526
Position 1839: 0.0028798582856635235
Position 15772: 0.002811049763959161
Position 5849: 0.0026924679762973793
Position 8583: 0.002690333570807894
Position 6011: 0.0025873975875700104
Position 5501: 0.0025607779030639662
Position 6166: 0.002490211745318834
Position 5453: 0.0023352002956855303
Position 1961: 0.0023235787151639257
Position 11056: 0.002003952242735579
Position 6000: 0.001988008301787687
Position 6042: 0.0019489528337125188
Position 2625: 0.001909178612142896
Position 11038: 0.0017779641210695397
Position 2350: 0.0016815897303662595
Position 6521: 0.0016636980828355799
Position 10168: 0.0015890990398287343
Position 1027: 0.001529584989566355
Position 10070: 0.001417837501179825
Position 2583: 0.0013686564873077926
Position 2929: 0.0013318163757111124
Position 8150: 0.0012808335809592847
Position 10144: 0.0011945759152870881
Position 9206: 0.0011914810769212843
Position 6056: 0.0011723702988187543
Position 4421: 0.0011658843467102868
Position 8470: 0.0011562484305722522
Position 13481: 0.0011267488225026971
Position 2530: 0.0010462754051508416
Position 5221: 0.001006837398706063
Position 5681: 0.0010039331553197272
Position 8676: 0.0009916322419106919
Position 5385: 0.0008565685675366816
Position 6447: 0.0007493239694608099
Position 14853: 0.0007085379118841465
Position 1647: 0.0006466414160657471
Position 1873: 0.0006136212790999126
Position 5789: 0.0006068831828427909
Position 1077: 0.0005999528910361746
Position 897: 0.0005972883148914256
Position 757: 0.0005879638384866038
Position 6074: 0.0005279745714154121
Position 8715: 0.0004855829247043968
Position 5987: 0.00048170414000400005
Position 8750: 0.00045310150397784066
Position 11884: 0.0004348070730636611
Position 8830: 0.0004178404240119605
Position 6115: 0.0003466158426826279
Position 2061: 0.000332086966692222
Position 7914: 0.00031742491481863064
Position 12821: 0.0003072746900246347
Position 4914: 0.0002943536475454116
Position 5373: 0.000277138584917965
Position 723: 0.00024775459522086965
Position 1890: 0.0002432264220085749
Position 12860: 0.00022343520253442163
Position 2431: 0.0001672667080858135
Position 1679: 0.000167077849949758
Position 10422: 0.00016333950202095766
Position 11007: 0.00016155859460459466
Position 520: 0.00015481977879371083
Position 1167: 0.00014108346830147073
Position 1709: 0.00013282911028556464
Position 12961: 0.00012923681539409764
Position 9551: 0.0001192983248400283
Position 1104: 0.00010538345294176438
Position 8783: 0.00010392518000722772
Position 9632: 9.106421382716182e-05
Position 12653: 8.916365836516253e-05
Position 12067: 7.076949674700158e-05
Position 9008: 6.592345880953503e-05
Position 11263: 4.6351089849481476e-05
Position 9245: 4.534321253465891e-05
Position 770: 3.2710309669224586e-05
Position 1096: 2.8759153317997445e-05
Position 8808: 2.3458843846422275e-05
Position 10026: 2.052684400298179e-05
Position 1038: 1.4332494089067692e-05
Position 8832: 1.0924895945364742e-05
Position 9053: 1.0326035710518041e-05
Position 8620: 9.722795797732303e-06
Position 7255: 8.779581740723805e-06
Position 7031: 8.504683999034626e-06
Position 259: 8.339649653361562e-06
Position 942: 8.333216108061593e-06
Position 682: 7.185988002471382e-06
Position 2072: 6.578308659290756e-06
Position 6625: 6.33139383890616e-06
Position 1111: 5.7936790299743794e-06
Position 264: 4.754248125798362e-06
Position 1698: 4.594334673478237e-06
Position 1592: 3.959748575385386e-06
Position 1466: 3.468576312220039e-06
Position 7864: 3.0158483724562074e-06
Position 5723: 2.9227749979126035e-06
Position 1133: 2.3831779460343588e-06
Position 426: 2.3736740863739545e-06
Position 337: 1.866774376762821e-06
Position 650: 8.791828357640238e-07
Position 9110: 7.536794976421997e-07
Position 412: 6.439604503624123e-07
Position 298: 6.415408258464367e-07
Position 849: 4.915459741421324e-07
Position 409: 4.5651196861722925e-07
Position 204: 4.4161600494243063e-07
Position 439: 3.27441783300901e-07
Position 9064: 2.3080907901551085e-07
Position 869: 2.1963267865603153e-07
Position 662: 1.9903305447693994e-07
Position 841: 1.5173462580280485e-07
Position 435: 1.1594293837049207e-07
Position 556: 8.4980844688724e-08
Position 983: 7.417511011113344e-08
Position 571: 6.907284051036685e-08
Position 348: 5.883107154251594e-08
Position 158: 5.815111579882862e-08
Position 8553: 5.513029068712997e-08
Position 441: 4.589307175264129e-08
Position 767: 4.217200429373498e-08
Position 391: 1.3981280745805925e-08
Position 316: 4.1900647976238854e-09
Position 395: 3.4862424488789417e-09
