Gene = Mff
Position 19007: 0.005261606079776221
Position 13504: 0.005022369400548771
Position 8482: 0.004999656218996201
Position 14157: 0.004978809803670458
Position 2907: 0.00453168072249305
Position 15671: 0.004356667048028411
Position 8517: 0.003931791235522597
Position 11658: 0.003916199663849298
Position 16104: 0.0037126907406505602
Position 2272: 0.0036720530438334722
Position 6707: 0.003667806215154134
Position 11863: 0.003651827162919092
Position 11582: 0.0033479076577133723
Position 2769: 0.0030187622926145193
Position 1463: 0.003002894210970178
Position 1766: 0.002996876936813354
Position 11421: 0.0028834341788706217
Position 910: 0.0028802518600848283
Position 762: 0.002826263568767052
Position 936: 0.002807079337213687
Position 4904: 0.0027389013409013494
Position 5015: 0.00269806052375823
Position 261: 0.002680995540496219
Position 2309: 0.002367718848986789
Position 6831: 0.0021703869271260017
Position 2049: 0.0021165874715941804
Position 1495: 0.001976614004558235
Position 2361: 0.0018245849963573755
Position 4679: 0.0013842431262268266
Position 5373: 0.0013256236992731146
Position 712: 0.0013114515410022818
Position 12250: 0.0012500727625010658
Position 1370: 0.0011988579605828515
Position 2848: 0.0011821389732096677
Position 4213: 0.0010931808144138357
Position 12305: 0.001069107867096789
Position 608: 0.0009944519064840301
Position 726: 0.0009809333359165012
Position 866: 0.0008892287801380312
Position 2139: 0.0008874134809600968
Position 753: 0.0008842388282448215
Position 2004: 0.0008713758757256601
Position 3220: 0.0008644816998305451
Position 4057: 0.0007641202106256428
Position 2122: 0.0007522635341355464
Position 767: 0.0007405399848590859
Position 643: 0.0007396259193444191
Position 5595: 0.0007241915020769359
Position 1695: 0.000651284658620809
Position 13321: 0.00064198109030111
Position 3289: 0.0006368848618661059
Position 1698: 0.0006213705386899095
Position 773: 0.0005580451394746633
Position 11876: 0.0005181266567862291
Position 791: 0.0004817708550894161
Position 2281: 0.00046283986141711965
Position 3913: 0.0004503940635336017
Position 2103: 0.00041549258953865086
Position 10695: 0.00037884011916031825
Position 561: 0.0003783079689814896
Position 745: 0.0003703618208020644
Position 5059: 0.00035054704510446665
Position 590: 0.0003480649374750362
Position 11655: 0.00029893436492571415
Position 3038: 0.0002682224993066384
Position 1566: 0.00026076575088973525
Position 2698: 0.0002547800497237174
Position 885: 0.00023597698305613565
Position 654: 0.00022100461740584673
Position 420: 0.0001883698153570699
Position 11001: 0.00018525487701921443
Position 2522: 0.00017004410573786334
Position 11632: 0.00015213174916320436
Position 793: 0.0001501544407796257
Position 863: 0.00014662647862388997
Position 1601: 0.00013483797976186448
Position 665: 0.0001343103108440742
Position 1361: 0.00012903768190053612
Position 12546: 0.00012355965672632843
Position 2721: 0.00010917583150348106
Position 1787: 0.0001091134501955567
Position 1647: 0.00010570771576947866
Position 2858: 0.00010556276697975204
Position 1195: 0.00010487388585064067
Position 1638: 9.923125764852766e-05
Position 2726: 9.482805952001654e-05
Position 220: 8.625021580642946e-05
Position 2705: 7.985110388993255e-05
Position 272: 7.813923992355436e-05
Position 12085: 7.147927932747341e-05
Position 2317: 6.525092632673278e-05
Position 1400: 6.120586198750182e-05
Position 409: 4.7324527386597185e-05
Position 2236: 2.9276844360637492e-05
Position 2507: 1.628172592322059e-05
Position 10738: 1.0770103623315807e-05
Position 2519: 9.643565398660122e-06
Position 1422: 3.827738981604634e-06
Position 184: 2.0044512324116074e-06
Position 1271: 1.867616975308432e-06
Position 485: 1.4330484069277464e-06
Position 234: 1.3160889411093867e-06
Position 430: 1.144881020297768e-06
Position 187: 9.934938065523187e-07
Position 495: 6.90503260534954e-07
Position 245: 6.290963350835385e-07
Position 881: 5.546443191136375e-07
Position 1619: 4.6630680897827865e-07
Position 770: 4.308384006154345e-07
Position 434: 2.9058994053797535e-07
Position 524: 2.693512180081452e-07
Position 217: 2.1574274931500786e-07
Position 2553: 1.2711032956459186e-07
Position 915: 7.621882698176643e-08
Position 193: 4.787825257200545e-08
Position 207: 4.013628381688201e-08
Position 507: 2.8042334188307955e-08
Position 442: 4.231903668816114e-10
Position 147: 2.862638742440632e-11
Position 125: 7.586297325700674e-12
Position 199: 7.56922629683217e-12
