Gene = Dbr1
Position 520: 2.1143731082498726e-05
Position 6991: 2.0890943847080935e-05
Position 109: 1.7285230898366363e-05
Position 1530: 1.6419532325773684e-05
Position 353: 1.4063318606102947e-05
Position 545: 1.3582542558816954e-05
Position 6941: 1.1927700747472284e-05
Position 104: 1.034383508419172e-05
Position 569: 1.0303232448615426e-05
Position 1545: 9.807681443234597e-06
Position 600: 8.752308876094108e-06
Position 358: 8.641559134594935e-06
Position 436: 8.186377793805186e-06
Position 2671: 7.7892107110542e-06
Position 621: 7.564789321805277e-06
Position 7217: 6.778449326669818e-06
Position 388: 6.309021752637113e-06
Position 96: 5.806974944350427e-06
Position 6562: 5.0790688886082425e-06
Position 56: 5.064266241363792e-06
Position 1066: 4.888882640119568e-06
Position 6614: 4.41509453334872e-06
Position 673: 4.242697326294531e-06
Position 6703: 3.711210766594731e-06
Position 6852: 3.650152743738651e-06
Position 23: 3.424226595232066e-06
Position 136: 3.3796755885090727e-06
Position 305: 3.2086407491041664e-06
Position 682: 3.08788590400566e-06
Position 690: 3.0017997427140233e-06
Position 555: 2.5890300474281594e-06
Position 98: 2.3424545722238225e-06
Position 6827: 1.7983125243962385e-06
Position 537: 1.6913412150961153e-06
Position 1011: 1.509357761871957e-06
Position 142: 1.445395627832126e-06
Position 557: 1.1710823824202096e-06
Position 392: 1.0756173679622768e-06
Position 7513: 7.124799075472809e-07
Position 7474: 4.5652587010664396e-07
Position 6668: 4.2162236566159995e-07
Position 124: 3.3436353515430356e-07
Position 58: 2.1716241173904747e-07
Position 25: 1.4247970596009806e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 6517: 0.984792282675603
Position 6222: 0.8870191894104037
Position 7512: 0.6069518621749486
Position 776: 0.42090448294425414
Position 3557: 0.35015402025825243
Position 4445: 0.3328358133173739
Position 4339: 0.32716003868919563
Position 8048: 0.20641194604648097
Position 7040: 0.16448306043402158
Position 7853: 0.16401380577934296
Position 2595: 0.15685310404039426
Position 739: 0.14909438512348752
Position 4448: 0.1407191393228032
Position 2641: 0.1299295628507168
Position 2079: 0.07157389252302777
Position 6763: 0.06399450841495823
Position 7995: 0.056399569573912095
Position 2468: 0.04201086452674116
Position 4309: 0.032130891176207085
Position 1419: 0.029462961425440273
Position 2592: 0.029359602438712662
Position 2435: 0.028402518650865533
Position 7473: 0.027204244525671807
Position 1601: 0.026038881024006456
Position 7068: 0.022974152083391312
Position 754: 0.022923349196791492
Position 1786: 0.02148417620725377
Position 7723: 0.02038758640929069
Position 4066: 0.019317612667224537
Position 1439: 0.01429331434207831
Position 6591: 0.014051483306418382
Position 7096: 0.013933738631519768
Position 7494: 0.009412413662534869
Position 7703: 0.00885514208894632
Position 2026: 0.008471280802755716
Position 7980: 0.00834433506415579
Position 7623: 0.00793966426085688
Position 7690: 0.007883897444945378
Position 1655: 0.00756099710156279
Position 6229: 0.007493481242526285
Position 4946: 0.006960332768692551
Position 1364: 0.006651508328629987
Position 1393: 0.006634857370852418
Position 8122: 0.006213761573408552
Position 7604: 0.006193275736878409
Position 4383: 0.005724310657156643
Position 460: 0.004757967512116373
Position 6103: 0.004582786154541557
Position 2494: 0.0041145113420930895
Position 2142: 0.0038814907183263706
Position 6120: 0.003678636511529022
Position 8280: 0.0034277219289404475
Position 8052: 0.002903292186090855
Position 3165: 0.0027987896349451137
Position 5972: 0.002698858376951233
Position 3597: 0.002695936617389787
Position 2103: 0.0026900347099505805
Position 4817: 0.0026196323061413135
Position 7307: 0.0025757072502230346
Position 7726: 0.0024801364043080683
Position 5012: 0.0023956402403373933
Position 7669: 0.002259568046823171
Position 4837: 0.0020415689470731266
Position 252: 0.0018718288134979375
Position 7656: 0.0018676585797038519
Position 7960: 0.0017229028939888342
Position 364: 0.0015896230059521974
Position 2085: 0.0015705421449620893
Position 8631: 0.0015458651314551588
Position 8376: 0.0014302531741441063
Position 3399: 0.001315160008148024
Position 1892: 0.001303154943463943
Position 5936: 0.001300042020191343
Position 1341: 0.0010977590736834532
Position 6049: 0.0010291311465827997
Position 4873: 0.00089298295467598
Position 3285: 0.0008628738111394923
Position 85: 0.0008355018946215149
Position 6745: 0.0008141510292226549
Position 8355: 0.0008040718312740066
Position 4879: 0.000784425360261528
Position 7524: 0.0007815216477602173
Position 2544: 0.000753355448912609
Position 1522: 0.0007335714086689378
Position 4845: 0.0007155844995158419
Position 2091: 0.0006905005918431816
Position 201: 0.0006896749580977454
Position 8427: 0.0006884041891380183
Position 1810: 0.0005967151222187101
Position 3237: 0.0005149281156982938
Position 826: 0.0004985982959365781
Position 6950: 0.00045721084188646483
Position 6889: 0.00039289164820100424
Position 4022: 0.00037780053368019815
Position 1427: 0.0003628206845111619
Position 654: 0.0003383609000265356
Position 379: 0.00033566766991987304
Position 2113: 0.00031737826130340393
Position 1562: 0.0002985593046136989
Position 409: 0.0002586171187543662
Position 1956: 0.00022838381605876044
Position 6770: 0.00021698986152773097
Position 1934: 0.00021510645056931153
Position 6748: 0.00021189326147558194
Position 1494: 0.0001934598145320735
Position 1833: 0.00017712120475433174
Position 5808: 0.0001559574852131929
Position 6524: 0.00015440464865903476
Position 798: 0.00015395490275715108
Position 165: 0.00014985743246327527
Position 563: 0.00013120376573169925
Position 134: 0.0001281500145655471
Position 404: 0.00011357063107227161
Position 1253: 0.00010833316788390832
Position 1572: 0.00010550084794202594
Position 1899: 9.816509959926657e-05
Position 5093: 8.332278747166092e-05
Position 1421: 7.391023571242073e-05
Position 698: 6.87693554212881e-05
Position 6468: 6.811150989420473e-05
Position 1447: 5.749426544562697e-05
Position 6560: 5.1765333633796456e-05
Position 7450: 5.1269848584771136e-05
Position 575: 4.9760959298046345e-05
Position 3036: 4.8105225460022784e-05
Position 109: 4.78407669767736e-05
Position 482: 4.6033257808971326e-05
Position 1551: 4.423322257069644e-05
Position 506: 3.400278029829004e-05
Position 326: 2.6605459635727852e-05
Position 636: 2.4495162555269696e-05
Position 790: 2.4325814710633716e-05
Position 7888: 1.8776792683924283e-05
Position 1299: 1.4107141060072435e-05
Position 1275: 1.3639633974863403e-05
Position 901: 9.557090899645416e-06
Position 1790: 8.754271280646679e-06
Position 7546: 8.684282580969871e-06
Position 6543: 8.040060473659034e-06
Position 1501: 7.49681944544004e-06
Position 174: 6.4462277084249085e-06
Position 2118: 6.117215685047129e-06
Position 2963: 4.381158927123253e-06
Position 315: 4.109987288132747e-06
Position 659: 3.924037775622283e-06
Position 6526: 3.579242904512234e-06
Position 6708: 3.4159416571912757e-06
Position 937: 3.3953604075580005e-06
Position 6812: 2.059377883654267e-06
Position 6644: 1.9753292406109866e-06
Position 479: 1.969378148668564e-06
Position 600: 1.7511736561206918e-06
Position 838: 1.5353958508370724e-06
Position 6777: 1.3405653944140335e-06
Position 792: 1.254711448347353e-06
Position 4100: 1.0741705460306555e-06
Position 6805: 9.7170350800334e-07
Position 488: 8.155388000997917e-07
Position 6781: 8.018999798061673e-07
Position 183: 7.874088875715406e-07
Position 300: 4.65277374581606e-07
Position 6774: 4.2397030440293494e-07
Position 1109: 3.123489031133899e-07
Position 1063: 2.79451788862599e-07
Position 1279: 2.7770739872950543e-07
Position 267: 2.629898289914448e-07
Position 331: 2.475254997719478e-07
Position 520: 3.627880969245745e-08
Position 7312: 1.444072381933089e-08
Position 7101: 3.5466181980941783e-10
Position 6978: 1.8013900795486872e-10
Position 856: 7.90956416748101e-13
Position 880: 6.385442706580619e-13
