Gene = Tchp
Position 8211: 9.262705354543167e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 6867: 0.9954058634642665
Position 3492: 0.9861553440814473
Position 8074: 0.9821769647206747
Position 7792: 0.9579135651839554
Position 12364: 0.9100973188062351
Position 10618: 0.842184968641758
Position 5663: 0.7808558256539603
Position 13347: 0.7102524884988528
Position 9634: 0.6209454400415765
Position 11818: 0.5907006326505735
Position 11079: 0.5463467578864776
Position 893: 0.4337123996150364
Position 928: 0.3012110756586639
Position 5427: 0.29507915724129924
Position 670: 0.27540243639641077
Position 9676: 0.2414609156511737
Position 1273: 0.22489030954704584
Position 3792: 0.22057857004190748
Position 3732: 0.17106916627918156
Position 11595: 0.1685797909673293
Position 10182: 0.12276075011587897
Position 2912: 0.11908145801948092
Position 13985: 0.08875934510595417
Position 14332: 0.0832167890623197
Position 12675: 0.08195996755917329
Position 12598: 0.08158174320406283
Position 2956: 0.07923132040043432
Position 1643: 0.07285944796536241
Position 1365: 0.06978174751709963
Position 9700: 0.06764809045210232
Position 360: 0.06006156329040819
Position 11117: 0.05790213789918936
Position 10100: 0.056002181882572694
Position 1317: 0.055829592909726354
Position 5391: 0.049733317575798935
Position 10193: 0.04707868855561893
Position 339: 0.046848611773405914
Position 10875: 0.044420737628552864
Position 12637: 0.0400139227111179
Position 2858: 0.03908687147411951
Position 7223: 0.03449359952253309
Position 5308: 0.03447790020805477
Position 312: 0.032073565865019894
Position 10824: 0.031229204358891583
Position 14297: 0.025095825840215042
Position 2225: 0.02507845033225635
Position 1546: 0.02376693824065529
Position 4186: 0.022719193781844022
Position 3757: 0.02269331770571309
Position 3747: 0.022108502878901266
Position 10166: 0.02168081117180682
Position 9092: 0.021209970056762065
Position 1529: 0.019755231036393248
Position 9657: 0.01895551497855578
Position 6211: 0.01818335334525575
Position 4107: 0.017678079958803175
Position 12115: 0.0176388657649046
Position 7163: 0.016354084714678543
Position 3778: 0.016043457593170007
Position 3862: 0.01564033712804713
Position 3992: 0.01549248360231363
Position 11550: 0.015276434443902143
Position 503: 0.015033851333609566
Position 10564: 0.014767091892479283
Position 10266: 0.014645434946145773
Position 1288: 0.014129999752911914
Position 10000: 0.013807884055405442
Position 4276: 0.01356478003269894
Position 3078: 0.013097243057862742
Position 12717: 0.013085987353213998
Position 10780: 0.012969686674442643
Position 10143: 0.01274029206875984
Position 8008: 0.01096605986314567
Position 9118: 0.010809808781535434
Position 10534: 0.010478137392875415
Position 8830: 0.01019444834651403
Position 13563: 0.01009616950899858
Position 4238: 0.010003119604657038
Position 9679: 0.00966519820423303
Position 3353: 0.009110076633298592
Position 1571: 0.009087796235891564
Position 9719: 0.009083836244133309
Position 13700: 0.008387896374347642
Position 10795: 0.007682656169097159
Position 10833: 0.007671891010399987
Position 6569: 0.007562378340450598
Position 8899: 0.0072258854522375985
Position 3650: 0.0071911948608388366
Position 7274: 0.0070907585523900165
Position 3867: 0.0067933255539130944
Position 3137: 0.0064263032490397744
Position 10482: 0.006325184208689773
Position 12311: 0.006316076626206376
Position 10622: 0.006282502250314959
Position 8782: 0.006278886724598334
Position 10769: 0.005826066376875447
Position 7816: 0.005821950665043306
Position 10916: 0.005652959553698488
Position 9683: 0.005600854880884271
Position 5480: 0.005585839487290467
Position 2982: 0.005162536168336121
Position 1781: 0.005140850644669316
Position 10075: 0.004957999821089158
Position 7313: 0.0048517969105683805
Position 1015: 0.004816955344060097
Position 10821: 0.0047959595820544635
Position 12466: 0.004247062600633965
Position 12611: 0.003996954096040185
Position 9787: 0.003846605605717593
Position 10200: 0.0035120937814577882
Position 12371: 0.003240567752112883
Position 13077: 0.0031649730933089927
Position 1322: 0.002988494959260372
Position 953: 0.002929538317439398
Position 14228: 0.0028462962945241797
Position 14348: 0.0028348043145862557
Position 3832: 0.002577646624142139
Position 10254: 0.0025308083933598302
Position 1043: 0.002257620960272764
Position 10238: 0.002133143094218311
Position 335: 0.0019824273802293967
Position 8810: 0.0019337327706362595
Position 1770: 0.0018805432200243945
Position 597: 0.0018551317035709193
Position 13364: 0.0018439400438360338
Position 2289: 0.0018307055525540296
Position 8437: 0.0017908888736717693
Position 1269: 0.0017181730452796211
Position 11032: 0.0016854507410175375
Position 13023: 0.0016641831946599152
Position 14487: 0.0016247687147691447
Position 12415: 0.0015617926498345933
Position 10045: 0.001553806356306892
Position 10112: 0.0015080484354989838
Position 3816: 0.0014602773082790018
Position 14445: 0.0014512157531042567
Position 9784: 0.0013859344044703514
Position 9715: 0.0013853018349155176
Position 5549: 0.0012994377205240634
Position 9641: 0.001287599743932373
Position 4290: 0.0012487252700750444
Position 6871: 0.00118224407758373
Position 4057: 0.001163782032845572
Position 7212: 0.001151442852136198
Position 11642: 0.0011131634880865652
Position 9976: 0.0010551068541335752
Position 6836: 0.0010343008660716046
Position 1456: 0.0009839979673200718
Position 8093: 0.0009507470331852656
Position 1577: 0.0008216069583263881
Position 692: 0.0008066770014859303
Position 7741: 0.000778945718776845
Position 10625: 0.0007774394570771912
Position 1592: 0.0007736920426794332
Position 1339: 0.0007544528074284089
Position 4312: 0.0007037907071946225
Position 10021: 0.0006766342089651483
Position 13278: 0.0006563091489765385
Position 4329: 0.0006126655775634739
Position 3697: 0.000601195207864752
Position 959: 0.0005771208693812796
Position 10442: 0.0005668259511868556
Position 12469: 0.0005605415408889295
Position 989: 0.0005147439829160023
Position 2473: 0.0005005958373271201
Position 8050: 0.0004631047965472083
Position 9559: 0.00044880094213909435
Position 11153: 0.00044791621318668404
Position 10082: 0.0004384817292623349
Position 8022: 0.00043094650405848677
Position 1379: 0.00043002275027501796
Position 6236: 0.00041857027293605125
Position 7960: 0.0004174590093780182
Position 7256: 0.0004093731065431575
Position 3307: 0.0003799745921948114
Position 7834: 0.0003765016829584386
Position 12412: 0.00037491342691223976
Position 8412: 0.00037400048804023305
Position 3253: 0.0003652861716473657
Position 7744: 0.00033202987087250276
Position 9056: 0.00032570149334431475
Position 8558: 0.00031812571717132693
Position 12641: 0.00031786143847269333
Position 10055: 0.0002959512343474901
Position 7700: 0.00029288001649657817
Position 7807: 0.0002735332534780069
Position 10929: 0.0002714878157328883
Position 567: 0.0002683837291641025
Position 6874: 0.0002549633132358369
Position 7810: 0.000190227712656124
Position 462: 0.0001749176654183343
Position 272: 0.00015788215169636053
Position 7291: 0.00015736575395387958
Position 10925: 0.00013749436676309428
Position 998: 0.00011216669834003043
Position 1402: 0.00011178111828062548
Position 9968: 0.00010143141948873392
Position 7715: 9.421582948911501e-05
Position 10335: 9.335346401377213e-05
Position 2128: 9.292173327023379e-05
Position 7630: 8.323872896313757e-05
Position 386: 8.262356388592169e-05
Position 1586: 8.056614119193844e-05
Position 703: 7.538757992210935e-05
Position 971: 7.41048806797792e-05
Position 512: 7.395377809498282e-05
Position 965: 6.825157376387825e-05
Position 9490: 6.629308427664084e-05
Position 7725: 6.60466634542444e-05
Position 7569: 5.711620029289305e-05
Position 414: 5.573499769380867e-05
Position 473: 5.410972098517951e-05
Position 7122: 5.3918759806342397e-05
Position 6754: 5.3611363946426096e-05
Position 9415: 4.987672335219247e-05
Position 977: 4.2174947691461926e-05
Position 968: 3.569469242238665e-05
Position 733: 2.0153556060079287e-05
Position 9463: 1.9638621355283537e-05
Position 8870: 1.859845839353381e-05
Position 986: 1.4135523799795209e-05
Position 7638: 1.3135402781736014e-05
Position 709: 1.2877027531838712e-05
Position 8652: 9.124264537019314e-06
Position 7989: 7.916258825699754e-06
Position 241: 6.203276706705275e-06
Position 102: 5.2457304704066065e-06
Position 699: 3.3389631252954604e-06
Position 8693: 2.6684287196058867e-06
Position 8113: 2.493097615448071e-06
Position 8587: 2.314593462098141e-06
Position 1135: 2.2982787355802944e-06
Position 8554: 1.6109865868413245e-06
Position 6732: 1.5203669613696636e-06
Position 3221: 1.174103139742455e-06
Position 8241: 4.3636057882205877e-07
Position 8785: 2.476366375472339e-07
Position 7894: 1.5241560223462322e-07
Position 8338: 1.4017407631635072e-07
Position 7981: 1.3393343823402463e-07
Position 8223: 1.3391847496554868e-07
Position 8105: 4.233442845918293e-08
Position 80: 3.1519934290107546e-08
Position 260: 2.4339598682848457e-08
Position 8123: 2.410749285479283e-08
Position 129: 1.5543002257656798e-08
Position 186: 1.3213639039934602e-10
Position 200: 1.0970549410913818e-10
Position 125: 6.519413409701212e-11
Position 205: 3.41441777540242e-11
Position 216: 1.2493648470791142e-11
Position 198: 7.431727441947373e-12
Position 150: 6.16279017606903e-12
Position 7936: 2.5102726255562077e-12
Position 8132: 1.3629351490039383e-12
