Gene = Bdh2
Position 878: 0.0017033863883102042
Position 434: 0.0016548647205401664
Position 688: 0.00141675264004342
Position 2004: 0.0014043115483018055
Position 10492: 0.0013408419283725253
Position 102: 0.0012706552380220037
Position 7995: 0.0011263828668457657
Position 2194: 0.001046909336355096
Position 23064: 0.000881009588987698
Position 1065: 0.0008736819140785413
Position 396: 0.0008586571066857225
Position 1514: 0.0007357661750097959
Position 16647: 0.0006997438471843208
Position 1499: 0.0006602959338113462
Position 15835: 0.0006412368250553065
Position 3541: 0.0005964651382253233
Position 4903: 0.0005757465602461667
Position 1982: 0.000567592253821391
Position 2074: 0.0005554393447066053
Position 1836: 0.00042677928537587014
Position 339: 0.00039176034302028086
Position 665: 0.00038931224671608046
Position 598: 0.0003740956968650596
Position 127: 0.00036289869065915786
Position 1398: 0.0003401518597085077
Position 4879: 0.00033665373828133284
Position 2078: 0.00028883793745212907
Position 7154: 0.00028181340490535974
Position 2305: 0.00025678427926910407
Position 711: 0.0002174610295597364
Position 9944: 0.00020727351351021922
Position 766: 0.00018742604388132496
Position 326: 0.00017322603917743938
Position 606: 0.00017172308149706673
Position 914: 0.00017156679531166568
Position 1354: 0.0001477366665722326
Position 4800: 0.00014685079465536974
Position 4768: 0.00012567790311105592
Position 4827: 0.00012369246478873566
Position 1960: 8.7293936834539e-05
Position 735: 8.403275441967317e-05
Position 963: 8.33934481958216e-05
Position 1393: 7.977278338897151e-05
Position 21244: 5.721725915674985e-05
Position 17110: 4.373952667772092e-05
Position 129: 3.4359602189443893e-05
Position 71: 3.344998268892698e-05
Position 1006: 3.158257583410768e-05
Position 55: 2.597799350548432e-05
Position 457: 2.5525685967820832e-05
Position 413: 2.3738232769404692e-05
Position 259: 2.108367470579835e-05
Position 1166: 1.3363671458166578e-05
Position 280: 1.32823365117433e-05
Position 4927: 1.2712841658754718e-05
Position 4490: 1.2581465744699796e-05
Position 201: 1.1469048900183446e-05
Position 198: 1.0341969533441904e-05
Position 1160: 6.8394054372266315e-06
Position 419: 5.900335213263548e-06
Position 4451: 1.2776533456585438e-07
Position 442: 4.083629369529347e-08
Position 210: 3.375035454686257e-08
Position 208: 2.293661053563355e-09
Position 235: 1.999019585475256e-09
Position 292: 1.2369531093986622e-09
Position 265: 5.433655004240321e-10
Position 332: 4.965731862837493e-10
Position 257: 4.046729713976954e-10
Position 320: 1.9898019244360156e-10
Position 351: 5.535321131476226e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 7039: 0.9674653512823366
Position 9772: 0.9645735917314497
Position 14006: 0.869131797877748
Position 15598: 0.8486444612335063
Position 2444: 0.8381981345371833
Position 8333: 0.6799505875989856
Position 4086: 0.6196765432309544
Position 7994: 0.6177820367674626
Position 4293: 0.5759239009175044
Position 12618: 0.46852311453502143
Position 20363: 0.4451091114331128
Position 22946: 0.44396628767290086
Position 19452: 0.4169141638474648
Position 21772: 0.36253600613535747
Position 1793: 0.35062506696666246
Position 20340: 0.34708003968281936
Position 4366: 0.29273083830748103
Position 8852: 0.25336465102914857
Position 3698: 0.2265890850094043
Position 1467: 0.2160963335201119
Position 14847: 0.1909756950662925
Position 9206: 0.1539153012510306
Position 15568: 0.1513533740788296
Position 21522: 0.13350202586177856
Position 11487: 0.11102059255524219
Position 10044: 0.10068096044413295
Position 21966: 0.09225174314892512
Position 5009: 0.08532977228158292
Position 3443: 0.08506958745198967
Position 13410: 0.0690433746043495
Position 4092: 0.06897629343594865
Position 7261: 0.06714826876401842
Position 1685: 0.06374621818595046
Position 11064: 0.059410543672951725
Position 3853: 0.05378146219700868
Position 10621: 0.052299538859487904
Position 4742: 0.04456665507269607
Position 13640: 0.03604884124543473
Position 17438: 0.0357750401540211
Position 14652: 0.03357123194094886
Position 3377: 0.03004741139119908
Position 11045: 0.028975267957836958
Position 20251: 0.027577723941296917
Position 7373: 0.023552957692362844
Position 5600: 0.021881111420030883
Position 804: 0.020789173965850862
Position 20554: 0.020575013399095378
Position 11117: 0.019945760105417203
Position 2471: 0.019044218670403856
Position 790: 0.01663982715586676
Position 8729: 0.016298683266201118
Position 20504: 0.01591948296251692
Position 9065: 0.014239077105641535
Position 6179: 0.014123609636781422
Position 3539: 0.012994529876044453
Position 11093: 0.012177614371026792
Position 7748: 0.011680787701865914
Position 2372: 0.011670955654174796
Position 7433: 0.010972150662385834
Position 13377: 0.010790277281767936
Position 14690: 0.01041576190320902
Position 22130: 0.009633137148264477
Position 12453: 0.009473118865694475
Position 22195: 0.00915499409468851
Position 765: 0.009121802820198574
Position 2280: 0.009084904249316213
Position 10732: 0.0090666463897946
Position 10860: 0.008886916728814547
Position 10806: 0.00818936598025491
Position 9189: 0.007757603433244039
Position 13696: 0.007655575735256979
Position 11325: 0.007624827562813638
Position 2636: 0.0075514796104157855
Position 16606: 0.007481450025327572
Position 4267: 0.0073222458881375555
Position 8030: 0.007293533175889044
Position 2633: 0.007161644786350456
Position 1396: 0.007015838087163601
Position 2688: 0.006857967810588988
Position 17827: 0.006792361206068322
Position 18032: 0.006204417962158155
Position 19600: 0.006190810144535422
Position 18370: 0.006131241555967224
Position 5829: 0.005939663769457171
Position 11512: 0.005826450421243603
Position 21143: 0.005755290217928108
Position 1742: 0.005740077127586107
Position 10905: 0.005482776275696637
Position 12394: 0.0051737243972400345
Position 13693: 0.005041556196918479
Position 3410: 0.004969005331487503
Position 8543: 0.004937277312032756
Position 2304: 0.004858743995364825
Position 2996: 0.004812012067111741
Position 7973: 0.0047883872017590225
Position 2853: 0.004482954038106953
Position 1695: 0.004351921218350962
Position 15819: 0.004335119034794163
Position 734: 0.004150512701156378
Position 1266: 0.004108846039904987
Position 2629: 0.003994508100242754
Position 3152: 0.003912811574077217
Position 19596: 0.0038106966404381146
Position 2287: 0.003798201406981276
Position 17209: 0.0037288747109144576
Position 8742: 0.0036176171828462196
Position 1393: 0.003574713872568272
Position 3123: 0.003492801030352433
Position 2812: 0.003482246019131332
Position 21580: 0.0034692592354903643
Position 873: 0.003360788643162249
Position 1641: 0.0032722155934074276
Position 1611: 0.003200144281899703
Position 21284: 0.003094254152700406
Position 22010: 0.003066528284464613
Position 10005: 0.0028631165319889617
Position 8578: 0.002858531675479829
Position 7622: 0.0028411863888784927
Position 5635: 0.002766274679064222
Position 3382: 0.0025768858059823383
Position 2247: 0.002487963073924582
Position 22666: 0.0023417716805372857
Position 8520: 0.0023306060850881473
Position 8513: 0.002295697672504687
Position 3738: 0.0022490655375888248
Position 290: 0.002157316862817897
Position 7398: 0.0021381056212795195
Position 9251: 0.0021213659143856215
Position 23161: 0.001968985819309475
Position 1158: 0.0019304838256970064
Position 20606: 0.001864760189414042
Position 8198: 0.001794033710081518
Position 1251: 0.001688478355962646
Position 20584: 0.0016766803319202847
Position 19893: 0.0016467623557317762
Position 11280: 0.0016232003735374091
Position 4192: 0.0016207729114766
Position 8070: 0.0016151807141261136
Position 3314: 0.0016032755404267155
Position 7689: 0.0015844951001853205
Position 2163: 0.001557831029645766
Position 20603: 0.0015257451170365176
Position 9847: 0.001468551485938217
Position 8497: 0.0014576377794678155
Position 3355: 0.0014262673638324695
Position 16426: 0.0014177978551164418
Position 3741: 0.0014069997594222626
Position 4027: 0.0012937071276506176
Position 16013: 0.0012641078957336244
Position 5616: 0.0012389636549313856
Position 7642: 0.0011587383601436
Position 2661: 0.0011193884568626614
Position 7448: 0.001107617996584573
Position 1039: 0.0011061579392765972
Position 18259: 0.0011010917587742522
Position 3163: 0.0010440581709355394
Position 961: 0.0010326391843002514
Position 1799: 0.0010301475851021305
Position 20128: 0.0010174038545709804
Position 17308: 0.0009050485993937109
Position 3335: 0.0008722900653973701
Position 10334: 0.0008371139209313717
Position 16937: 0.0008163589548462626
Position 1095: 0.0008091862412730473
Position 846: 0.0008028830136164265
Position 2115: 0.0007976652730684235
Position 2031: 0.0006857292511678098
Position 16067: 0.000677478562433474
Position 1417: 0.0006393370032843241
Position 749: 0.000592511586032913
Position 15876: 0.0005753523792977696
Position 5672: 0.0005663457991282255
Position 3136: 0.0005480262685099825
Position 16493: 0.000521980269588299
Position 15786: 0.0004948486013780758
Position 1000: 0.0004841660039514554
Position 2087: 0.0004695397565722134
Position 1224: 0.0004178570134782688
Position 1134: 0.00038958803665843726
Position 815: 0.00038151045361868195
Position 3171: 0.000380705812227876
Position 2176: 0.0003571763107502664
Position 15957: 0.0003152367889515212
Position 6808: 0.000309317729795027
Position 1072: 0.0002958312483636238
Position 17033: 0.00027153072264996604
Position 8281: 0.0002174642510725781
Position 859: 0.0001951811241879741
Position 10229: 0.00019452534057221396
Position 1304: 0.00017288955545495532
Position 2408: 0.00015521760115726655
Position 10278: 0.0001402028550384306
Position 1420: 0.00013819348022695726
Position 10375: 0.00013327008248415295
Position 1433: 0.00012939499378858784
Position 17391: 0.0001275337795281353
Position 16445: 0.0001113936482328168
Position 1487: 0.00010760553783568206
Position 1435: 9.994330595820184e-05
Position 2870: 9.748507454093135e-05
Position 2702: 9.657680568823669e-05
Position 4411: 9.322835620923946e-05
Position 912: 7.469737257225833e-05
Position 1840: 5.664672755603199e-05
Position 1006: 4.484952969547773e-05
Position 1173: 4.161443969477892e-05
Position 2545: 4.160911294715014e-05
Position 1240: 4.146146164343358e-05
Position 1297: 3.959404472156663e-05
Position 235: 3.0193114539309383e-05
Position 1425: 2.878601567842349e-05
Position 587: 2.132133638603167e-05
Position 372: 2.0708589639131438e-05
Position 292: 2.020916189469516e-05
Position 1077: 1.9545431924803534e-05
Position 1514: 1.8677922900040313e-05
Position 9976: 1.8665301294437538e-05
Position 1326: 1.7775315711122482e-05
Position 889: 1.613682096602931e-05
Position 1183: 1.537857416236396e-05
Position 16025: 1.3043034964317019e-05
Position 571: 1.0954370251554402e-05
Position 922: 9.929172300258777e-06
Position 411: 9.127058185723301e-06
Position 8826: 8.693255125426706e-06
Position 10058: 6.043809238077061e-06
Position 1186: 5.2820169941760965e-06
Position 16985: 3.8677073802972115e-06
Position 1271: 3.847356123007182e-06
Position 1116: 3.2521890460566905e-06
Position 1226: 3.081067480739613e-06
Position 241: 2.431518608296788e-06
Position 326: 2.3622806471826135e-06
Position 1082: 2.144454152735077e-06
Position 253: 1.941801523977245e-06
Position 664: 1.939217121106659e-06
Position 1230: 1.9105949116288744e-06
Position 1120: 1.7363331311147732e-06
Position 396: 1.3233420306234206e-06
Position 812: 1.2492844658936148e-06
Position 687: 1.2072954556051364e-06
Position 1588: 8.594150951824419e-07
Position 582: 3.135442611840021e-07
Position 303: 1.3240834687528098e-07
Position 431: 1.2589607976544906e-07
Position 419: 9.622989544378176e-08
Position 1619: 7.82660011836453e-08
Position 309: 6.079518209014115e-08
Position 257: 5.697181991429612e-08
Position 593: 5.05789031212598e-08
Position 976: 3.4812276906434835e-08
Position 455: 2.1744318900847844e-08
Position 339: 1.789113594142218e-08
Position 603: 9.792699100459972e-09
Position 434: 8.428636156954822e-09
Position 597: 8.224608731168614e-09
Position 437: 7.108483624288355e-09
Position 673: 6.997115881032026e-09
Position 466: 6.570893073477021e-09
Position 403: 4.803572353237981e-09
Position 457: 4.304757823126826e-09
Position 313: 2.9266265404115113e-09
Position 16511: 2.4624958519188084e-09
Position 927: 1.4019647544074005e-09
Position 613: 2.8716737595196597e-10
Position 883: 6.348385512299235e-11
