Gene = Thumpd1
Position 5549: 0.01335180156664877
Position 3538: 0.011403164573366887
Position 2620: 0.011354628460546233
Position 4578: 0.011245005002735361
Position 1810: 0.010442181696615314
Position 3281: 0.008313985680822067
Position 3852: 0.00810903020268162
Position 4894: 0.007558570782851812
Position 1733: 0.006374490369670457
Position 845: 0.005484973078639364
Position 522: 0.0047400220929669085
Position 1539: 0.003644930200453298
Position 2840: 0.0036070414130471144
Position 5528: 0.0033730985993630333
Position 1532: 0.003295586460876485
Position 4221: 0.0031552434002230156
Position 2689: 0.003104730144916524
Position 2893: 0.0030346217090195787
Position 1762: 0.002965265204084993
Position 405: 0.002884146890000202
Position 3167: 0.0027555801951805836
Position 3461: 0.002709702088222602
Position 1528: 0.002565348286608453
Position 689: 0.0022634807377051197
Position 3272: 0.0022296353410088555
Position 2950: 0.0021448207490121322
Position 1992: 0.0016474384990748524
Position 4932: 0.0016154739949537022
Position 2282: 0.0016138128718152936
Position 5385: 0.001511035168440521
Position 1517: 0.0013614087457161045
Position 3688: 0.0013475664452094163
Position 913: 0.0012630475775872903
Position 1586: 0.0012005086639105852
Position 2712: 0.0011936383921402316
Position 1565: 0.0011631355943313982
Position 2944: 0.0011364626474659682
Position 3434: 0.0011117543923154925
Position 2355: 0.0010037668113279262
Position 487: 0.0009398735387324569
Position 1572: 0.0008577098112653009
Position 3267: 0.0008352937763858788
Position 2662: 0.0007507513236273348
Position 2985: 0.0007240414750537412
Position 1846: 0.0007135428754135494
Position 1551: 0.000706158533219102
Position 1508: 0.0006727808872622375
Position 2420: 0.0006641712355935313
Position 668: 0.0006270958106479701
Position 1514: 0.0005606708440345188
Position 3470: 0.0005040393772338957
Position 5169: 0.0004788762642001363
Position 795: 0.00046489285094201353
Position 1060: 0.0004449169204672629
Position 1596: 0.0004349861543768898
Position 1003: 0.00039067317260904627
Position 1456: 0.000327751125114618
Position 156: 0.00029208308830638174
Position 2358: 0.00026500306152828874
Position 188: 0.0002648541885515002
Position 1927: 0.0002351307504796582
Position 5324: 0.00023350807657797267
Position 5174: 0.0002236082714782318
Position 5641: 0.00022113289791664972
Position 1442: 0.00017791801283261868
Position 2994: 0.000171098237020543
Position 1768: 0.00017040068393646274
Position 3149: 0.00016886042502766373
Position 2835: 0.00015905765921755085
Position 1379: 0.0001450854595624315
Position 875: 0.0001412831708132412
Position 932: 0.00013277455914484344
Position 1192: 0.00011470516829088047
Position 134: 0.00011356743066459678
Position 565: 0.00011041653869785021
Position 1569: 0.00010908722966352033
Position 1688: 0.00010696894908410705
Position 621: 0.00010016178468818871
Position 1087: 9.993868372811311e-05
Position 1671: 9.904444033789738e-05
Position 1214: 9.783198499600364e-05
Position 244: 9.779418090148384e-05
Position 3209: 9.17868854119187e-05
Position 4042: 6.743108879191581e-05
Position 2384: 5.0329659326335145e-05
Position 1172: 2.6543054154023364e-05
Position 1201: 2.187092021451542e-05
Position 891: 2.014157779829954e-05
Position 170: 1.7737186151180075e-05
Position 363: 1.2897157889100046e-05
Position 785: 1.129326324054881e-05
Position 753: 8.64132162099e-06
Position 368: 8.211848427822043e-06
Position 768: 7.943417261415053e-06
Position 717: 7.0211599495860605e-06
Position 224: 6.297887554969307e-06
Position 357: 5.3857309204725126e-06
Position 176: 4.620214948083786e-06
Position 1182: 3.976897250006383e-06
Position 1401: 3.211378707791506e-06
Position 1432: 2.1558479378093416e-06
Position 2033: 2.07434052288995e-06
Position 218: 1.9668534461539157e-06
Position 119: 1.9482844049872074e-06
Position 1657: 1.758577627108318e-06
Position 1429: 1.5429611865075173e-06
Position 3054: 1.3040091086135387e-06
Position 1827: 9.638946589196979e-07
Position 3146: 8.116710845780479e-07
Position 1355: 7.787116302586816e-07
Position 526: 3.9092207151846146e-07
Position 233: 2.7467951083704986e-07
Position 236: 1.762193005737931e-07
Position 346: 8.3743994772659e-08
Position 310: 8.075616412050802e-08
Position 101: 7.887711254483886e-08
Position 86: 4.809734845481025e-08
Position 3169: 4.195790215569418e-08
Position 339: 2.9415283731381547e-08
Position 287: 2.4394299572688825e-08
Position 77: 1.9575370567780763e-08
Position 257: 1.6274898808926535e-08
Position 773: 5.608754148331121e-09
Position 108: 2.6629195724522304e-09
Position 572: 2.328915940358993e-10
