Gene = Vgf
Position 562: 5.923733201938485e-05
Position 856: 5.716256956455163e-05
Position 787: 5.560817376903008e-05
Position 551: 4.075191870053134e-05
Position 479: 3.5530050596966856e-05
Position 3105: 2.116336776251832e-05
Position 810: 1.706901323133242e-05
Position 793: 1.2762447553834793e-05
Position 3176: 1.244829619881846e-05
Position 3263: 7.74113186199524e-06
Position 751: 4.9075006315680375e-06
Position 537: 4.369012408144358e-06
Position 3102: 3.8458155032235046e-06
Position 830: 2.7881467063532465e-06
Position 843: 2.559910557561178e-06
Position 643: 2.0541240824805327e-06
Position 573: 1.8976924719802498e-06
Position 516: 1.8663363570674002e-06
Position 542: 1.8285381688894855e-06
Position 656: 1.7762929165811734e-06
Position 832: 1.615680977886204e-06
Position 834: 1.3896290447938527e-06
Position 1555: 4.6105710127449436e-07
Position 1460: 3.410682535740029e-07
Position 149: 2.1749914437037778e-07
Position 378: 1.7697087973505208e-07
Position 530: 1.2714572438075573e-07
Position 627: 8.293708474406668e-08
Position 619: 5.970618510738909e-08
Position 580: 4.072862568299679e-08
Position 293: 2.882288417030811e-08
Position 291: 2.4076302193893158e-08
Position 979: 1.7837419109336397e-08
Position 758: 1.7126376842130825e-08
Position 134: 1.202778349927512e-08
Position 299: 3.5014401052742333e-09
Position 321: 2.9993433145920425e-09
Position 317: 1.8772825824535135e-09
Position 340: 4.92637034827553e-10
Position 353: 4.642163312733687e-10
Position 485: 3.6449346818052417e-10
Position 652: 4.2600498718871784e-11
Position 342: 1.1943262576405299e-11
Position 127: 7.794818112566861e-13
Position 100: 3.39963831818633e-13
Position 97: 9.761294558834228e-14
Position 106: 5.193953453218967e-16
Position 91: 2.594459730516617e-16
Position 121: 2.3889268291547877e-16
Position 75: 1.439263633808748e-16
