Gene = Stum
Position 1054: 4.820996591011297e-07
Position 130: 3.5943762993387185e-07
Position 368: 3.5854900207824575e-07
Position 355: 2.985175403645623e-07
Position 462: 2.492806844392118e-07
Position 327: 2.4353301333995173e-07
Position 115: 1.9492389557369515e-07
Position 234: 1.3862232892332362e-07
Position 353: 7.32729734649633e-08
Position 85: 7.102057443218486e-08
Position 560: 5.343848533628645e-08
Position 524: 4.923411864793954e-08
Position 454: 4.7689511610390006e-08
Position 480: 1.2488762774189653e-08
Position 186: 3.853507244539835e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 7659: 0.6521554083266266
Position 15774: 0.1494725022306445
Position 15968: 0.13714714359595823
Position 884: 0.046586062067580106
Position 7169: 0.03768666212915058
Position 2537: 0.0289632777376298
Position 5722: 0.02808227696032981
Position 5502: 0.023589915328707963
Position 958: 0.01988887247910405
Position 8672: 0.018088397045069902
Position 5446: 0.01576978193274473
Position 10263: 0.012957296346246094
Position 9602: 0.011162431658141615
Position 8955: 0.009463145993912011
Position 4657: 0.0090437794842961
Position 6659: 0.008220649301429739
Position 10718: 0.007386808646844913
Position 4807: 0.007276478800616257
Position 6629: 0.006571680819672243
Position 7537: 0.006250130443017124
Position 3209: 0.0054580245056270234
Position 11569: 0.005396256271160496
Position 9115: 0.004675255043300256
Position 2562: 0.004153950640141018
Position 6256: 0.0039697866930127786
Position 2035: 0.003940450250754676
Position 7601: 0.003877184875085809
Position 2865: 0.0036847439667321764
Position 6047: 0.0034216308935693294
Position 1182: 0.003310823485526551
Position 2371: 0.002936102173875298
Position 5769: 0.0025807334050354206
Position 502: 0.0024437582757990124
Position 660: 0.0024247952009952235
Position 1013: 0.00230358530709929
Position 3394: 0.002239317215073048
Position 2947: 0.0021312271989187346
Position 3822: 0.0021229859425408596
Position 3872: 0.0020421665805091887
Position 7801: 0.002029274465799787
Position 9758: 0.0019425281835729021
Position 2750: 0.0017903675699746035
Position 536: 0.0017836810604018722
Position 3850: 0.0015122069682095014
Position 7517: 0.001447809723841302
Position 505: 0.0013730100396944736
Position 3489: 0.0013561295288774798
Position 470: 0.001186095941988969
Position 2222: 0.001113553254026952
Position 862: 0.0010143527046089088
Position 3741: 0.0008870568540881973
Position 4500: 0.0008423365853391912
Position 2227: 0.0008149510430504722
Position 711: 0.0007852668199738072
Position 902: 0.0007509792642678829
Position 914: 0.0007263379125072307
Position 575: 0.0007038681786576407
Position 5530: 0.0006530429114430296
Position 2058: 0.0005680477715872097
Position 476: 0.0005546220867586059
Position 7746: 0.0005491162916210289
Position 2900: 0.0005440042529898532
Position 1477: 0.0005386243859076258
Position 3879: 0.0004598699771041885
Position 2988: 0.0003981402976861913
Position 4311: 0.00034385707942049355
Position 4978: 0.00031814365295137223
Position 6639: 0.00030775265789634407
Position 613: 0.00027005388331393065
Position 4464: 0.00025999703915852255
Position 2238: 0.0002528444277702537
Position 1661: 0.00024396695087230193
Position 3620: 0.00022326570135732128
Position 1319: 0.00021278641430158197
Position 1824: 0.0002103804786346319
Position 3726: 0.00019768794968548628
Position 579: 0.00019685926551740366
Position 2159: 0.00019499074127490314
Position 886: 0.000194118226320956
Position 5314: 0.00019074390765635527
Position 910: 0.00018804477382734018
Position 3518: 0.000168283280784353
Position 635: 0.00016527912859518073
Position 4018: 0.00015317618438673614
Position 1126: 0.00015240465559242044
Position 5423: 0.0001325788106599077
Position 4602: 0.00012810172852017793
Position 2542: 0.00011946347919033633
Position 4836: 0.00011772374788490052
Position 1278: 0.00010828586942298998
Position 1972: 0.00010448585391838717
Position 422: 9.628893813071799e-05
Position 4366: 9.414618431574573e-05
Position 1262: 8.467751960092274e-05
Position 1285: 7.340026901303457e-05
Position 4265: 7.234043837464393e-05
Position 3522: 6.0753258092708134e-05
Position 1441: 6.033459679531189e-05
Position 3543: 5.0996801497461287e-05
Position 1694: 4.4865526559318295e-05
Position 1448: 3.951578002914107e-05
Position 2582: 3.797303037910371e-05
Position 3223: 3.694223628824012e-05
Position 2280: 2.4014463868098732e-05
Position 1633: 1.747921584453942e-05
Position 1883: 1.6903347099931676e-05
Position 1640: 1.5310561069757255e-05
Position 1078: 1.2041283019041014e-05
Position 2264: 1.1773241773846949e-05
Position 2171: 1.1214716468043068e-05
Position 739: 9.61055899078356e-06
Position 742: 9.33446272920352e-06
Position 788: 5.43176592323854e-06
Position 417: 4.84561416190218e-06
Position 2211: 3.979609605363435e-06
Position 587: 3.8125809869628164e-06
Position 916: 3.520163336961753e-06
Position 744: 3.5073838846460533e-06
Position 665: 2.9949399735003355e-06
Position 2070: 2.3479158887351154e-06
Position 845: 2.2860551963027394e-06
Position 632: 2.233031716621432e-06
Position 795: 2.203664627852781e-06
Position 426: 1.8758306015070382e-06
Position 543: 1.6394864235939456e-06
Position 591: 1.4101559038217726e-06
Position 433: 9.601012916387988e-07
Position 680: 9.008129638973837e-07
Position 538: 8.569926001799074e-07
Position 541: 6.64492282826789e-07
Position 515: 5.184536872400943e-07
Position 677: 5.181819946486983e-07
Position 625: 4.5515837832440414e-07
Position 431: 4.1396993869631046e-07
Position 347: 3.8974055726627286e-07
Position 615: 2.914296785746752e-07
Position 344: 2.7696468346441954e-07
Position 747: 2.4608701052526817e-07
Position 973: 2.4490984591774395e-07
Position 437: 2.067009135947548e-07
Position 1028: 1.9594208810035297e-07
Position 839: 1.347826865370791e-07
Position 682: 1.1402346985613235e-07
Position 593: 7.677876164269391e-08
Position 1035: 6.954910944313759e-08
Position 598: 5.877882052460297e-08
Position 1031: 4.38463450653135e-08
Position 596: 8.056237121815304e-11
Position 449: 8.101283815706786e-12
