Gene = Clns1a
Position 21584: 0.43414665395824836
Position 22108: 0.42824546172639794
Position 328: 0.42185340885018646
Position 8954: 0.39859075663155
Position 17138: 0.3929271338925292
Position 5736: 0.33016102646377216
Position 17272: 0.32619887638697387
Position 8971: 0.21150679648285245
Position 8226: 0.1397069938389551
Position 15267: 0.12360237836413553
Position 10610: 0.1178406609402285
Position 19462: 0.10353727440043164
Position 15313: 0.07870151975531539
Position 20872: 0.07457252606271196
Position 17335: 0.07100551996015037
Position 3833: 0.07069705683691488
Position 1640: 0.06744176217111678
Position 21631: 0.06311407362591952
Position 1402: 0.058804936611826564
Position 16010: 0.048636020412267444
Position 20111: 0.04713116510110021
Position 21852: 0.04667030917639343
Position 22156: 0.040355967847860455
Position 20257: 0.040311065321123725
Position 21603: 0.03626484174258086
Position 7418: 0.03247665881815472
Position 15997: 0.027154280393860482
Position 3381: 0.026088626748706593
Position 5666: 0.023826385648821724
Position 19043: 0.02172410984471984
Position 5389: 0.020221907619777164
Position 15068: 0.01983260919087521
Position 20472: 0.01869058115304554
Position 8187: 0.01822522495432835
Position 18712: 0.014973528938099053
Position 15239: 0.014183461092320607
Position 1449: 0.012980951546498434
Position 3398: 0.01248974835423871
Position 21792: 0.012203135025540024
Position 8307: 0.0114350261858364
Position 17314: 0.011320414190900052
Position 20916: 0.011165462874938836
Position 8268: 0.010782905375158025
Position 5328: 0.009783412404856463
Position 21039: 0.009607438176355057
Position 1498: 0.00927645395404592
Position 3796: 0.009223264105972016
Position 875: 0.009054458855256808
Position 5788: 0.00864890196389084
Position 21815: 0.008501161486290867
Position 3434: 0.008063696080615159
Position 20536: 0.007666593817610452
Position 15424: 0.007594747860697233
Position 5642: 0.0075520728134755195
Position 3377: 0.0069385521151004124
Position 19711: 0.006756749639013031
Position 19011: 0.006723283638452085
Position 18769: 0.006408619414681907
Position 21122: 0.006394778544111967
Position 377: 0.00596387387370025
Position 7595: 0.005868595270782888
Position 5289: 0.005832394695695516
Position 21191: 0.00548326709002419
Position 18065: 0.005348622261139399
Position 16495: 0.004978380242590065
Position 18490: 0.004900914803222867
Position 9014: 0.004526507981012001
Position 5246: 0.00406762133459767
Position 8820: 0.004042040531195956
Position 2061: 0.00399012561563629
Position 5574: 0.003802278317214516
Position 22217: 0.003681301655999313
Position 1698: 0.0036545926294962654
Position 3652: 0.0036044554620582405
Position 17278: 0.0035787141966505476
Position 20613: 0.0035603897083810606
Position 8002: 0.0034747536775203845
Position 20301: 0.003368536609843993
Position 19857: 0.0032280112521168992
Position 15344: 0.0029996165155198105
Position 1996: 0.0028889552548180117
Position 16232: 0.0027956737446403167
Position 5370: 0.002778394751273112
Position 15616: 0.00277533368725338
Position 1365: 0.002774516902962501
Position 1460: 0.002661891580244576
Position 15374: 0.0024329768675574576
Position 20633: 0.0023826694632645825
Position 17317: 0.002367483822179976
Position 19668: 0.0023298720848012352
Position 15865: 0.00209919001106976
Position 1580: 0.002096373378531287
Position 18021: 0.0020802643491272185
Position 21680: 0.002018809485266579
Position 15704: 0.0019928724431596636
Position 16027: 0.001953329702342368
Position 15272: 0.0019201511124802878
Position 18224: 0.0019073207884968144
Position 1369: 0.0018128325260540516
Position 12321: 0.0018081225254474214
Position 15294: 0.0017484742661534431
Position 22113: 0.001689873702970344
Position 1446: 0.0016699826942923846
Position 20768: 0.0016612521968999649
Position 21230: 0.0016423716384208111
Position 18880: 0.0016377247364630695
Position 1892: 0.0015838529613683057
Position 5541: 0.0014781612148863155
Position 8100: 0.0014045822690685937
Position 21102: 0.0012942966274896363
Position 15095: 0.0012560972295728643
Position 15923: 0.0012505169296023995
Position 16040: 0.0012020210820046003
Position 1546: 0.001121566699062872
Position 1405: 0.0010497963101586067
Position 1982: 0.0009939581702952686
Position 18262: 0.0008629539392318187
Position 20272: 0.0008323964697032514
Position 18992: 0.000781180568660087
Position 306: 0.0007494316978842536
Position 1317: 0.000729384996428957
Position 15494: 0.0006327585518693874
Position 20493: 0.0006269729463314214
Position 20424: 0.000617059040764975
Position 20253: 0.0005818530669825224
Position 8038: 0.0005098707117934281
Position 20617: 0.00043309180635859977
Position 16245: 0.00040131259231556294
Position 17410: 0.0003857977348508105
Position 1878: 0.0003798311748906947
Position 15371: 0.0003794634820467502
Position 17054: 0.00037913803364454885
Position 1078: 0.0003768176997583273
Position 16242: 0.0003745268802181307
Position 3302: 0.0003342423813728225
Position 1512: 0.00032777150946358333
Position 15977: 0.00029797194937573304
Position 16399: 0.00026664569963553145
Position 19979: 0.00025999452911752783
Position 21205: 0.00024229369170079872
Position 1094: 0.00023079372557485088
Position 20857: 0.00018919365672317328
Position 20597: 0.00017211592786019046
Position 7452: 0.000167826628314266
Position 1033: 0.0001439753017627002
Position 550: 0.00013262742622267924
Position 17844: 0.00013170823540999198
Position 16055: 0.0001239941975247331
Position 601: 0.00010570454616219466
Position 1004: 0.0001027213960519306
Position 1843: 9.263647786653002e-05
Position 1202: 9.00013427331587e-05
Position 442: 8.852169259660617e-05
Position 16638: 8.478687961120128e-05
Position 16276: 6.943703586212193e-05
Position 167: 6.563522410088983e-05
Position 1007: 5.575709800766422e-05
Position 970: 4.8771889667169156e-05
Position 18428: 4.327216256121824e-05
Position 579: 4.259527490055326e-05
Position 16683: 3.6392934385538574e-05
Position 493: 3.294401249986975e-05
Position 467: 2.93315719457729e-05
Position 1467: 2.7906577099581186e-05
Position 1303: 2.173441113746603e-05
Position 940: 2.1318247800894192e-05
Position 921: 2.0043578490810336e-05
Position 591: 1.630945484612585e-05
Position 1165: 1.5444427309006538e-05
Position 1132: 1.4239074909661596e-05
Position 17256: 1.3753349062350766e-05
Position 170: 1.2906943494637157e-05
Position 17087: 1.1617056108418822e-05
Position 17393: 1.076886823657842e-05
Position 1680: 9.254627106713204e-06
Position 643: 6.749021650571901e-06
Position 1229: 6.359065134418668e-06
Position 1139: 6.115858836426815e-06
Position 877: 5.7929381779893615e-06
Position 530: 4.338195318968003e-06
Position 20855: 4.220155812513244e-06
Position 406: 3.993574522048667e-06
Position 1101: 2.322440663965383e-06
Position 399: 1.6425144632881003e-06
Position 498: 1.2404215309723042e-06
Position 284: 1.0690250324374612e-06
Position 127: 9.11688927082977e-07
Position 115: 8.584568476496679e-07
Position 679: 8.527304474992505e-07
Position 413: 8.200622795754741e-07
Position 1714: 8.027829766022896e-07
Position 608: 5.333703504292321e-07
Position 16217: 4.6969219678942385e-07
Position 16193: 2.6527397749284556e-07
Position 200: 3.5579768312705715e-08
Position 425: 3.092208757731889e-08
Position 618: 2.9045716392755717e-08
Position 93: 8.282965882289e-09
Position 182: 6.21025482851327e-09
Position 174: 5.879637599594466e-09
Position 233: 1.1572193536029722e-09
Position 979: 5.439985677700676e-10
Position 235: 3.6952024405332564e-10
Position 240: 2.5949001536409376e-11
Position 259: 8.028050814991911e-12
Position 415: 2.162880225967774e-12
