Gene = Ticrr
Position 21838: 0.000191549907119092
Position 21913: 0.00013709148220982352
Position 21916: 0.00011657919656839288
Position 22319: 0.00011617681075334416
Position 189: 0.00010094709132767019
Position 22202: 9.967598700057265e-05
Position 174: 8.040099069218773e-05
Position 21844: 7.832942825343219e-05
Position 631: 7.806720203948933e-05
Position 488: 7.572612524781746e-05
Position 21928: 7.028779035798762e-05
Position 750: 5.149597494004784e-05
Position 972: 4.922076383283951e-05
Position 1013: 2.3705569184065627e-05
Position 612: 2.1144560886171326e-05
Position 3062: 1.9857945268339443e-05
Position 21850: 1.969027158514851e-05
Position 659: 1.8956349796819896e-05
Position 2622: 1.4212535983404112e-05
Position 132: 1.1740467970102344e-05
Position 21649: 1.1279721652382471e-05
Position 1240: 4.320557007814351e-06
Position 13: 3.3534090671248488e-06
Position 1624: 2.415893410239839e-06
Position 1532: 2.387803970875359e-06
Position 870: 3.089586282365343e-07
Position 1269: 5.207451699302023e-08
Position 665: 4.860012124871951e-08
Position 900: 3.264527654475598e-08
Position 776: 2.8075746784209673e-08
Position 663: 2.1634749810923993e-08
Position 928: 1.9061989067887952e-08
Position 728: 1.848430711762295e-08
Position 875: 1.75096325929798e-08
Position 741: 1.4876263742153991e-08
Position 21925: 6.316515053954715e-09
Position 21965: 2.81267855051324e-09
Position 154: 2.5035515263287407e-10
Position 1021: 1.9050117630554423e-10
Position 783: 1.6417712191051713e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 21613: 0.991109287416583
Position 15075: 0.9707335461503124
Position 30675: 0.9691759977581922
Position 21793: 0.9200069159857938
Position 28029: 0.865025753934156
Position 22052: 0.8483103767198023
Position 20711: 0.8297083105708964
Position 24007: 0.8274582506026776
Position 22759: 0.8225551977635843
Position 5466: 0.75958936849324
Position 25580: 0.7119065326397329
Position 18818: 0.6653840639251292
Position 17030: 0.6611682898055914
Position 31625: 0.5670125491228283
Position 10669: 0.5435884088530686
Position 30894: 0.5418728253966717
Position 7463: 0.471751598791729
Position 35738: 0.468118070701415
Position 36457: 0.43451602347820806
Position 12271: 0.36557291345054266
Position 9336: 0.16184665948318094
Position 36431: 0.15912206451767846
Position 9251: 0.15389817199929465
Position 29711: 0.13275585383719488
Position 37606: 0.1326081336429402
Position 28608: 0.1250809514573571
Position 5644: 0.11589957295103459
Position 31935: 0.11573458132417874
Position 5482: 0.10157765425683313
Position 10684: 0.09902149783358515
Position 35958: 0.08617778619447669
Position 2350: 0.08258800049173719
Position 35787: 0.07935862501364772
Position 25227: 0.07709126730273762
Position 30897: 0.07006164870619055
Position 13453: 0.06193689464841267
Position 7419: 0.05989043517868972
Position 18763: 0.05609216731712475
Position 28392: 0.05265690187786861
Position 22202: 0.046480544360865926
Position 30964: 0.04647830516813732
Position 15313: 0.04607642454209318
Position 4149: 0.040895155902208456
Position 30940: 0.04007780735642626
Position 9384: 0.03869740948333471
Position 12225: 0.0385719298677971
Position 22144: 0.037447470769367504
Position 29591: 0.0370124548722021
Position 23836: 0.034270390196761556
Position 24034: 0.032293293622455456
Position 30180: 0.03135536812243058
Position 2070: 0.030954864138770983
Position 30089: 0.03063954273978689
Position 35108: 0.028749573953145438
Position 3148: 0.025707628272239057
Position 2212: 0.023353222228867335
Position 4105: 0.022180947719968067
Position 12783: 0.022006330095293566
Position 22174: 0.02134363335567781
Position 33309: 0.020540779821529066
Position 3087: 0.019128185792562303
Position 10525: 0.018426448166456583
Position 32311: 0.01759469281380091
Position 28583: 0.017329785973337695
Position 5208: 0.01721505535626389
Position 32385: 0.01690064949685815
Position 5413: 0.016896330327974204
Position 30655: 0.01646945010460704
Position 35979: 0.016143395789198066
Position 5656: 0.015623899519631695
Position 23770: 0.015091957665342501
Position 25636: 0.01463030329177971
Position 30988: 0.01429150757342048
Position 28833: 0.014288475659785247
Position 28503: 0.01424157798075527
Position 12737: 0.01420313177458727
Position 34747: 0.014147703070428019
Position 4378: 0.01401240063569265
Position 37555: 0.013280043835900441
Position 22097: 0.011820674369939005
Position 19084: 0.011646932650603719
Position 25098: 0.011436730589108633
Position 33029: 0.011119834389259994
Position 4187: 0.010984035961423784
Position 23933: 0.010805087002965345
Position 644: 0.010261598486639129
Position 34706: 0.010117865757377173
Position 2353: 0.009075414745670089
Position 34262: 0.009056059234988159
Position 34744: 0.009024482987296642
Position 2243: 0.008672760484170502
Position 7663: 0.008444088791096375
Position 4714: 0.008420607373742813
Position 17089: 0.0074154442469225555
Position 30594: 0.007408253804077195
Position 28564: 0.0068500332397278
Position 19123: 0.006715860954768937
Position 17842: 0.006426510139011766
Position 23943: 0.006008110767875136
Position 2377: 0.005928462583941229
Position 17051: 0.005842326274881704
Position 4751: 0.005717186405036949
Position 22794: 0.005614712124525688
Position 35993: 0.005608480646627955
Position 27930: 0.005538633298504068
Position 21440: 0.005524840404817265
Position 22638: 0.005457904350908863
Position 15902: 0.0053844335251015275
Position 22119: 0.0051693973421959045
Position 12144: 0.004971722836149047
Position 4192: 0.004738487639284644
Position 713: 0.004685335409366872
Position 30758: 0.004581517559908373
Position 31816: 0.004493317050180813
Position 22211: 0.0044165488341471664
Position 12756: 0.0039055546608079295
Position 22154: 0.003743614909410822
Position 22020: 0.0037062605148269236
Position 25583: 0.003582660406253899
Position 20755: 0.003439648965110527
Position 19052: 0.0032068590633433976
Position 35039: 0.0031963786034680387
Position 5503: 0.0031002230991787135
Position 32348: 0.0029797575602391437
Position 34010: 0.0029268624898295785
Position 36536: 0.002926007745118918
Position 1910: 0.0029062589983068023
Position 2109: 0.0029016329357321744
Position 31537: 0.002504718452425852
Position 37573: 0.002425813501940912
Position 6502: 0.0023855727103772413
Position 4413: 0.0023000802758333066
Position 3106: 0.002217580270737571
Position 2912: 0.0022066070640645013
Position 1678: 0.0021326817713338483
Position 21829: 0.0021031015693627596
Position 23171: 0.0019565467049992426
Position 23900: 0.0018606881592160597
Position 23865: 0.0016954011976748216
Position 33504: 0.001536301050092519
Position 30919: 0.0015201022564080681
Position 23681: 0.0014629909933218572
Position 22824: 0.0014545268549630845
Position 22777: 0.0014441437973836302
Position 24010: 0.0012658569401150946
Position 35131: 0.0012438291775917786
Position 22122: 0.0012316662458360626
Position 22805: 0.0012233620853488937
Position 3524: 0.0011032833263169613
Position 2169: 0.0010939179558299018
Position 4017: 0.0010577248894250014
Position 30537: 0.0009980903410164673
Position 31646: 0.0009480038211011925
Position 6978: 0.0007990885826044922
Position 25314: 0.0007910451606669936
Position 6936: 0.0007798146353903381
Position 34151: 0.0007606013517012082
Position 22178: 0.0007269196919652228
Position 22601: 0.0007254006993659902
Position 24254: 0.0007208431378841683
Position 2015: 0.0006705821364128515
Position 15328: 0.0006460101546303358
Position 710: 0.0006228831671555206
Position 21800: 0.0006069261720836227
Position 488: 0.0005620916137363693
Position 4419: 0.0005534055508085352
Position 1726: 0.0005521679171886833
Position 2130: 0.0005324741989066
Position 23747: 0.0005309052554201005
Position 1649: 0.000503962129430702
Position 22176: 0.00048438212507481547
Position 22682: 0.00045038831998675126
Position 31570: 0.000428681072104816
Position 3890: 0.00041853939262538825
Position 2176: 0.0003352494890325789
Position 31118: 0.0003120429545159932
Position 3975: 0.00030426831598748613
Position 2382: 0.0002944437951533914
Position 24779: 0.0002932487900063736
Position 23215: 0.00028772532385827544
Position 7436: 0.00028153691891069
Position 22233: 0.0002514807204152897
Position 15358: 0.0002491652994708252
Position 31704: 0.00024037890888165025
Position 24682: 0.0002369591056461155
Position 21976: 0.00022926838637160065
Position 1352: 0.0002272451497359313
Position 31170: 0.00020876348292283252
Position 24185: 0.0002044832430875321
Position 22242: 0.00013233110680859958
Position 683: 0.00012968352327267583
Position 439: 0.00012227466953253652
Position 22378: 0.00010437078164603227
Position 22395: 0.00010366024929800362
Position 21985: 6.138548428144303e-05
Position 21280: 6.069435841807093e-05
Position 22385: 5.192951682474139e-05
Position 31717: 3.5077569372750373e-05
Position 28634: 3.403365882400555e-05
Position 28469: 3.179995390032902e-05
Position 22262: 2.7491349490826346e-05
Position 2357: 1.610090834586702e-05
Position 21276: 1.562627623521772e-05
Position 21750: 1.268374262865556e-05
Position 22514: 9.48306810138583e-06
Position 646: 7.380042781804227e-06
Position 22833: 6.261092372952351e-06
Position 1814: 5.735194257892915e-06
Position 1683: 5.434396426567737e-06
Position 806: 5.334298035049343e-06
Position 650: 4.3750551752497625e-06
Position 1989: 3.943523820152423e-06
Position 2475: 2.6529036484405877e-06
Position 544: 2.2021014462132757e-06
Position 2425: 2.1219419735142664e-06
Position 797: 1.7969123560514482e-06
Position 1121: 1.6727621702810604e-06
Position 1065: 1.632960408466052e-06
Position 677: 1.2619367308879736e-06
Position 851: 1.197645695834586e-06
Position 659: 1.0024673282700517e-06
Position 1038: 7.0975342606285e-07
Position 1846: 4.592034291538607e-07
Position 864: 2.2543938190170984e-07
Position 2222: 2.228635002569029e-07
Position 1051: 1.9403774817096933e-07
Position 875: 1.9259607953243613e-07
Position 521: 1.8786839413573383e-07
Position 1700: 1.7820714660567155e-07
Position 22687: 1.5100291677145866e-07
Position 883: 1.0174594126428654e-07
Position 811: 1.0117194731550432e-07
Position 913: 9.671224708173268e-08
Position 936: 8.339786598602666e-08
Position 503: 6.40239815016834e-08
Position 22465: 2.8144254080320282e-08
Position 31011: 1.5001018904573727e-08
Position 21836: 9.490508843732352e-10
