Gene = Palb2
Position 317: 0.20846785585821068
Position 7793: 0.18061490075092965
Position 3189: 0.17566794542219352
Position 7940: 0.08700821840839985
Position 7396: 0.08092029049161252
Position 11859: 0.06281959487977323
Position 10940: 0.050645764569380324
Position 4765: 0.04938931813668669
Position 10009: 0.04506107374631082
Position 11008: 0.038380629868735326
Position 4203: 0.036351339336905604
Position 9985: 0.03148353006390402
Position 4067: 0.02797021404162967
Position 4331: 0.02789423561412015
Position 11049: 0.027779941808474783
Position 11698: 0.02412243968315081
Position 22471: 0.018368573971957944
Position 4686: 0.017270125059368823
Position 3819: 0.01654499476285005
Position 8493: 0.016415894809740796
Position 2825: 0.012023265820708586
Position 759: 0.010834662530326371
Position 11234: 0.010499345916571033
Position 2415: 0.009342020790213526
Position 3370: 0.009047552430888709
Position 8963: 0.008889336587817195
Position 2691: 0.007741289405301094
Position 8285: 0.0075172018339332005
Position 4300: 0.007447558515799279
Position 8303: 0.007094094804621762
Position 8402: 0.006867305520839736
Position 4148: 0.006788527797450314
Position 8631: 0.0066400501462420295
Position 873: 0.0062603037563728325
Position 10479: 0.005673692772161464
Position 10474: 0.005561186356521095
Position 3468: 0.005548476054116919
Position 9149: 0.0051217954952091525
Position 21175: 0.005086318348247616
Position 1133: 0.0048265197971775935
Position 132: 0.004060401152379976
Position 300: 0.004012915710975741
Position 4689: 0.003899310999654036
Position 4517: 0.0038741686190169296
Position 9117: 0.0034245020810154516
Position 4622: 0.003324668916939312
Position 617: 0.003238860958910862
Position 3049: 0.003232216384268989
Position 10582: 0.003151823730987913
Position 3218: 0.00275414739278274
Position 9807: 0.0024965718260145557
Position 2949: 0.0024573973733871698
Position 1998: 0.0024201645081644435
Position 6375: 0.002303712354769076
Position 9967: 0.002115208760053859
Position 1237: 0.002096942686080573
Position 545: 0.0018122010023708937
Position 2988: 0.0015540157678078223
Position 2697: 0.0013517000816462945
Position 9461: 0.0013366772488926375
Position 1860: 0.0013067753682377604
Position 3117: 0.0010359892773315203
Position 8216: 0.001030157377418783
Position 1538: 0.0006763052819817294
Position 16474: 0.0006267392501797257
Position 14470: 0.0006170439805550761
Position 15590: 0.0006160758089204535
Position 139: 0.0005780188753261034
Position 2508: 0.0005702040910185542
Position 5938: 0.0005299768067756859
Position 4353: 0.0005110335769421938
Position 17233: 0.0004913527840178935
Position 4031: 0.0004601611842753844
Position 1914: 0.00045354145484715355
Position 3401: 0.00045325920899415284
Position 1797: 0.0004220115457763401
Position 1182: 0.00041603537203016935
Position 4211: 0.0004055676913848591
Position 4263: 0.00040055578712474237
Position 2760: 0.00038624415987766037
Position 296: 0.00034289973467535167
Position 784: 0.00032335895551988185
Position 2978: 0.0003002581594935368
Position 830: 0.0002970021001588904
Position 2588: 0.00029446442390413806
Position 6008: 0.00028700854970129756
Position 9619: 0.00027876005075914485
Position 564: 0.00027753348481912376
Position 2661: 0.00027559829677738424
Position 2359: 0.00027100950771103273
Position 12097: 0.00025154199723141136
Position 5841: 0.00023747550735592015
Position 2490: 0.00023539810157669614
Position 1863: 0.00021435458243086088
Position 2971: 0.0002090714448755943
Position 2804: 0.00020507742010844222
Position 18939: 0.00017942713045320582
Position 2514: 0.0001775874169952251
Position 2461: 0.00017003608732356183
Position 2728: 0.0001636134612596179
Position 14603: 0.00015199848147227346
Position 638: 0.00014626837185681996
Position 2563: 0.00014423538643458723
Position 1013: 0.0001419653171455587
Position 9653: 0.0001325230883741777
Position 330: 0.0001317312825860025
Position 9751: 0.00013115109325728425
Position 3242: 0.00012429652657291898
Position 3272: 0.0001192976959058543
Position 5456: 0.00011778941058703137
Position 12396: 0.00011568942789203792
Position 13132: 0.00010023022796017336
Position 3250: 8.980663285351849e-05
Position 5405: 8.494945146988775e-05
Position 4010: 8.219902957411465e-05
Position 2248: 7.38821109407182e-05
Position 2282: 6.798794640470291e-05
Position 12216: 6.766121552606172e-05
Position 5598: 6.048428995060241e-05
Position 14427: 5.522600680228801e-05
Position 11989: 5.4364227437322966e-05
Position 1571: 5.281813791969229e-05
Position 1221: 5.2529075440919636e-05
Position 102: 5.170689760766167e-05
Position 765: 4.7091787512780085e-05
Position 3619: 4.5640363612974626e-05
Position 12680: 4.365525022340172e-05
Position 15064: 4.223667686079629e-05
Position 12062: 3.9170487972048496e-05
Position 510: 3.513362252696209e-05
Position 146: 3.173543540267692e-05
Position 3940: 2.5818568447423995e-05
Position 9095: 2.448224841052648e-05
Position 10790: 2.1043516559962822e-05
Position 15187: 1.9558778436024077e-05
Position 3476: 1.8645662849678556e-05
Position 12950: 1.822477424893323e-05
Position 14767: 1.6504990967506316e-05
Position 12295: 1.5840466344304414e-05
Position 12979: 1.2396114034989227e-05
Position 12712: 1.03846726998758e-05
Position 9250: 7.198907121667614e-06
Position 3885: 5.878982189416765e-06
Position 12558: 4.6767773446098475e-06
Position 10626: 3.411579336408512e-06
Position 10259: 2.958210307498239e-06
Position 8689: 1.8590819627966105e-06
Position 9716: 1.047342902836293e-06
Position 9280: 8.454633533149745e-07
Position 1293: 3.0449501561536184e-07
Position 1149: 2.8071551099486006e-07
Position 436: 2.2435953219023818e-07
Position 398: 1.1467538527663583e-07
Position 925: 9.943185128736636e-08
Position 903: 9.862387685124386e-08
Position 1956: 9.644308712160473e-08
Position 1881: 9.627343684705904e-08
Position 1676: 9.129738623093918e-08
Position 1088: 8.531525920054954e-08
Position 1813: 7.826201069043842e-08
Position 364: 7.649173385592079e-08
Position 9624: 6.964721348866025e-08
Position 1262: 6.869116949510154e-08
Position 725: 6.501229303521466e-08
Position 282: 6.095976641561352e-08
Position 698: 5.442425285432708e-08
Position 185: 3.9820493693184226e-08
Position 418: 3.423535472142842e-08
Position 580: 2.97700263788693e-08
Position 106: 2.2208923576573536e-08
Position 327: 2.173068646668585e-08
Position 883: 9.992848465306697e-09
Position 577: 9.087675328951378e-09
Position 1152: 3.4141829491242668e-09
Position 187: 3.307051630495186e-09
Position 376: 2.8015405508828672e-09
Position 1101: 2.698556622702035e-09
Position 207: 2.627677755453807e-09
Position 1249: 2.5283283247717622e-09
Position 1168: 1.6210188843739096e-09
Position 199: 8.028908506327715e-10
Position 338: 3.990890673886764e-10
Position 343: 2.62677128788847e-10
Position 220: 2.2072776421269228e-10
Position 263: 1.9951042990826096e-11
Position 226: 1.6113420036161305e-11
Position 381: 1.2147500271575153e-11
Position 217: 1.1492161327785472e-12
Position 245: 4.1699821298549693e-13
