Gene = 4930444P10Rik
Position 654: 2.4131581756881973e-05
Position 15046: 2.2608963331084944e-05
Position 17229: 1.59480902919592e-05
Position 3818: 1.4891504310191342e-05
Position 2474: 1.4713049622447979e-05
Position 1158: 1.2951252642786142e-05
Position 16232: 1.0473266082435595e-05
Position 1777: 9.807257210017963e-06
Position 15918: 8.719395675920621e-06
Position 12760: 7.5521479205728715e-06
Position 1116: 6.6974738518093475e-06
Position 586: 6.487152785249313e-06
Position 429: 6.464003045358839e-06
Position 2341: 5.2787768824955125e-06
Position 15112: 4.844066603068436e-06
Position 4662: 4.709392715861138e-06
Position 4785: 4.614827314473283e-06
Position 15129: 4.438811067301003e-06
Position 2266: 4.283573732010317e-06
Position 340: 2.8946737952768573e-06
Position 526: 2.847789708526635e-06
Position 11301: 2.827135011935392e-06
Position 667: 2.7057943062987323e-06
Position 581: 2.601327344036416e-06
Position 14012: 2.5115729778592767e-06
Position 2637: 2.4403398302665545e-06
Position 1835: 2.4389569313898113e-06
Position 283: 2.182970338834832e-06
Position 489: 2.0952330928226816e-06
Position 2315: 1.6983023917548872e-06
Position 1534: 1.667353478061987e-06
Position 3940: 1.6648347768248725e-06
Position 11264: 1.5273582360306396e-06
Position 12870: 1.4925941313765022e-06
Position 1578: 1.4655629387509873e-06
Position 11304: 1.3085072628978572e-06
Position 10774: 1.1921482531152289e-06
Position 12578: 1.178778824653839e-06
Position 665: 1.0888021348429483e-06
Position 722: 9.324658665132492e-07
Position 2238: 9.2486368655122e-07
Position 938: 9.162527209795333e-07
Position 1657: 8.495247429798844e-07
Position 1110: 7.595310823563895e-07
Position 1698: 6.367770518096333e-07
Position 14275: 3.116843976414508e-07
Position 971: 2.8730041307509154e-07
Position 13319: 1.5749033301133116e-07
Position 1005: 1.1837855152449244e-07
Position 13044: 9.417351818462685e-08
Position 1202: 5.382028548735131e-08
Position 405: 5.981448238691704e-11
Position 408: 4.491607316266406e-11
Position 319: 2.5727554971224405e-11
Position 210: 2.14528719537725e-11
Position 216: 1.9150120123906684e-11
Position 377: 9.846600681361961e-12
Position 388: 5.923155774169552e-12
Position 223: 5.912369510035312e-12
Position 322: 4.688094622245127e-12
Position 193: 4.587945941389618e-12
Position 221: 3.4593365664259786e-12
Position 910: 3.3538025559857798e-12
Position 200: 1.7681302151329314e-12
Position 81: 1.758433393802362e-12
Position 384: 1.163578743649784e-12
Position 124: 3.589133161658605e-13
Position 392: 1.599325624545113e-13
Position 92: 9.054247872543318e-14
Position 139: 8.084920457955475e-14
Position 534: 4.0663645802206085e-14
Position 900: 3.588054738673638e-14
Position 141: 2.7011903822537284e-14
Position 150: 2.1257774153666273e-14
Position 356: 3.102433369165931e-16
Position 365: 2.324860420866488e-16
Position 159: 2.059362644840359e-16
