Gene = Denr
Position 1730: 1.1718720062516464e-07
Position 1265: 1.0852625580922129e-07
Position 1327: 7.993037926202328e-08
Position 1352: 5.802345183313884e-08
Position 1395: 5.0380234983553403e-08
Position 1153: 4.5306980178671016e-08
Position 1168: 3.845817391688083e-08
Position 1274: 3.018580401087968e-08
Position 1392: 2.1764183012431265e-08
Position 1383: 1.9956932274931578e-08
Position 85: 1.7435515034901588e-08
Position 1373: 1.522290272934015e-08
Position 276: 1.4957294351395996e-08
Position 335: 1.098242692235161e-08
Position 1347: 1.097267835398073e-08
Position 237: 1.0799491421361292e-08
Position 165: 9.471136149338886e-09
Position 95: 9.206983203062157e-09
Position 283: 8.184476943381898e-09
Position 113: 6.6680617369246224e-09
Position 98: 6.1817885941086865e-09
Position 254: 5.842685873033376e-09
Position 1434: 4.28128833249488e-09
Position 199: 1.7446234266990027e-09
Position 160: 1.1714239361433236e-09
Position 129: 1.0416944989595409e-10
Position 132: 6.861479269637616e-11
Position 127: 6.27688238346179e-11
Position 1267: 2.101915879529161e-12
Position 1163: 3.335126044309887e-13
Position 1335: 2.288428233262993e-13
