Gene = Mtfmt
Position 13200: 0.0001531644486400949
Position 345: 0.00014139539232735845
Position 12928: 0.0001255825190250239
Position 1308: 0.0001080000645222512
Position 12714: 0.00010791336952998208
Position 4588: 0.00010679775523663933
Position 5668: 0.0001067011401062247
Position 13628: 9.234062412094695e-05
Position 826: 9.145536907812928e-05
Position 847: 8.177056908553293e-05
Position 13086: 7.752670781665584e-05
Position 1287: 6.282718531740007e-05
Position 13334: 5.3924507261707384e-05
Position 5942: 4.1796643976245096e-05
Position 12775: 4.0732526667354384e-05
Position 1087: 3.9121183359756944e-05
Position 406: 3.884332114224942e-05
Position 6112: 3.385303539207655e-05
Position 289: 3.240869899144866e-05
Position 140: 3.189035510160216e-05
Position 1147: 3.172348751970574e-05
Position 13360: 2.976779041306113e-05
Position 6191: 2.5395991553855563e-05
Position 8864: 1.755387062059308e-05
Position 853: 1.6678972444898795e-05
Position 12965: 1.6038826670976737e-05
Position 78: 1.5019355765008263e-05
Position 6781: 1.1594050719063526e-05
Position 1563: 7.689664044680138e-06
Position 859: 6.766305394832249e-06
Position 148: 6.198826736890243e-06
Position 225: 5.603240569593396e-06
Position 399: 5.347514314315374e-06
Position 75: 4.518633689896516e-06
Position 12679: 4.065627135107622e-06
Position 1242: 3.5809209033121346e-06
Position 1122: 3.424632520704989e-06
Position 13693: 3.2071145940266544e-06
Position 12102: 2.7752701712983e-06
Position 11997: 2.7603900110967466e-06
Position 13330: 2.6180075310691125e-06
Position 13091: 2.239794811075246e-06
Position 12090: 2.077715822575907e-06
Position 12665: 9.723709787914404e-07
Position 13487: 4.056073376519942e-07
Position 274: 3.6742427610377185e-07
Position 387: 2.562414593535428e-07
Position 12510: 2.1191823694367217e-07
Position 420: 1.2216174632880433e-07
Position 278: 8.795008920048935e-08
Position 12530: 6.591783940957044e-08
Position 237: 3.1043498217900875e-08
Position 389: 3.041142183887887e-08
Position 251: 2.9118930507295505e-08
Position 428: 1.4821686959221308e-08
Position 452: 4.4035404685517835e-09
Position 13096: 3.922504705125914e-09
Position 13083: 3.1538658227491856e-09
Position 598: 2.1988326051352317e-10
