Gene = 3110040N11Rik
Position 805: 5.983110651438321e-05
Position 705: 5.674455443822235e-05
Position 3870: 4.486678300163738e-05
Position 23: 4.29418106811869e-05
Position 903: 4.2629045316205854e-05
Position 86: 3.793358713215999e-05
Position 81: 3.766866102242811e-05
Position 555: 2.9691030244687364e-05
Position 530: 2.6766214508217908e-05
Position 669: 2.122738939622757e-05
Position 57: 1.9880010456139822e-05
Position 3918: 1.838823932969518e-05
Position 829: 1.4909031179154223e-05
Position 753: 1.2583930875751927e-05
Position 83: 1.1101316884557749e-05
Position 145: 1.082574850726815e-05
Position 866: 8.268824945466189e-06
Position 4621: 3.910923081227832e-06
Position 3406: 2.5556495495944064e-06
Position 1748: 2.5309088749581717e-06
Position 1121: 2.4837874507060403e-06
Position 3382: 2.318776820783489e-06
Position 3387: 1.8559986737732403e-06
Position 1707: 1.589373649277845e-06
Position 1310: 1.5323816267611376e-06
Position 3623: 7.900542423420643e-07
Position 3390: 1.7109929488249427e-07
Position 128: 1.468070170390807e-07
Position 140: 1.4290392604201116e-07
Position 1033: 8.595241031180795e-08
Position 2611: 3.445666214957237e-08
Position 301: 2.9103562126553686e-09
Position 461: 2.4073628656792304e-09
Position 421: 2.11257977647073e-09
Position 558: 1.258703189947188e-10
Position 763: 1.0608652215195919e-10
Position 515: 9.250383347594953e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 3273: 0.9268533019573775
Position 901: 0.8487822794703527
Position 6339: 0.6369321991850077
Position 6662: 0.19517274053098024
Position 7148: 0.18526837365227067
Position 5131: 0.0893865985234533
Position 947: 0.07444778502493006
Position 3309: 0.06655976744024536
Position 2479: 0.061970806729957334
Position 6592: 0.04040656098809433
Position 6896: 0.039135099118074404
Position 4156: 0.03568322410042301
Position 5753: 0.03155435956904914
Position 4127: 0.030306892240835548
Position 7242: 0.029049228603794525
Position 4054: 0.027838214665335724
Position 5997: 0.026124800681963024
Position 6855: 0.024682205537534176
Position 6935: 0.023868943799385728
Position 6391: 0.019824029558619484
Position 2026: 0.01950447863762383
Position 4018: 0.01584836419986062
Position 1834: 0.015243865827938366
Position 4079: 0.01431734152816532
Position 5256: 0.013082810668313967
Position 2610: 0.01260636644884934
Position 7102: 0.012466231814233359
Position 4809: 0.010984232471410704
Position 3979: 0.010825878928175499
Position 3772: 0.010688802053415785
Position 3507: 0.010532422883872484
Position 986: 0.009907546792381454
Position 2349: 0.009326988555142017
Position 2298: 0.009306479831253295
Position 6921: 0.009280435353518853
Position 3084: 0.009090322816928972
Position 6360: 0.007838897136316346
Position 6903: 0.0074457277051692035
Position 2520: 0.006851273075276641
Position 5299: 0.005325565242746959
Position 1613: 0.0052089864468274055
Position 2398: 0.004936416255112202
Position 3999: 0.004791273164582233
Position 4513: 0.004682781250381543
Position 5354: 0.004201625603884651
Position 4793: 0.003324256356221583
Position 956: 0.0032402475507531166
Position 6850: 0.003214815902741263
Position 2386: 0.0029277456884200252
Position 4620: 0.002870229951464074
Position 6214: 0.002509218126485127
Position 7208: 0.0024782740306695263
Position 2358: 0.0024058329653044545
Position 1150: 0.0023871887179764896
Position 3961: 0.0023839000251150893
Position 2904: 0.0023549180308251104
Position 6041: 0.0023072075193620676
Position 4410: 0.0022076441989362207
Position 4138: 0.0021546428631956283
Position 2763: 0.0020330501168404724
Position 7264: 0.002015652519448426
Position 226: 0.001983561571116333
Position 2868: 0.0018254552755182505
Position 4759: 0.001824685421606618
Position 6089: 0.0017979029185359373
Position 7125: 0.0017372063715201252
Position 1637: 0.0016270871482005414
Position 443: 0.001612315133151125
Position 3521: 0.0015342441033943388
Position 2372: 0.0015166234628584538
Position 2882: 0.0015029914307159407
Position 5101: 0.0014721789221405401
Position 4327: 0.001471278792467326
Position 7062: 0.0014611569115996993
Position 5683: 0.001426732493026617
Position 971: 0.0012242969221547186
Position 6706: 0.001194126999956718
Position 645: 0.00113879975226956
Position 7281: 0.0011337365460846347
Position 651: 0.001075427201861694
Position 3190: 0.0010534433391058114
Position 2594: 0.000987627111778675
Position 7189: 0.0009291421105108171
Position 5062: 0.0008987444018537063
Position 2826: 0.0008654005360339514
Position 599: 0.0007696517255917776
Position 725: 0.000710843667839995
Position 5082: 0.0006820014617742608
Position 2876: 0.0006716252929054406
Position 1106: 0.0006651246728892759
Position 2079: 0.0006620092059233352
Position 2979: 0.000636250715977095
Position 2315: 0.000623541166372814
Position 5326: 0.0006203367566723837
Position 5546: 0.0006163487095834048
Position 6530: 0.0005992269873041151
Position 6600: 0.0005908198186631803
Position 4510: 0.0005799819644515253
Position 6300: 0.0005639816241097659
Position 6396: 0.0005321278473046836
Position 4253: 0.0005010419292409277
Position 1488: 0.0004932118555606322
Position 2402: 0.0004913087870741015
Position 3563: 0.0004765935487753433
Position 3913: 0.0004576519524403263
Position 552: 0.00044804858538548975
Position 2823: 0.00044557146885831737
Position 1177: 0.0004346940124667701
Position 6929: 0.0004258219953316672
Position 3362: 0.0004189727424297453
Position 2072: 0.00041894132986847513
Position 6012: 0.00041090166531608004
Position 3481: 0.0004108917963926172
Position 1011: 0.00041011152408132543
Position 3130: 0.0003996359315342715
Position 1660: 0.0003977400122108858
Position 3329: 0.0003815782943863458
Position 534: 0.0003799299162636303
Position 3117: 0.0003637743793853462
Position 4342: 0.0003630632415924003
Position 6956: 0.00035606492566068933
Position 6200: 0.00033916178714365943
Position 2364: 0.00033878250935075595
Position 1586: 0.0003385740245442797
Position 6623: 0.0003358095835764985
Position 1858: 0.0003236288428908852
Position 1276: 0.0003030566611232556
Position 4638: 0.0002739995174647117
Position 3527: 0.00027307384967166243
Position 3194: 0.0002689733970857861
Position 7245: 0.00026835225340809667
Position 527: 0.0002612797314508486
Position 7274: 0.0002478488723783468
Position 776: 0.00024279014973486792
Position 617: 0.00024046977959618022
Position 2646: 0.00023593457142740914
Position 926: 0.00023587226393007428
Position 4189: 0.0002083861104264771
Position 1878: 0.00020712683317022066
Position 3981: 0.00020476757090839493
Position 5190: 0.00020178336440944693
Position 818: 0.00019094840447788784
Position 6393: 0.00018698094314508384
Position 2125: 0.0001787884843610425
Position 5368: 0.00017812279077717173
Position 593: 0.00017373048173061748
Position 2032: 0.00017110526958499624
Position 4661: 0.00016641110213482465
Position 2058: 0.00016339074914520726
Position 340: 0.00016145835377820244
Position 3327: 0.000158056511063368
Position 731: 0.00015696022811989102
Position 3523: 0.00015543915838544934
Position 3917: 0.00015026947672069742
Position 920: 0.00014933545335437306
Position 5017: 0.00014899175578987275
Position 932: 0.00014750988665120047
Position 4702: 0.00013960514537892459
Position 4466: 0.00013686481662165335
Position 866: 0.00013514493976111007
Position 2006: 0.00013330264310295383
Position 7290: 0.00012606824536820998
Position 2331: 0.00012103489052028386
Position 2800: 0.00010693844445496593
Position 3323: 0.00010647206136607869
Position 2109: 9.966596553566675e-05
Position 3474: 9.874438057030036e-05
Position 6221: 8.776974812556546e-05
Position 512: 8.74843510064706e-05
Position 3287: 8.674311232362903e-05
Position 4424: 8.339381541589734e-05
Position 3233: 8.28983037903399e-05
Position 322: 7.711045079417732e-05
Position 708: 7.397125544660139e-05
Position 665: 7.238595723752512e-05
Position 254: 7.214558643932244e-05
Position 3546: 6.87204957340776e-05
Position 6173: 6.614186928037173e-05
Position 1229: 6.357579812628324e-05
Position 928: 5.5570060069756845e-05
Position 679: 5.1207626325205146e-05
Position 1153: 4.1259056911108895e-05
Position 1015: 4.0995928478348875e-05
Position 185: 4.0008709906469154e-05
Position 1447: 3.8437148333700627e-05
Position 3228: 2.7120014407664597e-05
Position 824: 1.7978202256053238e-05
Position 123: 1.734492590242688e-05
Position 686: 1.5614675573777055e-05
Position 150: 1.2503197387571264e-05
Position 727: 1.2409484659095228e-05
Position 3774: 1.1388414875793244e-05
Position 457: 9.932308308014742e-06
Position 805: 9.210838346578374e-06
Position 392: 9.092266787743177e-06
Position 119: 7.412000215832421e-06
Position 453: 7.152530054901171e-06
Position 1868: 6.676363019563045e-06
Position 2086: 6.17634808414406e-06
Position 1972: 6.108364930143823e-06
Position 135: 5.396509467736035e-06
Position 1900: 5.175548866399789e-06
Position 152: 5.091579391756826e-06
Position 3150: 4.999675283766669e-06
Position 265: 4.8315329719168595e-06
Position 1887: 4.5877566539630304e-06
Position 3779: 3.911620310091766e-06
Position 690: 3.825312498178651e-06
Position 662: 3.7382432057522216e-06
Position 191: 3.6033900520951786e-06
Position 1663: 3.039422681796239e-06
Position 1967: 3.017671615162829e-06
Position 3551: 2.96646220531409e-06
Position 2088: 2.851378959899899e-06
Position 2043: 2.807241359692856e-06
Position 3376: 2.398238934374032e-06
Position 233: 2.264595494511493e-06
Position 128: 2.033015550264586e-06
Position 3457: 1.7211534271940373e-06
Position 102: 1.6202169969014684e-06
Position 208: 1.507766320375686e-06
Position 1685: 1.4073086161889694e-06
Position 3862: 1.3676461723966406e-06
Position 3791: 1.2912814091398981e-06
Position 3575: 1.184346131712203e-06
Position 106: 8.513323794744279e-07
Position 200: 7.409526667980498e-07
Position 2251: 4.882854392361963e-07
Position 4194: 3.7994575908854785e-07
Position 1673: 3.153348111726385e-07
Position 1187: 2.4819016027326596e-07
Position 1028: 2.2206213426809644e-07
Position 2245: 1.2505289850616227e-07
Position 1385: 1.23084626080538e-07
Position 4097: 2.9754978076579422e-08
Position 3438: 1.7017857805767528e-08
