Gene = Nosip
Position 14462: 2.012482664603009e-05
Position 11964: 1.1930852262235744e-05
Position 14903: 1.1243832277659404e-05
Position 121: 1.0773614833009496e-05
Position 159: 8.24370873093631e-06
Position 11664: 8.203348036949376e-06
Position 28: 5.626426141437434e-06
Position 211: 1.296819203807057e-06
Position 13857: 9.67816105543805e-07
Position 137: 8.959798917396427e-07
Position 250: 7.120697623858666e-07
Position 465: 6.74294169552322e-07
Position 12189: 4.721012922797165e-07
Position 416: 4.180257632488664e-07
Position 14543: 2.263507197282675e-07
Position 37: 1.6925497878860844e-07
Position 14: 1.5174052954963663e-07
Position 14426: 1.2414736563972286e-07
Position 14105: 1.2328809608564376e-07
Position 269: 1.055623546165401e-07
Position 245: 9.197555094861002e-08
Position 344: 8.972998929338974e-08
Position 1693: 5.3209880977397465e-08
Position 40: 4.4410936301765644e-08
Position 340: 3.758836826521637e-08
Position 560: 3.703527819957017e-08
Position 13886: 3.304292061175603e-08
Position 1792: 3.1891297336594174e-08
Position 1697: 3.091244546635868e-08
Position 14551: 3.0155287872299685e-08
Position 179: 2.0586073471503597e-08
Position 1725: 2.026298777398084e-08
Position 3: 2.018803949540275e-08
Position 12350: 1.688220620901714e-08
Position 12122: 1.4805347397153775e-08
Position 350: 1.4796495392196805e-08
Position 281: 1.443838407141099e-08
Position 300: 1.2051166596574415e-08
Position 14913: 1.141132597782303e-08
Position 1682: 1.1265717626708971e-08
Position 14386: 9.129950425107754e-09
Position 14417: 8.893946566721193e-09
Position 1034: 7.614474512668554e-09
Position 1526: 7.049431035259933e-09
Position 284: 6.804344969343227e-09
Position 292: 6.74837014056165e-09
Position 893: 6.425786590787106e-09
Position 1262: 5.449460291642406e-09
Position 400: 4.374188157155983e-09
Position 14883: 1.9229811078053005e-09
Position 331: 1.5769975330373507e-09
Position 469: 5.64788939437673e-10
Position 547: 5.480345350282829e-10
Position 394: 4.0851187847397954e-10
Position 272: 5.3697193392369835e-11
Position 14270: 3.926980370488289e-13
Position 14244: 3.841811062237839e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 11525: 0.9915666142851887
Position 14855: 0.9801214315512761
Position 12149: 0.9770653390753529
Position 14364: 0.9734315303542279
Position 11033: 0.9136470447542082
Position 14095: 0.9020638060907635
Position 13612: 0.8290618567535527
Position 13853: 0.6856090021030882
Position 11735: 0.20293865980385056
Position 13889: 0.17726557165619103
Position 13596: 0.1435172120280918
Position 210: 0.1243785293844029
Position 11833: 0.09475767612432029
Position 3544: 0.09413400434272376
Position 2981: 0.07596864819214126
Position 13126: 0.05960665111418773
Position 11037: 0.04945715334127185
Position 14170: 0.044348569671977776
Position 11874: 0.04154538865432026
Position 193: 0.04057846069064548
Position 2890: 0.03414537754590991
Position 4565: 0.027363755070289535
Position 11813: 0.026205506095121487
Position 14128: 0.02422391833320079
Position 13194: 0.023042329477697424
Position 10916: 0.019397960412896327
Position 15093: 0.017967464157302094
Position 9196: 0.01754247969000718
Position 4552: 0.014538951455237644
Position 9090: 0.014482255758568676
Position 12451: 0.013756403628011215
Position 14787: 0.012398412100936928
Position 14156: 0.011509515496928984
Position 3254: 0.009611469629501417
Position 4581: 0.00835253613813616
Position 14386: 0.007606023131189109
Position 14410: 0.007554950301859701
Position 11881: 0.006218878402336337
Position 236: 0.006102178259177487
Position 3331: 0.005919570299719847
Position 3459: 0.005479939660619404
Position 11841: 0.005013770060455083
Position 13837: 0.004533869106983307
Position 3273: 0.004514892249321029
Position 2914: 0.00420527382444698
Position 13154: 0.0037616096934761445
Position 4328: 0.0033973839122957822
Position 13309: 0.0033116368634806483
Position 4445: 0.003279406425959504
Position 14231: 0.0032526144832177757
Position 13027: 0.0028208349785066216
Position 2848: 0.0027560274763798343
Position 275: 0.0026736096381621117
Position 15099: 0.002360204599748808
Position 12154: 0.002338932034037742
Position 2833: 0.002252966635619495
Position 12837: 0.0021243604248569917
Position 13624: 0.0020681133655473193
Position 13945: 0.0019568166574712815
Position 14211: 0.001933330674967353
Position 11741: 0.0018976215063733755
Position 13894: 0.0018716994575906371
Position 11795: 0.0018027142232346699
Position 15220: 0.0017350092199906833
Position 11548: 0.0016793232722599506
Position 1942: 0.0016706817364259853
Position 11975: 0.001519300871996863
Position 15334: 0.0015067269564406295
Position 13772: 0.0014272521958140394
Position 13322: 0.0013763305848268298
Position 15232: 0.0013243691788323176
Position 14470: 0.0011975870605406053
Position 14395: 0.001188589353535474
Position 641: 0.0011124450748754512
Position 13808: 0.0010335398084834024
Position 15657: 0.0010330747070879998
Position 2444: 0.0009897288734101778
Position 13353: 0.0009620309397805906
Position 11436: 0.0008832687813753603
Position 13296: 0.0008693033095666352
Position 14983: 0.0008162756031640419
Position 13900: 0.0008021225609375356
Position 15184: 0.0008019345416738437
Position 11608: 0.0007820902384072828
Position 12112: 0.0007417675880056748
Position 11845: 0.0006463519251347324
Position 13082: 0.0006104060103077656
Position 14697: 0.0005568047858575526
Position 9506: 0.0005180392216189091
Position 11890: 0.00048351873891237004
Position 14270: 0.00044237971379441026
Position 12122: 0.0004396321622203325
Position 13855: 0.0004393970216902922
Position 12859: 0.00043562792778804855
Position 7377: 0.0004202832447107877
Position 13627: 0.0003790450468921965
Position 11917: 0.0003611408752999039
Position 6559: 0.00035853959672861813
Position 14447: 0.00035788963509203497
Position 15541: 0.000332021209771635
Position 15466: 0.00031690335539706334
Position 15159: 0.00029263134410176136
Position 1970: 0.0002903450059543812
Position 11311: 0.0002883234906767769
Position 15598: 0.00025912750552177657
Position 2491: 0.00022893768617045256
Position 11770: 0.00021964208921730535
Position 11715: 0.0002132559566984111
Position 15503: 0.00021324458118549927
Position 11979: 0.00021103520872024477
Position 13283: 0.00020272657227412942
Position 13199: 0.00018968819875701598
Position 2534: 0.00018932377469472133
Position 1509: 0.00018405039783394886
Position 12946: 0.0001746163869701728
Position 12583: 0.00015167298756637874
Position 13951: 0.0001506053958389902
Position 2953: 0.00014341380419342578
Position 2932: 0.00013855090504397534
Position 1576: 0.00012988343065726022
Position 15150: 0.0001239035265456644
Position 11923: 0.00012291627987351747
Position 15603: 0.00011913614670647224
Position 11765: 0.00011872166726488328
Position 656: 0.00011608253786642943
Position 14244: 0.00011428954737972377
Position 14921: 0.00011078737065215443
Position 14831: 0.00010892124830778053
Position 13386: 0.0001076117890088629
Position 11709: 8.141262547193733e-05
Position 6651: 7.51089235439473e-05
Position 12089: 7.045968700507254e-05
Position 15206: 7.001205008564643e-05
Position 11408: 6.989023911283145e-05
Position 11697: 6.654429601325847e-05
Position 14714: 6.458914220809407e-05
Position 13875: 6.297008617766388e-05
Position 2368: 6.2364938762336e-05
Position 14813: 5.926899177629042e-05
Position 13917: 5.883152607793064e-05
Position 2353: 5.8703312079008506e-05
Position 15103: 5.514117317668039e-05
Position 15579: 5.192496530660159e-05
Position 15314: 5.1651699091212136e-05
Position 14894: 4.655285142447347e-05
Position 677: 4.119746176921806e-05
Position 2853: 4.115342313930876e-05
Position 1619: 2.3966092090421664e-05
Position 2273: 2.2904056380053173e-05
Position 14240: 2.2809879245624802e-05
Position 1392: 2.2453498791467124e-05
Position 14008: 2.1863712129445606e-05
Position 11719: 2.019171401358232e-05
Position 14913: 1.997041988921132e-05
Position 1533: 1.983655886757857e-05
Position 733: 1.8668904774917217e-05
Position 2018: 1.8667036746256977e-05
Position 11323: 1.822049748478024e-05
Position 11202: 1.6758616739536256e-05
Position 344: 1.659954634481898e-05
Position 11368: 1.5105836933623567e-05
Position 13214: 1.4413328461611004e-05
Position 487: 1.0431377300107937e-05
Position 14449: 8.59402607148277e-06
Position 11245: 4.523181675284234e-06
Position 12329: 2.61303726821643e-06
Position 2620: 1.627571045471228e-06
Position 12494: 1.3245408078291316e-06
Position 685: 1.2680760099541425e-06
Position 158: 7.156046353223881e-07
Position 12014: 6.533761272990655e-07
Position 12037: 4.3222162075909435e-07
Position 12178: 3.6706659799488647e-07
Position 12204: 2.9759196509082347e-07
Position 1855: 2.384728306755608e-07
Position 3396: 2.034216553440248e-07
Position 12287: 1.874762420162363e-07
Position 12225: 1.5084134997319884e-07
Position 12032: 1.3479948407242052e-07
Position 284: 1.2059122871542558e-07
Position 152: 1.1355209200400227e-07
Position 12207: 7.505062201805834e-08
Position 1652: 5.1225891234790585e-08
Position 12605: 4.04550282551795e-08
Position 637: 3.8181927284388014e-08
Position 12458: 1.7991206511278773e-08
Position 218: 6.713603604508744e-09
Position 415: 5.4744974798482455e-09
Position 368: 4.5543468513519055e-09
Position 1019: 3.847201799552908e-09
Position 1696: 3.429351183559168e-09
Position 1201: 3.2567589863501976e-09
Position 1544: 2.981133380029293e-09
Position 1718: 2.7274033071327984e-09
Position 1463: 2.6458403103319637e-09
Position 707: 2.3219517201741497e-09
Position 11711: 2.261535285862201e-09
Position 953: 2.2574191332782416e-09
Position 690: 1.957123487771742e-09
Position 747: 1.9226031052584088e-09
Position 946: 1.2733196012096917e-09
Position 297: 9.461764105794285e-10
Position 545: 5.578556984094498e-10
Position 148: 3.447068472232694e-10
Position 355: 2.740761043162579e-10
Position 295: 2.5391698633910067e-10
Position 292: 1.3266329113063705e-10
Position 350: 1.2782790737808898e-10
Position 314: 9.033554446991497e-11
Position 348: 8.79148721745838e-11
Position 453: 7.922887637107999e-11
Position 459: 7.30787264942156e-11
Position 144: 6.994773472455e-11
Position 501: 2.0730365509322435e-11
Position 426: 1.4278854089741207e-11
Position 318: 6.3656937778684785e-12
