Gene = Get4
Position 10445: 0.005601836749252784
Position 11655: 0.005183420968556735
Position 16268: 0.005099375725926977
Position 13511: 0.004302153701683301
Position 15522: 0.004240034773856423
Position 4959: 0.003772265132538526
Position 15454: 0.0037241914545818925
Position 14528: 0.0036708892888315256
Position 6491: 0.0036283638618043244
Position 3524: 0.003454623673656661
Position 16960: 0.0033631143269006593
Position 11610: 0.0030629739658791615
Position 17377: 0.002729965184509772
Position 15525: 0.002670334302444517
Position 1023: 0.0026565297603536727
Position 11625: 0.002555816393570292
Position 11208: 0.0024984604390055924
Position 13795: 0.002316453571628277
Position 8322: 0.002197095524124349
Position 11765: 0.0021881583236369895
Position 12335: 0.002114305028097931
Position 1064: 0.0020799623836357706
Position 14200: 0.002061744317606461
Position 1181: 0.0019569318060153953
Position 3619: 0.0017414362992016102
Position 1212: 0.0016748036722220273
Position 11221: 0.001672487096510951
Position 14776: 0.0015823663113533996
Position 12609: 0.0015142379849790413
Position 16694: 0.001493224698395862
Position 16168: 0.0014351363692177393
Position 17232: 0.001374618093888882
Position 1231: 0.001335333149955454
Position 16124: 0.0012479863423842331
Position 11097: 0.001243489964139754
Position 15840: 0.00124233892894293
Position 15089: 0.0011937617896550352
Position 14095: 0.001193684388827842
Position 977: 0.0011831199383026416
Position 17353: 0.0011795833340534478
Position 15553: 0.0011286674752323614
Position 17158: 0.0010304052281067486
Position 14740: 0.0010191711228474112
Position 13772: 0.0008983235075863698
Position 13832: 0.0008619998636034806
Position 14180: 0.0008001458772467499
Position 14422: 0.0007584424186301441
Position 12347: 0.0007474489187550454
Position 17038: 0.0007365753485019766
Position 15880: 0.0006096196110308857
Position 14939: 0.0005767457262497037
Position 920: 0.0005349268881843887
Position 15502: 0.0005245923938040352
Position 6433: 0.0005178367584542183
Position 1193: 0.000496910706169429
Position 15260: 0.00047780904777326076
Position 4852: 0.0004771063381085407
Position 14909: 0.000466665081515177
Position 16471: 0.0004557296950306069
Position 13593: 0.00037813049331693696
Position 4756: 0.00032794413753527564
Position 16913: 0.0003223830741824
Position 15752: 0.00031438379837272026
Position 16030: 0.000303478718392368
Position 15336: 0.0002668939761513097
Position 637: 0.00024066320087304323
Position 12184: 0.00023484219407477098
Position 13540: 0.00023401870932014533
Position 15332: 0.00022347972172719134
Position 13573: 0.0002060807277108928
Position 14403: 0.00020074193804679329
Position 655: 0.0001921947702764297
Position 1330: 0.00019119705243762842
Position 15942: 0.00018239407752862225
Position 16241: 0.0001627283421610866
Position 14419: 0.0001620510933323982
Position 1768: 0.0001573199391124381
Position 4205: 0.000148649068367692
Position 786: 0.0001372809432264075
Position 4895: 0.0001364116514392084
Position 15711: 0.00012258071975268224
Position 3563: 0.00011764047116662288
Position 16592: 0.00010717396432706387
Position 2418: 9.262304755425454e-05
Position 15996: 8.615075918132232e-05
Position 11279: 7.929494405225647e-05
Position 3635: 7.572354472595428e-05
Position 13627: 7.44011011872403e-05
Position 4778: 7.070631135493593e-05
Position 4813: 6.914022564727328e-05
Position 11966: 6.71506535503143e-05
Position 11041: 6.365227251385605e-05
Position 14459: 6.111725379603599e-05
Position 10848: 5.9740559195759956e-05
Position 721: 5.415897776540013e-05
Position 3987: 5.189695174601404e-05
Position 554: 4.847853826206105e-05
Position 15816: 4.375117971674844e-05
Position 4783: 3.325629649934172e-05
Position 2448: 3.0881180120123994e-05
Position 15775: 3.061264370094669e-05
Position 950: 2.827664013632319e-05
Position 1303: 2.547943831038955e-05
Position 2334: 2.5202673847297667e-05
Position 882: 2.4185507855057903e-05
Position 15795: 2.0340108093668282e-05
Position 4014: 1.995973957205423e-05
Position 5705: 1.0872538888417287e-05
Position 11450: 1.0434497787247151e-05
Position 6956: 1.0319600730909e-05
Position 11633: 9.469138793506546e-06
Position 1249: 7.762958696932331e-06
Position 15204: 7.277073033369457e-06
Position 15999: 4.5826198313920784e-06
Position 14959: 2.346512843872867e-06
Position 15265: 1.8989827824343938e-06
Position 15223: 1.618149441853596e-06
Position 14261: 1.433116402594777e-06
Position 15244: 1.4192220634244668e-06
Position 15480: 9.206152489000735e-07
Position 14945: 8.734499305965824e-07
Position 3042: 8.121073543255927e-07
Position 3127: 6.152654097043965e-07
Position 3209: 5.941724937233152e-07
Position 15370: 4.4802164886093965e-07
Position 803: 3.9003741984261755e-07
Position 2215: 3.747676967174445e-07
Position 900: 3.415678199165309e-07
Position 1336: 2.190378720943624e-07
Position 842: 1.4915311459448486e-07
Position 15123: 1.4464581617432873e-07
Position 15126: 8.770596670635711e-08
Position 15180: 8.705590654600961e-08
Position 1593: 7.738912990113069e-08
Position 15183: 3.6892649896823604e-08
Position 15034: 1.1696996230684901e-09
Position 15000: 4.303777292369769e-10
Position 15142: 3.1528354398121235e-10
