Gene = Cops9
Position 291: 1.7054965503242097e-05
Position 55: 1.5611397824821378e-05
Position 404: 9.631699164678226e-06
Position 465: 7.774724790960712e-06
Position 393: 2.9475470501384005e-06
Position 391: 1.937415781700571e-06
Position 717: 1.5482634342000846e-06
Position 830: 1.3159044237185264e-06
Position 764: 1.2383798449156723e-06
Position 449: 8.911345070926246e-07
Position 2568: 8.731093968890743e-07
Position 870: 6.995565321562171e-07
Position 2735: 4.6913339580422676e-07
Position 2355: 4.636349621569999e-07
Position 625: 3.5857144597698703e-07
Position 702: 2.1817431246605997e-07
Position 855: 2.1324136981581646e-07
Position 858: 2.128050399979682e-07
Position 2405: 9.777599472419597e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 2225: 0.8931861191640184
Position 570: 0.4092204414083727
Position 4581: 0.34978582000150693
Position 2652: 0.1580604897699239
Position 4555: 0.13779164463242832
Position 4524: 0.07609253001599707
Position 3183: 0.0738722715304862
Position 2128: 0.06656480869742795
Position 3765: 0.05377864886245936
Position 2474: 0.03622973357525795
Position 4367: 0.03589390522236673
Position 2141: 0.03285586464908392
Position 4456: 0.0307662778300283
Position 492: 0.024750495393430383
Position 2405: 0.024124235961967867
Position 4294: 0.01828186959286987
Position 256: 0.01777154073112044
Position 1959: 0.01742868906872388
Position 1203: 0.015654732025336234
Position 1657: 0.014551162838548922
Position 4063: 0.014292771724697624
Position 284: 0.01263101600047545
Position 3685: 0.012499290392102293
Position 4435: 0.011747082182407373
Position 947: 0.010333650219877682
Position 1068: 0.009974055978961864
Position 3596: 0.008919369459183328
Position 3441: 0.008509703474036498
Position 313: 0.007506932899410437
Position 3667: 0.0070070039951973155
Position 3879: 0.006880008736628787
Position 3219: 0.005952830153142806
Position 1145: 0.005382858125011006
Position 4713: 0.005347551031551151
Position 191: 0.005232933727788708
Position 437: 0.005124800165655721
Position 3121: 0.004606354481882859
Position 2927: 0.004446479796165598
Position 2379: 0.003882453091033757
Position 3385: 0.0035598979441529635
Position 2991: 0.0033878087872398583
Position 3689: 0.0031359307290733224
Position 523: 0.002855200191678777
Position 3424: 0.0025814846682866736
Position 3858: 0.0025336674487525766
Position 3612: 0.0022757313409690755
Position 3983: 0.0019341111955694526
Position 4022: 0.0018285998100427915
Position 2490: 0.0018241625467237067
Position 3979: 0.001807585948323
Position 4387: 0.001801508616712221
Position 4325: 0.001694060665031636
Position 4663: 0.0015813471222711232
Position 2232: 0.0015685294162288176
Position 228: 0.0014996477239076235
Position 175: 0.0013603183781849349
Position 2540: 0.001248414983113514
Position 575: 0.001190798487275349
Position 2872: 0.001150005441298998
Position 222: 0.0011062403890064923
Position 4225: 0.0010959172239871206
Position 2443: 0.0010166695571743186
Position 3574: 0.0009712088587559119
Position 4829: 0.0009591962005839139
Position 3470: 0.000938315731936984
Position 3951: 0.0008001220793572386
Position 2462: 0.0007464383775959675
Position 4087: 0.0007364130411660163
Position 1447: 0.0006957748545953338
Position 2660: 0.0006843564241304334
Position 708: 0.0006303903596034069
Position 2345: 0.0006199227136920384
Position 4616: 0.0005762366947468679
Position 2899: 0.0005650503901776073
Position 3569: 0.0005559160038271808
Position 1213: 0.0005550514284386381
Position 2422: 0.000522906262542553
Position 4682: 0.0004592494480521388
Position 2409: 0.00044541346625438593
Position 1292: 0.0004190906659704917
Position 2722: 0.0004144804649129347
Position 4738: 0.00040197481184759066
Position 349: 0.00039012994432519125
Position 840: 0.0003847777707023669
Position 4803: 0.0003747423351079462
Position 170: 0.00036412637447679104
Position 1235: 0.0002788353163689394
Position 2950: 0.00016567114238205975
Position 193: 0.0001604203064815244
Position 447: 0.00013802521657828163
Position 1581: 0.00012353976415640887
Position 788: 7.172996134922605e-05
Position 209: 6.554336722216081e-05
Position 3160: 6.265083957462702e-05
Position 315: 5.541187699212356e-05
Position 267: 5.347197556306528e-05
Position 2440: 4.6148724081616395e-05
Position 260: 3.8183956645455056e-05
Position 2487: 2.579035727347795e-05
Position 322: 2.2425410583686123e-05
Position 2933: 1.9275750368159536e-05
Position 2546: 1.068874857291389e-05
Position 317: 9.492509481119822e-06
Position 2438: 8.945914279226952e-06
Position 613: 8.770104562071338e-06
Position 532: 7.942245696960049e-06
Position 1962: 6.424513123395976e-06
Position 264: 4.3497938918536206e-06
Position 3513: 4.2610351779689925e-06
Position 329: 2.2372798706537538e-06
Position 760: 1.9132079988562967e-06
Position 615: 1.3195304331063488e-06
Position 357: 1.2758853560842548e-06
Position 377: 1.213318562410652e-06
Position 203: 9.296980629713413e-07
Position 333: 4.955267156259442e-07
Position 536: 3.348985174298493e-07
Position 526: 2.8943467565906155e-07
Position 372: 2.673789319049965e-07
Position 365: 2.3996722590267554e-07
Position 1829: 1.709123596545975e-07
Position 105: 1.4672905965482078e-07
Position 688: 9.80744666200667e-08
Position 582: 7.295898065565612e-08
Position 146: 6.259931295950019e-08
Position 635: 2.1451476669431312e-09
Position 383: 1.925521187971577e-09
Position 127: 1.3999419148884944e-09
Position 374: 4.3965997324744355e-10
Position 449: 3.23506387665074e-10
Position 622: 5.5258163441001855e-12
