Gene = Ufc1
Position 591: 6.323794049866082e-06
Position 1564: 6.10065218815302e-06
Position 790: 5.525043537757222e-06
Position 491: 4.773131005101755e-06
Position 640: 1.935322963872777e-06
Position 429: 1.7991255480048639e-06
Position 1222: 1.69786882624489e-06
Position 221: 1.2615481459703596e-06
Position 261: 6.007030728030129e-08
Position 297: 3.603464273512975e-08
Position 406: 3.168266011284717e-08
Position 5894: 2.4448105588123512e-08
Position 446: 2.312381737401856e-08
Position 5920: 2.116014692491387e-08
Position 245: 6.146969625007983e-09
Position 295: 2.997809127758942e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 5076: 0.9851118338613929
Position 4807: 0.8755113723060413
Position 5429: 0.827794993343386
Position 3309: 0.7990389936054528
Position 5762: 0.7941616375235464
Position 196: 0.7454785475556883
Position 6052: 0.6429535684962503
Position 3603: 0.3234030168410425
Position 2259: 0.1932380060418423
Position 5958: 0.10509397066027783
Position 1369: 0.10110946376729867
Position 4787: 0.07891022215808934
Position 6202: 0.07065901968654062
Position 3846: 0.06968179169071172
Position 5305: 0.06556211737317978
Position 2346: 0.06535129863399
Position 657: 0.05936592068732369
Position 2052: 0.04428820344500813
Position 245: 0.033915934117733644
Position 4691: 0.03210318926616524
Position 2280: 0.02755443586247994
Position 2318: 0.024769905719851586
Position 3273: 0.01771616375916648
Position 267: 0.016313742654673915
Position 3365: 0.015854756217246083
Position 6071: 0.014857279610730292
Position 6094: 0.01461344867697405
Position 491: 0.012855787961409675
Position 6033: 0.009355926816356459
Position 4171: 0.008609636427425488
Position 4125: 0.008521944506284683
Position 201: 0.007992145553367382
Position 5046: 0.007904006107718301
Position 1652: 0.0077776454647484295
Position 1429: 0.006397758607895666
Position 5469: 0.00552929645667968
Position 5810: 0.005141937738938984
Position 6097: 0.0051397731778206595
Position 4765: 0.005094366650082128
Position 4654: 0.004583931238508364
Position 3004: 0.004530283917390145
Position 5702: 0.004294274128132072
Position 3701: 0.004119027998832135
Position 5381: 0.004038137798449366
Position 3607: 0.0038488736230654925
Position 4220: 0.0032459318093273856
Position 682: 0.003238258589482623
Position 5994: 0.0028695179571542355
Position 2195: 0.002808573322333658
Position 3850: 0.0023759811704918733
Position 303: 0.002123293011919328
Position 2261: 0.0015159457438101767
Position 5923: 0.0014755519995518103
Position 4070: 0.001432977136221816
Position 3537: 0.0012363314458358457
Position 1038: 0.0012260017221376626
Position 560: 0.0011727046164149559
Position 6337: 0.0011489320221657752
Position 5965: 0.0011445172324090337
Position 6404: 0.0009858621448131232
Position 3974: 0.0009751613192434798
Position 2072: 0.0009729316959427163
Position 5634: 0.000948414325795066
Position 3341: 0.000844511724801799
Position 5580: 0.0008363017794108322
Position 5720: 0.0008071507543253443
Position 2552: 0.0007810290073867437
Position 2350: 0.0007689842166838103
Position 3344: 0.000744129365960775
Position 3660: 0.0007073044357970247
Position 6363: 0.0006705563263469669
Position 4771: 0.0006454968045766166
Position 4965: 0.0006160046447986884
Position 1388: 0.0006151337211085669
Position 5245: 0.0005736703817357318
Position 1336: 0.0005719990722664928
Position 170: 0.0005700646073661845
Position 6308: 0.0005663515054896879
Position 5007: 0.0005143641352020733
Position 5704: 0.0005011277636124506
Position 318: 0.00046258891966384095
Position 5274: 0.00038019154322125535
Position 4954: 0.00036461056609080435
Position 5675: 0.0003524529595283583
Position 156: 0.00029706398706422465
Position 5219: 0.00027555493255540633
Position 4968: 0.0002512193625693077
Position 1452: 0.0002470205017214497
Position 337: 0.00022992629321935963
Position 6360: 0.0002205208043830577
Position 6022: 0.0002192778991827944
Position 107: 0.00018533701633385367
Position 1162: 0.000179515943863137
Position 4403: 0.00017870887402367925
Position 5024: 0.000176951993713042
Position 5386: 0.00017419308419173106
Position 1077: 0.0001684401037242513
Position 702: 0.00014980460531336117
Position 3218: 0.00013396707379077167
Position 421: 0.00012623004109494257
Position 5348: 0.0001073708749747453
Position 6272: 9.379547468238447e-05
Position 6240: 8.449322355215093e-05
Position 1431: 7.642503643844063e-05
Position 1998: 7.350610253187803e-05
Position 5351: 6.328599644436448e-05
Position 3503: 6.309413350081372e-05
Position 5258: 6.167204791120453e-05
Position 279: 6.162532659320648e-05
Position 567: 4.8462569314477876e-05
Position 1446: 4.622140970068971e-05
Position 4447: 4.5991877889971534e-05
Position 6446: 4.381275668976656e-05
Position 6428: 4.3519493008353015e-05
Position 5601: 3.514192222845983e-05
Position 556: 2.5034203817074713e-05
Position 5283: 2.0212275262230316e-05
Position 634: 1.951207727850349e-05
Position 4418: 1.9128570632470635e-05
Position 5122: 1.597517490816817e-05
Position 583: 1.5872054215243575e-05
Position 3739: 1.4552548418238638e-05
Position 424: 8.584485179422713e-06
Position 5252: 7.526850980870453e-06
Position 5285: 6.903092478918482e-06
Position 357: 6.858099382394643e-06
Position 1426: 6.497564244724875e-06
Position 5021: 2.830122178023388e-06
Position 221: 2.7546260935353307e-06
Position 473: 2.634212190964513e-06
Position 5592: 2.3503235856334516e-06
Position 619: 2.1957012526401065e-06
Position 5640: 1.4305707258304365e-06
Position 692: 1.1295403182500857e-06
Position 711: 7.937686690040084e-07
Position 217: 6.971649510145683e-07
Position 366: 3.3650524215895186e-07
Position 228: 2.1618186533106837e-07
Position 378: 2.08907920518275e-07
Position 395: 5.921960322494599e-08
Position 5489: 3.65890125572641e-08
Position 369: 2.120660637472108e-09
