Gene = Sass6
Position 11881: 0.002198462269085879
Position 5120: 0.002159767248061464
Position 958: 0.0021065804838478275
Position 413: 0.0020271379336555696
Position 940: 0.0016837680496966903
Position 12157: 0.0016333364825740417
Position 1691: 0.001624428125239016
Position 24737: 0.0016225109375894336
Position 11443: 0.0015766351279622888
Position 23781: 0.0014127360841285942
Position 7522: 0.0013901600212687256
Position 18792: 0.0013737239174665234
Position 33998: 0.0013501121238021013
Position 9834: 0.0013417496269947616
Position 25102: 0.0013208745023981345
Position 5192: 0.0012516625969495182
Position 2219: 0.001230377780547215
Position 8704: 0.0011783001939992342
Position 32286: 0.0011686385756899365
Position 1659: 0.001105132276316821
Position 12327: 0.001100720988861084
Position 3116: 0.0010620960126168318
Position 24491: 0.0010457068064270393
Position 7335: 0.0010333521008452971
Position 479: 0.0010279628466872673
Position 3113: 0.0010005130152110062
Position 8888: 0.0009585992925235933
Position 6743: 0.0009556702804194699
Position 4046: 0.00089770356075695
Position 6873: 0.0008559761996627983
Position 1277: 0.000799115893114134
Position 33774: 0.0007214651676713691
Position 19644: 0.0007130803166865451
Position 1873: 0.0006609318032892768
Position 555: 0.0006335564660696991
Position 1818: 0.0006254973687496361
Position 3087: 0.0005032734892570732
Position 10708: 0.00048730568652124876
Position 33707: 0.00041984320892914594
Position 1068: 0.0003528759573182015
Position 2178: 0.000312671954555347
Position 496: 0.0002943088601839782
Position 3643: 0.0002793126140749102
Position 5339: 0.00027743501753160456
Position 3006: 0.00025296441641133147
Position 5094: 0.00023094648830074413
Position 34029: 0.00022776780802207373
Position 8719: 0.00020114546368537562
Position 24724: 0.00018937421294155647
Position 15661: 0.00018741951898377935
Position 853: 0.00017772309501235624
Position 2363: 0.00017148585592769445
Position 32542: 0.0001596574700091322
Position 34053: 0.0001523080362898305
Position 1939: 0.00014856987154277708
Position 513: 0.00014329025186046485
Position 24510: 0.0001309437479090231
Position 33667: 0.00012291270932995033
Position 12110: 0.00010889252536248797
Position 27207: 9.183209727976271e-05
Position 12042: 9.012504876054944e-05
Position 1012: 8.042555576008782e-05
Position 33834: 7.831797569261736e-05
Position 12275: 5.654689379918695e-05
Position 4363: 3.803103063375869e-05
Position 26459: 3.38447441166433e-05
Position 9585: 3.0117362045345543e-05
Position 4026: 2.8502637348230815e-05
Position 28012: 1.6865904174412247e-05
Position 25483: 1.6265726493200655e-05
Position 755: 1.4837987175717026e-05
Position 2113: 1.4219560939389734e-05
Position 2320: 1.3481088883272653e-05
Position 26713: 1.1539997147192654e-05
Position 27661: 1.1248973528075133e-05
Position 27356: 9.437926268787975e-06
Position 638: 9.183138095270885e-06
Position 1198: 9.064931094730886e-06
Position 26880: 8.960112883127598e-06
Position 25415: 7.622379610914319e-06
Position 2606: 6.804182140012848e-06
Position 1890: 5.19409468558505e-06
Position 2337: 4.139595292440058e-06
Position 1494: 4.01147123779753e-06
Position 1487: 3.7969844906219234e-06
Position 678: 3.3720512674238733e-06
Position 1848: 3.1423699759231573e-06
Position 1730: 2.035715710853014e-06
Position 520: 2.0134533095063256e-06
Position 1182: 1.929913093634955e-06
Position 1413: 1.8545594852206382e-06
Position 1705: 1.56276271001811e-06
Position 609: 1.5097520349368472e-06
Position 356: 1.320816928712096e-06
Position 1735: 1.210114493236377e-06
Position 30250: 9.202209757265709e-07
Position 1473: 4.594388776892956e-07
Position 1337: 3.312385694964857e-07
Position 703: 2.527888461787216e-07
Position 1138: 1.801516641103323e-07
Position 26649: 1.3660501297463112e-07
Position 814: 1.2792159213595382e-07
Position 346: 1.0691235534374711e-07
Position 1512: 9.792806023571584e-08
Position 1323: 9.266232877222575e-08
Position 784: 8.338648099159937e-08
Position 4251: 2.879129909673066e-08
