Gene = Suco
Position 5590: 0.0007708678949032101
Position 2154: 0.0007480965415056036
Position 1528: 0.0007361192197786649
Position 5415: 0.0006811399994373268
Position 1139: 0.0006518790758863976
Position 1072: 0.0006277957404268227
Position 2849: 0.0005403055466580923
Position 2813: 0.0005360090032741084
Position 3512: 0.0004079553937855756
Position 3282: 0.0003542315527810902
Position 4557: 0.0003519828349143428
Position 3947: 0.00031794547277730947
Position 3857: 0.00026340186876172203
Position 4308: 0.0002369906435885246
Position 4080: 0.00023534858699530788
Position 2397: 0.00021623217257941128
Position 914: 0.0001835275791598797
Position 2451: 0.00018172928328037818
Position 3113: 0.00016849512587417437
Position 3491: 0.00015452240019665648
Position 2311: 0.00014937380817149574
Position 3197: 0.000136480874393875
Position 1930: 0.0001296580285753239
Position 3406: 0.00012042483007223753
Position 290: 0.0001128202562653231
Position 3245: 0.00010981508045995733
Position 1668: 0.00010457644363406332
Position 2028: 9.556374191317005e-05
Position 2661: 9.056174741500648e-05
Position 1744: 7.488219965614057e-05
Position 2180: 6.320984268639092e-05
Position 1196: 6.263816602476217e-05
Position 532: 5.365982657138983e-05
Position 498: 5.327627405753725e-05
Position 1855: 4.85470864398632e-05
Position 1541: 4.1615482530893606e-05
Position 509: 4.079367725175493e-05
Position 1098: 4.0629372421181974e-05
Position 1508: 3.8727610414930025e-05
Position 2230: 2.2584418937211964e-05
Position 254: 2.1463633049641324e-05
Position 2158: 2.05324268148667e-05
Position 2095: 1.92317321908246e-05
Position 367: 1.1890226200893765e-05
Position 634: 9.058385006607115e-06
Position 560: 6.249975631518161e-06
Position 554: 4.772976913246662e-06
Position 650: 3.2329213024572174e-06
Position 724: 1.3232804897021695e-06
Position 563: 1.3216705297092327e-06
Position 767: 8.034979293233954e-07
Position 643: 5.723693031211501e-07
Position 728: 4.578925896236298e-07
Position 674: 4.4691890829868504e-07
Position 1078: 3.2240135743760144e-07
Position 654: 2.8214593310424417e-07
Position 182: 2.346616915467705e-07
Position 717: 2.3364665778098508e-07
Position 986: 2.2607679455753671e-07
Position 297: 1.2298639754498663e-07
Position 1075: 1.1564031586840569e-07
Position 300: 5.636679958528983e-08
Position 303: 4.2259261786584595e-08
Position 658: 4.18714299604628e-08
Position 572: 3.247156888517533e-08
Position 309: 1.2829035614098384e-08
Position 159: 7.380841132547525e-09
Position 270: 7.325921280098625e-09
Position 777: 2.496013086750091e-10
Position 306: 8.74844816266285e-13
Position 315: 5.773453417525658e-13
Position 416: 2.1828472550494826e-13
