Gene = Cln6
Position 2351: 1.5804060526619652e-05
Position 3217: 1.1405639765617067e-05
Position 360: 9.487249518383398e-06
Position 2163: 9.19162195388482e-06
Position 1342: 6.512289677055982e-06
Position 2440: 5.062751628349729e-06
Position 2002: 4.5129090357907335e-06
Position 2025: 4.280167350632112e-06
Position 2130: 3.948941774828583e-06
Position 340: 3.7665190515363523e-06
Position 2134: 3.464745351985097e-06
Position 957: 3.2812198755391367e-06
Position 1888: 2.9241752426004588e-06
Position 680: 2.826147726811397e-06
Position 1205: 2.797032160372612e-06
Position 1488: 2.405580110954165e-06
Position 388: 1.532555452030703e-06
Position 159: 8.677888850417288e-07
Position 1004: 3.499603318065311e-07
Position 289: 3.345535120573147e-07
Position 308: 2.9402915360320243e-07
Position 1220: 2.556635743250356e-07
Position 1151: 2.3844482300103913e-07
Position 722: 2.0915031147803925e-07
Position 1549: 2.0875896274505899e-07
Position 213: 1.7382464176201355e-07
Position 459: 5.2377814597338045e-08
Position 452: 4.313450570774212e-08
Position 997: 3.9941639700165265e-08
Position 87: 3.667746892146271e-08
Position 601: 3.477933885321961e-08
Position 851: 3.26078452251572e-08
Position 778: 3.255077097007846e-08
Position 295: 1.914913321149729e-08
Position 626: 1.8268897925133968e-08
Position 790: 1.4691173568925686e-08
Position 58: 8.328751433782566e-09
Position 23: 3.635938375799712e-09
Position 592: 1.2607689719672499e-09
Position 522: 5.162424633883089e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 5784: 0.9833744688045934
Position 11831: 0.9796296522382839
Position 10323: 0.8798161038053488
Position 8799: 0.8197589722775781
Position 7168: 0.6959881946011781
Position 8180: 0.29756391872392
Position 1699: 0.2653100553831574
Position 8302: 0.09973229006277934
Position 11009: 0.09065713309334815
Position 4264: 0.08789464751582413
Position 7186: 0.06428871653676256
Position 2691: 0.06133916285509738
Position 8220: 0.060961415914676145
Position 10559: 0.0596721789939847
Position 1957: 0.04752589877292974
Position 1115: 0.04444928374748073
Position 7436: 0.04409736417166936
Position 2735: 0.04190985686632193
Position 12387: 0.04182357242517019
Position 2694: 0.03790568308724111
Position 1748: 0.03630115953233003
Position 9284: 0.03439809649110085
Position 11109: 0.03006068266232996
Position 10197: 0.02996385853080438
Position 7055: 0.02840493639437237
Position 7841: 0.02705742191307435
Position 8604: 0.023764510575716366
Position 1052: 0.02298442064693648
Position 10362: 0.021943559308496917
Position 1703: 0.020755840703564222
Position 522: 0.020559748050560482
Position 4304: 0.01761730622795236
Position 12521: 0.017556862924600132
Position 6432: 0.017291623874425354
Position 11583: 0.016628581214438998
Position 7138: 0.014812521038728373
Position 2768: 0.012583674558769546
Position 5981: 0.012387374578988971
Position 2738: 0.011202572538799754
Position 6053: 0.01050123689799484
Position 1659: 0.010406326792054646
Position 5601: 0.010338656242589265
Position 8880: 0.010316803778847108
Position 3087: 0.01016127343799014
Position 9562: 0.009495627339462414
Position 831: 0.009482396951438044
Position 3103: 0.008917240328577623
Position 2130: 0.008237198703291605
Position 7795: 0.008103625769538847
Position 9053: 0.008043723518967923
Position 8257: 0.008028850098250153
Position 11641: 0.007177000918557634
Position 3090: 0.007125742005454605
Position 12607: 0.0070305790858733504
Position 10731: 0.006433960938626199
Position 7204: 0.006322955259710708
Position 9335: 0.006013189940536639
Position 3417: 0.005431011605260819
Position 1676: 0.005425223885987885
Position 8611: 0.0051274038037971035
Position 9599: 0.004970996178842194
Position 10784: 0.0049174361822821614
Position 2744: 0.004785174067039507
Position 2078: 0.004627707977503026
Position 4198: 0.004340843983060831
Position 11554: 0.00405551420374669
Position 1719: 0.003476129623228511
Position 6480: 0.0034451184650262463
Position 8329: 0.0033798377932043643
Position 6901: 0.003287762596291049
Position 974: 0.003203124686673346
Position 3263: 0.0031930977028112456
Position 3186: 0.003183395324083024
Position 12950: 0.0031769270793422385
Position 5702: 0.0028672245930718866
Position 12485: 0.0028602882285572824
Position 9814: 0.0028420353571366012
Position 4419: 0.002250770547944196
Position 476: 0.002240247008354441
Position 8539: 0.0020696658963414334
Position 12662: 0.0020376982008073856
Position 12281: 0.0019547170019722127
Position 2028: 0.001909807968558565
Position 1469: 0.001776016178970483
Position 3278: 0.0017493127513747843
Position 7368: 0.0017372862788307623
Position 10923: 0.001724163675500381
Position 5067: 0.0016968375087083021
Position 10384: 0.0016063715755580319
Position 1754: 0.0015967409672249457
Position 7209: 0.0015623672109883972
Position 9297: 0.0014652025157694155
Position 3377: 0.0014114723119548177
Position 7750: 0.0013679072652937711
Position 11621: 0.0013227736632638576
Position 11086: 0.0013208143504821312
Position 10605: 0.0013043984107665447
Position 1965: 0.001207436081506985
Position 11719: 0.0011325707515862505
Position 1586: 0.0010531282377740719
Position 7862: 0.001025392039644577
Position 6382: 0.000969088663024267
Position 937: 0.0009611973328105864
Position 10569: 0.0007835220278533497
Position 7033: 0.0007385202652907416
Position 838: 0.000714237382570905
Position 7753: 0.0006633347681917076
Position 7880: 0.0006615022923687054
Position 11017: 0.0006335135941107056
Position 7458: 0.0006053706347758255
Position 7900: 0.0005853727480112947
Position 1080: 0.000549344057094315
Position 5619: 0.000539939127908632
Position 1549: 0.0005270632598561
Position 750: 0.00047678809319985513
Position 8116: 0.0004168817372099035
Position 11853: 0.0003572769191297034
Position 6537: 0.00035630505406779116
Position 12231: 0.00035212453098812233
Position 442: 0.00031899141164556374
Position 7953: 0.00030933965526671133
Position 12984: 0.00029969180087900064
Position 5863: 0.00029389194381395387
Position 8148: 0.0002842399254215056
Position 6643: 0.00028383123954462883
Position 12357: 0.00027817439584911554
Position 9204: 0.00026988053944557497
Position 5997: 0.00024290409153248299
Position 10256: 0.000223370928786089
Position 11910: 0.0002106465241014498
Position 599: 0.00020648596728893115
Position 7008: 0.0001951157904344638
Position 13111: 0.00019114747110323345
Position 2109: 0.0001799486669119564
Position 2155: 0.0001789738706868357
Position 1519: 0.00017677642314197178
Position 12842: 0.00015305246601990537
Position 7375: 0.0001419669405396389
Position 786: 0.00013803787008691886
Position 610: 0.00012961627863574806
Position 308: 0.00011693300955396702
Position 811: 0.00010838973411182354
Position 1993: 0.00010353652319201869
Position 6006: 9.990830268684184e-05
Position 1159: 9.915466955082504e-05
Position 481: 8.560874584052787e-05
Position 897: 8.396611845231912e-05
Position 957: 7.846451906184693e-05
Position 923: 7.473557147239646e-05
Position 1057: 7.220517553374633e-05
Position 3229: 7.19767746137211e-05
Position 368: 6.089261840814075e-05
Position 1507: 5.8884733526283274e-05
Position 1554: 5.715719365353743e-05
Position 976: 5.393891726505405e-05
Position 1049: 5.355701688822484e-05
Position 1170: 5.230450617164012e-05
Position 7384: 4.531673116458326e-05
Position 804: 4.088621114617846e-05
Position 2248: 3.5492001127043654e-05
Position 10130: 3.5360582677676704e-05
Position 854: 3.340823105842078e-05
Position 621: 3.310094595472965e-05
Position 1513: 2.9576856534855906e-05
Position 1447: 2.949641027494249e-05
Position 1929: 2.491431093703241e-05
Position 995: 2.2593492349698797e-05
Position 336: 2.2486107215059762e-05
Position 279: 1.9979256456410666e-05
Position 9265: 1.798494005339579e-05
Position 10763: 1.6976249168521063e-05
Position 1797: 1.685730905244087e-05
Position 449: 1.4757427133012132e-05
Position 315: 1.4616700266193358e-05
Position 2225: 1.3442977683089082e-05
Position 1473: 1.341468624774196e-05
Position 551: 1.2421418136716863e-05
Position 8659: 1.2087376009026117e-05
Position 483: 1.1916360089219512e-05
Position 402: 1.1627038660058784e-05
Position 988: 1.1199128077572157e-05
Position 1424: 1.0494503673477993e-05
Position 771: 1.0069377822816923e-05
Position 1392: 9.987436026305603e-06
Position 2186: 9.413753545746753e-06
Position 8936: 7.910229659233215e-06
Position 648: 7.065245739279435e-06
Position 1034: 7.057021229579202e-06
Position 2786: 6.708171257223635e-06
Position 793: 6.575568743067104e-06
Position 858: 6.4065773806221985e-06
Position 3148: 5.678193450292252e-06
Position 375: 5.554017421588587e-06
Position 1241: 5.547284414172613e-06
Position 426: 4.544313073560489e-06
Position 2830: 4.501778375082137e-06
Position 2253: 3.910562120964929e-06
Position 1557: 3.769805328714759e-06
Position 1773: 3.4279960983609323e-06
Position 763: 3.3494086642332163e-06
Position 1124: 3.2423747516741693e-06
Position 921: 3.1418946026145335e-06
Position 815: 2.7769380292706243e-06
Position 428: 2.663782284935405e-06
Position 757: 2.64250785271584e-06
Position 680: 2.640850955802137e-06
Position 1495: 2.342719665476014e-06
Position 1569: 2.197053264094122e-06
Position 2356: 2.1362216045616764e-06
Position 1492: 1.6979512051132466e-06
Position 1441: 1.4798821795808478e-06
Position 2299: 1.0683976465411335e-06
Position 10588: 1.049042204929404e-06
Position 10527: 1.0207609020044828e-06
Position 1481: 8.14233335121183e-07
Position 641: 8.642304065544139e-09
Position 444: 6.559880689068187e-09
Position 759: 4.233202029293745e-09
Position 248: 4.109980184066503e-09
Position 487: 3.847220908195526e-09
Position 753: 3.1622017271147793e-09
Position 672: 2.9794666701246033e-09
Position 489: 2.6211127907164456e-09
Position 254: 2.199408243745419e-09
Position 238: 2.125046329556023e-09
Position 864: 2.054831324625111e-09
Position 1010: 1.3963917325627985e-09
Position 695: 6.359431189246372e-10
Position 1340: 4.2254372814951553e-10
Position 381: 1.416622894930558e-10
Position 626: 1.413879675121254e-10
Position 660: 1.3142395554959523e-10
Position 638: 5.2493983364540056e-11
Position 289: 2.977535776676943e-13
