Gene = Nmd3
Position 7352: 0.9226960477747439
Position 14007: 0.8242681399849753
Position 8419: 0.8183284002444007
Position 26786: 0.7982649864110613
Position 24743: 0.7817756231357864
Position 9579: 0.6545548771197106
Position 23227: 0.6416124933112594
Position 4375: 0.5513519406727099
Position 423: 0.39971979029260524
Position 19588: 0.3720668968758309
Position 23748: 0.36282249977545455
Position 13034: 0.3012687005833311
Position 13241: 0.28755389724655744
Position 19523: 0.2688967907358761
Position 19569: 0.2484741437203079
Position 2271: 0.24602427984772648
Position 28861: 0.22888903976304573
Position 13060: 0.19321154606256252
Position 1841: 0.15473804972978253
Position 26513: 0.1539732782043855
Position 31142: 0.1452424784804996
Position 20645: 0.1408263490239613
Position 23945: 0.1380065492185697
Position 6773: 0.1350646182253634
Position 29891: 0.12958719218905557
Position 4344: 0.1175224507959453
Position 2301: 0.09305954461408714
Position 29532: 0.09249884286883776
Position 19529: 0.08956791720851065
Position 13319: 0.08867344188516466
Position 21530: 0.08174935016041632
Position 24711: 0.07547389376244897
Position 8719: 0.074776119027288
Position 1789: 0.07390143481110162
Position 9615: 0.07067701198533125
Position 1814: 0.06745606152763998
Position 11987: 0.06537066483869663
Position 31936: 0.06450524678144826
Position 8387: 0.0643181752439389
Position 8364: 0.05738442973045858
Position 11400: 0.05505614576380644
Position 7974: 0.0467757985166458
Position 13730: 0.04119710816198324
Position 6797: 0.039807608801339295
Position 4611: 0.034376903670716615
Position 28574: 0.03436466953295273
Position 11996: 0.03407854562400489
Position 9457: 0.034043131996956445
Position 7888: 0.029607747120590576
Position 7371: 0.02854163149982649
Position 30292: 0.028001959716302646
Position 33944: 0.026742772294580892
Position 32693: 0.024758614967895998
Position 3817: 0.021403090960160204
Position 8443: 0.01966918107661532
Position 23966: 0.018903896578415
Position 30187: 0.01710225216068646
Position 3685: 0.017060547380133673
Position 9494: 0.016690665200561117
Position 3557: 0.014927793273877527
Position 7960: 0.014756723222370177
Position 30580: 0.013957222137201113
Position 524: 0.013755135872019266
Position 27374: 0.013519356646036684
Position 31324: 0.013426960310332584
Position 21875: 0.013242199929101892
Position 27789: 0.012771209085569411
Position 8805: 0.01233795603139031
Position 20319: 0.011904065713291875
Position 23063: 0.011893360014024981
Position 27669: 0.011375335141536285
Position 21203: 0.011334617381254552
Position 23347: 0.010621887168763652
Position 13204: 0.01047695390716661
Position 7145: 0.010447755146518743
Position 26651: 0.010442978055931581
Position 27466: 0.010160333540966193
Position 1341: 0.007642472454228365
Position 25979: 0.0069107135997071335
Position 31747: 0.006723910147355857
Position 1837: 0.00670309689475409
Position 9642: 0.006659227792880226
Position 8814: 0.006150325073154205
Position 26616: 0.006022384714839062
Position 2224: 0.005695032492706146
Position 11869: 0.005388065606459385
Position 27063: 0.005238734619703767
Position 9510: 0.0051119500470320585
Position 27759: 0.005078872590315588
Position 28968: 0.004958185234909062
Position 176: 0.004880038015015765
Position 610: 0.004443875389924208
Position 27094: 0.00417554145559616
Position 1651: 0.004073295052838743
Position 9353: 0.003701646748900426
Position 28869: 0.0035798728248522095
Position 13538: 0.003439954255729062
Position 20379: 0.0034050985883158974
Position 27704: 0.003335063285431537
Position 8773: 0.003290114520379511
Position 26816: 0.0032341267678513076
Position 20699: 0.0032155466560337244
Position 630: 0.0028373622596216167
Position 29191: 0.002702485157624449
Position 19114: 0.0025536610573827358
Position 370: 0.002283430010614023
Position 26269: 0.0022166387443699766
Position 30701: 0.0022043186076066935
Position 25938: 0.0022007058898338093
Position 29550: 0.0021758451016622247
Position 27847: 0.0021693041302524333
Position 20075: 0.0021376531224188027
Position 8731: 0.00212165478538097
Position 26171: 0.0020281755303220173
Position 29316: 0.00200899420065478
Position 27707: 0.0020011622985123606
Position 13871: 0.001971488300726869
Position 23515: 0.0018089205354561875
Position 28180: 0.0017849077626484182
Position 27210: 0.00144900165858697
Position 27397: 0.0013939668409401898
Position 1313: 0.0013571722837378434
Position 9356: 0.001272507965768225
Position 8332: 0.0012167590102995288
Position 8473: 0.0011424432274175886
Position 29640: 0.0011212635321595945
Position 28704: 0.001117544661278021
Position 20322: 0.0010002513751157006
Position 30510: 0.0009546268186502081
Position 26335: 0.000946804393404137
Position 20660: 0.000819038051860765
Position 20641: 0.0008187627357277304
Position 27155: 0.000809318904693121
Position 1455: 0.0007579594104128538
Position 1226: 0.0007572444834547732
Position 19271: 0.0007543736975696548
Position 27181: 0.0007501942809935186
Position 640: 0.0007148018092516509
Position 675: 0.0006784707654387161
Position 940: 0.000673013263235538
Position 5240: 0.0006567713020061664
Position 907: 0.000650942947993408
Position 4983: 0.0005646039625567108
Position 27982: 0.00047948970323910523
Position 26985: 0.00046713023960040403
Position 18186: 0.0004238656799144209
Position 27012: 0.0004227792752058053
Position 2798: 0.0004039497533448542
Position 727: 0.00035192927004347804
Position 20292: 0.0003493569338791133
Position 20082: 0.00033895803492178854
Position 26808: 0.00033337260673259837
Position 663: 0.00030586416582186393
Position 11430: 0.00029710082718583595
Position 26671: 0.00025557798441635534
Position 799: 0.00022471352337784776
Position 11062: 0.00021504205416443282
Position 20144: 0.00017861389635200512
Position 8174: 0.00017115502897007686
Position 20756: 0.00015460226380582893
Position 19906: 0.00014298651348916176
Position 21221: 0.00014102356892746964
Position 2689: 0.00012760099520786242
Position 10312: 0.0001255400519029353
Position 19767: 0.00012043327755211695
Position 10404: 0.00010126789717413371
Position 11005: 9.710622288452258e-05
Position 5199: 9.223729891752907e-05
Position 9226: 8.825867264438857e-05
Position 141: 8.041322664649078e-05
Position 20034: 6.496669954946099e-05
Position 1145: 6.297906866983855e-05
Position 10407: 3.63205264717844e-05
Position 755: 2.0481927345326894e-05
Position 26879: 1.913078551980061e-05
Position 873: 1.8263793020131524e-05
Position 946: 1.8204442227893333e-05
Position 453: 1.4937615604728932e-05
Position 10727: 1.284401068207242e-05
Position 1118: 9.340097375812646e-06
Position 1002: 8.753374150610122e-06
Position 2431: 5.409757661798033e-06
Position 2533: 4.763541489035923e-06
Position 2802: 4.560211301948194e-06
Position 10764: 4.428055688074995e-06
Position 26841: 2.6222460539608807e-06
Position 1173: 8.666354583210899e-07
Position 469: 8.162465855583482e-07
Position 2398: 7.339097741084655e-07
Position 183: 3.0976597146975393e-07
Position 9287: 2.8072713170020717e-07
Position 560: 1.732416469935941e-07
Position 9290: 1.7086339255956564e-07
Position 394: 1.3936259984785838e-07
Position 584: 1.3587540593667072e-07
Position 373: 8.97248888230762e-08
Position 9833: 4.9040520813017826e-08
Position 221: 3.534509435156696e-08
Position 443: 3.1897392443990064e-08
Position 828: 2.9743765238808396e-08
Position 131: 2.965874231297299e-08
Position 9877: 2.1467784079146118e-08
Position 486: 1.9555335621916236e-08
Position 260: 1.7717015275690756e-08
Position 493: 1.4837666432511225e-08
Position 155: 1.1143013275572958e-08
Position 290: 8.450709030257698e-09
Position 614: 6.228624866410389e-09
Position 277: 5.511936840074902e-09
Position 196: 4.01468800672746e-09
Position 455: 2.7277141320502985e-09
Position 293: 1.526966796712223e-09
Position 301: 1.3092004903862012e-09
Position 557: 7.167063684449297e-10
Position 192: 4.3289911825799044e-10
Position 188: 3.321297437390747e-10
Position 464: 2.5437240427188505e-10
