Gene = Nprl2
Position 1659: 0.00011571923228128258
Position 1035: 0.0001130287972220058
Position 46: 0.00010796891206184573
Position 2849: 0.00010282957340022211
Position 2946: 9.18170026392486e-05
Position 318: 9.145068600804055e-05
Position 2785: 8.8078882853736e-05
Position 1075: 7.24882208921751e-05
Position 93: 7.175292945836959e-05
Position 897: 7.154472808029716e-05
Position 1058: 6.907274848470731e-05
Position 646: 6.305681741451879e-05
Position 44: 5.771106780747656e-05
Position 2394: 5.754952436014413e-05
Position 2591: 4.9644349444978915e-05
Position 978: 4.726820252156942e-05
Position 2434: 4.018636871074429e-05
Position 2448: 4.007990534447469e-05
Position 2595: 3.3444270922481105e-05
Position 2429: 2.9889832121895147e-05
Position 2277: 2.963651517091875e-05
Position 785: 2.7416820173598806e-05
Position 382: 2.433566246974921e-05
Position 414: 2.2389188531325597e-05
Position 369: 2.1481242077360473e-05
Position 903: 1.7886141864676183e-05
Position 693: 1.7742398145087422e-05
Position 976: 1.6725895000735396e-05
Position 21: 1.3448847773330995e-05
Position 301: 1.1298483022478214e-05
Position 2842: 1.1263056409297042e-05
Position 387: 1.0976988787427587e-05
Position 617: 1.081842379470429e-05
Position 2870: 9.75541151188659e-06
Position 577: 7.813895056334707e-06
Position 716: 4.939725297280392e-06
Position 2148: 4.859452545139943e-06
Position 678: 3.3203545970560164e-06
Position 412: 2.973672217686825e-06
Position 425: 2.7912415115827718e-06
Position 1978: 1.8606904257407088e-07
Position 2532: 5.7609972798204187e-08
Position 2520: 4.716342303652509e-08
Position 2563: 4.664023746792056e-08
Position 2574: 3.6390797702999325e-08
Position 430: 2.1475783618897577e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 1280: 0.9559220885565537
Position 2153: 0.946756920493023
Position 941: 0.9390728364107092
Position 2520: 0.8812655458408702
Position 3264: 0.852871771278108
Position 755: 0.7123598775020186
Position 3018: 0.6761700383018854
Position 1924: 0.649956032344952
Position 2687: 0.6348839708418351
Position 1950: 0.2638418688652383
Position 2722: 0.23856321360335217
Position 2408: 0.09869199235994339
Position 2972: 0.09867457807394305
Position 442: 0.0936077749018848
Position 1986: 0.03786967405960684
Position 1618: 0.03103407478601002
Position 2189: 0.029564311899539845
Position 946: 0.029542281820181336
Position 3067: 0.028181093255060102
Position 2371: 0.018420861562468166
Position 2493: 0.01793180921573515
Position 1047: 0.009026977612912039
Position 1230: 0.008633912833477596
Position 405: 0.007151246574421664
Position 1200: 0.005331868666648501
Position 448: 0.004639880955976825
Position 2192: 0.004546634220302972
Position 3022: 0.004433420894327806
Position 79: 0.004120229436233462
Position 3031: 0.003616546826585601
Position 2782: 0.0036152412135290438
Position 2551: 0.003039674521641
Position 1233: 0.003010933053503504
Position 1962: 0.002884303368829932
Position 2412: 0.002858673611838076
Position 2243: 0.0028337872078596526
Position 2733: 0.002704940211936032
Position 800: 0.0026357600830393397
Position 2462: 0.0025374119705821228
Position 1291: 0.0024462098371549946
Position 1286: 0.002430374965644237
Position 3458: 0.00189693404955065
Position 2013: 0.0018768562015183696
Position 3097: 0.0018103095310734142
Position 2208: 0.0017111125741424203
Position 1681: 0.0016038616328395252
Position 2930: 0.001510629351027177
Position 3046: 0.0015010980823266466
Position 2955: 0.0014947455309845422
Position 2926: 0.001345221646225537
Position 369: 0.001343267312805002
Position 1737: 0.0010058916821386334
Position 2978: 0.0009500157994310132
Position 1989: 0.0008230305559167152
Position 1518: 0.0007470778928317875
Position 2583: 0.0006824433257979051
Position 1307: 0.0006531057304208538
Position 455: 0.0006463121382213117
Position 3271: 0.0006423848890707321
Position 2785: 0.0006083635133938566
Position 1890: 0.0005612153478009374
Position 2697: 0.0004846967705250982
Position 729: 0.00045468870060770073
Position 1636: 0.0004420760710971439
Position 1969: 0.0004070895630481009
Position 993: 0.00039826832781405397
Position 3135: 0.0003965451395493981
Position 725: 0.0003554959999737385
Position 1316: 0.0003542906019111321
Position 120: 0.0003515068318090419
Position 1695: 0.000351203607764549
Position 1310: 0.00034579075150549857
Position 1566: 0.00032206679369085406
Position 129: 0.00029697152572537365
Position 2081: 0.00028415149880004495
Position 764: 0.00026809752824462574
Position 1536: 0.00022965266561201527
Position 3114: 0.00020492500455562067
Position 3060: 0.00018543597948585366
Position 627: 0.00017522141779212052
Position 2556: 0.0001734790692382939
Position 564: 0.00014219583964840345
Position 1720: 0.00011773409909961876
Position 2703: 0.00011719104779157401
Position 2058: 0.00011471736792043588
Position 412: 9.760369135862227e-05
Position 2610: 9.751869797324548e-05
Position 1312: 9.446912361729623e-05
Position 2711: 9.328053205473747e-05
Position 1653: 9.254788609214032e-05
Position 1237: 9.116722166986588e-05
Position 780: 8.915121001212244e-05
Position 2429: 8.729681652894033e-05
Position 2019: 7.634565841274609e-05
Position 2458: 7.331639313838207e-05
Position 187: 6.204859826683338e-05
Position 145: 5.928185105696949e-05
Position 613: 5.341179335942066e-05
Position 3094: 5.071659678720553e-05
Position 2344: 5.020176453502698e-05
Position 960: 4.6085732722522234e-05
Position 90: 4.440372871506535e-05
Position 1725: 4.291685236727945e-05
Position 1353: 4.210890913732834e-05
Position 337: 4.19602573110342e-05
Position 637: 3.979164774271271e-05
Position 1207: 3.9145808789004315e-05
Position 2033: 3.8956986422837073e-05
Position 634: 3.673666863550127e-05
Position 1638: 3.60175448446852e-05
Position 1863: 3.461769627970115e-05
Position 1583: 3.4168041470845484e-05
Position 490: 3.1347934864626084e-05
Position 251: 3.0367054599966816e-05
Position 2739: 2.833446106081146e-05
Position 2586: 2.6524293969386084e-05
Position 2656: 2.6051518668622196e-05
Position 425: 2.548683029698085e-05
Position 3297: 2.524589507583302e-05
Position 1697: 2.3263016569819007e-05
Position 957: 2.1963676774532343e-05
Position 1210: 2.1508595182212083e-05
Position 1573: 1.9404636741098642e-05
Position 474: 1.9159719730308156e-05
Position 160: 1.7521662837401862e-05
Position 917: 1.5067763934881593e-05
Position 1813: 1.47478312915285e-05
Position 281: 1.4561353494859581e-05
Position 1319: 1.3668211076694038e-05
Position 1053: 1.3356000051852715e-05
Position 568: 1.3221082365881742e-05
Position 3403: 1.2686233760950794e-05
Position 2061: 1.1087658520163767e-05
Position 227: 1.1062998864445402e-05
Position 1495: 9.851721952075863e-06
Position 141: 9.563856820001546e-06
Position 2084: 9.455659333938987e-06
Position 484: 9.16819936153384e-06
Position 2574: 7.511267151155987e-06
Position 295: 6.829739363425686e-06
Position 466: 6.717583074213082e-06
Position 2759: 6.1058236684161066e-06
Position 539: 4.834530672605857e-06
Position 594: 4.69562656613922e-06
Position 339: 4.548428874497849e-06
Position 654: 4.444782381695523e-06
Position 382: 3.7810202208076107e-06
Position 157: 1.9636776706952955e-06
Position 589: 1.9390330079175853e-06
Position 577: 1.8283646501099987e-06
Position 354: 1.6789834730760672e-06
Position 348: 1.1742346484777683e-06
Position 422: 1.1346559495978717e-06
Position 2204: 1.0538424827090355e-06
Position 98: 8.900835092292213e-07
Position 96: 7.123961568717195e-07
Position 379: 6.28935281756932e-07
Position 1083: 5.483534240152491e-07
Position 1166: 4.432179929075857e-07
Position 1355: 3.475956635808831e-07
Position 191: 3.1861684426622914e-07
Position 996: 6.715852642133922e-08
Position 256: 1.9118099343880737e-08
Position 2614: 5.328486013186781e-09
Position 276: 4.753528466406543e-09
Position 261: 1.6468884773650153e-09
Position 517: 1.1606717407380121e-10
