Gene = 3110009E18Rik
Position 1699: 1.5326740053695004e-05
Position 1543: 1.1921546592315026e-05
Position 794: 1.0228207723337786e-05
Position 499: 8.138531934211792e-06
Position 474: 7.604544965748683e-06
Position 1203: 6.861752332831709e-06
Position 570: 6.84484871142662e-06
Position 682: 6.565446692459213e-06
Position 1130: 6.488215846699007e-06
Position 616: 5.3218470591080096e-06
Position 834: 4.4161912177434587e-07
Position 1393: 3.23501045424223e-07
Position 696: 2.1486645881115666e-07
Position 337: 1.2697526520016797e-08
