Gene = Snrpe
Position 4241: 0.13419745752448195
Position 3662: 0.06325805953655211
Position 318: 0.06158093791916527
Position 990: 0.056543113905641824
Position 3961: 0.05062685683056655
Position 871: 0.04101453939974942
Position 5121: 0.03981431053106196
Position 4346: 0.034606239029043834
Position 1046: 0.024737802737730092
Position 5828: 0.022735396190458963
Position 5987: 0.022447205628857735
Position 5508: 0.021329145835879228
Position 5094: 0.017213616106481165
Position 519: 0.016069923236899333
Position 4787: 0.014201966840572094
Position 6041: 0.01304883650025218
Position 5786: 0.01153483588568958
Position 5005: 0.011351526295551636
Position 5407: 0.011341817492446027
Position 4043: 0.010519725432968289
Position 4324: 0.009751491183120973
Position 1313: 0.009724592160554874
Position 840: 0.009370249298780933
Position 6257: 0.007905343131974617
Position 5808: 0.007867561471925653
Position 5319: 0.007505906234141313
Position 4667: 0.006950924000904241
Position 653: 0.006574920508983791
Position 5145: 0.0057959754455567
Position 5870: 0.005634563077077037
Position 1993: 0.005524212265705037
Position 4817: 0.004720523468880074
Position 1073: 0.0039917989384283935
Position 4629: 0.00381648419682174
Position 4806: 0.0036979709163403257
Position 975: 0.0034541537964783834
Position 546: 0.0033510860900882538
Position 477: 0.003266974620002292
Position 5474: 0.003048760663042932
Position 4896: 0.0025383162732108763
Position 818: 0.0022800456748472433
Position 4670: 0.0022000691839147465
Position 5850: 0.002157153249593158
Position 6179: 0.0019901824318091653
Position 965: 0.0019770947517475518
Position 501: 0.001952946705360739
Position 4903: 0.0018999060031873857
Position 6270: 0.001896272417236753
Position 5836: 0.001813159024787382
Position 1333: 0.0017960624706736905
Position 4858: 0.001724283714534675
Position 968: 0.0017188504351297585
Position 2482: 0.0016477397720199131
Position 4194: 0.0015716037538791962
Position 168: 0.0015601514136516623
Position 843: 0.0015550387356045186
Position 5566: 0.0015061365251845403
Position 881: 0.0014797553928403199
Position 5994: 0.001386135593051386
Position 2894: 0.001316309567248504
Position 3180: 0.0012520330896710619
Position 6095: 0.0012196151086479097
Position 5254: 0.0012153678309083018
Position 935: 0.001178070491754852
Position 1178: 0.001157154066370022
Position 268: 0.0011385574451947531
Position 4982: 0.0011337893058078073
Position 6273: 0.0010703773178314003
Position 6380: 0.0010307231084199654
Position 3969: 0.001027584124518922
Position 224: 0.0009975428335258277
Position 2041: 0.0009529594072845119
Position 1255: 0.0009127505225714944
Position 4724: 0.0008307835215813368
Position 560: 0.0008209784501282064
Position 5126: 0.0007426894632157989
Position 383: 0.0006926287076518857
Position 413: 0.0006655726736212891
Position 1023: 0.0006576500700237266
Position 359: 0.0006350491079994664
Position 3854: 0.0006073003375997291
Position 5220: 0.0005374328488004256
Position 479: 0.00046922957717371707
Position 4135: 0.00045239763943537677
Position 364: 0.00043000029804062483
Position 749: 0.0004143022977824009
Position 1346: 0.00039033177399376757
Position 339: 0.0003846787109707114
Position 1005: 0.0003828957771620072
Position 286: 0.0003643182252844996
Position 5427: 0.0003399907862102151
Position 2863: 0.0003241974505383278
Position 6185: 0.00031900569965086467
Position 2835: 0.0002815156750232089
Position 5269: 0.0002425253325605727
Position 293: 0.00024085360468974738
Position 4557: 0.00020431684341924827
Position 4920: 0.00019963361576457223
Position 4383: 0.00019219273861308459
Position 6399: 0.00019070293241930974
Position 4313: 0.0001885635841505507
Position 2251: 0.00016514408982407384
Position 4527: 0.0001645567240816195
Position 496: 0.00015496837477196103
Position 4299: 0.00011700767726044748
Position 3887: 0.00011020693495137952
Position 4007: 0.00010184813645692493
Position 3875: 9.447775207089843e-05
Position 248: 9.154361361045784e-05
Position 191: 7.894077266301114e-05
Position 1422: 6.9272926466775e-05
Position 279: 6.89802342603184e-05
Position 992: 5.944381247986436e-05
Position 356: 5.1335256399389854e-05
Position 3742: 3.5122064046989385e-05
Position 199: 2.998554850495168e-05
Position 1120: 2.8288670899135814e-05
Position 253: 2.5019158604089327e-05
Position 244: 2.037594526154546e-05
Position 703: 1.9876585438567556e-05
Position 353: 1.940531219506106e-05
Position 778: 1.938896128398105e-05
Position 361: 1.347603783023366e-05
Position 3837: 1.1187435870344568e-05
Position 660: 1.0685718035327379e-05
Position 690: 4.199010455481401e-06
Position 1175: 2.3831921778562646e-06
Position 390: 1.5168402629191876e-06
Position 262: 1.3485851621446585e-06
Position 902: 3.122166930395642e-07
Position 684: 2.512542213717448e-07
Position 178: 1.9658392300368663e-07
Position 397: 1.0202519131204742e-07
Position 849: 7.223036086356135e-08
Position 888: 6.702346323272156e-08
Position 91: 4.450536144472028e-08
Position 100: 3.6113784081085127e-09
Position 409: 1.4911094369590244e-09
Position 121: 2.7263743131893212e-11
Position 109: 5.499002788155386e-12
Position 106: 5.244829798162243e-12
