Gene = 4931406P16Rik
Position 179: 9.49574901125752e-11
Position 197: 8.557403041083769e-11
Position 692: 8.386280012680694e-11
Position 13: 7.43560971341614e-11
Position 763: 7.244664533504502e-11
Position 576: 2.895509019034009e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 16892: 0.9988303233354715
Position 7628: 0.8675412368589185
Position 27597: 0.7981991626675766
Position 1374: 0.6778029625115007
Position 21465: 0.6773509251285744
Position 28368: 0.34398881932872943
Position 10947: 0.23950816085162943
Position 22816: 0.15843508779922352
Position 17252: 0.12364573725233272
Position 13359: 0.10604683750913253
Position 20174: 0.10488024891669089
Position 13664: 0.08047332823745496
Position 1184: 0.06573819447631404
Position 11913: 0.058315307022213964
Position 10737: 0.056582784919294506
Position 17182: 0.05389017955881062
Position 10931: 0.05335456500574698
Position 10688: 0.045917092766073496
Position 7584: 0.03982081606664565
Position 8046: 0.037619723780936865
Position 742: 0.025282929572292594
Position 7605: 0.02431311465441265
Position 7995: 0.02370229792295614
Position 887: 0.02366697288758197
Position 7708: 0.020777959755280965
Position 791: 0.016633401352343768
Position 8060: 0.016010407992107827
Position 703: 0.012363007151590841
Position 1199: 0.010477176345058237
Position 13595: 0.00992844953056067
Position 23776: 0.007157148888684628
Position 8002: 0.007039243001573472
Position 599: 0.006441000264379225
Position 5737: 0.006369872614878022
Position 797: 0.0057340689398062295
Position 6215: 0.005077380763043066
Position 1309: 0.003927634157373259
Position 692: 0.003885328665272426
Position 961: 0.003593873031645764
Position 1204: 0.0033753336080956085
Position 1240: 0.003327578425748635
Position 8108: 0.002955103132054155
Position 10810: 0.002871828467717343
Position 7933: 0.002401914810697427
Position 676: 0.0023022532653196952
Position 7398: 0.0014582098856546456
Position 19548: 0.0011796634216662656
Position 596: 0.0010155956465675853
Position 5742: 0.0010145625689676082
Position 889: 0.0009202733652641498
Position 6250: 0.0007977386129480947
Position 901: 0.0006984484269916186
Position 11451: 0.0006784244409672339
Position 632: 0.00051054390979509
Position 983: 0.00044325715459359814
Position 10124: 0.00034041021525302436
Position 1091: 0.0003225047842920812
Position 1249: 0.000245688763767111
Position 14597: 0.00022127206584741702
Position 1223: 0.0002196447524333879
Position 16197: 0.00016088775318480006
Position 856: 0.00010511904351367368
Position 427: 7.513211373067383e-05
Position 898: 4.93425414743255e-05
Position 13264: 4.2999298565021847e-05
Position 407: 4.090852651591517e-05
Position 16396: 3.7411164214993123e-05
Position 9647: 2.0102141458820743e-05
Position 569: 1.7179275567863836e-05
Position 800: 1.5549923126410348e-05
Position 8630: 1.2856595620443883e-05
Position 557: 1.0822268365595731e-05
Position 4992: 8.247864204476802e-06
Position 608: 7.663485232372513e-06
Position 9668: 4.051755965063236e-06
Position 865: 3.2180055775579967e-06
Position 11205: 2.820569560551172e-06
Position 860: 2.6837234999565078e-06
Position 347: 2.3498727107893488e-06
Position 685: 2.032999153248841e-06
Position 480: 1.838496491757023e-06
Position 303: 1.7775172841270807e-06
Position 202: 1.7081778665893045e-06
Position 525: 1.562423745519005e-06
Position 8870: 1.4145056457071361e-06
Position 515: 1.3362741676653908e-06
Position 3357: 1.3045417316993555e-06
Position 6511: 1.2869721902414072e-06
Position 6167: 9.961682101778472e-07
Position 9151: 9.608485408911912e-07
Position 8843: 8.065191647942387e-07
Position 3596: 7.791450015540169e-07
Position 910: 7.554015864062098e-07
Position 532: 6.852229120820629e-07
Position 8839: 6.844586312647063e-07
Position 3757: 6.774623719646479e-07
Position 8324: 6.382196987239082e-07
Position 6693: 5.434872841507233e-07
Position 2928: 5.219954873265226e-07
Position 2341: 4.7638373654616466e-07
Position 2177: 4.298503909980325e-07
Position 4735: 3.3989475715987515e-07
Position 1621: 1.900153528975924e-07
Position 1943: 1.8586760734983576e-07
Position 3313: 1.820778577695314e-07
Position 2999: 1.6800594558080034e-07
Position 1670: 1.6132882452632653e-07
Position 2022: 1.5860249939334001e-07
Position 2868: 1.0750665573292321e-07
Position 1032: 1.0570305984078121e-07
Position 4949: 1.0169817297727313e-07
Position 5111: 9.3900776979069e-08
Position 2421: 8.450554425458914e-08
Position 2396: 8.025677512011218e-08
Position 1927: 7.959855652816725e-08
Position 4531: 6.562859470330757e-08
Position 5162: 6.277258739983235e-08
Position 4672: 5.63589496272632e-08
Position 4119: 5.4807042885718096e-08
Position 2568: 5.3683406599257144e-08
Position 5040: 4.995221553627753e-08
Position 4592: 4.978263599198055e-08
Position 2377: 4.533294731362026e-08
Position 2258: 4.307706539661666e-08
Position 4625: 4.041257408368997e-08
Position 503: 3.989007965733272e-08
Position 3839: 3.857967858206151e-08
Position 145: 3.6810395413224554e-08
Position 4102: 3.576678381208264e-08
Position 4405: 3.348057699698927e-08
Position 3113: 3.343075552505443e-08
Position 3611: 3.253488643435102e-08
Position 3051: 3.224411207241402e-08
Position 3780: 3.220717743690265e-08
Position 3252: 2.886057746009308e-08
Position 536: 2.642778256559811e-08
Position 3592: 2.3748463708378995e-08
Position 1721: 2.2851280508925394e-08
Position 3076: 2.231083604139794e-08
Position 2120: 1.811408001111608e-08
Position 2044: 1.6849714094105126e-08
Position 241: 1.5603012219931375e-08
Position 2513: 1.3766353617797687e-08
Position 508: 1.0469797239021245e-08
Position 610: 1.0330974085944085e-08
Position 2009: 1.0235139458639744e-08
Position 276: 1.0198497756402714e-08
Position 1584: 8.803636804520988e-09
Position 1405: 7.298443163560521e-10
Position 1382: 6.773241406987082e-10
Position 1216: 2.693452329388927e-10
Position 1329: 1.293664383969337e-10
Position 1323: 5.7964946759222185e-11
Position 1440: 3.6665547520928716e-11
Position 1255: 1.5771408514160233e-12
Position 1263: 4.520401342302846e-13
Position 1269: 4.506346880237422e-13
