Gene = Spc24
Position 1030: 0.004047063893192239
Position 284: 0.00396336311447133
Position 2524: 0.0038708668952565587
Position 716: 0.0035540190482878068
Position 4324: 0.0026857669768089966
Position 2285: 0.002258193603388585
Position 642: 0.0020002911297096757
Position 3744: 0.0019505371767638904
Position 254: 0.0019134621980427284
Position 3258: 0.0019062130648421285
Position 3139: 0.001776488778881082
Position 4541: 0.001704905298168204
Position 865: 0.0016346126085666497
Position 3624: 0.0015862591158612223
Position 2493: 0.0015743252660273225
Position 1828: 0.001374411213219575
Position 3426: 0.0012969385586136396
Position 896: 0.0012965331917655617
Position 930: 0.0011846919631429557
Position 824: 0.001044256743307808
Position 3911: 0.0010394784431418628
Position 1509: 0.001024630210776373
Position 132: 0.0010231150349481642
Position 2538: 0.0009971990912813768
Position 2930: 0.0009940960726948925
Position 2886: 0.0009359359124901157
Position 492: 0.0009341556138290475
Position 735: 0.0008877809058670844
Position 3017: 0.0008629374979800786
Position 1516: 0.000771889014903981
Position 620: 0.0006867936952994002
Position 2763: 0.0006864324366855231
Position 3629: 0.0006747641044978239
Position 3729: 0.0006586549715007413
Position 3703: 0.0006466159553441455
Position 1188: 0.0006412406830181978
Position 2497: 0.0006394143752497147
Position 2318: 0.0006309313252224654
Position 1107: 0.0005922255015096899
Position 1161: 0.0005792237789704045
Position 994: 0.0005702809563184388
Position 927: 0.0005687880747727053
Position 1633: 0.000552090203056522
Position 2244: 0.0004943869190341028
Position 349: 0.00043437984601962614
Position 3302: 0.000427753694371184
Position 1459: 0.0004084232187643912
Position 1418: 0.0003704503923355882
Position 1805: 0.0003534571932494902
Position 2343: 0.0003506981392097851
Position 583: 0.00033466181507164813
Position 286: 0.00032165247197590597
Position 2088: 0.00031785809800999803
Position 2248: 0.0002814365657526919
Position 1292: 0.0002790234936730241
Position 558: 0.00023526289036207592
Position 2138: 0.0002313098142079564
Position 769: 0.00022314948442383255
Position 2197: 0.0002179086027544702
Position 409: 0.00021327772857244722
Position 1851: 0.00019117913198071047
Position 376: 0.00018301234776726833
Position 975: 0.00018068040897829506
Position 570: 0.0001540297930616095
Position 1318: 0.00015267337096029458
Position 683: 0.00014280362053318795
Position 129: 0.0001140882682886755
Position 294: 9.658634137870589e-05
Position 665: 9.469983919483076e-05
Position 424: 6.878490274278356e-05
Position 159: 6.752563421813756e-05
Position 935: 6.330302272437258e-05
Position 628: 2.3649583249147923e-05
Position 2607: 2.1465070468883375e-05
Position 580: 1.961307109438059e-05
Position 307: 1.842570648988884e-05
Position 898: 1.411243999279956e-05
Position 516: 1.2829890280720242e-05
Position 971: 1.2132296119239828e-05
Position 362: 1.2131116382630758e-05
Position 1558: 1.0912741858316146e-05
Position 122: 1.005911192385347e-05
Position 420: 9.1057948022954e-06
Position 909: 7.094630178675838e-06
Position 595: 6.8458821044431645e-06
Position 938: 6.029246565327379e-06
Position 153: 5.41327773643337e-06
Position 426: 3.422879971393416e-06
Position 2565: 2.7624646683533605e-06
Position 299: 2.5886308132606794e-06
Position 610: 2.470962968610704e-06
Position 429: 1.8886124959678973e-06
Position 177: 1.7547125342430303e-06
Position 518: 8.285720862739233e-07
Position 585: 8.144517034564996e-07
Position 501: 7.110387562340466e-07
Position 968: 5.939501557954653e-07
Position 210: 3.373952106990899e-07
Position 525: 2.843818637674263e-07
Position 141: 2.811501035531601e-07
Position 102: 1.8315491049141148e-07
Position 1180: 3.362814641280552e-08
Position 1175: 3.2962082202836e-08
Position 96: 2.947491970694195e-08
Position 105: 2.473445005806185e-08
Position 522: 1.5815658027265535e-08
Position 234: 1.1961894026037263e-08
Position 966: 6.738320618385975e-09
Position 440: 3.296029849991177e-09
Position 189: 5.50434281710423e-10
