Gene = Olfr643
Position 11643: 0.013073231135602907
Position 9754: 0.009752171701621785
Position 12954: 0.009165005538620959
Position 5092: 0.008742953365976542
Position 1706: 0.008395073301575023
Position 3690: 0.008215029545254547
Position 7575: 0.007907261921635248
Position 12072: 0.007856029364317918
Position 7253: 0.0078488692140788
Position 7936: 0.0075264477262448025
Position 4753: 0.007011682603106184
Position 9112: 0.006167591098666993
Position 11073: 0.005317480445770781
Position 2860: 0.004990572115565835
Position 5114: 0.004651717694536552
Position 7424: 0.004632988404167372
Position 3753: 0.003958546554796061
Position 5889: 0.003854979286328326
Position 10205: 0.0033950008215463054
Position 9132: 0.003224837563443811
Position 10365: 0.0030227385578497504
Position 5159: 0.0029156063146885446
Position 8825: 0.0027769773519517116
Position 8845: 0.0026833204748680714
Position 8842: 0.0024012220855686153
Position 9634: 0.00231354105781244
Position 9509: 0.002113238077686898
Position 4184: 0.002111017013681239
Position 3044: 0.0020211687977304805
Position 5274: 0.0019495815873963164
Position 9185: 0.0019310160426879853
Position 1863: 0.0017983124419477783
Position 362: 0.0013957928326293705
Position 5358: 0.0013100065044763384
Position 7618: 0.0012247107729197167
Position 6925: 0.0012211465533999986
Position 1159: 0.001189997418070782
Position 3451: 0.0010861527389422173
Position 1306: 0.001015396661390353
Position 7110: 0.001002609274189653
Position 5547: 0.0009917378468751392
Position 7939: 0.0009865280790707623
Position 1681: 0.0009808024399289236
Position 3285: 0.0007747749843123638
Position 3608: 0.0007381725847774911
Position 4013: 0.0007307030263852568
Position 8234: 0.0006734756323742408
Position 8120: 0.0006258465973803131
Position 3948: 0.0006202717890879353
Position 5444: 0.0006195550990938082
Position 1735: 0.0005801161163368013
Position 3422: 0.0005535940844167093
Position 3989: 0.0005450893115234158
Position 4296: 0.0005386555537111263
Position 3725: 0.0005236117322224826
Position 2540: 0.0005219316732899172
Position 7885: 0.00048584899233925367
Position 4771: 0.00044693362012052096
Position 5987: 0.00043912638963926033
Position 4998: 0.0004331731800401987
Position 3051: 0.0004128411151418657
Position 4704: 0.0003865168593468057
Position 2454: 0.0003647337573319354
Position 462: 0.0003481046372449725
Position 4482: 0.0002941649304811097
Position 6455: 0.0002885170964394327
Position 3106: 0.00028818328396821056
Position 3022: 0.00027669220369847154
Position 1661: 0.00026242912218555156
Position 3272: 0.00025558172067297383
Position 3239: 0.0002540134031278441
Position 5961: 0.0002460196324760881
Position 1804: 0.00023868135377442943
Position 1720: 0.00023111171465359985
Position 2350: 0.00022339833156734403
Position 3499: 0.0002162304626713889
Position 5908: 0.0002088614224002542
Position 4279: 0.00020868323984673436
Position 1463: 0.00019495960768037187
Position 4429: 0.00017750190435084307
Position 3255: 0.00016167433913371042
Position 2718: 0.00015590769703263343
Position 5937: 0.0001541997929327846
Position 186: 0.00013137530440859749
Position 727: 0.00011559175348514568
Position 1491: 0.00011433418385994113
Position 169: 0.00011175751516142679
Position 3403: 0.0001100910537382647
Position 662: 0.00010721347921581897
Position 308: 9.672873094056667e-05
Position 3242: 8.905989859932661e-05
Position 563: 8.883206004401454e-05
Position 2676: 8.494372058651063e-05
Position 3874: 8.342094307097182e-05
Position 4730: 8.078500837373192e-05
Position 2576: 7.872085296118641e-05
Position 347: 7.143882475014116e-05
Position 2323: 7.08243329348025e-05
Position 1802: 6.997013818126123e-05
Position 4440: 6.852132276712236e-05
Position 1324: 6.277522630881723e-05
Position 3019: 5.860645752233206e-05
Position 2038: 5.80352125495023e-05
Position 815: 4.5254491397937245e-05
Position 2142: 4.47295768509409e-05
Position 587: 4.435200720845472e-05
Position 2110: 4.2622293144947206e-05
Position 2895: 3.8272623069206346e-05
Position 1234: 3.7578821579655746e-05
Position 2001: 3.7263055545174416e-05
Position 1570: 3.7149426305265157e-05
Position 1959: 3.6707069418726666e-05
Position 2918: 3.241087223076816e-05
Position 1065: 3.178502332147531e-05
Position 3624: 3.171831993614875e-05
Position 3102: 3.076411493071958e-05
Position 2592: 3.008758492737542e-05
Position 1743: 2.8817266857237827e-05
Position 3799: 2.8450458750087692e-05
Position 2272: 2.0811825676807814e-05
Position 502: 1.987225312729647e-05
Position 1264: 1.9488586041740723e-05
Position 549: 1.871805403357797e-05
Position 621: 1.8473796328822152e-05
Position 131: 1.8412988171317823e-05
Position 831: 1.3757052035321863e-05
Position 1556: 1.3430695709446527e-05
Position 602: 1.049187851531762e-05
Position 188: 5.983319752650572e-06
Position 371: 5.791209590839848e-06
Position 1921: 7.476402519887287e-07
Position 3071: 7.353336062806554e-07
Position 3066: 6.172201023699131e-07
Position 214: 1.8681803976444608e-07
Position 1624: 1.3537136182702467e-07
Position 158: 1.151167656713019e-07
Position 219: 9.853107435146579e-08
Position 145: 7.480492312904737e-08
Position 204: 5.277669435604853e-08
Position 135: 3.264633182117723e-08
Position 258: 2.2361012549400053e-08
Position 1553: 1.950979773080783e-08
Position 682: 1.8823308089781533e-08
Position 242: 1.536740377916578e-08
Position 1480: 1.3534775505321612e-08
Position 754: 1.1320858488432419e-08
Position 1867: 9.254381440312184e-09
Position 670: 5.585797998047441e-09
Position 804: 5.318050148772931e-09
Position 221: 4.892132932720693e-09
Position 237: 4.241522645619393e-09
Position 233: 1.7837161218359197e-09
Position 264: 1.56951198712435e-09
Position 262: 1.4718712270693637e-09
Position 267: 1.3667794072910937e-09
Position 642: 5.073966706219244e-10
Position 740: 4.1738704762616756e-10
Position 121: 3.0878968683232745e-10
Position 105: 2.009599926790185e-10
Position 119: 1.8988915606698633e-10
