Gene = Rab3gap2
Position 1200: 0.004488970826334113
Position 1188: 0.003868325229440974
Position 4070: 0.0036510132471197945
Position 2796: 0.003118037221623577
Position 1572: 0.002880758275828584
Position 530: 0.0026646144314823946
Position 302: 0.0025690823360344558
Position 930: 0.0023510105579304056
Position 2824: 0.0021151548192680824
Position 3024: 0.0020437851381081376
Position 3332: 0.0019460124376381698
Position 3583: 0.0015453038100717805
Position 1134: 0.0014134539726750738
Position 1017: 0.0013939495651769875
Position 1561: 0.001179343129202648
Position 1112: 0.0010166409213088082
Position 3486: 0.0008431107916268144
Position 2894: 0.0008278542277162804
Position 2166: 0.0007246105147262141
Position 659: 0.0007043760053969987
Position 410: 0.0005415583674068858
Position 1546: 0.0004769461120726281
Position 448: 0.0004617643141766078
Position 374: 0.0004422303405825892
Position 7649: 0.00043949862691607306
Position 3966: 0.00043524805329436345
Position 697: 0.00039784276772638944
Position 1512: 0.0003813046011977968
Position 1782: 0.0003282788347753261
Position 1370: 0.0002582408104274759
Position 4087: 0.00025574751369836706
Position 431: 0.00024519037769121414
Position 2108: 0.00024357522644568948
Position 1654: 0.00021282844891532145
Position 3979: 0.000192651594838078
Position 160: 0.00017445712389281166
Position 145: 9.500150400160276e-05
Position 1433: 7.18005379437587e-05
Position 979: 6.800303375703535e-05
Position 4183: 6.281900371583909e-05
Position 1014: 5.433850508051881e-05
Position 9597: 4.7076514475170766e-05
Position 3899: 4.450289156913437e-05
Position 308: 4.385924106101174e-05
Position 4601: 2.7179042699679653e-05
Position 9295: 1.8191098013601022e-05
Position 677: 1.6266959839818835e-05
Position 1454: 1.0934619475527855e-05
Position 1067: 9.846131978182942e-06
Position 122: 6.537361699688293e-06
Position 6190: 6.1327021108503355e-06
Position 4947: 5.803045472737994e-06
Position 416: 4.8956202744695144e-06
Position 4761: 4.1576412214826234e-06
Position 734: 1.9406244641740783e-06
Position 6731: 1.9147928712688965e-06
Position 7672: 1.502405892789047e-06
Position 169: 1.300336364833694e-06
Position 538: 1.292012408882589e-06
Position 412: 1.1890301162265967e-06
Position 619: 9.996635471708615e-07
Position 88: 7.719444142335587e-07
Position 874: 6.878569806913116e-07
Position 107: 5.291670396315818e-07
Position 663: 4.501458370603774e-07
Position 745: 4.3793933144187424e-07
Position 205: 4.3086294804645593e-07
Position 2259: 4.2969717592195625e-07
Position 604: 3.8693661247747034e-07
Position 4915: 3.210087907487301e-07
Position 4891: 3.054451267640459e-07
Position 609: 2.1385572936510548e-07
Position 1170: 1.4333938280463307e-07
Position 208: 1.3467831133430948e-07
Position 667: 1.0029818496505515e-07
Position 1272: 9.976181594105312e-08
Position 2373: 9.695648261896512e-08
Position 2339: 9.060690358588242e-08
Position 682: 7.804029116756288e-08
Position 643: 6.81958323284545e-08
Position 1451: 4.422096127868606e-08
Position 1214: 4.3022640124590545e-08
Position 1317: 4.161502078569754e-08
Position 715: 4.1217933247521636e-08
Position 1514: 3.771158038872707e-08
Position 226: 3.5004948895936776e-08
Position 996: 3.299367592093371e-08
Position 1216: 2.69352497617743e-08
Position 1218: 2.4376804137501668e-08
Position 1225: 2.1841510056246932e-08
Position 70: 1.147393447574219e-08
Position 228: 6.036902192289127e-09
Position 98: 5.5699720361449495e-09
