Gene = Scg3
Position 17393: 0.015684152655948365
Position 2833: 0.011890067026965566
Position 11700: 0.01181763663454387
Position 2109: 0.010717055809976584
Position 1123: 0.010642052330370693
Position 19850: 0.01006823637987728
Position 20606: 0.009332647118777678
Position 2852: 0.009099735917549227
Position 1343: 0.008035283445505869
Position 22869: 0.007512881062897732
Position 4704: 0.0074539099865101495
Position 18543: 0.006980454380049069
Position 24327: 0.005904272582491827
Position 38045: 0.0041733478898294055
Position 765: 0.003859174370428184
Position 17247: 0.003295864428920068
Position 7626: 0.0032118970701523033
Position 493: 0.0032072568169564395
Position 20152: 0.002514933213843473
Position 19160: 0.002333122430033523
Position 1396: 0.0021604105853202968
Position 23030: 0.002109835082211365
Position 6011: 0.0019562221618760326
Position 5520: 0.0019424817262672829
Position 19131: 0.0018614695954131321
Position 21236: 0.0018210701629865155
Position 1392: 0.001705415330940151
Position 14897: 0.0016052319892450465
Position 18933: 0.0015457321930347153
Position 9863: 0.0013247446944472628
Position 2052: 0.001177165232361822
Position 536: 0.0011744061819011675
Position 4936: 0.0010752566998206894
Position 8465: 0.0010354347640341387
Position 660: 0.0008842176580480108
Position 1545: 0.0007110737737653981
Position 1357: 0.0006236898173482453
Position 18357: 0.0006020643615177031
Position 18893: 0.0005965578236837012
Position 5041: 0.0005817191966224797
Position 3709: 0.0005669922048150524
Position 4010: 0.0005231610056179537
Position 2085: 0.0005019460414897821
Position 24265: 0.0004722037586893912
Position 22826: 0.0004701311021790219
Position 1619: 0.0004275348979377883
Position 565: 0.00041448382357021045
Position 1810: 0.0003756525506840719
Position 1665: 0.00035604126584286685
Position 1130: 0.0003094082866405472
Position 66: 0.00027435370346290535
Position 906: 0.00023190506262320894
Position 1439: 0.00017435904840710427
Position 675: 0.00016936561200260733
Position 9330: 0.0001327258505489782
Position 3944: 0.00011172052941941008
Position 370: 0.000110775558908692
Position 1819: 0.00011061641726873532
Position 486: 0.00010548008438649645
Position 741: 0.00010315654137144969
Position 636: 9.712541989706427e-05
Position 1541: 9.037777213172888e-05
Position 227: 8.329720394502829e-05
Position 3229: 7.290744830192989e-05
Position 541: 7.057294363134414e-05
Position 840: 6.550400948530966e-05
Position 366: 4.8900029895481025e-05
Position 1394: 4.6059267576832796e-05
Position 1805: 3.929718646497799e-05
Position 44: 3.46774799808652e-05
Position 1180: 2.9712840558814792e-05
Position 1523: 2.2764811787006117e-05
Position 842: 2.0251489212119734e-05
Position 364: 1.869305667249782e-05
Position 2491: 1.739759723977081e-05
Position 1177: 1.7190720574323574e-05
Position 336: 1.5748235234770454e-05
Position 1954: 1.5710540636611614e-05
Position 1164: 1.4717674111112434e-05
Position 769: 1.4086406801731903e-05
Position 2616: 1.3342699329170001e-05
Position 426: 1.1228969507386317e-05
Position 666: 8.902936535186403e-06
Position 8722: 8.650654734046009e-06
Position 1377: 8.058897635584154e-06
Position 1400: 6.78263467657686e-06
Position 1282: 6.52452405449666e-06
Position 1266: 6.255557899143449e-06
Position 1304: 6.127314545911634e-06
Position 20933: 6.1065444836773015e-06
Position 448: 5.227434287005312e-06
Position 1295: 4.756587332302566e-06
Position 1489: 4.700229686642992e-06
Position 814: 2.770116984299071e-06
Position 20885: 2.0867634079710513e-06
Position 20881: 1.5420820001891939e-06
Position 18877: 1.025736611625954e-06
Position 8988: 6.086142967947914e-07
Position 1093: 1.641019432819432e-07
Position 39: 1.2777042336326e-07
Position 8750: 9.293343160433566e-08
Position 1053: 1.2756738083397951e-08
Position 517: 5.922775399904521e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 32344: 0.9990153927195309
Position 7244: 0.9985346808395343
Position 18285: 0.9960820473102548
Position 20779: 0.9714136565991601
Position 1876: 0.8968990109872367
Position 14663: 0.8641676798913799
Position 8561: 0.8626689550489038
Position 1736: 0.736621805092758
Position 17194: 0.7186835376847566
Position 38106: 0.6467483069509401
Position 40111: 0.6216473088464741
Position 1005: 0.5672710705491674
Position 24929: 0.43650253448332194
Position 13904: 0.40714155109297084
Position 11534: 0.3187356980141401
Position 2290: 0.2771287621195351
Position 39241: 0.240123524888569
Position 24682: 0.21604643868184611
Position 22665: 0.19777981481340773
Position 20296: 0.18663842586651624
Position 5308: 0.18227886278703476
Position 11362: 0.17339741734680814
Position 11427: 0.1654718043756673
Position 18448: 0.1274681029129953
Position 39758: 0.12492933575945815
Position 37958: 0.1112644145511196
Position 4881: 0.10456830183512737
Position 6501: 0.07766752097765674
Position 2308: 0.07581059993465478
Position 31738: 0.06752670636617109
Position 14511: 0.06410267071025652
Position 11819: 0.0587957862190818
Position 17243: 0.058541376076870814
Position 38897: 0.058331718363131835
Position 9612: 0.05774544452522923
Position 27344: 0.05614598364010374
Position 20280: 0.04751665020743746
Position 1646: 0.03300633371766659
Position 8631: 0.03190392461262211
Position 36044: 0.03060912841035331
Position 2014: 0.029282015443069364
Position 20746: 0.028038789557872798
Position 1065: 0.02531061724948452
Position 8514: 0.025076248150434133
Position 40551: 0.023950293408539252
Position 6337: 0.023768165168665745
Position 14997: 0.02350112787844127
Position 17145: 0.023305372277269858
Position 20252: 0.02255938177908054
Position 13799: 0.022395677561156912
Position 26127: 0.02056879783698156
Position 32673: 0.01741330062716215
Position 22674: 0.016975363612915118
Position 3792: 0.015806848057680553
Position 5247: 0.01446659382900057
Position 6419: 0.01418039701417351
Position 2760: 0.014169436503373212
Position 1199: 0.014155430651980017
Position 860: 0.012953049083952653
Position 22553: 0.012570212804652882
Position 11271: 0.01243110066824513
Position 11854: 0.01199319225668963
Position 1427: 0.011831275894828172
Position 11365: 0.011092421813090073
Position 1942: 0.010649971165907426
Position 9632: 0.010497440044813375
Position 8320: 0.009902459312666107
Position 20151: 0.009813751072676255
Position 956: 0.00963815569379964
Position 2216: 0.009492775057193177
Position 34791: 0.009333489519626256
Position 19773: 0.00919894138174494
Position 20307: 0.008871284924995825
Position 3771: 0.008805964897888766
Position 11465: 0.008749255966627477
Position 8256: 0.008692250377584622
Position 17173: 0.0075536828899699145
Position 1982: 0.006812953421596673
Position 2673: 0.006729829523949799
Position 24153: 0.006379422451557529
Position 22681: 0.005963058074850888
Position 19996: 0.005715736001016738
Position 17120: 0.005713133541388534
Position 4676: 0.00564410363235847
Position 20321: 0.005442967219366441
Position 4979: 0.004825475340127375
Position 1880: 0.004428113338558451
Position 22596: 0.004274994440693421
Position 19014: 0.0041945920254466505
Position 4762: 0.0040143579632411115
Position 4500: 0.003982258513558916
Position 15097: 0.0038223756646429746
Position 1965: 0.0035349315838808697
Position 32927: 0.0030881305193116086
Position 34338: 0.0030613777102973774
Position 7477: 0.0030208766687996698
Position 530: 0.002915400442851301
Position 11895: 0.0029042719048444784
Position 8520: 0.002838483375427361
Position 6551: 0.0027563949825708794
Position 1884: 0.002717405505628337
Position 5493: 0.002634800892181095
Position 18217: 0.0025060803542234153
Position 8411: 0.002489417422326191
Position 15069: 0.002197659796810525
Position 18775: 0.0021279075602629585
Position 9534: 0.00200966656375143
Position 5822: 0.0019562221618760335
Position 2347: 0.0019525108382512247
Position 8592: 0.0019479163112912138
Position 1963: 0.0019349469121846294
Position 35544: 0.0019142774002657158
Position 8633: 0.0018307392182370637
Position 21099: 0.001788263229378368
Position 33601: 0.0017743413536683425
Position 719: 0.001685892402417596
Position 517: 0.0015956671616211744
Position 1545: 0.0015374471510776182
Position 1423: 0.0015201809268389412
Position 830: 0.0015139175229506767
Position 22931: 0.0015042276088927777
Position 1979: 0.0014703496162464913
Position 33519: 0.001420498657454828
Position 1553: 0.0014136454169136569
Position 22679: 0.001390550159948694
Position 35369: 0.0013760463451623832
Position 9645: 0.0012590216391740459
Position 9299: 0.0012445004459399394
Position 1712: 0.0012330602418794156
Position 34571: 0.0012209002416665123
Position 18294: 0.0011801716936472712
Position 2158: 0.0011708265355499497
Position 2163: 0.0010711010551068157
Position 33333: 0.0010444384577331543
Position 1661: 0.0010146966304956481
Position 36508: 0.0009859119576155497
Position 8456: 0.000985712491428724
Position 35637: 0.0009373098557121534
Position 14939: 0.0008989429817712153
Position 1690: 0.0008875440590018286
Position 19753: 0.0008614546800382381
Position 9766: 0.000808128409362559
Position 32771: 0.0007423416738139093
Position 32633: 0.0007308613957992412
Position 8601: 0.0007160478791548891
Position 1295: 0.0007130934696914842
Position 8598: 0.0006227478729327179
Position 1810: 0.0005823919273501998
Position 554: 0.0005349113484862529
Position 3563: 0.0005346970322266547
Position 1782: 0.0004544673675623762
Position 32500: 0.00043694972490700536
Position 1489: 0.00042800616027572133
Position 9433: 0.00042224814304349113
Position 36194: 0.0004204663107867155
Position 1931: 0.0004146491823712927
Position 1084: 0.00040498701646978267
Position 20808: 0.0003972760803291061
Position 8094: 0.0003796083858835768
Position 577: 0.0003727132358080911
Position 1947: 0.00035623798277272455
Position 22517: 0.0003486854082707345
Position 33760: 0.0003313555255249729
Position 9413: 0.00032065743989997746
Position 18450: 0.0003143048498922538
Position 527: 0.00029521838182873674
Position 1577: 0.0002846747892318998
Position 1687: 0.00026614822448893
Position 1529: 0.00026024621828714796
Position 623: 0.0002219277038116863
Position 7505: 0.00019102040135263334
Position 34703: 0.00017698094888246235
Position 651: 0.00017391446881619317
Position 2322: 0.0001636955892398326
Position 6888: 0.00016273900680470395
Position 9824: 0.00015972685076219621
Position 747: 0.00015683403341211263
Position 1504: 0.00011420866477300623
Position 1180: 0.00011112731370640731
Position 8183: 0.00010179263199584768
Position 18090: 9.988428199250241e-05
Position 1442: 8.786223201289236e-05
Position 311: 8.481317682538393e-05
Position 1829: 8.00139904574136e-05
Position 18055: 7.907685353561964e-05
Position 33461: 7.737592067973893e-05
Position 306: 7.620445170472624e-05
Position 31401: 7.563121084092941e-05
Position 3119: 7.290744830192993e-05
Position 33130: 7.154255545769313e-05
Position 9784: 6.298094752722366e-05
Position 1749: 5.68529623814987e-05
Position 1585: 5.3163477830600986e-05
Position 32584: 5.107203946645492e-05
Position 1429: 4.734122913446762e-05
Position 28524: 4.496878251242016e-05
Position 220: 4.4793814942963e-05
Position 9120: 4.461989096796551e-05
Position 2645: 4.273554032376503e-05
Position 2594: 4.2673981428036106e-05
Position 1967: 4.096682468172155e-05
Position 579: 3.973226221667559e-05
Position 9165: 3.939504806949326e-05
Position 21043: 3.864271250840856e-05
Position 784: 2.83597349196292e-05
Position 765: 2.7981313915651305e-05
Position 4455: 2.7277111160269987e-05
Position 168: 2.6854845694386327e-05
Position 1224: 2.4864562221927567e-05
Position 237: 2.4325697766663258e-05
Position 675: 1.977800617051884e-05
Position 9081: 1.920008919973172e-05
Position 276: 1.8141746745200826e-05
Position 3439: 1.8113903063066053e-05
Position 1118: 1.6976542006773056e-05
Position 2267: 1.5826185032916805e-05
Position 881: 1.4620014680889578e-05
Position 3505: 1.4181269525331544e-05
Position 17949: 1.2736601541158783e-05
Position 2067: 1.1386126171920828e-05
Position 682: 1.137748207696466e-05
Position 1560: 8.633617174744918e-06
Position 1751: 8.430843319400824e-06
Position 270: 8.223495710264905e-06
Position 1556: 8.163906372451684e-06
Position 9148: 7.970686309375272e-06
Position 18753: 7.239334410414333e-06
Position 25955: 7.083865381249667e-06
Position 145: 5.739579446129609e-06
Position 18717: 5.460438401896382e-06
Position 19698: 5.174001498083202e-06
Position 2560: 4.886963644134892e-06
Position 28502: 4.467493725286299e-06
Position 9451: 4.3606950412089644e-06
Position 23941: 3.7576143153014474e-06
Position 1093: 3.6240097208849157e-06
Position 380: 3.524438400350618e-06
Position 27949: 3.4192801006059257e-06
Position 840: 2.9572236064797507e-06
Position 25213: 2.946109640711208e-06
Position 21959: 2.745253470820242e-06
Position 497: 2.6876189677342393e-06
Position 19810: 2.666316596015678e-06
Position 586: 2.5676401346706306e-06
Position 2717: 2.3662909150504547e-06
Position 18825: 2.3217915154338157e-06
Position 20930: 1.7477050803315819e-06
Position 25684: 1.7443549621649712e-06
Position 26749: 1.6861140795447777e-06
Position 23415: 1.512791062013493e-06
Position 412: 1.1321813331042067e-06
Position 22496: 1.0830536951310812e-06
Position 2223: 1.0746935817085161e-06
Position 20953: 9.166864790421202e-07
Position 289: 6.551824204184875e-07
Position 2386: 6.443962864948166e-07
Position 2269: 5.956166382082565e-07
Position 296: 5.707728887696635e-07
Position 316: 4.513027938269168e-07
Position 21307: 4.424926508735255e-07
Position 2819: 4.1065690914064374e-07
Position 2375: 4.0478173731661547e-07
Position 18908: 3.866287393381377e-07
Position 656: 3.620661217945673e-07
Position 20973: 3.2019766240257894e-07
Position 21224: 2.833255927128301e-07
Position 8889: 2.7633763711237756e-07
Position 660: 2.5681147057553927e-07
Position 23492: 2.4150185403493893e-07
Position 8795: 2.3573238763514756e-07
Position 148: 2.2562940059948713e-07
Position 21010: 2.1705915782278348e-07
Position 1086: 2.0419221029603217e-07
Position 21901: 1.9129414188906955e-07
Position 281: 1.8945851313119445e-07
Position 21532: 1.7119986692877895e-07
Position 468: 1.526101811066863e-07
Position 625: 1.5180611739805596e-07
Position 325: 1.434352521797353e-07
Position 394: 1.2254147281310507e-07
Position 8813: 9.654427204726624e-08
Position 2357: 9.186569342606167e-08
Position 329: 8.063105637932967e-08
Position 446: 8.014498581519103e-08
Position 1313: 6.966589501655415e-08
Position 319: 5.837353039485681e-08
Position 109: 5.589553293334806e-08
Position 416: 5.3318441353497944e-08
Position 1098: 5.085463329252288e-08
Position 175: 4.952681560052202e-08
Position 1253: 4.638216304981514e-08
Position 189: 4.3021080176088585e-08
Position 786: 1.9290227860165494e-08
Position 805: 1.005169106932916e-08
Position 8387: 6.001968049777283e-09
Position 2429: 1.4098783748841411e-09
Position 197: 8.889993611053421e-10
Position 2228: 3.933477394723843e-10
Position 150: 2.2187091653224287e-10
Position 18502: 9.830360286689536e-11
Position 448: 4.46793619889353e-13
Position 321: 3.1249774498888653e-13
Position 473: 1.780077910866788e-13
Position 479: 7.173163611788565e-14
