Gene = Rec114
Position 3543: 9.542229537959398e-08
Position 73: 1.8848710079770535e-08
Position 326: 1.8672996616622644e-08
Position 35: 1.786832001881977e-08
Position 853: 1.3156353956004062e-08
Position 583: 1.3015116011933561e-08
Position 300: 1.183654162209948e-08
Position 302: 1.1810811136953046e-08
Position 341: 4.302905446786283e-09
Position 19: 2.5321493712108515e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 3410: 0.5893889229058191
Position 14064: 0.3728905265494095
Position 10323: 0.2846465061291127
Position 1217: 0.1473546227705366
Position 10010: 0.07405459649434026
Position 6263: 0.06290663823373786
Position 1397: 0.04749797854640008
Position 5032: 0.03920355302138381
Position 4168: 0.02532184514075299
Position 10244: 0.021420488601184992
Position 2483: 0.02071792470691332
Position 11124: 0.01517242158291146
Position 3445: 0.015144848498135906
Position 9138: 0.015029534604189503
Position 2423: 0.013791068977634942
Position 962: 0.012287608544207861
Position 928: 0.011873256128920666
Position 7285: 0.010783009475545351
Position 5745: 0.010521042904218264
Position 9865: 0.009537542266092741
Position 7975: 0.007553852520176172
Position 2527: 0.00629892895914171
Position 4846: 0.005796930494945524
Position 6340: 0.005488869351537559
Position 2918: 0.00540412006104706
Position 4874: 0.005290546797971039
Position 6476: 0.004656763054288571
Position 3902: 0.004509359087981967
Position 3681: 0.004382090415534334
Position 2497: 0.004291716201475104
Position 2861: 0.003934266030318618
Position 4741: 0.0039157016557461715
Position 2876: 0.0036898612121367873
Position 1438: 0.003660770069110924
Position 3848: 0.0033431169268580917
Position 1400: 0.0032180738344285724
Position 1503: 0.003149863000107004
Position 7785: 0.00290465128270916
Position 3662: 0.002893353433484742
Position 1489: 0.0027548221095450923
Position 5548: 0.0024331120093281523
Position 362: 0.002388505549391291
Position 1146: 0.0023765048966926513
Position 3645: 0.0023279538374720867
Position 5668: 0.002291434476784539
Position 4556: 0.0022854890934358375
Position 7413: 0.0022745273833491937
Position 3938: 0.0020756477817716135
Position 2197: 0.0020652765919714293
Position 2444: 0.002041445988454603
Position 5129: 0.001745738358049171
Position 4950: 0.0017365380351594066
Position 6941: 0.001709030460719511
Position 1528: 0.0016766601182305755
Position 5003: 0.001623262403326885
Position 2450: 0.0015352904840464825
Position 420: 0.0015023378679948488
Position 5050: 0.0014715473257321285
Position 1417: 0.0014307371641786792
Position 1468: 0.0014239357014650352
Position 2460: 0.0014146791471407534
Position 5298: 0.001320965776156983
Position 4573: 0.0012774774121691252
Position 862: 0.0012461645202642283
Position 6098: 0.0012345820592490299
Position 5147: 0.001153676002269451
Position 4717: 0.0011051574722749783
Position 2662: 0.0008723399063650431
Position 4480: 0.0008083857348739895
Position 2573: 0.000756111663623854
Position 2932: 0.0007156944077256627
Position 2121: 0.0006525287559281737
Position 1372: 0.000633362216454616
Position 5430: 0.0005928056729861995
Position 4822: 0.0005485842673615725
Position 4192: 0.0005420020408631659
Position 4359: 0.00046329010138764827
Position 4299: 0.00041368540208541337
Position 4512: 0.00039191976172628026
Position 1367: 0.0003404823309498445
Position 3976: 0.0003259256653135225
Position 637: 0.0002860819449344285
Position 824: 0.0002858760606613956
Position 3755: 0.00027462815549974824
Position 890: 0.0002181193190011499
Position 3450: 0.000195399712290581
Position 661: 0.0001757190071572652
Position 2937: 0.00015588046058194477
Position 1149: 0.0001527272143741261
Position 4253: 0.00013846490294709528
Position 717: 0.0001307337572732363
Position 3598: 0.00010539048590333666
Position 368: 9.594705553334071e-05
Position 2235: 9.235642475373157e-05
Position 2344: 8.724591272001434e-05
Position 3482: 8.441971520729015e-05
Position 2127: 7.188840323510703e-05
Position 1299: 6.627033901151377e-05
Position 1452: 6.506283450377599e-05
Position 1483: 6.298121743842287e-05
Position 1619: 5.540313444557086e-05
Position 1833: 4.780626404757357e-05
Position 2401: 4.633899490471877e-05
Position 567: 4.1956496805559984e-05
Position 2058: 3.9185128758999494e-05
Position 747: 3.597535758504514e-05
Position 613: 2.405339742348099e-05
Position 901: 1.934157894763135e-05
Position 1035: 1.2668760673907731e-05
Position 311: 1.1803106266169296e-05
Position 973: 1.0069199470153265e-05
Position 982: 9.662894605660721e-06
Position 791: 7.633860107449448e-06
Position 292: 5.754712743026523e-06
Position 426: 5.485267476010894e-06
Position 1072: 5.274441614822296e-06
Position 1032: 4.950345960221465e-06
Position 1081: 4.241798361891947e-06
Position 1424: 4.047997346373354e-06
Position 992: 3.976842985851033e-06
Position 1377: 3.493512499048763e-06
Position 253: 3.431655561031365e-06
Position 766: 3.3217611512133785e-06
Position 1168: 3.007291274208378e-06
Position 1379: 2.743567939185474e-06
Position 1115: 2.738457144220502e-06
Position 245: 2.383367520893071e-06
Position 1008: 2.0801602953192654e-06
Position 1544: 1.980638295317385e-06
Position 1227: 1.8691788531381471e-06
Position 1234: 1.748046439008493e-06
Position 461: 1.6193615482503914e-06
Position 1409: 1.3495543617247107e-06
Position 457: 1.0674024550396855e-06
Position 778: 1.052012433606637e-06
Position 892: 8.47829397141379e-07
Position 1156: 7.870826279764254e-07
Position 1044: 7.047455391323324e-07
Position 1240: 5.47188256124124e-07
Position 439: 5.118123080982204e-07
Position 1173: 5.072882578995856e-07
Position 538: 4.740879728202909e-07
Position 431: 4.712259834162451e-07
Position 1229: 4.036093302595228e-07
Position 831: 3.457672650967603e-07
Position 441: 3.120487513779498e-07
Position 1022: 2.310952796676654e-07
Position 242: 2.275309015812062e-07
Position 666: 1.695523874896505e-07
Position 594: 1.587203200170229e-07
Position 314: 1.3637130332574636e-07
Position 1287: 9.584625529701285e-08
Position 598: 7.59853206158293e-08
Position 172: 5.8852528733787904e-08
Position 265: 5.535039589126046e-08
Position 1331: 4.0684035460803026e-08
Position 273: 2.104675948226169e-10
Position 317: 1.226100161019082e-10
Position 217: 7.196634105154907e-11
Position 320: 6.709664147185666e-11
Position 525: 5.115665358660364e-11
Position 231: 4.692749143704646e-11
Position 468: 4.4879362196526156e-11
Position 326: 3.128458471285194e-11
