Gene = Nkapd1
Position 7066: 8.034450955819943e-05
Position 7552: 6.602649973442109e-05
Position 255: 6.4214518873788e-05
Position 7117: 4.2833589642854814e-05
Position 257: 4.263263676443002e-05
Position 156: 3.655272770780649e-05
Position 7169: 3.25746053362489e-05
Position 7196: 3.065383232671057e-05
Position 361: 2.4708205065532397e-05
Position 52: 2.426385825273599e-05
Position 7132: 2.148562750541208e-05
Position 13: 2.1327212816768102e-05
Position 7400: 2.0449284179470876e-05
Position 441: 1.6132544769444382e-05
Position 7: 7.156213316310344e-06
Position 454: 5.9202020065312205e-06
Position 428: 5.098724763252133e-06
Position 443: 4.0257408789333775e-06
Position 261: 2.938241839567737e-06
Position 61: 2.0918472693299573e-06
Position 278: 1.1296831250782847e-06
Position 666: 1.1125494166947072e-06
Position 568: 6.842487576872482e-07
Position 267: 5.729831340004492e-07
Position 265: 5.166766082497174e-07
Position 463: 5.109890262826705e-07
Position 259: 3.6982120773845624e-07
Position 7183: 7.836702339490932e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 7014: 0.9977975979320388
Position 4986: 0.9856336897713053
Position 1904: 0.819128628272033
Position 9573: 0.5261071296411284
Position 9817: 0.3166820334439662
Position 6622: 0.3161244888973282
Position 10246: 0.27751018324171645
Position 533: 0.25475456431442195
Position 9530: 0.12735261575128415
Position 3490: 0.12637024734179525
Position 7973: 0.11860229978520194
Position 9527: 0.10650176765193213
Position 8038: 0.09005589147694741
Position 7309: 0.07633497095510036
Position 709: 0.07442338551815757
Position 2472: 0.0727594844023651
Position 10966: 0.07092933206133852
Position 7287: 0.06447226015353388
Position 3427: 0.06227232561748876
Position 12021: 0.06109141566271445
Position 12070: 0.05048870164674486
Position 10462: 0.04952340822508733
Position 6143: 0.040618751466173386
Position 8578: 0.037376191354350885
Position 11747: 0.03680825041427146
Position 5718: 0.03674531550813893
Position 4322: 0.033866630797892885
Position 7681: 0.0307473570544548
Position 7450: 0.02910583886069056
Position 3232: 0.025124111619850283
Position 2399: 0.0218785997646272
Position 10419: 0.019360907557357247
Position 6662: 0.019087510885242364
Position 779: 0.018331453141600063
Position 3214: 0.018002056951677732
Position 11512: 0.016494693474435038
Position 9860: 0.016261016328166435
Position 8922: 0.015756165235991625
Position 11656: 0.014790559698140266
Position 12029: 0.012812945677484668
Position 10544: 0.012355830161246598
Position 9863: 0.01177034898425296
Position 677: 0.0116501059540258
Position 463: 0.011070281682083292
Position 400: 0.010728034169142683
Position 5892: 0.008783480871378962
Position 797: 0.00855623199418667
Position 10186: 0.007894421296766832
Position 9505: 0.007569795798834004
Position 6637: 0.007473392922541789
Position 11984: 0.007365780693471205
Position 5931: 0.006320010244008805
Position 4992: 0.005995164669617799
Position 5895: 0.005939310750816775
Position 9957: 0.0056242938743836
Position 3100: 0.005586533775722329
Position 5927: 0.005577641814707968
Position 8370: 0.0055642701693632895
Position 9951: 0.005310425888787051
Position 7564: 0.0050184981702122025
Position 6687: 0.004824544862703834
Position 492: 0.004677195472333831
Position 11873: 0.004603189714330125
Position 9253: 0.004298129530919935
Position 696: 0.004208289095411427
Position 738: 0.0041212923199625984
Position 7740: 0.004012867512632366
Position 6867: 0.0039019359321552137
Position 11062: 0.003887711398568251
Position 2240: 0.0038571590338312657
Position 2367: 0.0037116801851385353
Position 2284: 0.0035500893166923652
Position 5828: 0.0033962186906090746
Position 424: 0.0032382983260371887
Position 7240: 0.003196944671671263
Position 3448: 0.002919663545545644
Position 7466: 0.002885147366643342
Position 8530: 0.002630025997077027
Position 1615: 0.002399616775536307
Position 469: 0.002358355990681328
Position 9257: 0.002258767865903299
Position 2992: 0.00215390532915633
Position 1657: 0.0020495859976437615
Position 5018: 0.0020344740815143236
Position 6618: 0.0017581955909880295
Position 3653: 0.0017290777736747446
Position 7403: 0.0016574208324800646
Position 1816: 0.0016417034846385552
Position 960: 0.0015147448990493785
Position 4600: 0.0014468525473121687
Position 1178: 0.001284244345162524
Position 4204: 0.0011508889090580175
Position 1063: 0.001147703660854224
Position 7551: 0.0010183289999118694
Position 380: 0.0010150824445059855
Position 1728: 0.000937110060043459
Position 6282: 0.0008828565536981324
Position 6128: 0.0008662496160558041
Position 1967: 0.00085314934280486
Position 690: 0.0007832552254378957
Position 1937: 0.00078006612341804
Position 7621: 0.0007475667245752456
Position 497: 0.0006875034496458262
Position 2341: 0.0006661757594337815
Position 3582: 0.0005837052882651198
Position 2125: 0.0005836488425642164
Position 3390: 0.0005732183964230958
Position 101: 0.0005714367056324701
Position 5478: 0.0005454436964253475
Position 2168: 0.0005128321007125834
Position 1368: 0.00042885384578402857
Position 5221: 0.0003860078725783674
Position 1606: 0.0003310970909022132
Position 8825: 0.0003207884363441525
Position 1768: 0.0002772126762491819
Position 5303: 0.00024930220870400744
Position 503: 0.00022973984409618397
Position 741: 0.00020430405399905587
Position 436: 0.00018086124650674084
Position 1029: 0.00013557362976961327
Position 646: 0.0001227825027538754
Position 7346: 0.00011117865529716412
Position 5866: 0.00011052385637626061
Position 473: 0.00010788264932190025
Position 660: 0.00010182313088600432
Position 6258: 9.33117714257784e-05
Position 7043: 9.110286815601346e-05
Position 391: 8.206268891214241e-05
Position 7640: 8.155535746207323e-05
Position 2181: 5.705768662388373e-05
Position 4726: 5.288982794968192e-05
Position 501: 4.492951212913899e-05
Position 1911: 3.955871506850474e-05
Position 121: 3.924630020640087e-05
Position 338: 3.6123387240922555e-05
Position 323: 2.8030601089193445e-05
Position 582: 2.698262766991735e-05
Position 5968: 2.1925611491307166e-05
Position 2853: 1.6526370952312898e-05
Position 6962: 1.1458315020460206e-05
Position 8050: 1.0811039025517185e-05
Position 7097: 7.561421513310304e-06
Position 8076: 7.226739575566132e-06
Position 1710: 7.216431996978689e-06
Position 5323: 6.078294269744434e-06
Position 2105: 4.374232136721205e-06
Position 576: 3.2094081283562925e-06
Position 8557: 3.179789850334902e-06
Position 223: 2.4560934243857476e-06
Position 7407: 2.013425806319832e-06
Position 327: 1.3280996897479475e-06
Position 4789: 1.066185177623343e-06
Position 187: 8.770690065070247e-07
Position 154: 3.575187513902165e-07
Position 1589: 3.446801120556424e-07
Position 578: 3.3799644993138225e-07
Position 613: 3.304719514577589e-07
Position 619: 2.1806040617970121e-07
Position 299: 1.1626099656570123e-07
Position 191: 1.0660232873871549e-07
Position 804: 8.961306586528977e-08
Position 274: 8.621033342827995e-08
Position 636: 7.458646434945823e-08
Position 639: 6.922631944019e-08
Position 609: 6.922024168249385e-08
Position 149: 5.924213243298858e-08
Position 136: 5.4667745555651004e-08
Position 290: 5.1842993983650115e-08
Position 1050: 4.8884941231953774e-08
Position 72: 3.718735460329805e-08
Position 4741: 2.552081575669954e-08
Position 167: 2.0942009192064528e-08
Position 698: 1.9151161738591388e-08
Position 5166: 9.444282882873172e-09
Position 4642: 8.263357284695821e-09
Position 755: 6.620225297360722e-09
Position 74: 5.7157083680067155e-09
