Gene = Tsks
Position 181: 4.5467798163357324e-05
Position 664: 4.358326877528807e-05
Position 197: 3.1925831854273605e-05
Position 868: 2.8590095323319597e-05
Position 557: 2.8071266084691813e-05
Position 2848: 2.7334024245139004e-05
Position 35: 2.631420430351229e-05
Position 1830: 2.168105770383144e-05
Position 575: 1.2891172225265003e-05
Position 32: 1.2751825085091536e-05
Position 661: 6.844449984585543e-06
Position 895: 3.1988555840634383e-06
Position 456: 7.789228779149787e-07
Position 7843: 7.471235747419224e-07
Position 510: 1.6824004089363636e-12
Position 522: 3.4396314336283047e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 7517: 0.9616033112487657
Position 11052: 0.8479328941870726
Position 8601: 0.7950173686865277
Position 520: 0.6610676219423117
Position 14335: 0.6130564041383852
Position 14565: 0.34462655836396927
Position 13190: 0.333094221738047
Position 14594: 0.2939579808292075
Position 13194: 0.184386049681055
Position 10485: 0.17115328093616378
Position 11321: 0.1570149852620705
Position 14292: 0.1543886279720802
Position 9284: 0.13875220801633834
Position 2685: 0.11902622798842963
Position 7777: 0.08531309101589464
Position 7706: 0.07508257075832839
Position 2681: 0.06293559223955154
Position 13377: 0.0584885789306628
Position 642: 0.055695962653990086
Position 9419: 0.053837860608848036
Position 8544: 0.0496987012251226
Position 9138: 0.04524786851678762
Position 7731: 0.04282163935484154
Position 572: 0.04158409464539734
Position 8604: 0.038721897344903666
Position 2910: 0.03688982636886358
Position 9442: 0.036411662868195645
Position 1331: 0.03224033787548189
Position 14578: 0.03075897654705751
Position 14274: 0.028658406513247664
Position 9481: 0.02575835883811706
Position 11256: 0.024859675867025293
Position 10018: 0.022858720647974114
Position 10928: 0.022093751947769056
Position 12221: 0.020593806951038657
Position 681: 0.02041362371275493
Position 13424: 0.01668076825669969
Position 12856: 0.01271527081096455
Position 7651: 0.012548667141116025
Position 13449: 0.012480904874210682
Position 11134: 0.011931175594836835
Position 3916: 0.011389338145858437
Position 7472: 0.011036116510031443
Position 13224: 0.010623389539610624
Position 4332: 0.010429664101701782
Position 12593: 0.00981895991185628
Position 7815: 0.009318519032592011
Position 9895: 0.009113235824061518
Position 3219: 0.009022564088236608
Position 2700: 0.008046980667041913
Position 8513: 0.007923740811507667
Position 4277: 0.007813351248531197
Position 4231: 0.007790187322995009
Position 7336: 0.006073584674433444
Position 8216: 0.006048843303750249
Position 5613: 0.005695713484007117
Position 4904: 0.005607000737282264
Position 1287: 0.005319564069055129
Position 11088: 0.005245579432844855
Position 4193: 0.00507304796747186
Position 545: 0.004543061152306103
Position 11654: 0.00410629432589963
Position 10113: 0.003936268017866042
Position 1619: 0.0038720384544958814
Position 10597: 0.003511207860664014
Position 12527: 0.00321119677494525
Position 7783: 0.003109232449349414
Position 9290: 0.0029273980749531057
Position 9464: 0.0027933949226507477
Position 7417: 0.002778806065507814
Position 654: 0.0024956124932911305
Position 7797: 0.0024606023809659295
Position 9287: 0.002406033739308666
Position 2504: 0.002381870898002607
Position 9449: 0.002286730387825506
Position 8308: 0.0022350808609839156
Position 11610: 0.002123191742710978
Position 1772: 0.0019793617731103308
Position 3096: 0.0019093906261602217
Position 7673: 0.0018788857628728663
Position 3818: 0.0015145161803180945
Position 8518: 0.0014168861872381124
Position 12505: 0.0014031431373391747
Position 9143: 0.0013869322333383601
Position 2734: 0.001363691830009575
Position 623: 0.0013473005448037673
Position 717: 0.001307157519260316
Position 14631: 0.001269439164927372
Position 4786: 0.0012515732936716334
Position 661: 0.0012388671222346953
Position 3185: 0.0012266776789169821
Position 9317: 0.0012041641622062842
Position 3980: 0.0011004650938468627
Position 1163: 0.0010224006815103025
Position 9533: 0.0010119978021544823
Position 2914: 0.0010115429794269092
Position 7822: 0.0010021604213862423
Position 9338: 0.0009825300789326654
Position 10062: 0.0009710527185758105
Position 1658: 0.0009611108925754559
Position 3068: 0.0008749107763235532
Position 9507: 0.0008160479267294194
Position 2542: 0.0008140954690276642
Position 8629: 0.0007979922438865294
Position 3227: 0.0006969441274500825
Position 2303: 0.0006833903719738797
Position 9542: 0.0005858010471305425
Position 1283: 0.00047446978835924685
Position 13055: 0.00039712216814513326
Position 10087: 0.0003647835696768631
Position 9105: 0.00036478027692310065
Position 1336: 0.0003497424730671268
Position 527: 0.0003474273436833736
Position 735: 0.0003474236925418859
Position 403: 0.0003356255374553975
Position 1066: 0.00031987300267169786
Position 8667: 0.0003080520959925597
Position 10872: 0.00023543179423455082
Position 2283: 8.402809275990992e-05
Position 2121: 6.220659887952257e-05
Position 1242: 5.112009927232455e-05
Position 10906: 5.08143011209658e-05
Position 1302: 4.9268225599032914e-05
Position 1105: 4.831529509795598e-05
Position 656: 3.7938312160031095e-05
Position 471: 3.4702406012658465e-05
Position 1062: 3.317594487872279e-05
Position 2522: 2.316564639828467e-05
Position 2018: 1.7428261430662793e-05
Position 1193: 1.3059601177595845e-05
Position 2309: 1.274486117388565e-05
Position 2306: 1.255927942982467e-05
Position 1081: 1.1799724278591334e-05
Position 2592: 8.403197061963883e-06
Position 233: 5.8370357271132e-06
Position 3051: 3.834722902625387e-06
Position 392: 3.5524933250700065e-06
Position 450: 2.794042125005812e-06
Position 2777: 2.6897888522002774e-06
Position 3243: 2.651685800367203e-06
Position 3200: 2.2033931161053336e-06
Position 719: 2.1502013649575077e-06
Position 409: 1.8353240244247963e-06
Position 424: 1.7365179861248144e-06
Position 441: 1.5709842497428928e-06
Position 772: 1.1865070160703357e-06
Position 175: 7.121430113554876e-07
Position 427: 3.1292653192482684e-07
Position 751: 2.8400024682711586e-07
Position 1119: 2.1306166955648992e-07
Position 251: 1.7312122446392918e-07
Position 417: 3.4123122913033106e-08
Position 385: 4.539762932269115e-09
Position 377: 4.4548278786926726e-09
Position 463: 1.3830879358903222e-09
Position 421: 6.629584573506841e-10
