Gene = Apoc1
Position 139: 0.0010761669695046171
Position 234: 0.000905476174852199
Position 461: 0.0008806301025758101
Position 487: 0.0008074086966249827
Position 521: 0.0007949419389288169
Position 1257: 0.0007020480838298959
Position 842: 0.0006139253910418334
Position 1555: 0.0006059473865915277
Position 1084: 0.0005989815922781504
Position 1113: 0.00048584099029073903
Position 1981: 0.0004429217909336797
Position 196: 0.0003742279711867945
Position 2096: 0.0003126105314336208
Position 888: 0.0003099869597078361
Position 444: 0.00030053540400267175
Position 2156: 0.00029723885438421454
Position 599: 0.00027285498613289474
Position 848: 0.0002658206580824173
Position 1585: 0.0002452110418530339
Position 349: 0.00020607557956069914
Position 524: 0.00019593309779168607
Position 917: 0.00019116897875895653
Position 1177: 0.00018647287862910103
Position 2584: 0.00018593371548607585
Position 671: 0.00018361127652370145
Position 2424: 0.00016610733103204731
Position 952: 0.0001594553793106019
Position 1843: 0.00013319798024837812
Position 1712: 0.0001255640511114387
Position 3107: 0.00012223461034035346
Position 3039: 0.00010715260743567723
Position 1628: 9.911307477739924e-05
Position 1659: 9.213756196856291e-05
Position 851: 8.308336591786841e-05
Position 1050: 8.261776733620358e-05
Position 961: 7.976018056930329e-05
Position 3135: 6.892204713211545e-05
Position 972: 6.393507977635294e-05
Position 692: 6.127335964848921e-05
Position 931: 6.079467179216965e-05
Position 472: 4.862013693621117e-05
Position 447: 4.691468065935978e-05
Position 325: 4.5598711592316395e-05
Position 249: 1.3096411123790601e-05
Position 254: 1.2709175772798848e-05
Position 1386: 8.974018923373637e-06
Position 1428: 8.87939211981072e-06
Position 328: 7.903600256456101e-06
Position 121: 7.825432873265834e-06
Position 340: 6.121021809665397e-06
Position 544: 2.9248635772014376e-06
Position 714: 2.7523664319983317e-06
Position 673: 2.272978163174871e-06
Position 554: 1.614873741668422e-06
Position 532: 1.4605783286583091e-06
Position 719: 1.1486828909400046e-06
Position 337: 4.399089587024095e-07
Position 274: 2.0766687456196808e-07
Position 260: 1.7145796702652114e-07
Position 258: 1.7067160266857676e-07
Position 695: 6.032432121940183e-08
Position 749: 3.545910907830846e-08
Position 752: 8.462182561946799e-10
Position 269: 4.100470726987052e-10
Position 280: 3.323362708330465e-10
Position 296: 1.591922765386047e-10
Position 278: 6.115127059753498e-11
Position 289: 9.11409601242425e-12
