Gene = Nelfa
Position 502: 1.3232436733237832e-05
Position 106: 9.87381389597444e-09
Position 267: 9.500865167866345e-09
Position 1044: 3.0314235219033027e-09
Position 64: 2.8542401270164197e-09
Position 331: 2.0733925997338927e-09
Position 520: 1.7101794548693079e-09
Position 681: 1.700132483224532e-09
Position 491: 1.3029231516079784e-09
Position 210: 7.887383728819405e-10
Position 547: 7.198726649010727e-10
Position 17: 9.607568013351598e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 14395: 0.9970087100388523
Position 15759: 0.9609340107436517
Position 9575: 0.6384036285097994
Position 6420: 0.22252131795977043
Position 21459: 0.2031698335609166
Position 8013: 0.20170065986033314
Position 16163: 0.1755231575052898
Position 25045: 0.17138689907709925
Position 12193: 0.15011245418876246
Position 24019: 0.11142285339212697
Position 23262: 0.07450259640225104
Position 8049: 0.05979839296430405
Position 3771: 0.05657770830321542
Position 6393: 0.05433726469914673
Position 1815: 0.04831520479389545
Position 9596: 0.04777449235790563
Position 21962: 0.047575096947029855
Position 23308: 0.040807262117268164
Position 23212: 0.0376540242703371
Position 16213: 0.03465702221958705
Position 15504: 0.03398420310460339
Position 14733: 0.033641762755105276
Position 19376: 0.03064662974017734
Position 6461: 0.030474092655026035
Position 12270: 0.029503912852707908
Position 3918: 0.0281421274049498
Position 6281: 0.025179378095055372
Position 12154: 0.02204522678159842
Position 22096: 0.021617973687181054
Position 9462: 0.021177662201286755
Position 10091: 0.02110628704539879
Position 4748: 0.019722128830879433
Position 24846: 0.019656698666662628
Position 18294: 0.019482390532321682
Position 17895: 0.018858056625013976
Position 16246: 0.018804334937559165
Position 18623: 0.01874196397528485
Position 18983: 0.01751129459853235
Position 16194: 0.017464804837914055
Position 18077: 0.016924626428852545
Position 22964: 0.016897274956493732
Position 19982: 0.016859411353906926
Position 17549: 0.014875282657831671
Position 19193: 0.01434786213079089
Position 5249: 0.01399331985951833
Position 16130: 0.013327333505821317
Position 23589: 0.011308868587970823
Position 9648: 0.011278799477331576
Position 17735: 0.010912218480936448
Position 4608: 0.010813143801168816
Position 18590: 0.010550337375972954
Position 6340: 0.009859353870028488
Position 5272: 0.009689832122118937
Position 17467: 0.008987085087296854
Position 16099: 0.008980688454581259
Position 5844: 0.00851847059457013
Position 16731: 0.008120172214002644
Position 21697: 0.00794813687203274
Position 14913: 0.007932726434324397
Position 21633: 0.007919795307734291
Position 17585: 0.007785968908820478
Position 18566: 0.007516570619382511
Position 19821: 0.006290671705674761
Position 15855: 0.006078099898238872
Position 14781: 0.0058068559747732704
Position 6246: 0.0054222029854378365
Position 19409: 0.004942009141379284
Position 18011: 0.004806920588958205
Position 20695: 0.004757805913317789
Position 16411: 0.004573999698145977
Position 16348: 0.004319609804404217
Position 15183: 0.0032406466837973263
Position 16385: 0.0031862645278208927
Position 16804: 0.0030089308115211666
Position 18428: 0.0029325253882220175
Position 16550: 0.0028067856767687816
Position 1922: 0.002373485232630754
Position 6491: 0.002300732488631828
Position 15763: 0.0021658241683980167
Position 3953: 0.0021116288042900212
Position 16064: 0.0020104470995034374
Position 16534: 0.0019635206628162974
Position 14651: 0.0019400278276128474
Position 3777: 0.0019153161644987655
Position 6278: 0.0018539975285569305
Position 16026: 0.0017607615345981112
Position 4679: 0.0017091308563947165
Position 1887: 0.0016694366661659356
Position 16250: 0.0016456357702090807
Position 4768: 0.0016228349564642581
Position 16305: 0.0013323855069787415
Position 15977: 0.001327144371658222
Position 5177: 0.0012561713949356037
Position 17690: 0.0012369514451070402
Position 14847: 0.0011217724717833579
Position 14850: 0.0010851224344636087
Position 4057: 0.0009419331064810716
Position 5822: 0.0009396701393794722
Position 14806: 0.0009381377422925713
Position 3827: 0.0007708142351489828
Position 16345: 0.0006213784435420142
Position 15553: 0.0006112882205047126
Position 17865: 0.0006048501515556542
Position 1962: 0.0005770482042047092
Position 15072: 0.0005040526578553386
Position 17802: 0.00044708084491860544
Position 18291: 0.0004432712261711264
Position 15384: 0.00043204559913207754
Position 15606: 0.0003616034638649995
Position 11365: 0.0002844327252486978
Position 17161: 0.0002725560817388422
Position 5599: 0.0002324126893968051
Position 5931: 0.0002209736460584557
Position 15222: 0.000205197711719722
Position 3830: 7.890273357099769e-05
Position 3901: 7.508776771598599e-05
Position 2496: 1.5722549566211836e-05
Position 1321: 1.0605040133307547e-05
Position 2202: 7.268725373033274e-06
Position 2251: 6.898049881691889e-06
Position 225: 4.797190078503137e-06
Position 1283: 4.594695267790044e-06
Position 336: 3.9259873174008615e-06
Position 2226: 3.904571795710544e-06
Position 2034: 3.5198000657929476e-06
Position 260: 3.4787360119717887e-06
Position 3897: 3.352948518837307e-06
Position 1662: 2.7405233690285944e-06
Position 7140: 1.3863218032199871e-06
Position 1348: 1.2221057987601365e-06
Position 1834: 1.0523791653499072e-06
Position 2414: 6.552043262152547e-07
Position 1398: 5.117015238365838e-07
Position 342: 2.1947308676247276e-07
Position 2821: 9.840272800583676e-08
Position 765: 8.623618027949085e-08
Position 2899: 5.50189394915156e-08
Position 599: 3.5698300083630716e-08
