Gene = Brca2
Position 134: 0.004271675127238809
Position 6991: 0.003909970076391442
Position 2005: 0.003561623343731886
Position 8443: 0.0035235666441362653
Position 6339: 0.0033940277279821815
Position 137: 0.0032014049521648033
Position 5188: 0.0031634231732175066
Position 5068: 0.0030345832358975346
Position 1850: 0.0029912569730592936
Position 1551: 0.0026213761050945363
Position 13162: 0.002595293145634666
Position 14939: 0.002527605052798939
Position 16231: 0.0025235786163828712
Position 6952: 0.0024670828474281053
Position 2247: 0.0024386494815505284
Position 1639: 0.0024024629031362014
Position 18304: 0.0023312833250101516
Position 2490: 0.002312360942516979
Position 1275: 0.0022485814512252455
Position 3399: 0.0021458969862917935
Position 16143: 0.0021423164880262826
Position 11255: 0.002116141163071067
Position 8475: 0.0020617404743441792
Position 3518: 0.0020468822922621254
Position 184: 0.002014913878845141
Position 7171: 0.0019586589761891875
Position 12626: 0.0019565002239624388
Position 8214: 0.001945143376874397
Position 3922: 0.001913165923155732
Position 14803: 0.0019018259136219938
Position 17307: 0.0018524003326656924
Position 4760: 0.0017945950797149917
Position 8610: 0.0017841142035017847
Position 9995: 0.0017485822288880958
Position 320: 0.0017299662198144662
Position 167: 0.0016321308014160822
Position 1719: 0.0016197054906705126
Position 4704: 0.0016138259575793703
Position 1832: 0.001605863746488416
Position 4351: 0.0015971469787098343
Position 13072: 0.0015006800266637746
Position 377: 0.0014209410694596431
Position 5474: 0.0013788022442015198
Position 2453: 0.0013689193435054055
Position 12345: 0.0013633787579707545
Position 2098: 0.0012927166887329354
Position 6127: 0.0011942640472412886
Position 10201: 0.0011642587740564154
Position 1954: 0.0011456736669103386
Position 8919: 0.001117254412840072
Position 2042: 0.0011013930051195133
Position 4252: 0.0010349572157630996
Position 8872: 0.0010255106361867793
Position 7148: 0.0009459705404412954
Position 6845: 0.0009433974191106593
Position 1878: 0.0008886579989331705
Position 4629: 0.0008873570687484186
Position 2410: 0.0008742720740847212
Position 1666: 0.0008522807008197251
Position 4785: 0.0008508536189094495
Position 380: 0.0008429054448293404
Position 9574: 0.000772143940762579
Position 9908: 0.000621515837698712
Position 2157: 0.0005731252470781831
Position 17338: 0.000542382993174985
Position 15834: 0.0005327625265640997
Position 2189: 0.0005000475683965768
Position 3975: 0.00038598848647316143
Position 4106: 0.00034346572832357776
Position 13189: 0.00033754423770275023
Position 13605: 0.000337436809205209
Position 9961: 0.0003127008607630412
Position 13928: 0.0003001507183278429
Position 8857: 0.0002758797599373734
Position 13024: 0.000254557141047752
Position 13194: 0.00023690025242940926
Position 1114: 0.00023478646759310157
Position 13167: 0.00021298573801701377
Position 429: 0.00019334216098498296
Position 1261: 0.00019173439140426462
Position 1406: 0.0001854508802085314
Position 12980: 0.00018384155484190058
Position 291: 0.0001798890527919147
Position 961: 0.00017821635521419896
Position 1620: 0.00016264205774553232
Position 1696: 0.00013429635817221067
Position 503: 0.0001260739073156785
Position 1214: 0.00012348981862670764
Position 1116: 9.58975081041921e-05
Position 510: 9.395650093716375e-05
Position 453: 9.289437233051152e-05
Position 400: 8.69604618394536e-05
Position 1423: 8.156796566662746e-05
Position 9772: 7.73666837564691e-05
Position 12129: 6.635586444289802e-05
Position 395: 6.045192941471954e-05
Position 13551: 6.0362657295216264e-05
Position 249: 5.871691856502951e-05
Position 204: 5.450938209622593e-05
Position 979: 4.966778606461571e-05
Position 221: 3.6368686909959667e-05
Position 602: 2.7821430932024856e-05
Position 630: 2.4294302797377475e-05
Position 1021: 2.1780916838755776e-05
Position 882: 2.1197032397703688e-05
Position 1075: 2.03755225731424e-05
Position 1310: 2.0183201301745655e-05
Position 10041: 2.005325496458273e-05
Position 988: 1.973401062096364e-05
Position 1072: 1.607339124683305e-05
Position 9666: 1.2078449746928173e-05
Position 520: 1.2033722885576968e-05
Position 1110: 1.0315304084411394e-05
Position 942: 9.110728761474587e-06
Position 771: 8.067387717376971e-06
Position 909: 7.407943565368841e-06
Position 3906: 7.124803168405974e-06
Position 104: 5.747416063086034e-06
Position 757: 5.602285984471694e-06
Position 900: 5.03433538631817e-06
Position 577: 4.235551683247086e-06
Position 798: 4.2157005233717505e-06
Position 1171: 3.4468311561194496e-06
Position 905: 3.060044744379315e-06
Position 1120: 2.7714110966697577e-06
Position 1684: 2.7039703617907445e-06
Position 566: 2.379355964322308e-06
Position 558: 2.271251536508194e-06
Position 9226: 1.1556860912394118e-06
Position 1129: 1.0347121432161792e-06
Position 982: 9.89152327387847e-07
Position 853: 9.79930254634567e-07
Position 716: 8.53730108025786e-07
Position 721: 5.653188423122559e-07
Position 4178: 5.629858266332022e-07
Position 605: 5.755308855230457e-08
Position 922: 5.337802426278669e-08
Position 223: 1.178720057732876e-08
Position 233: 1.0448225975191741e-08
Position 112: 3.1294558065044326e-09
Position 773: 2.157794621589582e-09
Position 803: 2.049370315398373e-09
Position 777: 1.9554117861909076e-09
Position 460: 1.3555741262180356e-10
