Gene = Ost4
Position 1784: 1.186891489323788e-05
Position 1494: 1.1760301714489187e-05
Position 974: 1.1696369018716005e-05
Position 1700: 1.1540688441925986e-05
Position 1615: 1.0829182124327583e-05
Position 507: 9.24235867721371e-06
Position 1763: 8.686990082959218e-06
Position 360: 8.298511741279432e-06
Position 1686: 8.170343484053235e-06
Position 1322: 8.126153249798998e-06
Position 1770: 7.5819021647502366e-06
Position 1869: 6.742370782562656e-06
Position 1251: 6.423668886929489e-06
Position 1816: 4.4627893544900806e-06
Position 1782: 3.925233782357393e-06
Position 858: 3.809723488217246e-06
Position 502: 3.6468135842775927e-06
Position 204: 2.8747822615963666e-06
Position 357: 2.3893618883381764e-06
Position 210: 2.0996485815678764e-06
Position 202: 1.5829451316740024e-07
Position 354: 1.5634404439327588e-07
Position 1319: 9.760408749930524e-08
Position 640: 9.065770431926619e-08
Position 793: 8.845807137148109e-08
Position 676: 8.010244628233346e-08
Position 206: 6.957828628440997e-08
Position 213: 6.444146523299369e-08
Position 687: 6.084100372017275e-08
Position 448: 5.0908494475048456e-08
Position 489: 4.691820623308952e-08
Position 482: 4.487852766374415e-08
Position 1393: 3.3148595664959755e-08
Position 186: 6.671209841111444e-09
Position 138: 4.258549884945761e-09
Position 157: 3.694283746235921e-09
Position 408: 3.6434212483767956e-09
Position 1177: 3.1525919596669e-09
Position 97: 1.6619294945037415e-09
Position 426: 1.6476140488772153e-09
Position 369: 1.2619337397093535e-09
Position 405: 2.4528079005978697e-10
Position 438: 1.2405047295487803e-10
Position 606: 1.0264063088452395e-10
Position 646: 9.53275215406552e-11
Position 659: 8.213530186834643e-11
Position 167: 7.794444125265104e-11
Position 644: 7.573918274555864e-11
Position 82: 2.598398228045394e-11
Position 115: 7.280535613326363e-12
Position 105: 2.8598907358071307e-12
Position 415: 6.280228546174754e-14
Position 431: 5.504238873175523e-14
Position 123: 5.105780334659988e-15
Position 128: 3.331769821532354e-16
