Gene = Rsrc1
Position 96: 8.658616085587575e-05
Position 1523: 3.257180729530115e-05
Position 1172: 1.3959743314456596e-05
Position 2267: 1.2413853017969068e-05
Position 613: 1.2218146952388601e-05
Position 1119: 7.694843695097568e-06
Position 15981: 6.253291680461766e-06
Position 15243: 5.9444625754432395e-06
Position 1071: 5.896631440347064e-06
Position 1266: 5.029181476037288e-06
Position 1075: 4.599248987882608e-06
Position 16070: 4.354682964296087e-06
Position 1378: 4.253357314730461e-06
Position 128: 3.538116879127857e-06
Position 1079: 3.1369260784781814e-06
Position 23: 2.2201375670399835e-06
Position 656: 2.0514385893660975e-06
Position 157: 1.8688504676874454e-06
Position 1160: 1.6681595875472432e-06
Position 2243: 1.1359686545080982e-06
Position 20: 2.7047203057513126e-07
Position 873: 7.718337679842704e-08
Position 570: 3.88984820517425e-08
Position 1189: 2.7189712145291464e-09
Position 353: 1.0397854911101694e-09
Position 539: 8.892446655888385e-12
Position 492: 5.959145060445552e-12
Position 507: 3.0370073835178398e-12
Position 500: 9.728956025859004e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 13126: 0.9901945730073345
Position 15074: 0.8993205981494242
Position 7643: 0.5744087263350464
Position 7301: 0.5196435229516616
Position 26359: 0.4150249675471098
Position 26077: 0.31444365156524884
Position 2804: 0.3103798962033613
Position 6175: 0.1473651967821593
Position 258: 0.12490505731892824
Position 26148: 0.11077891336381253
Position 2545: 0.09498223665289926
Position 15048: 0.09405701137785263
Position 14193: 0.08941334971077129
Position 311: 0.0794969336589207
Position 2738: 0.07626861319344015
Position 16647: 0.0750712168735425
Position 17286: 0.05734726322710544
Position 22444: 0.05023716932774718
Position 314: 0.050093182270495966
Position 24424: 0.03905684569227191
Position 21505: 0.03641445823960571
Position 26553: 0.03495787526407644
Position 14161: 0.03288726314307038
Position 324: 0.0317934316285599
Position 22368: 0.029785229702632088
Position 11215: 0.027738560939825116
Position 317: 0.026176113533418723
Position 10044: 0.026069537346976375
Position 18013: 0.024130985001117086
Position 27138: 0.02032236827817647
Position 22239: 0.02017700595768181
Position 13978: 0.018855854371457634
Position 7840: 0.01872852414737595
Position 22176: 0.018327701192896565
Position 8333: 0.015602675242751532
Position 1340: 0.015486772379721694
Position 2412: 0.015224736095841337
Position 321: 0.014828581769845323
Position 1246: 0.014815134128607823
Position 15939: 0.014703479850210581
Position 289: 0.013603442754854124
Position 8451: 0.012552229395410555
Position 8602: 0.012487295032754734
Position 2087: 0.011524010158012911
Position 22625: 0.011173844723852357
Position 21434: 0.010584316608911426
Position 20144: 0.010268152544210858
Position 2686: 0.010094539174395588
Position 21951: 0.009725615737325142
Position 24349: 0.009609738625147256
Position 2689: 0.008791472231609788
Position 17876: 0.008582379235550433
Position 22392: 0.007509594996134167
Position 4593: 0.0068028778822631685
Position 21558: 0.006662157440768147
Position 19512: 0.005509298883155264
Position 2506: 0.005322770806483241
Position 20942: 0.004552568345529143
Position 18953: 0.004513398468643316
Position 4798: 0.004409851192390315
Position 15289: 0.004368839985029097
Position 338: 0.004306603535240605
Position 17372: 0.004036744440568674
Position 22562: 0.004015938917711877
Position 18223: 0.0038085469401362
Position 17907: 0.0037993384097825007
Position 2388: 0.0037798138927707817
Position 22784: 0.003736334852227914
Position 15116: 0.003662512369929255
Position 20408: 0.0036318408248669468
Position 1477: 0.0035889387667906317
Position 5229: 0.003439158597238734
Position 1196: 0.0030642190416666384
Position 15588: 0.002858714501611807
Position 16767: 0.0026107096037450562
Position 2150: 0.0024768165000693012
Position 15080: 0.0024363003528287412
Position 21990: 0.0023582730511290282
Position 13147: 0.0023284055827223417
Position 19635: 0.0022240722062951703
Position 2748: 0.0022204277303544077
Position 22124: 0.0021942312108906587
Position 1255: 0.0018955989731136661
Position 2643: 0.001713324745283729
Position 1312: 0.0015929536314194849
Position 17468: 0.00138540384577833
Position 18068: 0.0013133817655791849
Position 2842: 0.0010987174028091469
Position 2060: 0.001067531171361175
Position 15668: 0.00094194576381982
Position 345: 0.0009010536023425792
Position 307: 0.000880292205391319
Position 20442: 0.0008391519767134861
Position 15836: 0.0008024371237187973
Position 15369: 0.0007970167345426732
Position 19544: 0.0007050465621468061
Position 16469: 0.0006907133688596921
Position 15900: 0.0005762082367007338
Position 17432: 0.0005365602586370265
Position 19056: 0.0005346518715808985
Position 16040: 0.00047762249726658644
Position 16255: 0.00047393923468962596
Position 15997: 0.0004688792748161836
Position 16704: 0.0004498789716315224
Position 17196: 0.0004375757121379422
Position 330: 0.00041396744123911464
Position 18482: 0.0003475491895218679
Position 18291: 0.00034688503971359684
Position 16512: 0.0003319757862725607
Position 18896: 0.0003248881197728765
Position 18157: 0.00032355320811575734
Position 305: 0.0003072500154702227
Position 2022: 0.00028636366533768396
Position 5378: 0.0002713997652595167
Position 1214: 0.00024498585084105785
Position 15305: 0.0002378167586371444
Position 16336: 0.00022936264817652527
Position 17585: 0.00022047648207339606
Position 1358: 0.00021457332220577998
Position 2462: 0.0002027417571997027
Position 17878: 0.00019017676017952557
Position 1491: 0.0001684298256433294
Position 17660: 0.00016640942298042452
Position 17018: 0.00016453448955571778
Position 342: 0.0001581151598038771
Position 1906: 0.00015803446614975493
Position 17402: 0.00015722070946177168
Position 1107: 0.00015628227286833382
Position 16919: 0.00015154012420906152
Position 15593: 0.00015068694708759658
Position 1172: 0.00013206703291166746
Position 16052: 9.76676210581692e-05
Position 2182: 9.234061689811323e-05
Position 204: 8.87317499773848e-05
Position 16478: 8.340438709989492e-05
Position 17542: 7.22700419954078e-05
Position 1362: 7.061274663061197e-05
Position 157: 5.654387201618485e-05
Position 302: 4.4395210066850936e-05
Position 933: 1.3330389067007542e-05
Position 1474: 1.0041502339330805e-05
Position 332: 8.605380281034657e-06
Position 512: 6.9804658804183346e-06
Position 492: 6.1707590853381686e-06
Position 966: 5.451337461903111e-06
Position 1088: 3.7656981141833953e-06
Position 1069: 2.502909263263655e-06
Position 899: 2.106074418452692e-06
Position 996: 1.7148441477379343e-06
Position 1428: 1.5450079473330556e-06
Position 335: 1.3944908672173319e-06
Position 356: 1.1254721392009066e-06
Position 359: 1.0961812394559856e-06
Position 1019: 6.13535124524773e-07
Position 218: 5.16229939646917e-07
Position 594: 4.92954572367109e-07
Position 1407: 3.14269595082621e-07
Position 353: 2.3438021095602653e-07
Position 404: 1.8869385968883229e-07
Position 401: 1.801021750453392e-07
Position 386: 1.6390232380188491e-07
Position 350: 1.634428286999796e-07
Position 362: 1.0107363453292508e-07
Position 640: 8.690857412545538e-08
Position 347: 8.48658183322291e-08
Position 1075: 7.541330883903417e-08
Position 544: 5.6600829429489684e-08
Position 392: 3.519468657056994e-08
Position 398: 3.35654031847669e-08
Position 1413: 5.516941953706494e-09
Position 383: 4.642311414721802e-09
Position 1518: 2.2640474381385186e-09
Position 1442: 2.085678085881575e-09
Position 377: 2.0600359138754665e-10
