Gene = Slc51b
Position 273: 2.519415976672796e-07
Position 443: 1.9018605674856245e-07
Position 342: 7.971665119311523e-08
Position 284: 7.502223814863105e-08
Position 415: 5.1009362549563354e-08
Position 600: 4.796645492077634e-09
Position 496: 3.880019775778362e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 9953: 0.9297746296900995
Position 7667: 0.9107047027743531
Position 8940: 0.8146579853542419
Position 296: 0.29670974889539664
Position 1749: 0.20208548339628069
Position 4909: 0.1251215430808219
Position 4953: 0.06554168296792359
Position 4978: 0.051885865314759
Position 7452: 0.04301509409124721
Position 9292: 0.04052396213042486
Position 4796: 0.029448091190559158
Position 3783: 0.02753589648363302
Position 3095: 0.02560983512382967
Position 4871: 0.0232991643314054
Position 8976: 0.013761327979138718
Position 9379: 0.01332389897589058
Position 9927: 0.01176132440058207
Position 9876: 0.011694173874159983
Position 7672: 0.010483848053128696
Position 8604: 0.009763766926780259
Position 9143: 0.009120417359913592
Position 2891: 0.009107039558465438
Position 7687: 0.008574053487387445
Position 2438: 0.007414347779443992
Position 1808: 0.007183794626327538
Position 1782: 0.007125390625251658
Position 9222: 0.006058943112310904
Position 10135: 0.005922509371767587
Position 7608: 0.004841233591891813
Position 4928: 0.004697797879351588
Position 9401: 0.0033408258091847495
Position 8733: 0.0032940935618504825
Position 10143: 0.003227808207249812
Position 10215: 0.003043359047993434
Position 307: 0.0029248004249661525
Position 7506: 0.0028185353003055964
Position 3568: 0.002787918673887683
Position 535: 0.0027243672919684443
Position 10212: 0.0026374280260370157
Position 9308: 0.0025036114757172
Position 279: 0.0023546784547391277
Position 9911: 0.0020338129353661585
Position 3029: 0.002017224028978852
Position 553: 0.0019533419612861747
Position 3351: 0.0016742068614281035
Position 3525: 0.0016237491127589598
Position 3737: 0.001606329533422485
Position 7873: 0.001400065196129759
Position 2863: 0.0012259512198556578
Position 9609: 0.0009392495821870939
Position 9775: 0.0008757413220551605
Position 9879: 0.0008091123618066173
Position 2396: 0.0007995977338492102
Position 310: 0.0007766917233426832
Position 2771: 0.0006558182374517858
Position 556: 0.0006055086142157912
Position 9687: 0.0005842277954046945
Position 1588: 0.0005622714570705444
Position 9820: 0.0005518983795982416
Position 1178: 0.000525527197372508
Position 3831: 0.0005250393256940624
Position 1023: 0.00048476771801816537
Position 544: 0.0004732506555438558
Position 5823: 0.0004381402452345688
Position 8125: 0.000437466216004994
Position 126: 0.00037264411467388166
Position 356: 0.00030445472893633475
Position 9328: 0.00028358430003706353
Position 3336: 0.0002696044499166626
Position 3498: 0.0002617402346364306
Position 3112: 0.0002293144527899292
Position 411: 0.0001874857349431391
Position 1270: 0.0001822226977579545
Position 1344: 0.0001477534017771258
Position 746: 0.0001285334955012567
Position 2374: 0.00012157550009642834
Position 1309: 0.00011855803289228744
Position 9107: 0.00011150903985354946
Position 1591: 9.218913142931308e-05
Position 5685: 9.0275389899131e-05
Position 3107: 8.75602294701512e-05
Position 1467: 6.600438073299686e-05
Position 1438: 3.885201475280382e-05
Position 2912: 3.850032099725617e-05
Position 7327: 3.760760905281978e-05
Position 588: 3.113642341146457e-05
Position 6388: 2.596248718896046e-05
Position 763: 1.8325011458863624e-05
Position 318: 1.7603899109883995e-05
Position 128: 1.3245195745501193e-05
Position 3432: 1.324061918168892e-05
Position 1389: 1.3076187575007045e-05
Position 3865: 1.2930401406908602e-05
Position 3270: 1.278800370152283e-05
Position 4488: 1.1581911782811841e-05
Position 596: 9.170662578271363e-06
Position 372: 8.844364604329274e-06
Position 2279: 8.07986177247455e-06
Position 104: 6.603559250336066e-06
Position 1062: 6.242658183505502e-06
Position 421: 6.049654862967381e-06
Position 902: 5.821103465352189e-06
Position 179: 4.6480515317656645e-06
Position 1215: 4.157828988833864e-06
Position 560: 4.081893693560293e-06
Position 1614: 3.2656434093514936e-06
Position 2132: 3.2469177158627625e-06
Position 368: 3.2424293849876823e-06
Position 145: 2.7516572337146515e-06
Position 563: 2.565853986644451e-06
Position 1956: 1.7826609902463606e-06
Position 142: 1.6192149333912938e-06
Position 618: 1.0968065363367236e-06
Position 3223: 9.550829856004665e-07
Position 1811: 1.5513048634200035e-07
Position 1535: 1.4996949757778276e-07
Position 378: 2.2520888324161045e-08
Position 320: 1.2694694271277716e-08
Position 207: 1.2052057953322883e-08
Position 186: 1.0245789112348258e-08
Position 164: 5.5900652530805075e-09
Position 246: 3.553353713535077e-09
Position 243: 2.9448461532731572e-09
Position 258: 2.8382900307369663e-09
Position 192: 2.7459373477633174e-09
Position 138: 1.318588461940977e-09
Position 431: 4.529668977787797e-10
Position 157: 4.413858970273075e-10
Position 1643: 3.7932810538686664e-10
Position 240: 1.99708839019962e-10
Position 222: 1.6383924646942333e-10
Position 567: 4.777978377052752e-11
Position 213: 1.190850196017613e-11
