Gene = Bcl2l10
Position 192: 5.146674144760785e-06
Position 540: 4.9111898630048706e-08
Position 469: 1.8999334704992124e-08
Position 497: 1.4260551902724049e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 3252: 0.8998111092491711
Position 2639: 0.04817394134757969
Position 284: 0.03628535816318397
Position 332: 0.01436685717169179
Position 3589: 0.009649925851579786
Position 2232: 0.008907016588350613
Position 1717: 0.008259570431552832
Position 529: 0.00795452391138792
Position 3276: 0.006563553651974863
Position 2132: 0.0057745283646325925
Position 1623: 0.005508416195056001
Position 913: 0.005446633368026455
Position 159: 0.004467483111872327
Position 2163: 0.00439981810663198
Position 1461: 0.004350284998820106
Position 3650: 0.0041626102980193026
Position 1233: 0.00367118666341136
Position 1837: 0.003522003994403529
Position 3201: 0.003122087440735742
Position 1159: 0.002849421615706782
Position 2938: 0.0025368414833626305
Position 676: 0.0021146038818626923
Position 288: 0.0020396844248011035
Position 222: 0.0019154762527519157
Position 718: 0.0018399553287832614
Position 3425: 0.0016402835303021704
Position 2199: 0.0015747881909331195
Position 182: 0.0015430267238743798
Position 3004: 0.0013852500931814484
Position 258: 0.0012001731880111378
Position 3548: 0.0011959689567302913
Position 3880: 0.0011320213324753899
Position 575: 0.0010860638697369085
Position 2259: 0.0010456887612781756
Position 3392: 0.0010065795691017473
Position 2148: 0.0009351452518060367
Position 363: 0.0008086570887726556
Position 688: 0.0007445325411104346
Position 3221: 0.0007012090145111444
Position 1193: 0.000637327469930189
Position 1362: 0.0006158152582171489
Position 1849: 0.0006075806917109883
Position 1880: 0.0005589996433507494
Position 1882: 0.0004901277017853464
Position 394: 0.00040294499522416797
Position 3791: 0.00036893177335308217
Position 143: 0.000352033346571206
Position 3563: 0.0003361005495944406
Position 235: 0.00033466005410779363
Position 3526: 0.00031752819929318425
Position 1264: 0.0003039272888949524
Position 370: 0.0002817664079873039
Position 1092: 0.0002815687837473244
Position 1638: 0.0002744035351250383
Position 454: 0.00025315942256983143
Position 1003: 0.00024032745167430915
Position 582: 0.00022988878137670564
Position 2593: 0.00022966223317632026
Position 3173: 0.0002197248149488696
Position 966: 0.0002018238549201375
Position 692: 0.0001935306029186422
Position 134: 0.00018543301988151314
Position 1656: 0.0001781844519691679
Position 3135: 0.0001745572104953348
Position 388: 0.00017055947761391123
Position 3346: 0.00016129765545886188
Position 3085: 0.00014921777801578
Position 505: 0.0001491029387521955
Position 2494: 0.00013981809932653606
Position 3331: 0.0001332067278312913
Position 1626: 0.00012981745238129362
Position 477: 0.00012417889829357173
Position 3140: 0.0001186512398484876
Position 1859: 0.00011336655913847171
Position 3305: 0.00011166081883656248
Position 927: 8.976564588066184e-05
Position 945: 7.371023145294894e-05
Position 3591: 7.227585931540713e-05
Position 3704: 7.133871467067634e-05
Position 2315: 6.855832538986732e-05
Position 2359: 6.537526760209108e-05
Position 767: 6.339963780757374e-05
Position 2335: 6.288769476800529e-05
Position 2840: 5.982661380958025e-05
Position 2217: 5.839792265435078e-05
Position 1976: 5.5115573458201223e-05
Position 2497: 5.494559926673787e-05
Position 3067: 5.138881174971406e-05
Position 2570: 5.098581737359563e-05
Position 1298: 4.9206246214004035e-05
Position 1507: 3.947710592085113e-05
Position 809: 3.104561458368282e-05
Position 3137: 2.4631147541281054e-05
Position 3058: 2.3852312474494902e-05
Position 775: 2.008841169595481e-05
Position 1008: 2.0061170283351838e-05
Position 3041: 1.856596728003683e-05
Position 3015: 1.1329576668936378e-05
Position 697: 4.0870795273749385e-06
Position 297: 1.8311509393056645e-06
Position 1878: 1.2973175678829428e-06
Position 514: 1.128983181780674e-06
Position 294: 7.832627218584886e-07
Position 474: 5.193693806434093e-07
Position 480: 3.9424860416322806e-07
Position 351: 3.495346032029533e-07
Position 307: 3.257422148127829e-07
Position 1466: 3.159465618845659e-07
Position 401: 3.0266873987310867e-07
Position 648: 2.0393792669485364e-07
Position 375: 1.6029383098525547e-07
Position 407: 1.4078663710901037e-07
Position 761: 1.0849801644842595e-07
Position 137: 9.449203563831597e-08
Position 300: 5.8359501429008024e-08
Position 237: 2.652343861897266e-08
Position 118: 4.680600454606007e-09
