Gene = Aasdhppt
Position 5313: 0.004348330191334471
Position 491: 0.004009740825175385
Position 8060: 0.00372058546917937
Position 9797: 0.0036778227138149315
Position 8191: 0.0035803148838486833
Position 12757: 0.0032167483479928452
Position 8662: 0.0030142503287740353
Position 631: 0.002949128443494645
Position 9222: 0.0026828555947750734
Position 7829: 0.002644938276721084
Position 3074: 0.0025059775557956933
Position 12921: 0.00237570618737729
Position 2128: 0.002326013220296711
Position 8989: 0.0022608618951607037
Position 11249: 0.002242025717493594
Position 9424: 0.002058377581841204
Position 12428: 0.0019294106825972451
Position 3012: 0.0017232630396437905
Position 725: 0.001416977666458426
Position 4947: 0.0012952139081784347
Position 1735: 0.0011315573295600523
Position 1171: 0.0009195875073272855
Position 8039: 0.0008860573164915194
Position 7510: 0.0008843139923022754
Position 13372: 0.000852473797880736
Position 10269: 0.0008173785942515047
Position 8645: 0.0007791902874019108
Position 7202: 0.0007590829239073374
Position 465: 0.0007563317864563822
Position 10573: 0.0006687805177365842
Position 8774: 0.000583807065784085
Position 7579: 0.0005693243613388499
Position 7167: 0.000509932792772303
Position 7318: 0.0004740906502150629
Position 2436: 0.00044437101033088463
Position 511: 0.0004029049742328652
Position 11599: 0.0003849480486215623
Position 488: 0.00037747344877128415
Position 7067: 0.0002906120197652137
Position 11420: 0.0002875447311869988
Position 8587: 0.0002723996817425371
Position 11300: 0.00023947094036613997
Position 8439: 0.00020401624812194287
Position 7391: 0.00019519891566376033
Position 2813: 0.00018510132681790115
Position 1032: 0.00017311659090359153
Position 8795: 0.00012198567945284153
Position 1125: 0.00011471849159772831
Position 8563: 0.00011437078909048783
Position 153: 6.79404713464631e-05
Position 8736: 6.614794700297906e-05
Position 7322: 6.261600747838426e-05
Position 7411: 5.7134322041008646e-05
Position 637: 4.685828620503422e-05
Position 2140: 4.674291840511854e-05
Position 2408: 4.528765887981687e-05
Position 713: 3.5872453214734545e-05
Position 1085: 3.474962951954391e-05
Position 508: 3.1747035789951446e-05
Position 982: 2.1858421980817137e-05
Position 204: 1.8726901874382656e-05
Position 8953: 1.868714240938912e-05
Position 621: 1.5148305166115664e-05
Position 159: 1.4307360509615132e-05
Position 10102: 1.2442352612617709e-05
Position 165: 8.997142969544968e-06
Position 6635: 5.5133547158106255e-06
Position 468: 4.8165988860579745e-06
Position 817: 4.230543169527116e-06
Position 1648: 3.2702445965292415e-06
Position 967: 2.7748513166813223e-06
Position 168: 2.665788286344426e-06
Position 116: 2.6269436466510667e-06
Position 208: 1.5647143251110977e-06
Position 7145: 8.831313608288038e-07
Position 320: 4.963184681854426e-07
Position 240: 4.290466442125642e-07
Position 1353: 3.6140458508237094e-07
Position 1001: 3.15818911763424e-07
Position 831: 3.0445084902889585e-07
Position 760: 2.267857895944788e-07
Position 1194: 2.0879265094531673e-07
Position 739: 1.9429073817884394e-07
Position 515: 1.9122091218875098e-07
Position 405: 1.8675738673141584e-07
Position 8048: 1.815669312003368e-07
Position 121: 1.0688554868115884e-07
Position 292: 9.725697863106074e-08
Position 222: 8.857922244374472e-08
Position 162: 6.584666294954134e-08
Position 180: 2.7403458463852124e-08
Position 301: 1.647967640086122e-08
Position 357: 1.1486306422487126e-08
Position 1903: 4.988225782177414e-09
Position 336: 4.973724504573338e-09
Position 371: 2.097946911924694e-09
Position 773: 1.2248862806980003e-09
