Gene = Selenot
Position 13339: 0.0004867427078341591
Position 12435: 0.0004598240424254286
Position 12704: 0.0004060940155133569
Position 14162: 0.00037482889840898285
Position 12814: 0.0003744796363854562
Position 10240: 0.0003172400160664201
Position 12747: 0.0002807478750128604
Position 544: 0.0002020968615465736
Position 9804: 0.0001849402188435035
Position 13702: 0.0001754722038788113
Position 143: 0.0001624029101986464
Position 14130: 0.000135207012132996
Position 12909: 0.00012763208558788511
Position 5097: 0.00012084367159023116
Position 5049: 0.00010314173675654845
Position 4976: 8.941530607338689e-05
Position 746: 7.395554910122002e-05
Position 664: 4.036835461301472e-05
Position 3738: 2.6844017701821992e-05
Position 9955: 2.640803102766196e-05
Position 2172: 2.132691212095832e-05
Position 8725: 1.8464478906908672e-05
Position 8710: 1.7337359490184735e-05
Position 292: 1.493002819145195e-05
Position 140: 1.2466611050855984e-05
Position 15019: 1.0534053663802864e-05
Position 226: 9.222762530607983e-06
Position 278: 8.37396329909147e-06
Position 35: 7.89259333718995e-06
Position 582: 5.4255953418408235e-06
Position 14159: 4.799496214239266e-06
Position 1059: 4.60323778818227e-06
Position 14249: 4.577113429692163e-06
Position 14239: 4.573512760750586e-06
Position 8750: 4.3079027810961845e-06
Position 677: 4.229496552216943e-06
Position 176: 3.744024351838676e-06
Position 264: 2.647691234967332e-06
Position 47: 2.567466655361461e-06
Position 8754: 2.365251495520036e-06
Position 133: 2.3071201944517943e-06
Position 13705: 1.7502980089573263e-06
Position 1488: 1.2514212041564839e-06
Position 125: 9.680991315866762e-07
Position 880: 9.662385360927198e-07
Position 66: 9.263259302055285e-07
Position 1069: 8.291733046580317e-07
Position 523: 5.515491497108581e-07
Position 13497: 3.3035738235365074e-07
Position 39: 1.1236075373710767e-07
Position 509: 1.0427235341902157e-07
Position 303: 8.153650586988007e-08
Position 89: 6.647930925331777e-08
Position 374: 5.3702969790425426e-08
Position 1291: 2.6447610699275403e-08
Position 706: 2.2808883317031103e-08
Position 25: 6.33980525685034e-09
Position 695: 3.184769505425891e-11
Position 927: 2.638693955717837e-11
Position 813: 2.4831307478705348e-11
Position 60: 7.699694228425961e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 8594: 0.9921247893532255
Position 11809: 0.967277154801942
Position 13530: 0.9274373830089384
Position 14058: 0.710581476603519
Position 10027: 0.6764759789002724
Position 9315: 0.6763840958146724
Position 6358: 0.23385584374117532
Position 9590: 0.2195791712060677
Position 6380: 0.14311499924638268
Position 14892: 0.07355488948984105
Position 6299: 0.06300150181873229
Position 15132: 0.05522497161059421
Position 9659: 0.05308636970306155
Position 9338: 0.05262824580264991
Position 9636: 0.05240026477163658
Position 5203: 0.04974602152318919
Position 4823: 0.027010645174625456
Position 9359: 0.026454546523044364
Position 2346: 0.023794625479528018
Position 12974: 0.02295291997654563
Position 9267: 0.020023673512219533
Position 10042: 0.019662033500989964
Position 1926: 0.019327597951087676
Position 9380: 0.017598370472178174
Position 5268: 0.01540839380921878
Position 15345: 0.014634403033267001
Position 16168: 0.01381241204128945
Position 10023: 0.013500083725310407
Position 11122: 0.012932299237737716
Position 16052: 0.012817039175956307
Position 7038: 0.012344935364968671
Position 14154: 0.011317773712716419
Position 16401: 0.011048262258279314
Position 9722: 0.01033495102729114
Position 14423: 0.009494493983260079
Position 1817: 0.00915226934936483
Position 15742: 0.008166675394230771
Position 1141: 0.007228146624440662
Position 2253: 0.007172865759335227
Position 13986: 0.0068095372954876466
Position 11285: 0.006359791945784339
Position 12516: 0.006311574936612254
Position 9350: 0.0061546529016031585
Position 10768: 0.0060963537427065045
Position 14956: 0.005925323600843051
Position 13031: 0.0056408434833734354
Position 1766: 0.005638662163933165
Position 16105: 0.005371943346045811
Position 6802: 0.005362364120073379
Position 2249: 0.004885257813648762
Position 8884: 0.0045976477056391095
Position 15794: 0.004498998190360986
Position 2059: 0.004116231970505358
Position 12309: 0.004002085182057747
Position 3050: 0.003996070834801271
Position 16023: 0.0037841592233721208
Position 12875: 0.0034651977600264876
Position 13249: 0.0034389220411496736
Position 13852: 0.0032045987141610752
Position 13808: 0.0031883729524031157
Position 15680: 0.0031023421701138775
Position 5666: 0.0030611239408050057
Position 613: 0.0029286420358610537
Position 6423: 0.0027118163527276463
Position 6340: 0.0026972808101874417
Position 12887: 0.0026906716342539236
Position 11689: 0.0026142818505467337
Position 2418: 0.0025714995463887694
Position 14534: 0.0025706421412312595
Position 4683: 0.00245839282096723
Position 4371: 0.0024244168752292983
Position 16428: 0.0024221599004463933
Position 11375: 0.0021989370803793934
Position 8546: 0.002104596071024169
Position 9978: 0.0020043426611518634
Position 9857: 0.0019563763161781367
Position 10874: 0.0019475212554762049
Position 1090: 0.0019345321765430771
Position 14724: 0.0018332037238139695
Position 1993: 0.0018128105908258839
Position 9323: 0.0016934614154154033
Position 6440: 0.0016667824955071075
Position 16055: 0.0015866217996190455
Position 1887: 0.0015354801577322065
Position 5183: 0.0015251783807924155
Position 10591: 0.001520360345194004
Position 13923: 0.0015075947662365283
Position 9880: 0.0015036920796775237
Position 15569: 0.0014517438062969415
Position 15608: 0.0014489856514745604
Position 2294: 0.0013538902306804636
Position 14291: 0.001336175543651549
Position 3102: 0.001331424728278403
Position 9183: 0.0013081480268211712
Position 6129: 0.0012983765000312063
Position 15407: 0.0012721614958871386
Position 3072: 0.0012586766727426233
Position 2268: 0.00122819014216987
Position 16176: 0.0011812242808310087
Position 11057: 0.0011399704472280189
Position 13791: 0.0011186484629516662
Position 416: 0.0011122560964480794
Position 15091: 0.0010764912065566019
Position 2389: 0.0010759876362833693
Position 2319: 0.0010400817348953661
Position 13155: 0.001000945695906615
Position 13550: 0.0009970621995216908
Position 1748: 0.0009784429310067356
Position 8551: 0.0009044529130916639
Position 3092: 0.0008944721016578377
Position 2360: 0.0008788003800288984
Position 16239: 0.0008480204830142585
Position 311: 0.0008369770413908974
Position 13387: 0.0008315104117116066
Position 9105: 0.0008271128263362531
Position 12374: 0.0008228964897553741
Position 9407: 0.0007316056046125381
Position 980: 0.0007290613068821341
Position 1690: 0.000709357799145051
Position 11224: 0.0007080439373963644
Position 629: 0.0006974563632039196
Position 14843: 0.0006833818063241418
Position 10807: 0.0006830894070679864
Position 3110: 0.0006681215792098624
Position 14102: 0.0006590541258556197
Position 487: 0.0006175758320610236
Position 1020: 0.0006097877504935066
Position 14002: 0.0005711962262666495
Position 1391: 0.000570617789177201
Position 13100: 0.0005558936368824606
Position 1366: 0.00048390744014067933
Position 646: 0.00045264219019697124
Position 14800: 0.00041274055079135847
Position 2923: 0.00040323962802696643
Position 12411: 0.0003913940655537919
Position 2161: 0.00039011202655484585
Position 14476: 0.00035780368142927733
Position 15210: 0.0003209856614678809
Position 13539: 0.0003205392011191644
Position 1768: 0.00030345335894707315
Position 9228: 0.00029316515513082427
Position 12553: 0.00023252925515135798
Position 12145: 0.0002310880586613991
Position 14083: 0.00021479710806179603
Position 1094: 0.00020523276690994813
Position 442: 0.00019774752723360277
Position 14380: 0.00019056822957842594
Position 14182: 0.00017434792783800268
Position 10058: 0.00017132332243673646
Position 1259: 0.00016829962499516392
Position 1308: 0.00016538655066493653
Position 336: 0.00016018030897933336
Position 517: 0.00016000510251244386
Position 1248: 0.00015358756649231536
Position 13823: 0.00014760833080003399
Position 13740: 0.00014672908836474823
Position 12337: 0.00014444075480599122
Position 13179: 0.00014331022910728784
Position 1295: 0.00014121833017586465
Position 1346: 0.00013477168348880941
Position 492: 0.00012753588546072516
Position 9690: 0.00012081833061201188
Position 2316: 0.00011933528838386922
Position 2212: 0.00011234187693987685
Position 13221: 0.00010227103757755052
Position 3024: 9.577477161114097e-05
Position 13143: 9.277389746327342e-05
Position 1902: 9.247270242740833e-05
Position 11592: 8.565729489894865e-05
Position 9009: 8.120555044494623e-05
Position 3161: 8.017929052464092e-05
Position 2299: 6.91342826544835e-05
Position 8924: 4.395578145283492e-05
Position 4856: 3.4326583702775516e-05
Position 4414: 3.251971998752519e-05
Position 472: 3.224212432704248e-05
Position 4271: 3.071067901822009e-05
Position 9517: 2.9936556267095662e-05
Position 4256: 2.7016213959963062e-05
Position 5722: 2.055845990164225e-05
Position 4296: 2.0419814681336595e-05
Position 3586: 1.8651473879536355e-05
Position 5540: 1.81187346559833e-05
Position 3563: 8.192543822285668e-06
Position 880: 8.170090621924862e-06
Position 10095: 6.368457743311639e-06
Position 1269: 5.8244538945996245e-06
Position 6273: 5.760826840305726e-06
Position 10630: 3.706014221610918e-06
Position 2064: 3.494371584657612e-06
Position 1795: 2.633764541676288e-06
Position 1934: 2.563670123803278e-06
Position 3124: 2.428287429256739e-06
Position 9873: 1.9317139310422643e-06
Position 1952: 1.889356772735758e-06
Position 2009: 1.7591978929958075e-06
Position 936: 1.7192262582929814e-06
Position 946: 1.5046221877427002e-06
Position 12862: 1.4843458621216268e-06
Position 1028: 1.216878750223107e-06
Position 572: 1.2009438628811517e-06
Position 1782: 1.175585602463879e-06
Position 1625: 1.0990246041300872e-06
Position 543: 6.679096937827671e-07
Position 11873: 6.189769176718965e-07
Position 563: 5.607961502093237e-07
Position 1173: 5.282106718346158e-07
Position 1196: 4.84041340562367e-07
Position 13309: 3.758970826937654e-07
Position 13339: 2.68941932023127e-07
Position 1218: 2.2727076275451022e-07
Position 1022: 2.19812267292815e-07
Position 839: 1.6229303908741914e-07
Position 1063: 3.297360603871585e-08
Position 374: 2.7786116567888467e-08
Position 553: 2.4951133350910638e-08
Position 8946: 1.2801169271417387e-09
