Gene = Dctn5
Position 2301: 0.0016677048412745627
Position 8886: 0.001447093881169167
Position 1781: 0.0013696318306234574
Position 2437: 0.001316451921832545
Position 2391: 0.0012936512338136467
Position 2832: 0.0012160708652222381
Position 2258: 0.0011949114896695086
Position 7185: 0.0011846366295850666
Position 4901: 0.0011227945096354652
Position 2480: 0.001069962926857517
Position 6504: 0.0009812387960378127
Position 10943: 0.0009417694445255301
Position 7132: 0.0009212370260336293
Position 9118: 0.0008917598611576589
Position 11013: 0.0008669188029479045
Position 12929: 0.0007339818869071869
Position 6834: 0.0007305790722602502
Position 1765: 0.0007249356725191912
Position 10846: 0.0007148803561343256
Position 1038: 0.0005671909670290121
Position 11617: 0.0005414831138769209
Position 7417: 0.0005307037105390033
Position 6688: 0.0005250652519851268
Position 2700: 0.0005146026395378401
Position 2888: 0.0005131634775006679
Position 7284: 0.0004992428499833911
Position 4689: 0.0004945132557206017
Position 2336: 0.00046981654623211755
Position 957: 0.00040896777335996937
Position 889: 0.00037625192632583865
Position 12428: 0.0003651788230098583
Position 2783: 0.0003569254537500731
Position 2583: 0.0003401052617360831
Position 1080: 0.00033220337813055767
Position 1667: 0.000323808086146718
Position 458: 0.00023702721198111984
Position 2041: 0.0002346142006849796
Position 1957: 0.0002283261232629573
Position 1964: 0.00021483445355419318
Position 1376: 0.00021145878724629802
Position 2446: 0.00020033159490041128
Position 2044: 0.00019676795784241878
Position 11351: 0.0001825344885713013
Position 6685: 0.00017237655208429066
Position 542: 0.00015468011225130415
Position 617: 0.0001526714611278426
Position 2087: 0.00013625822421031567
Position 680: 0.00012336984670891876
Position 508: 0.00011662563743176039
Position 933: 0.00011649463495347551
Position 2514: 0.00010723268584097583
Position 2728: 9.567916467247173e-05
Position 241: 8.957489218342357e-05
Position 5388: 7.964564331949297e-05
Position 1059: 7.794774312119379e-05
Position 853: 7.744753673925925e-05
Position 7107: 6.396626502609734e-05
Position 1736: 6.187384803250404e-05
Position 970: 5.9576832608027445e-05
Position 6877: 5.447056043001725e-05
Position 1171: 3.95398635538501e-05
Position 2123: 3.9209682231138055e-05
Position 5252: 3.701781578207725e-05
Position 1300: 3.607732375751102e-05
Position 5279: 3.414255869431122e-05
Position 8311: 3.321188667385753e-05
Position 777: 2.529395481054479e-05
Position 295: 2.3596714373206754e-05
Position 1003: 2.3465906507839577e-05
Position 1085: 2.31098803338684e-05
Position 1175: 1.982674795740957e-05
Position 2306: 1.9791928635490158e-05
Position 1869: 1.5061938480371847e-05
Position 2322: 1.4450694024132867e-05
Position 2093: 1.3266314785587506e-05
Position 938: 1.1946055634659947e-05
Position 2218: 1.1681890553374968e-05
Position 1410: 1.0122902808753853e-05
Position 262: 6.208730822098916e-06
Position 770: 5.857353762842408e-06
Position 2316: 3.751227650423492e-06
Position 173: 3.3713895735313503e-06
Position 1912: 3.147240999783989e-06
Position 6629: 1.5647612365030453e-06
Position 2060: 1.5376898466348911e-06
Position 6649: 1.3448136780224338e-06
Position 1875: 6.207777152656743e-07
Position 6671: 5.207598408268409e-07
Position 6202: 3.250024667142333e-07
Position 1812: 2.2597851054586552e-07
Position 1143: 1.4684222398256335e-07
Position 972: 1.3179642223683917e-07
Position 6211: 1.1816608299408313e-07
Position 1147: 1.1519913409326338e-07
Position 6179: 1.0491411850354744e-07
Position 6230: 8.921715039997825e-08
Position 2452: 7.70221993906814e-08
Position 6091: 3.806232966019869e-08
Position 992: 2.886202808688248e-08
Position 920: 2.731941047174616e-08
Position 4970: 1.168926101643695e-09
