Gene = Map11
Position 950: 5.278007039012858e-06
Position 630: 4.9092756171733204e-06
Position 1211: 2.061998643419971e-06
Position 3758: 2.038766297272064e-06
Position 3226: 2.0300386596163183e-06
Position 81: 9.404152695416981e-08
Position 2201: 6.949311208557798e-08
Position 3600: 5.836003441305285e-08
Position 3017: 2.4057217637319697e-08
Position 1282: 2.3257316140046753e-09
Position 3124: 5.230340984752011e-10
Position 3122: 1.2526914458717627e-10
Position 1529: 4.480453833708005e-11
Position 1540: 2.471804433053436e-11
Position 2363: 1.3314626008123709e-12
Position 2355: 1.2400569816448668e-12
Position 1021: 1.5853831386829762e-15
Position 1299: 1.681088002848693e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 2109: 0.9575242249885141
Position 3599: 0.9464921145627738
Position 3286: 0.9331845052124629
Position 1249: 0.9047918760502743
Position 1017: 0.8824858264237917
Position 3004: 0.8500661761563802
Position 1459: 0.8167436823827283
Position 764: 0.7251814458467746
Position 2277: 0.5953808840144534
Position 1676: 0.5701425089418524
Position 4042: 0.2040193102451502
Position 831: 0.1312083946088357
Position 1754: 0.11618280160426227
Position 862: 0.08698491167582327
Position 2547: 0.07616527864178249
Position 1479: 0.07257196743723496
Position 3825: 0.06981974603784921
Position 2297: 0.06957194282667556
Position 1785: 0.056149886320835146
Position 1282: 0.05610068345793358
Position 1044: 0.03786524835448478
Position 4300: 0.037105621658138445
Position 4179: 0.029859226499101124
Position 3370: 0.02406323668198657
Position 4119: 0.019371823314904477
Position 696: 0.018178267273649216
Position 1024: 0.01744710880894193
Position 1469: 0.016839723329725373
Position 3350: 0.016757075630310186
Position 2142: 0.016437701656203604
Position 325: 0.015644300344324628
Position 4222: 0.01184661544538459
Position 3604: 0.01119329723858957
Position 4000: 0.009748280935408417
Position 1092: 0.009239750569796226
Position 1529: 0.008993404170261574
Position 1483: 0.00798901540097727
Position 542: 0.007827963242135635
Position 1683: 0.007062678142292259
Position 2332: 0.0066018674215724965
Position 3848: 0.005647177193674602
Position 3569: 0.004066325110671807
Position 4049: 0.003871451579786315
Position 3316: 0.003834456709695543
Position 4075: 0.0037117015063714526
Position 369: 0.0036692731247317213
Position 558: 0.0032702419638740393
Position 3705: 0.003225611413708242
Position 1485: 0.0027525918012218757
Position 2558: 0.0026833227978834435
Position 2353: 0.0024650317826225244
Position 3861: 0.0024597241375673
Position 3997: 0.0022920577869174432
Position 418: 0.002284294897599167
Position 2087: 0.0022766871102851186
Position 520: 0.0022355113271807156
Position 94: 0.0021598617800574916
Position 1050: 0.0019286370460515326
Position 3781: 0.0018165788712937528
Position 1967: 0.001785591785167333
Position 3327: 0.001772754636857622
Position 2286: 0.0016501978738079639
Position 966: 0.0016284434539223422
Position 2486: 0.001620566902507976
Position 3375: 0.0015880238893504334
Position 1253: 0.0014284645881425867
Position 3372: 0.0013300730128864477
Position 423: 0.001326137476579822
Position 2004: 0.0012773235302256341
Position 3009: 0.0012465235350093654
Position 1923: 0.0011976883375866808
Position 775: 0.0011781238085764153
Position 513: 0.0011360495628754247
Position 3291: 0.0010379637818438996
Position 3042: 0.0010242570795131135
Position 4006: 0.001020461974951864
Position 3454: 0.0010148268341216085
Position 3027: 0.0009882199416935504
Position 1439: 0.0009613903500038924
Position 2172: 0.000961326406970976
Position 3102: 0.0009596988893548709
Position 3582: 0.0008989620806811331
Position 899: 0.000859685465772912
Position 1038: 0.0007757180534990734
Position 3295: 0.0007415371992914485
Position 3684: 0.0007180916944423013
Position 3012: 0.0006044861177531827
Position 2946: 0.0005440384332045041
Position 1216: 0.00048789393729327304
Position 2016: 0.00048325690382965695
Position 2457: 0.00043872697398994264
Position 2393: 0.0004329620345412844
Position 321: 0.00039296171524180404
Position 698: 0.0003869404064377667
Position 1299: 0.0003476413574712853
Position 3457: 0.0003164058443124527
Position 2255: 0.00028915194428325497
Position 4321: 0.0002847711920418877
Position 2802: 0.0002845505079137941
Position 1057: 0.0002718312025094841
Position 3575: 0.00026265612111295826
Position 383: 0.0002620635259097798
Position 2119: 0.0002578552740554323
Position 2157: 0.0002516857641596504
Position 3852: 0.00024528835019724764
Position 3888: 0.00024384660675451158
Position 651: 0.0002428328631691297
Position 2527: 0.00024275996589317065
Position 1764: 0.00022706477256200107
Position 3895: 0.00021738933595199286
Position 1627: 0.00019702524024012313
Position 844: 0.00019105970372995117
Position 1944: 0.0001842294476106167
Position 3381: 0.00018212896256675237
Position 167: 0.0001601400773672113
Position 3917: 0.00015530477010242057
Position 3249: 0.0001517649827635663
Position 664: 0.00014996733141575498
Position 1790: 0.00014030926129432418
Position 1821: 0.00013923500704579117
Position 2062: 0.00013750678899336177
Position 3928: 0.00013571388982210996
Position 1693: 0.00011354659261415691
Position 429: 0.0001093275075210776
Position 3310: 0.00010709150728718534
Position 979: 9.616119850555268e-05
Position 2894: 9.257527376992733e-05
Position 2879: 8.572207097083673e-05
Position 461: 8.211597977828596e-05
Position 3122: 7.961742741394951e-05
Position 438: 7.139463359114122e-05
Position 2033: 6.796821729466582e-05
Position 1066: 6.573729676869687e-05
Position 910: 5.904835979983762e-05
Position 1128: 5.6325942900482566e-05
Position 1981: 5.599638510519598e-05
Position 732: 5.2467657889356e-05
Position 2533: 4.965734458222075e-05
Position 3135: 4.30594030883962e-05
Position 3266: 4.1088745446824206e-05
Position 3623: 3.946383846060001e-05
Position 729: 3.893667619946147e-05
Position 1060: 3.643782595788173e-05
Position 448: 3.615011231424605e-05
Position 3608: 3.3573851174572664e-05
Position 1984: 3.0602027968133075e-05
Position 3225: 2.9021437579412323e-05
Position 2409: 2.807414155069329e-05
Position 1418: 2.7520423836794997e-05
Position 3229: 2.7376247990263196e-05
Position 426: 2.5471980358608232e-05
Position 1792: 2.3531649826796067e-05
Position 2480: 2.315631186916222e-05
Position 483: 2.121497240781817e-05
Position 3204: 2.0283653424453768e-05
Position 2174: 2.023660758870026e-05
Position 1987: 1.8030340839802368e-05
Position 746: 1.6221396792757742e-05
Position 224: 1.4237617958249182e-05
Position 1403: 1.3640344509493708e-05
Position 868: 1.3583501572806445e-05
Position 778: 1.3209634544190367e-05
Position 707: 1.3151243851365348e-05
Position 2437: 1.289254816760343e-05
Position 3468: 1.2426544518956044e-05
Position 1335: 1.1851752230967087e-05
Position 1072: 1.0705664263638945e-05
Position 1597: 9.743360775131666e-06
Position 1880: 9.678296496962295e-06
Position 3571: 8.615643021199192e-06
Position 1064: 8.575412210935033e-06
Position 671: 8.021989965356398e-06
Position 100: 7.224838953280443e-06
Position 921: 5.683956951337842e-06
Position 1130: 4.5767866220694016e-06
Position 927: 3.10816589471723e-06
Position 1317: 2.782699365444403e-06
Position 714: 2.655300904578214e-06
Position 291: 2.3799983455105787e-06
Position 1110: 2.122507160243318e-06
Position 1844: 1.218788863167098e-06
Position 622: 9.037292277255425e-07
Position 678: 7.706904372646241e-07
Position 1187: 7.097261592720882e-07
Position 1147: 6.364237828811191e-07
Position 1644: 7.501885554810414e-08
Position 594: 2.634121936964408e-08
Position 1629: 1.7824880044682646e-08
Position 2492: 8.244453128455592e-09
Position 2830: 5.07864976771948e-09
Position 287: 4.573823558111028e-09
Position 3107: 1.4626060017342678e-09
Position 2910: 7.238172799642529e-10
