Gene = Scnm1
Position 1952: 2.8318333647054614e-05
Position 2114: 2.5844604084654052e-05
Position 3170: 2.234374089952296e-05
Position 1650: 2.1964006169882363e-05
Position 1546: 2.0031312922866583e-05
Position 392: 1.9984668919956952e-05
Position 1326: 1.9606278856743003e-05
Position 1949: 1.9487588926719584e-05
Position 1905: 1.8460023064179804e-05
Position 250: 1.606587382376548e-05
Position 541: 1.5289221304712422e-05
Position 1599: 1.5152158560539823e-05
Position 1796: 1.4708869943586712e-05
Position 620: 1.3223142661003298e-05
Position 1505: 1.2920448682641288e-05
Position 932: 1.2693912058639628e-05
Position 198: 1.242358510439533e-05
Position 577: 7.92667492244014e-06
Position 127: 7.08024680527707e-06
Position 798: 6.616647364739444e-06
Position 424: 5.9225108308350315e-06
Position 1338: 4.553722546048152e-06
Position 2447: 4.234536771971955e-06
Position 569: 3.830448956921392e-06
Position 243: 3.814844904865458e-06
Position 167: 3.746825328458248e-06
Position 606: 3.579127513373445e-06
Position 258: 3.460119574776362e-06
Position 801: 2.9523653723958194e-06
Position 171: 2.3058994386786747e-06
Position 1149: 2.2630233862114687e-06
Position 594: 2.123289717438203e-06
Position 1181: 1.9368716686655538e-06
Position 2320: 1.3251197528275983e-06
Position 265: 1.2264254716223608e-06
Position 129: 4.391935159226696e-07
Position 177: 2.843250442780297e-07
Position 498: 2.0272196638676897e-07
Position 944: 1.8982896954242989e-07
Position 937: 1.0097441472228687e-07
Position 134: 9.66472373982445e-08
Position 961: 9.379588864512977e-08
Position 533: 7.725296155103529e-08
Position 964: 4.584660007997281e-08
Position 465: 4.523072715101811e-08
Position 147: 3.295967808664876e-08
Position 460: 3.069264350914926e-08
Position 1177: 2.542536500004567e-08
Position 957: 2.3610380777898737e-08
Position 816: 2.3321540224414455e-08
Position 946: 2.3210234005224333e-08
Position 110: 2.1585226298823295e-08
Position 458: 2.0167471852116133e-08
Position 976: 1.2530483717926269e-08
Position 861: 1.2254694761874218e-08
Position 2126: 9.50914564663187e-09
Position 812: 8.214117599314755e-09
Position 1044: 7.936856837258667e-09
Position 980: 7.168304523107254e-09
Position 1186: 6.367139735453682e-09
Position 183: 6.498094903431382e-10
Position 181: 3.3174170621889724e-10
Position 1024: 1.9100761086166665e-10
Position 1051: 1.2576660700116653e-11
Position 1020: 6.149964369241471e-12
Position 1009: 1.5680138326790343e-13
