Gene = Nckipsd
Position 1997: 0.0294296770517149
Position 4044: 0.028263969257294737
Position 10233: 0.027999241103396782
Position 10052: 0.02706319297859109
Position 9086: 0.025230618031067045
Position 8299: 0.0244295592272383
Position 4249: 0.02230688345509692
Position 4383: 0.022229139798456237
Position 7043: 0.021548119245188357
Position 4278: 0.01981376413583711
Position 7089: 0.01758791035239277
Position 8007: 0.016417210613615434
Position 7271: 0.015576577761394504
Position 2226: 0.01511045479722147
Position 9941: 0.014625938557852755
Position 4114: 0.01441127185939092
Position 10178: 0.013942304061633718
Position 4751: 0.013843370595067147
Position 4520: 0.013831541713444917
Position 4513: 0.013206444310576906
Position 309: 0.011059666017145272
Position 9671: 0.010687002648257527
Position 2585: 0.010292863337619498
Position 4119: 0.009930316363190217
Position 9879: 0.00937697730563053
Position 9690: 0.008608126018919252
Position 1200: 0.007978026721480356
Position 335: 0.007947998149643396
Position 7342: 0.007659309559177078
Position 4081: 0.007469116209068712
Position 9024: 0.00689821230856431
Position 8813: 0.006827217038928166
Position 8101: 0.006807130264667515
Position 3184: 0.006296042169450326
Position 4333: 0.006268280753952347
Position 5605: 0.006054658938329836
Position 7236: 0.0058274870918856025
Position 6596: 0.0053947727258145005
Position 4538: 0.005340184837106526
Position 1353: 0.0052039700083053135
Position 6802: 0.00506561652132228
Position 9131: 0.005062596290845664
Position 2041: 0.00485081548796642
Position 662: 0.004743579070403577
Position 1124: 0.004614425269764037
Position 4314: 0.0042802244955092526
Position 2722: 0.004054149648109461
Position 4074: 0.0039467877824037574
Position 773: 0.0038915192366820285
Position 9125: 0.003712088064361424
Position 4144: 0.0035214857598143455
Position 5610: 0.003479399262118884
Position 5628: 0.0034549436939602667
Position 342: 0.003445286007628693
Position 1273: 0.0034283466125179544
Position 286: 0.0032416270208271546
Position 9808: 0.0031188467081560804
Position 8077: 0.0031036481109797715
Position 6306: 0.0030526926026739477
Position 7300: 0.0030289898533754824
Position 9828: 0.0024179141383564875
Position 4023: 0.002408741477557648
Position 5825: 0.0020474193425233994
Position 4137: 0.002042161938732436
Position 7057: 0.002038769766809462
Position 1236: 0.0020088332671488814
Position 9908: 0.002001777267177542
Position 7068: 0.001982978796098107
Position 7376: 0.0019323305546166997
Position 2702: 0.001920714903899276
Position 1426: 0.001911160532528926
Position 1332: 0.0018818276617797247
Position 8637: 0.0018594764539531575
Position 9632: 0.0018154439921064616
Position 2305: 0.0017808813915589576
Position 988: 0.0017052501723445277
Position 2271: 0.001671459079788608
Position 6536: 0.0016618538736078864
Position 10076: 0.0016262621191799325
Position 5832: 0.001614977298608908
Position 7483: 0.0015980538655300895
Position 1104: 0.0015921864141070071
Position 7558: 0.001576023557466302
Position 6122: 0.001571326627622907
Position 7243: 0.0015021177290989336
Position 1367: 0.0014550425011024021
Position 1278: 0.0014356298828505077
Position 2738: 0.001382523983930207
Position 8369: 0.0013631795720334546
Position 3522: 0.0013565029560142568
Position 688: 0.0013261312966204649
Position 4029: 0.0012118880424772968
Position 498: 0.0011983978725284793
Position 4929: 0.0011840169898706004
Position 4387: 0.0011611160678156025
Position 3219: 0.0011062847462227235
Position 387: 0.0011041697485485505
Position 9260: 0.0011026299570905352
Position 2311: 0.0010835516549695086
Position 1970: 0.0010632132442940441
Position 5625: 0.0010615067141330778
Position 2461: 0.001046280017381411
Position 3203: 0.0009423799417331196
Position 4454: 0.0009373760725681794
Position 6443: 0.0009165865613004296
Position 3815: 0.0008842456293561129
Position 3139: 0.0008465687261004353
Position 2045: 0.0008404690087212007
Position 7851: 0.0008221281466873496
Position 8478: 0.0007614675833248275
Position 4192: 0.0007500572125892486
Position 1180: 0.0007425577503578313
Position 4071: 0.0007196846656053363
Position 1817: 0.0006620399180915814
Position 8473: 0.0006207085229926596
Position 2526: 0.0006018510254399128
Position 2308: 0.0005883612142677895
Position 5906: 0.0005626551327884672
Position 4291: 0.0005603474372159751
Position 3264: 0.0005057531390428592
Position 1488: 0.0005024806851859152
Position 4849: 0.0004487967459621196
Position 8407: 0.0004487518820175104
Position 9142: 0.0004278584298722413
Position 4168: 0.0004178511512567489
Position 891: 0.0004125654875699294
Position 6688: 0.0004042281806943451
Position 5400: 0.0004025542700651414
Position 7054: 0.00039122913872974464
Position 1155: 0.00038686348590202493
Position 8856: 0.0003575872753932257
Position 952: 0.0003552435017130878
Position 6071: 0.00034838162061463817
Position 7281: 0.0003469603456598417
Position 6606: 0.0003337811763909788
Position 857: 0.00033342122263003103
Position 8736: 0.000330757608195174
Position 1765: 0.00032947081393341774
Position 3294: 0.000308483738122063
Position 3725: 0.0003004726360456972
Position 5663: 0.0002937675566215157
Position 6636: 0.0002915207121405494
Position 6480: 0.0002894788409664037
Position 1203: 0.0002884204649666465
Position 1385: 0.00028200640871091517
Position 550: 0.00027962973029050715
Position 971: 0.0002671466710438156
Position 6309: 0.000251899550018964
Position 812: 0.0002416163670106098
Position 6128: 0.00022544989846427378
Position 353: 0.00022297702962271467
Position 902: 0.00021862069561070423
Position 4336: 0.00021570178828046583
Position 6488: 0.0002117777097415768
Position 3221: 0.00020971074034120685
Position 3334: 0.00018498040852367095
Position 6828: 0.0001766499674004001
Position 7310: 0.0001764373478863953
Position 6357: 0.00017034456934610906
Position 3462: 0.00016654254676571012
Position 2149: 0.0001429831745272163
Position 1886: 0.0001377040795292032
Position 5667: 0.00013513321014736875
Position 6879: 0.0001310930041506261
Position 3368: 0.00012604538291062343
Position 4000: 0.00012293102396145842
Position 3298: 0.00012058845243730177
Position 3944: 0.00011817721188048138
Position 3958: 0.00011699606273721941
Position 1244: 0.00011655740216976718
Position 4135: 0.00011496924568891052
Position 1283: 0.00010868521986188557
Position 5915: 0.00010617843773183067
Position 526: 0.00010071838774844771
Position 7124: 9.198137035148849e-05
Position 1431: 9.055271762484588e-05
Position 709: 9.01029564411877e-05
Position 1184: 8.263279240320655e-05
Position 2864: 7.708254119087165e-05
Position 6355: 7.685565165857256e-05
Position 5682: 7.620185010610161e-05
Position 3535: 6.909653707839958e-05
Position 6643: 6.752217843077976e-05
Position 6199: 6.664622301911047e-05
Position 6633: 6.471454485908674e-05
Position 2885: 4.431638949343459e-05
Position 2128: 3.7534010258022496e-05
Position 3146: 2.5807301909903472e-05
Position 6032: 2.4111719675066597e-05
Position 1395: 2.3134296671969684e-05
Position 1447: 2.253592656156904e-05
Position 6187: 1.862624861563199e-05
Position 1216: 1.7232082310299866e-05
Position 1160: 1.626081717709868e-05
Position 6233: 1.613192442305551e-05
Position 7013: 1.5482677964417792e-05
Position 6799: 1.297053674640307e-05
Position 6452: 1.2789400111769213e-05
Position 6025: 1.2256300530443361e-05
Position 3468: 1.1603033421259157e-05
Position 6524: 1.101211109633737e-05
Position 6041: 6.295911014497019e-06
Position 6465: 6.092849153360027e-06
Position 5960: 5.970331679806471e-06
Position 1727: 4.45689068992978e-06
Position 6859: 4.08979171545081e-06
Position 7285: 4.085727180642015e-06
Position 1591: 3.935383610067103e-06
Position 3788: 3.4778719309559785e-06
Position 1375: 2.6376298826232262e-06
Position 3564: 2.3810472675091216e-06
Position 7209: 2.3602459793193436e-06
Position 6401: 2.336576282913109e-06
Position 6825: 2.335701398679849e-06
Position 1387: 1.99114564181035e-06
Position 931: 1.8336220235919304e-06
Position 392: 1.778788886410228e-06
Position 357: 1.5928321304372972e-06
Position 7007: 1.3652017713482468e-06
Position 3904: 1.2861451066371812e-06
Position 3893: 1.0215329676191643e-06
Position 842: 9.247639824399285e-07
Position 577: 9.06302901992089e-07
Position 3450: 8.164341445039886e-07
Position 3825: 7.129658467171871e-07
Position 957: 7.104026265707179e-07
Position 3773: 6.988382233523869e-07
Position 1251: 6.684571016362921e-07
Position 1129: 6.166925543670525e-07
Position 204: 5.675019306498126e-07
Position 227: 5.359019766924658e-07
Position 7131: 4.575420739382149e-07
Position 3141: 4.526365261238237e-07
Position 176: 3.944230408674969e-07
Position 477: 3.5755821357290525e-07
Position 820: 3.3206742893374267e-07
Position 614: 3.3192649934110196e-07
Position 395: 3.312212576227278e-07
Position 362: 3.058532404655173e-07
Position 415: 2.729096115652329e-07
Position 224: 2.2434317006365423e-07
Position 622: 2.201327362360982e-07
Position 7984: 2.0798584122687878e-07
Position 199: 1.8968264677631928e-07
Position 422: 1.8515492080629254e-07
Position 510: 1.0837425254508718e-07
Position 240: 1.0802225288117127e-07
Position 207: 9.629533922742845e-08
Position 151: 7.954844128690765e-08
Position 472: 7.899731780765023e-08
Position 451: 7.036949677381231e-08
Position 587: 6.535027699609503e-08
Position 401: 6.103905106825064e-08
Position 597: 4.7148061595124524e-08
Position 366: 3.940994502095426e-08
Position 291: 3.341538233938236e-08
Position 3779: 3.330610686331629e-08
Position 781: 3.116380045996207e-08
Position 1171: 2.3184952662761512e-08
Position 247: 2.216789781048229e-08
Position 3705: 3.095567239668559e-09
Position 3595: 2.9783384519130807e-10
Position 181: 4.880829107741209e-12
Position 424: 2.150105107935059e-12
Position 431: 7.487876123657765e-14
