Gene = Iscu
Position 5096: 0.0012381645587116433
Position 436: 0.0011181228161979723
Position 1011: 0.0010997972737539794
Position 3986: 0.0010748761501654892
Position 826: 0.0009441379783937128
Position 1928: 0.0009074465252721978
Position 1373: 0.000882769846383347
Position 4263: 0.0008706254031094773
Position 2991: 0.000835098886435543
Position 1057: 0.0007528367348810177
Position 3925: 0.0007326516221602603
Position 1965: 0.0007189366763982332
Position 5370: 0.0007113623571527246
Position 1722: 0.0006317384158794458
Position 1038: 0.0006280164498850807
Position 2199: 0.0005706007769453241
Position 932: 0.0005355901719971516
Position 5329: 0.0005141904440914033
Position 3418: 0.0005138379826937239
Position 442: 0.0005108629514222503
Position 2431: 0.0005081413163529176
Position 2451: 0.0005076411828487088
Position 529: 0.00046375868637230474
Position 253: 0.0004456883512462591
Position 1861: 0.00043516467586043384
Position 2352: 0.0004343759669536458
Position 3396: 0.0004042143496306847
Position 763: 0.00039891385795651636
Position 2002: 0.0003902540974364593
Position 1264: 0.00034299332663422183
Position 3341: 0.0003229684320553588
Position 4452: 0.00029994304687371395
Position 459: 0.00029312364875320996
Position 3802: 0.0002918288305722866
Position 5059: 0.0002751029720297156
Position 1975: 0.00027038171994911414
Position 4436: 0.00026260670166386506
Position 687: 0.00026197752372005044
Position 1292: 0.00026127705612603484
Position 3104: 0.0002525309773856311
Position 782: 0.00023751916256046658
Position 4963: 0.00020983938714816622
Position 3391: 0.00020621936414680825
Position 1340: 0.00020283888176631749
Position 1259: 0.0001959635221438102
Position 1094: 0.00019415727388373015
Position 1474: 0.00019183591218419337
Position 2546: 0.0001854326724096788
Position 261: 0.00017161903001354533
Position 2666: 0.00016519728963221097
Position 1986: 0.00016468178451171153
Position 1749: 0.00014433416885842998
Position 1562: 0.00014247413765070325
Position 268: 0.00013731984895481842
Position 1221: 0.00012973439219475007
Position 669: 0.0001225229700482577
Position 3866: 0.00011471197720376144
Position 574: 9.134046622444912e-05
Position 2408: 8.791653150117325e-05
Position 2165: 7.883685611759194e-05
Position 3440: 7.749647609314001e-05
Position 1336: 7.716953914403429e-05
Position 2025: 7.617883906939663e-05
Position 1833: 7.448252507371268e-05
Position 2411: 7.348676172091491e-05
Position 1823: 7.18367443315494e-05
Position 1969: 6.632749566022112e-05
Position 1071: 6.52865454577121e-05
Position 879: 6.457073195488536e-05
Position 1885: 4.890408923692187e-05
Position 490: 4.482859500846129e-05
Position 1064: 4.3787401019558204e-05
Position 4064: 2.287768840124591e-05
Position 4185: 2.1081383668251012e-05
Position 859: 1.7934573788740135e-05
Position 3762: 1.2274726839121193e-05
Position 4449: 1.1436628410128283e-05
Position 4123: 1.0809310932551036e-05
Position 837: 1.0433014952163282e-05
Position 903: 9.929064359145664e-06
Position 1389: 9.562454554398745e-06
Position 612: 9.176945706109155e-06
Position 4291: 9.063801473417474e-06
Position 424: 8.114024419036917e-06
Position 3063: 8.114005387292369e-06
Position 542: 8.06764470009666e-06
Position 4293: 6.778210827055259e-06
Position 4328: 5.590979775724732e-06
Position 4428: 4.469972542815596e-06
Position 792: 3.844932446217445e-06
Position 557: 3.6956563039415923e-06
Position 180: 3.3863098819859445e-06
Position 1304: 3.252354111389518e-06
Position 3737: 2.547736660218199e-06
Position 3752: 2.1171293949884363e-06
Position 1261: 1.7657522339171496e-06
Position 370: 1.5973598003292197e-06
Position 1715: 1.5582574686748024e-06
Position 163: 1.372025242761557e-06
Position 271: 1.364246957664788e-06
Position 3023: 1.132061396569327e-06
Position 3668: 9.383254306396147e-07
Position 1628: 9.360280591003782e-07
Position 2297: 8.245321254007343e-07
Position 532: 7.141531559314766e-07
Position 2037: 5.814994507186802e-07
Position 694: 3.240053725567323e-07
Position 3002: 3.053682407916742e-07
Position 1869: 2.3399392064161044e-07
Position 321: 6.061898716804308e-08
Position 193: 4.806564713893897e-08
Position 196: 4.196632998068294e-08
Position 312: 1.5105934549965253e-08
Position 376: 1.4366992028856864e-08
Position 631: 1.350616606424906e-08
Position 231: 4.806540320255122e-09
Position 329: 2.279039712906222e-09
Position 211: 1.4465005994970414e-09
Position 141: 3.0072172887607426e-12
Position 111: 1.6192901186002756e-12
Position 78: 4.085234518235024e-13
Position 334: 2.294385718469765e-13
Position 337: 1.761233539681101e-13
Position 341: 1.740055954858044e-13
