Gene = Mitd1
Position 10124: 0.03495124670565043
Position 3250: 0.03455090903564876
Position 2830: 0.030734374403856898
Position 8346: 0.030504071889823545
Position 3344: 0.027657220689778512
Position 5446: 0.024976785441137666
Position 15257: 0.024857214557035153
Position 2048: 0.02331497449401648
Position 2731: 0.02268107190093327
Position 3120: 0.022007459887477272
Position 8459: 0.02168451868482337
Position 7694: 0.020951531756935534
Position 8504: 0.0162954715302879
Position 719: 0.01615370347389039
Position 10506: 0.014200844155182937
Position 5717: 0.013608694181482892
Position 12821: 0.012670748564355669
Position 4610: 0.012046909784834183
Position 14450: 0.01134927858635924
Position 10410: 0.010793920322017871
Position 11558: 0.009707530569030832
Position 11074: 0.00889125564627049
Position 8471: 0.00870214410974053
Position 15287: 0.00859385533510012
Position 9304: 0.008487422866412549
Position 15374: 0.008091178924959403
Position 6101: 0.0070389319994025095
Position 15559: 0.006892068002915829
Position 8482: 0.006080780032699169
Position 3960: 0.006006690913472338
Position 5679: 0.005480539659494856
Position 5371: 0.005349889061458397
Position 14804: 0.005112523768028078
Position 9800: 0.005097474291322502
Position 10471: 0.004965686152398659
Position 5486: 0.004910298830183755
Position 674: 0.004863835110871109
Position 237: 0.004836500903489088
Position 5456: 0.004685139439671632
Position 8025: 0.004517113046484258
Position 9643: 0.004421611078964623
Position 915: 0.004365128766706278
Position 14848: 0.004112329476610637
Position 12475: 0.0039028742727608224
Position 15100: 0.003593482589541197
Position 1957: 0.00346631205795342
Position 957: 0.003213232800550993
Position 9739: 0.00321049556478668
Position 9376: 0.0030191604355273988
Position 10435: 0.002836770714479517
Position 5753: 0.002663536921240752
Position 15474: 0.002654569774932525
Position 11580: 0.0025838769081588183
Position 6639: 0.0025809885071706906
Position 590: 0.0025763335254206272
Position 7738: 0.002554073580760128
Position 2764: 0.0025225643449648715
Position 14747: 0.0024468576810446384
Position 493: 0.002395949843071455
Position 5265: 0.0023940751723575213
Position 15253: 0.0023795952607880374
Position 4701: 0.002347968073851195
Position 1083: 0.002159079582720647
Position 8257: 0.0020968296171090797
Position 4870: 0.0019962713123072295
Position 9283: 0.0019649309907724347
Position 5637: 0.0019468019930452699
Position 362: 0.0018737023829124518
Position 6436: 0.0017481648986014172
Position 9767: 0.0016246839263852231
Position 3090: 0.0015634872792879
Position 10815: 0.0015520171092854335
Position 9903: 0.0014442723824371305
Position 15155: 0.0014299402977399022
Position 8435: 0.0014202083717990395
Position 1080: 0.0014087637620216948
Position 3507: 0.001368174341621612
Position 14897: 0.0013523895631356558
Position 5281: 0.0012789929383647083
Position 8304: 0.001268152966077062
Position 7941: 0.001196510476490705
Position 5124: 0.0010304397798923228
Position 3164: 0.0010168568290244626
Position 919: 0.0009516241534307031
Position 10128: 0.0008902351041883715
Position 5672: 0.0008742019644272922
Position 14966: 0.0008707548775166793
Position 610: 0.0008699716221620167
Position 571: 0.0008571756805267283
Position 4965: 0.0008123383143661099
Position 10325: 0.000794787084352508
Position 735: 0.0007947067949667136
Position 726: 0.0007916796391930182
Position 5255: 0.0007795797633919493
Position 213: 0.0007669002789006644
Position 7334: 0.0007610323385238403
Position 3070: 0.0007591162456555188
Position 4447: 0.0007407343575187448
Position 15530: 0.0007389824545168628
Position 9852: 0.0006599088538741761
Position 5604: 0.000633741655472958
Position 4391: 0.0006255619865302118
Position 5789: 0.000614032401059125
Position 6038: 0.0006121265848930992
Position 3023: 0.0005682951804529085
Position 5405: 0.000516782790939981
Position 4145: 0.00045384533269466986
Position 4323: 0.00043864350008462563
Position 8447: 0.00040718852137013853
Position 5564: 0.0004009429934864774
Position 8512: 0.000382136597949497
Position 1441: 0.0003810318662383489
Position 7778: 0.00037101088962269454
Position 5639: 0.0003541511411519595
Position 5502: 0.0003530134823670394
Position 2243: 0.000343916720386149
Position 7670: 0.0003067911288795459
Position 5358: 0.00030273698976241337
Position 2885: 0.00029811163242527815
Position 6517: 0.0002967327370657553
Position 954: 0.0002914758288308365
Position 15478: 0.0002867316869284161
Position 1030: 0.0002746870890277114
Position 619: 0.0002714915140588323
Position 14900: 0.00024277979501310747
Position 15350: 0.00021572180485472927
Position 2057: 0.0002033484164941696
Position 321: 0.00015289768478435822
Position 974: 0.00013417492624998888
Position 863: 0.00012034086426084487
Position 8208: 0.00011355128300757987
Position 1377: 0.0001127548448496117
Position 1339: 0.00010145393913388706
Position 7949: 9.750652982227508e-05
Position 9267: 8.18693731029517e-05
Position 7935: 7.967415223586844e-05
Position 8277: 7.180516561162548e-05
Position 338: 6.997431397354305e-05
Position 10100: 6.732743534707215e-05
Position 285: 6.189157847771628e-05
Position 7889: 5.8791908536397645e-05
Position 3393: 3.317858815658998e-05
Position 8414: 3.0418583404715623e-05
Position 8394: 2.9496040028643154e-05
Position 7562: 2.623220921493306e-05
Position 2858: 2.426676883651258e-05
Position 5569: 1.99813881108522e-05
Position 5464: 1.7461496921445342e-05
Position 5492: 1.6369043307776207e-05
Position 5319: 1.3456904524537305e-05
Position 785: 1.306011348252194e-05
Position 9572: 1.2013367649820511e-05
Position 8180: 8.628491150184743e-06
Position 884: 8.191264301021302e-06
Position 891: 7.059747925271544e-06
Position 9958: 6.990572051967801e-06
Position 5613: 5.389190524005622e-06
Position 5425: 5.388421728824984e-06
Position 8036: 4.560327123035272e-06
Position 1966: 3.975061083119448e-06
Position 156: 3.194784449937816e-06
Position 5825: 2.5188354046744314e-06
Position 1148: 2.030233173980935e-06
Position 1939: 2.0058036203057915e-06
Position 5468: 1.6935353191948403e-06
Position 1047: 1.5120767610533552e-06
Position 2134: 1.043845670031273e-06
Position 758: 8.532318665719908e-07
Position 325: 6.283162339345319e-07
Position 1361: 5.995915765013886e-07
Position 9119: 5.738682837590047e-07
Position 131: 5.378815964344553e-07
Position 15192: 5.203216267181476e-07
Position 195: 4.4461105728818415e-07
Position 902: 4.2576601552127787e-07
Position 6140: 3.8533371784773504e-07
Position 391: 2.7188408950323247e-07
Position 562: 2.535979973973989e-07
Position 592: 1.0700091149436992e-07
Position 760: 1.0640499986659765e-07
Position 579: 1.0152287077086133e-07
Position 120: 6.146987993453285e-08
Position 453: 5.78029932000598e-08
Position 409: 5.6027582210927585e-08
Position 444: 5.0733541592435283e-08
Position 247: 2.7518925115975227e-08
Position 216: 2.6073602460098772e-08
Position 192: 1.6342305081988726e-08
Position 94: 1.1836992588835685e-08
