Gene = Dkk2
Position 1604: 0.0004745969322696651
Position 4930: 0.00046221969238590316
Position 5262: 0.00045242518493297064
Position 1949: 0.00039362930215710874
Position 2001: 0.0003588051752252894
Position 2547: 0.00034953998448095504
Position 1485: 0.0003471773818281085
Position 2660: 0.0003356217037913093
Position 1919: 0.000309061459901399
Position 3975: 0.00030050905362343725
Position 4385: 0.00029869930260251003
Position 4644: 0.00028821627864684946
Position 1628: 0.0002719153539794147
Position 1773: 0.00024540278211363756
Position 2336: 0.0002309297202231753
Position 2047: 0.0002146425241201594
Position 3305: 0.00020881216785411684
Position 4324: 0.00020726874103358075
Position 2709: 0.00020716125842676312
Position 4262: 0.00020190663304394746
Position 3171: 0.00016531803745503925
Position 2796: 0.00015511759567183442
Position 1462: 0.00015137017272487
Position 1984: 0.0001364989624129344
Position 2297: 0.0001280325614957921
Position 1745: 0.00011331496748419267
Position 3269: 0.00010896114626930066
Position 1211: 9.443038992115111e-05
Position 821: 8.635017791492717e-05
Position 1174: 8.280073996821808e-05
Position 1379: 7.996252871621716e-05
Position 2528: 6.0704472635622595e-05
Position 468: 5.4763664113522744e-05
Position 603: 5.2659270611473766e-05
Position 1891: 5.186021514518613e-05
Position 1073: 4.9752470519437656e-05
Position 554: 4.927495271955421e-05
Position 1407: 4.849126336833802e-05
Position 1383: 4.785278936419421e-05
Position 1229: 4.469310760144713e-05
Position 1260: 4.0604033772417927e-05
Position 1041: 3.67552470626361e-05
Position 342: 3.300123191485207e-05
Position 1124: 2.356821236762665e-05
Position 653: 1.8395704758386533e-05
Position 254: 1.0596475503513837e-05
Position 502: 8.476896357831712e-06
Position 519: 7.730402186936253e-06
Position 315: 6.52234593040503e-06
Position 252: 4.7830650363368385e-06
Position 242: 3.261331996119293e-06
Position 294: 2.974454047652578e-06
Position 524: 2.4088155733755373e-06
Position 202: 2.4079264279036394e-06
Position 309: 2.0487734352453055e-06
Position 300: 1.8435060812503738e-06
Position 223: 1.6165774688961802e-06
Position 260: 1.512953012610389e-06
Position 346: 1.3579969412061115e-06
Position 229: 1.1204321708515907e-06
Position 290: 1.0944623600931322e-06
Position 870: 1.046755896133287e-06
Position 521: 8.876862443279773e-07
Position 176: 8.089695078545319e-07
Position 265: 7.940569985204697e-07
Position 3882: 7.462831132298055e-07
Position 286: 7.184949188828108e-07
Position 279: 6.88560855037307e-07
Position 887: 6.421620167172433e-07
Position 411: 5.92057917988824e-07
Position 306: 5.081239880012659e-07
Position 312: 4.2791947718189153e-07
Position 423: 4.033566042598193e-07
Position 130: 3.7727121867488934e-07
Position 257: 3.323363409923132e-07
Position 247: 2.959313613231382e-07
Position 607: 2.494152451855993e-07
Position 438: 2.2519818658998358e-07
Position 245: 1.9035462535822522e-07
Position 937: 1.7560584806090333e-07
Position 237: 1.6792829421094262e-07
Position 992: 1.446199414545317e-07
Position 262: 1.198593260906514e-07
Position 875: 1.1931923881915008e-07
Position 204: 1.0865440554418288e-07
Position 138: 9.252417853734807e-08
Position 281: 8.688901311810305e-08
Position 891: 7.504431649783876e-08
Position 561: 7.286460986795115e-08
Position 812: 5.839966730180795e-08
Position 661: 5.33172186891432e-08
Position 377: 5.201136868240569e-08
Position 918: 5.1368811586179474e-08
Position 631: 5.1332284653594905e-08
Position 213: 5.08422449111338e-08
Position 944: 6.668498419966696e-09
Position 634: 3.303636794325785e-09
