Gene = Nkpd1
Position 5412: 0.015036823835653254
Position 2323: 0.014200523092367936
Position 1062: 0.013842296362010051
Position 1963: 0.010976199528721156
Position 2097: 0.010064909059270445
Position 3810: 0.009247302400282794
Position 6656: 0.00809034049088916
Position 1403: 0.008027564180033194
Position 4126: 0.007932806537324411
Position 2112: 0.006783319059000969
Position 6271: 0.006128003110206793
Position 6685: 0.0060110610193816185
Position 4349: 0.005880886781380589
Position 5803: 0.005841032417692717
Position 6179: 0.005648104400979942
Position 1139: 0.005535889181017575
Position 5955: 0.005218997248907761
Position 4385: 0.0051887890790512595
Position 2281: 0.00495716918894527
Position 4602: 0.004231125235064026
Position 3415: 0.0042153508995419675
Position 3640: 0.003926374839063795
Position 6814: 0.0039207946550531515
Position 254: 0.003758032576844365
Position 1333: 0.003670967933349797
Position 6607: 0.0036660220359538446
Position 6483: 0.0034589257391371996
Position 1080: 0.003430381730093683
Position 4579: 0.003133621432424206
Position 5429: 0.002790256591565015
Position 901: 0.002735389943764196
Position 6691: 0.0027062880641286337
Position 5286: 0.002686317774317711
Position 2034: 0.0025488346570457132
Position 604: 0.0021489253179264164
Position 3067: 0.002005582755637825
Position 296: 0.001970897593401585
Position 1281: 0.0019589898753847933
Position 739: 0.001807651000484573
Position 1236: 0.0016856931291428024
Position 3039: 0.0016066048106141467
Position 5085: 0.0015709802294994442
Position 662: 0.0014775164557684973
Position 794: 0.0014399701742094212
Position 3396: 0.0014089969700993223
Position 1067: 0.001398471381363126
Position 5146: 0.0013927702155488056
Position 3111: 0.001354561517559719
Position 4107: 0.0012296796874433653
Position 5053: 0.0011363105150251009
Position 1257: 0.0011222217204527314
Position 2162: 0.0011022566358971843
Position 2879: 0.0010154685538863312
Position 1089: 0.0009517332903184399
Position 6802: 0.0009216158393004079
Position 5689: 0.0009196338995505588
Position 5867: 0.0008652556334786294
Position 1128: 0.0008493966753834635
Position 2999: 0.0007827562287142453
Position 3470: 0.0007791510483805198
Position 3552: 0.0007671121550023545
Position 3581: 0.0007563440210339218
Position 3009: 0.0006605274270801253
Position 3045: 0.0006183620921133628
Position 6214: 0.0005954139314112427
Position 5143: 0.0005368657137777921
Position 670: 0.0004958229222403347
Position 563: 0.000489618541669263
Position 3953: 0.0003912122842822785
Position 1241: 0.00038674779335675594
Position 3597: 0.0003665503082447767
Position 1211: 0.00035347212213187863
Position 2538: 0.0003392498611682822
Position 3372: 0.00032022615519679704
Position 629: 0.00028604181086019914
Position 2924: 0.000281367612285722
Position 339: 0.00021939295125856595
Position 1875: 0.00021857924736223329
Position 4045: 0.00020182775148600446
Position 2915: 0.00018837500624028456
Position 4522: 0.0001731897395833353
Position 1888: 0.0001580196283260209
Position 925: 0.00015526246289427242
Position 1084: 0.00015511911728510513
Position 2603: 0.00015432637351552283
Position 840: 0.0001520208071113776
Position 3185: 0.00014651366742399877
Position 1175: 0.00013818936200697687
Position 2022: 0.00013714602705095289
Position 813: 0.0001331455525728627
Position 2345: 0.0001326326933198088
Position 1217: 0.00011094866920349189
Position 680: 0.00010556438713082683
Position 1589: 9.103626170689293e-05
Position 275: 8.793729659559332e-05
Position 1860: 8.749730176748451e-05
Position 2118: 7.490290550121506e-05
Position 526: 7.463756270210869e-05
Position 1122: 7.463559850598306e-05
Position 360: 5.70227912205908e-05
Position 214: 5.454712386308836e-05
Position 279: 5.370019479827565e-05
Position 577: 5.2510160668600776e-05
Position 1490: 4.396454508925935e-05
Position 488: 3.402188464025802e-05
Position 609: 3.227602533739922e-05
Position 540: 3.195018708133711e-05
Position 407: 2.4643371640262013e-05
Position 3894: 1.8531859017176933e-05
Position 3984: 1.468308246855759e-05
Position 584: 1.2357529448317826e-05
Position 748: 9.151495063511853e-06
Position 478: 8.405976607650069e-06
Position 315: 7.315285706256109e-06
Position 500: 7.313719552103301e-06
Position 4418: 6.376092133197088e-06
Position 1145: 6.256776053410438e-06
Position 2242: 6.027782971795706e-06
Position 2175: 5.850628569969083e-06
Position 464: 5.827659245918958e-06
Position 1187: 5.513977673246778e-06
Position 2287: 5.3552142077885635e-06
Position 2046: 5.137807842544489e-06
Position 4449: 4.191514180095889e-06
Position 2049: 3.7150934441540903e-06
Position 1096: 3.1049197703813796e-06
Position 1410: 2.937790821607533e-06
Position 2300: 2.6337815379746528e-06
Position 1222: 2.5687985542399313e-06
Position 341: 2.486949702077442e-06
Position 2383: 2.3287150324281537e-06
Position 2256: 2.1243867311659005e-06
Position 1825: 2.1217125746474292e-06
Position 2246: 1.8607435555299624e-06
Position 819: 1.8379970165284266e-06
Position 1371: 1.650420923812757e-06
Position 827: 1.5367679528818899e-06
Position 502: 1.1555699184643747e-06
Position 2060: 6.824588940682469e-07
Position 2950: 4.6233657574706677e-07
Position 363: 4.5846476977216744e-07
Position 2075: 4.537518553097685e-07
Position 378: 3.7449267907140783e-07
Position 1701: 3.413341546219992e-07
Position 1098: 3.053657489824943e-07
Position 1164: 2.4912891564299943e-07
Position 1335: 2.2943746468536293e-07
Position 1342: 2.1233828568771882e-07
Position 1305: 2.0115205285109545e-07
Position 1644: 1.5473302660475289e-07
Position 1368: 1.1932455236252373e-07
Position 1298: 3.9898888494674384e-08
Position 1444: 2.5569165352784708e-08
Position 1422: 2.2374972050987944e-08
Position 1417: 2.0824164515760834e-08
Position 1439: 1.789732829867023e-08
Position 1537: 6.584491012175474e-09
Position 1648: 5.739357775190815e-09
Position 1153: 4.859083886404837e-09
Position 1189: 4.488981383028199e-09
Position 967: 1.6993879130188883e-09
Position 459: 1.2986799264259453e-09
Position 461: 6.45995197222128e-10
Position 589: 3.73842076561431e-10
Position 1028: 9.754687492178613e-11
