Gene = Dmac2
Position 617: 0.000555543577528288
Position 2670: 0.0005317094766024728
Position 375: 0.0005082867173069523
Position 68: 0.0004442639632277962
Position 153: 0.00041210326985763356
Position 4529: 0.0003613141103371024
Position 1544: 0.0003475081005242972
Position 1145: 0.0003454193867309922
Position 3884: 0.0003412969577042602
Position 62: 0.0003378069883915312
Position 136: 0.00033352647688826396
Position 1592: 0.0003167117167870681
Position 643: 0.00027802867930613325
Position 1718: 0.0002619774155770663
Position 436: 0.00024271602557588952
Position 322: 0.0002374721115686352
Position 4671: 0.00016545227999141402
Position 2256: 0.00015938883648885418
Position 2192: 0.00014059583676063385
Position 2216: 0.00013639902677130768
Position 1321: 0.0001258614109024304
Position 531: 0.00012504697435512718
Position 443: 0.00011162481008630349
Position 624: 9.713515976693862e-05
Position 655: 8.139573763544365e-05
Position 1108: 7.902075678402902e-05
Position 774: 6.417477179011673e-05
Position 602: 6.246533587739388e-05
Position 1055: 6.190185562021962e-05
Position 384: 4.997955200183783e-05
Position 921: 4.672412724276841e-05
Position 820: 4.51168632589077e-05
Position 1209: 3.982471360577713e-05
Position 632: 3.881582403787927e-05
Position 553: 3.829547670642932e-05
Position 184: 3.0166429791008032e-05
Position 680: 2.798373192503761e-05
Position 639: 2.232322560348152e-05
Position 876: 1.9325435193924004e-05
Position 416: 7.522539656856251e-06
Position 1662: 6.552268199727839e-06
Position 627: 3.0989126906134816e-06
Position 10: 3.323514360760162e-08
Position 16: 8.453323267588887e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 2929: 0.9777842696263457
Position 4384: 0.8887947811818578
Position 1481: 0.8100830703769426
Position 4647: 0.5487537311619122
Position 5300: 0.44717353108416125
Position 1249: 0.30735141025681517
Position 4612: 0.25289344154447396
Position 5868: 0.2104272317129094
Position 2558: 0.19695745203203147
Position 5350: 0.14943726248349706
Position 2009: 0.07067189206805538
Position 671: 0.05720752632909223
Position 2380: 0.052556443584793174
Position 1084: 0.04362873021600358
Position 929: 0.035523321933116726
Position 963: 0.02930965945887676
Position 3924: 0.020462701458358944
Position 2098: 0.018665434423605118
Position 5478: 0.018237645369646775
Position 5557: 0.014635300498699669
Position 3091: 0.012846282832104854
Position 2450: 0.012759813677412721
Position 4391: 0.011706547492182728
Position 856: 0.009828930786873066
Position 3109: 0.00964319061269744
Position 5017: 0.009326184456166033
Position 4227: 0.00798052888165267
Position 4860: 0.005298687639493745
Position 5652: 0.005035906727352696
Position 1312: 0.00444319488021772
Position 1613: 0.004048268157618996
Position 5674: 0.003704588827890449
Position 1255: 0.0034927689187300203
Position 5267: 0.003244732510874526
Position 4426: 0.0027623823013918545
Position 3727: 0.0027074976858166306
Position 1929: 0.002664233716741715
Position 504: 0.0026423023775276307
Position 5312: 0.002499406400122145
Position 2973: 0.002301656166895482
Position 3495: 0.001975204701803186
Position 1602: 0.0019355829233173442
Position 740: 0.0017950316049257574
Position 149: 0.0017552477045396637
Position 967: 0.0017283851905410001
Position 4623: 0.001703218234833302
Position 1220: 0.0015541408454836994
Position 4928: 0.001377442241416632
Position 4710: 0.0013069381121944277
Position 4204: 0.0012415340691393157
Position 5725: 0.0011844258885787041
Position 685: 0.0011711409703002165
Position 1345: 0.0011017931842020726
Position 5566: 0.001076299107020094
Position 787: 0.0009615232461584675
Position 1792: 0.0009513989982609293
Position 691: 0.0009448075389689207
Position 5361: 0.0009375526023181196
Position 889: 0.0009154189526258372
Position 5874: 0.000866374152992485
Position 1018: 0.000829509309786083
Position 5722: 0.0008187825270153129
Position 4575: 0.0007398295659910934
Position 2562: 0.0006882832981247103
Position 5540: 0.0005858150603676123
Position 1592: 0.0005409004806791795
Position 809: 0.0005214957429956054
Position 1457: 0.0005076396008696373
Position 118: 0.0004983867829208785
Position 2743: 0.0004335603973941187
Position 3128: 0.0003799455529768854
Position 3235: 0.00037394318682121053
Position 1564: 0.0003586390319159792
Position 595: 0.0003473564890548687
Position 1138: 0.00033772208206209414
Position 529: 0.00031796601505130795
Position 384: 0.00028923121112100353
Position 136: 0.0002878853678587907
Position 2948: 0.00028301589964249913
Position 3185: 0.00026121082835081904
Position 1156: 0.00026020370638452707
Position 1192: 0.00025300211889142345
Position 1897: 0.00022148914251159395
Position 4679: 0.0001711143275341488
Position 5394: 0.00015349681530574293
Position 704: 0.00012124086080839696
Position 4626: 0.00011236582539999232
Position 3131: 0.00010947973733361574
Position 443: 0.00010091719696409262
Position 1821: 9.577328624020684e-05
Position 538: 9.069167543395821e-05
Position 1747: 8.773709582823154e-05
Position 1159: 8.468560236618529e-05
Position 1516: 8.454680958416261e-05
Position 801: 7.941589165260438e-05
Position 872: 6.248561623553593e-05
Position 1176: 6.123818550930782e-05
Position 178: 6.0451556016700415e-05
Position 1119: 5.5361508872708187e-05
Position 207: 4.2194442938373564e-05
Position 368: 4.0159599298458264e-05
Position 2023: 3.691711315197336e-05
Position 1087: 3.297817864548657e-05
Position 229: 3.1578595236613466e-05
Position 624: 2.8469034038986312e-05
Position 199: 2.7416353453045684e-05
Position 1561: 1.5701243467224633e-05
Position 1622: 1.5625986249970594e-05
Position 1652: 1.5595764161899342e-05
Position 1805: 1.5103323783455763e-05
Position 1646: 1.4364670650194289e-05
Position 524: 1.2326494868720072e-05
Position 816: 1.1970825813031363e-05
Position 571: 9.461703083190912e-06
Position 627: 9.347543938698918e-06
Position 986: 8.908161241280825e-06
Position 1503: 7.038915151203184e-06
Position 1973: 5.3838507077302596e-06
Position 823: 5.104927879420757e-06
Position 3116: 4.138817885445191e-06
Position 151: 3.619287107177805e-06
Position 400: 3.298083757240737e-06
Position 1669: 2.4549081804465854e-06
Position 296: 2.3640977051924886e-06
Position 545: 2.1705933449679092e-06
Position 4776: 1.9556232669372067e-06
Position 3502: 1.928571298194109e-06
Position 575: 1.585676599894555e-06
Position 814: 1.1313689575406861e-06
Position 630: 1.1000658443949785e-06
Position 613: 4.009964552886728e-07
Position 2699: 3.50213043006855e-07
Position 257: 2.861483284810785e-07
Position 404: 2.4889244108109294e-07
Position 273: 1.8674161221644758e-07
Position 549: 1.596539707929785e-07
Position 325: 8.38682477177431e-08
Position 211: 5.3115784409455225e-08
Position 278: 3.777626042994107e-08
Position 231: 2.5201608469668378e-08
Position 316: 1.3714233848216455e-08
Position 265: 1.3263910777173465e-08
Position 94: 1.23392369704585e-08
