Gene = Ciart
Position 1524: 2.6486039665876623e-06
Position 246: 2.4539464301924086e-06
Position 11: 1.068592036888038e-06
Position 1786: 7.031820454103471e-07
Position 2986: 4.4279731919484377e-07
Position 2995: 4.2748253532681136e-07
Position 33: 4.201036591531855e-07
Position 152: 3.3250875570920813e-07
Position 484: 2.2911967653364809e-07
Position 442: 1.713898971303803e-07
Position 453: 1.698206102558292e-07
Position 564: 1.1681151629560028e-07
Position 204: 4.80420665300067e-08
Position 312: 4.467135626240672e-08
Position 440: 2.2041533979800604e-08
Position 556: 1.4987622593922774e-08
Position 421: 1.1986913092369046e-08
Position 315: 1.0337739027494682e-08
Position 1190: 4.8047371198281695e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 1517: 0.9434136632173094
Position 1172: 0.9368471953119524
Position 1710: 0.44417768432405164
Position 2874: 0.3491388065651417
Position 641: 0.30436112072355637
Position 3081: 0.27869609800577977
Position 3136: 0.27245242285392257
Position 899: 0.2351110949173981
Position 178: 0.21774468507844397
Position 1680: 0.20890421659762273
Position 2897: 0.16897891593583644
Position 2445: 0.16814536357195684
Position 1775: 0.126203618867135
Position 3336: 0.1159722955907938
Position 951: 0.09812103396537734
Position 1921: 0.09077351895058479
Position 2486: 0.06004762714641559
Position 3263: 0.04437229390328438
Position 619: 0.04017505355674377
Position 920: 0.03508705469274575
Position 1420: 0.029135882417296553
Position 3290: 0.026427198304393926
Position 1738: 0.025184018011498274
Position 2901: 0.020993601068408647
Position 934: 0.020269300128428803
Position 911: 0.019693255909782034
Position 2080: 0.018430593742495047
Position 190: 0.018096569218316826
Position 2460: 0.017021966422514228
Position 3520: 0.015864942969739976
Position 2851: 0.015538871803853193
Position 1050: 0.013786350280240691
Position 1151: 0.012412042530103569
Position 647: 0.012310268557968181
Position 2213: 0.00601958498229488
Position 955: 0.005310480875839969
Position 2952: 0.00506159512515564
Position 1796: 0.004563354825090327
Position 816: 0.004114872512996556
Position 1724: 0.004057655121447997
Position 782: 0.0031540861150491607
Position 143: 0.0030399612330602294
Position 865: 0.0029202584246197346
Position 722: 0.0026818615017530707
Position 1898: 0.0026675836649976085
Position 3092: 0.0020387083525232256
Position 2854: 0.002033569650773136
Position 2124: 0.0018501845327965414
Position 872: 0.0018268841294728137
Position 199: 0.0015496398021967036
Position 2760: 0.0013631082880737342
Position 1209: 0.0013236154645095302
Position 822: 0.0013082739772211761
Position 1125: 0.0012816438596291368
Position 3715: 0.00116420961958772
Position 1965: 0.0011228420232565909
Position 1465: 0.0010753320191734296
Position 221: 0.0008903454817852762
Position 1128: 0.0008427459255033133
Position 3298: 0.00075326193532209
Position 3340: 0.0007480371870743519
Position 839: 0.0007416658918287221
Position 204: 0.0007169445534342168
Position 3141: 0.0007144307588224038
Position 683: 0.0006274840659436502
Position 569: 0.0006095343119397571
Position 1179: 0.0006011871682750845
Position 2763: 0.0005833510019612347
Position 2172: 0.0005793773200905292
Position 791: 0.0005099431386636101
Position 70: 0.00048559901952716355
Position 1712: 0.00046279108840081016
Position 3236: 0.00042142202554072765
Position 858: 0.000419832422403387
Position 2673: 0.0003840276550324914
Position 2033: 0.0003744078911976126
Position 2095: 0.00036113680570516905
Position 322: 0.00031489130576425206
Position 3343: 0.0003148639613927961
Position 3455: 0.00031391371027992106
Position 1104: 0.0002847576368343596
Position 159: 0.00021475261430643305
Position 883: 0.00018879936921494905
Position 1188: 0.0001296407579199162
Position 1012: 0.00011765969138670756
Position 1024: 9.278396138126108e-05
Position 1524: 9.028167217298315e-05
Position 1537: 8.724823020333184e-05
Position 1057: 8.722794499166426e-05
Position 76: 7.803993422950127e-05
Position 2076: 7.536003729975633e-05
Position 810: 6.10952375792113e-05
Position 1582: 5.973478874470689e-05
Position 1836: 3.932189885227273e-05
Position 1786: 3.594520563679485e-05
Position 1454: 3.13315152042488e-05
Position 1926: 2.8801560150071798e-05
Position 1630: 2.5990679296452164e-05
Position 1561: 2.4733340528183066e-05
Position 2186: 2.4499029970617128e-05
Position 1527: 2.3818290616438417e-05
Position 2149: 2.114839326112339e-05
Position 1783: 1.9507785301294477e-05
Position 267: 1.927302771839274e-05
Position 1813: 1.6854527160502382e-05
Position 1745: 1.226035283535364e-05
Position 109: 8.961681859443607e-06
Position 522: 7.169673008467543e-06
Position 1229: 7.028327792966835e-06
Position 1803: 6.196718210132998e-06
Position 1246: 4.846125891305627e-06
Position 294: 3.244139965136822e-06
Position 330: 2.4120886723003724e-06
Position 1756: 1.9469343394830596e-06
Position 458: 1.9219995242669767e-06
Position 1585: 1.8699482015271632e-06
Position 231: 1.1250036211287043e-06
Position 299: 9.76343368916115e-07
Position 1591: 8.854119711687629e-07
Position 239: 8.508178228707318e-07
Position 1842: 8.487150420264929e-07
Position 276: 7.094956792747358e-07
Position 342: 6.155518467114753e-07
Position 1799: 4.216935385338936e-07
Position 408: 1.3374503759291942e-07
Position 81: 1.0062573161910221e-07
Position 358: 3.507033445485409e-08
Position 579: 1.4873962939765809e-08
Position 96: 7.721157479400029e-11
Position 136: 4.964057554856592e-11
Position 296: 1.882157465146335e-11
