Gene = Odam
Position 3247: 0.0018983872918538025
Position 5291: 0.0018125727820332152
Position 6922: 0.0016849633781734624
Position 982: 0.0014865022773578544
Position 5029: 0.0014710741874324827
Position 292: 0.0014114928787068522
Position 7251: 0.0013322840274065523
Position 836: 0.0012718807559984548
Position 4408: 0.001222311472459375
Position 3771: 0.001111832511066389
Position 1192: 0.0010893891153503097
Position 6154: 0.0010730719259035237
Position 1483: 0.0010034918545965316
Position 3572: 0.000986117688335144
Position 756: 0.0008928252838517421
Position 1329: 0.0008213860939298846
Position 2826: 0.0007832792945461746
Position 853: 0.0007829117908506272
Position 5986: 0.0007747964204765299
Position 6036: 0.0006854137446499651
Position 6608: 0.0006134159825310133
Position 4378: 0.0005344655374256102
Position 320: 0.0004982503376687802
Position 4231: 0.00046108190397442945
Position 1433: 0.00045567418543268645
Position 4093: 0.00040381595946964845
Position 535: 0.0003552249219214701
Position 4355: 0.0003485480746577604
Position 4478: 0.0003425743216894627
Position 4108: 0.00033799217670044563
Position 3597: 0.00032865708028218573
Position 3510: 0.00031576694797545967
Position 402: 0.00030149291409309174
Position 1475: 0.00028951911937356617
Position 3819: 0.00026379962799014984
Position 793: 0.0002555035187937497
Position 444: 0.00023354515401319184
Position 231: 0.00022906541251984056
Position 1354: 0.0002111808537000372
Position 3554: 0.00019998031039254453
Position 2822: 0.00019964222715339536
Position 6162: 0.00018884501997271506
Position 1332: 0.0001783493791068761
Position 2661: 0.00015470074341345213
Position 2599: 0.00015079141332189903
Position 2935: 0.0001378549398012205
Position 2450: 0.0001365827911366102
Position 630: 0.00012556477130219306
Position 3461: 0.0001243381737350673
Position 4167: 0.00011745943043982929
Position 4210: 0.00011677169985305308
Position 162: 0.00011226463212452177
Position 2485: 0.00010324032113138073
Position 1737: 9.428323031385961e-05
Position 384: 8.759755424679338e-05
Position 132: 8.754283403505342e-05
Position 135: 8.200414917386133e-05
Position 259: 7.87661070972007e-05
Position 1574: 7.367444494593856e-05
Position 245: 5.756324490046918e-05
Position 2712: 5.372157083338324e-05
Position 451: 5.0079155364332245e-05
Position 1596: 4.0296472637860844e-05
Position 1278: 3.915477980043664e-05
Position 505: 3.730717438257697e-05
Position 4187: 3.652812405445509e-05
Position 368: 3.5537692764871044e-05
Position 1701: 3.2293570186449905e-05
Position 4144: 3.097095194035622e-05
Position 353: 2.8692994413312347e-05
Position 137: 2.671886368669679e-05
Position 859: 2.454018686590945e-05
Position 144: 2.2551694907332796e-05
Position 242: 2.1069384498381384e-05
Position 716: 1.968412988290781e-05
Position 141: 1.76262515894508e-05
Position 728: 1.6561941485532567e-05
Position 404: 1.3775120453003074e-05
Position 346: 1.2442302806145947e-05
Position 329: 1.2256339064553485e-05
Position 543: 1.156840320259144e-05
Position 488: 1.0166159420103008e-05
Position 251: 6.6639566474162684e-06
Position 6360: 3.045378991580759e-06
Position 4791: 1.6491138025130187e-06
Position 2555: 1.4358060606690938e-06
Position 372: 1.0753971290207127e-06
Position 2944: 4.355044013099505e-07
Position 357: 3.402326704057358e-07
Position 478: 2.394239754328454e-07
Position 149: 2.1014141476342727e-07
Position 2646: 1.7764827119689965e-07
Position 1021: 1.3584840657782208e-07
Position 480: 1.3526801691944058e-07
Position 2612: 1.1736984893866611e-07
Position 152: 1.8099480078230232e-08
